PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
135,2021/10/31,32:18.9,2021/10/31,32:18.9,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,6,Top,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,125.25027,1.896702,-0.291084,2477.373898,64.66287,8:15,1.706652,0.612095,1.881789,-130.1844,-13.5878,-36.7066,0.938925,0.163089,114.37341,-7.583682,-2.900556,0.487638,,,,,,,,,,,,18.6331,-7.156,-0.603304,15.24,1.742671,0.33547,-34.46246,0.661936,2.870382,6.771826,-10.909017,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,e9d8e600-3a0b-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,124.39549,,,10.87687,,,,16.55836,-34.720549,3.385913,1.70952,1.077703,-5.454508,-0.614005,0.226073,1.435191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
136,2021/10/31,32:36.2,2021/10/31,32:36.2,2,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,6,Top,1,1,2,Slider,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,137.63944,0.077483,-3.902219,2142.918776,233.020659,1:45,1.690802,0.629685,1.958523,-84.9209,10.4658,9.9239,0.86335,-0.366004,126.02429,-6.160646,-3.196242,0.441061,163.96325,11.59042,13.113387,1635.108002,32.018823,5.026906,9.945879,71.446636,,21.175982,2.06525,-7.998,6.3044,-0.545368,15.24,1.687901,2.5358,-37.826024,-0.259497,-1.494508,7.676846,-8.628597,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,f438b0d0-3a0b-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,137.532,5.088871,,11.61515,,,,16.481382,-38.07713,3.838423,1.691773,0.022741,-4.314299,-0.629112,2.584684,-0.747254,0.175549,0.822739,0.375469,251.009291,0.175549,43.453141,-7.724039,1.599553,-0.348519,0.071933,-0.013885,0.002025,-0.00015,0.822739,9.150704,-5.206895,0.362666,-0.052656,0.007897,-0.000742,9e-05,-8e-06,0.375469,10.122588,2.046518,-0.796254,0.241323,-0.062641,0.013683,-0.002121,0.000164,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
137,2021/10/31,33:27.3,2021/10/31,33:27.3,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,6,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,147.07698,-3.342107,-4.184186,2167.209266,212.70533,1:00,1.678856,0.605599,2.039691,-33.3086,51.0456,30.7198,0.410638,-0.255583,132.15635,-5.934916,-1.988835,0.414771,,,,,,,,,,,,-19.4865,30.4895,-0.521682,15.24,1.608977,2.795919,-40.279912,-2.436565,-4.062378,9.994962,-3.450466,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,129cb080-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,146.24949,,,14.92063,,,,16.398795,-40.566434,4.997481,1.677407,-2.337652,-1.725233,-0.603501,2.912374,-2.031189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
138,2021/10/31,34:19.7,2021/10/31,34:19.7,3,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,6,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,147.55721,-2.242788,-3.374163,2092.960557,208.352413,1:00,1.694765,0.635127,2.044847,-29.3099,53.8023,27.4085,0.775307,-0.032089,133.01857,-4.546243,-1.412269,0.411706,,,,,,,,,,,,-17.0305,30.9372,-0.567912,15.24,1.647722,2.254741,-40.504759,-1.650237,-3.604626,9.786035,-3.258576,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,31e62e30-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.3382,,,14.53864,,,,16.393912,-40.782593,4.893018,1.69326,-1.557723,-1.629288,-0.633379,2.35708,-1.802313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
139,2021/10/31,34:49.3,2021/10/31,34:49.3,3,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,6,Top,1,1,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,2,128.39696,2.099898,-1.846783,2556.810656,37.15715,7:15,1.71427,0.631327,1.949212,-127.2392,-17.6324,-15.9384,1.03109,-0.045926,117.68518,-7.183828,-2.983212,0.472796,114.4466,57.424753,136.3827,5575.940349,-27.218883,23.317661,19.576959,56.62084,,144.397712,4.039349,6.9724,-9.7299,-0.590095,15.24,1.753345,1.206645,-35.336827,0.836426,1.134726,6.824113,-11.390147,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,438745c0-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,128.30066,23.799129,,10.71177,,,,16.491299,-35.577652,3.412056,1.716735,1.238388,-5.695074,-0.631971,1.1666,0.567363,0.316116,0.929308,0.059937,334.873126,0.316192,-12.396687,-1.146214,0.756409,-0.121224,-0.047298,0.03109,-0.006351,0.000453,0.930067,26.768849,-9.51732,1.141968,-0.043322,-0.07286,0.024869,-0.00332,0.000156,0.060327,11.796715,-2.229846,0.595715,-0.055963,-0.027422,0.011653,-0.001726,9.1e-05,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
140,2021/10/31,35:45.1,2021/10/31,35:45.1,3,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,6,Top,1,1,2,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,146.75144,-1.767287,-2.343839,2135.114743,223.445001,1:30,1.693955,0.6397,2.103188,-43.5527,38.7619,34.1889,0.767205,0.3305,133.92411,-5.076087,0.117296,0.409726,76.77752,-20.910076,-53.654496,,,,,2.259427,,-54.362801,0.092484,-19.8808,22.7171,-0.595929,15.24,1.658043,1.499878,-40.395177,-1.375478,-4.229444,8.892658,-4.973808,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,64c28150-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,148.05024,0.714101,,12.82733,,,,16.336605,-40.635869,4.446329,1.69345,-1.240855,-2.486904,-0.638074,1.614354,-2.114722,0.224485,0.703959,-0.35222,,0.224485,11.807144,,,,,,,,0.703959,-7.611687,,,,,,,,-0.35222,-16.046753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
141,2021/10/31,36:40.4,2021/10/31,36:40.4,4,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,6,Top,2,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,2,147.32839,-1.568273,-3.037176,1990.437836,228.849269,1:45,1.68374,0.67621,2.07719,-39.202,43.5801,46.5024,0.854883,0.295846,133.03716,-4.584058,0.302216,0.410887,,,,,,,,,,,,-26.8754,25.146,-0.618147,15.24,1.650985,1.928343,-40.494902,-1.217161,-5.690331,9.714936,-4.482497,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,85b87680-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.63168,,,14.29123,,,,16.362095,-40.763209,4.857468,1.682891,-1.093363,-2.241249,-0.673575,2.085499,-2.845165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
142,2021/10/31,37:16.6,2021/10/31,37:16.6,4,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,6,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,147.35728,-2.487229,-5.596951,2097.469225,212.682975,1:00,1.690208,0.666109,2.097948,-28.0173,55.5947,33.629,0.715527,-0.556971,132.1438,-4.716681,-3.194099,0.412942,,,,,,,,,,,,-22.3822,32.3794,-0.558973,15.24,1.640506,3.791946,-40.32202,-1.808931,-4.674414,10.039427,-3.044387,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,9b4d3670-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,146.89721,,,15.21349,,,,16.340833,-40.595182,5.019714,1.688598,-1.726097,-1.522193,-0.663878,3.919132,-2.337207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
143,2021/10/31,37:43.4,2021/10/31,37:43.4,4,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,6,Top,2,1,1,Splitter,Splitter,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,134.00307,-1.23429,-4.238532,994.784988,279.842504,3:15,1.654305,0.681711,2.011255,-104.4117,-4.1306,42.5154,0.26453,-0.078853,122.89718,-8.87308,-1.196714,0.452235,67.8265,15.549479,146.588113,2432.319777,,,,16.266398,,147.199675,0.987886,-25.6993,-0.433,-0.595497,15.24,1.623393,2.552043,-36.825775,-1.164612,-4.53574,7.508364,-9.883071,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,ab4a6200-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,134.13376,1.206319,,11.10589,,,,16.429421,-37.067491,3.754182,1.655764,-0.846447,-4.941535,-0.680005,2.698062,-2.26787,0.548521,0.013378,0.215713,298.433439,0.548521,-15.151326,0.683466,0.135448,-0.083972,0.072191,-0.075928,0.044239,-0.010536,0.013378,5.050622,-5.571337,0.478973,0.022055,-0.095892,0.073943,-0.03766,0.008575,0.215713,9.99495,-1.262342,-0.128048,0.14142,-0.139478,0.142031,-0.081707,0.01938,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21A
144,2021/10/31,38:40.9,2021/10/31,38:40.9,4,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,6,Top,2,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,2,146.57257,-0.374569,-3.772544,2085.951189,218.240552,1:15,1.673883,0.692657,2.067356,-37.3285,47.3944,34.7714,1.196143,-0.010888,130.76556,-3.2846,-1.281424,0.415676,,,,,,,,,,,,-21.5154,26.2141,-0.619032,15.24,1.664565,2.483718,-40.218348,-0.355899,-4.444501,10.43915,-4.391539,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,cd8f9380-3a0c-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,145.93086,,,15.80701,,,,16.371059,-40.510864,5.219575,1.672813,-0.232844,-2.19577,-0.690373,2.608258,-2.222251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.28297,3.446174,1.884211,1.561963,-0.357348,1.149597,0.027692,-0.256247,1.675462,0.201588,21.828181,-0.185456,-16.204587,-0.241534,15.227225,-0.708519,1.702022,5.812568,-4.508062,0.182197,-11.729437,0.800438,,,溝内 健介,21A
145,2021/10/31,40:56.8,2021/10/31,40:56.8,1,1,"Junki, Namai",1000073326,Left,KEI_KEI,"Sho, Fukumoto",1000074069,Right,WAS_EDA,Undefined,6,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,142.6278,-0.581036,3.096874,2147.169631,144.890537,10:45,1.719745,-0.409497,1.807378,-48.5193,42.5648,-27.7236,1.069992,0.189902,129.13865,-4.218566,1.140324,0.430999,145.19834,22.645803,-24.49228,1491.030126,29.878883,12.058214,-15.211026,91.581434,,-30.027317,3.642491,16.5838,23.1742,0.335916,15.24,1.702317,-1.978616,-39.161388,-0.569186,3.297775,8.768523,-5.198324,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,1e8d8620-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,140.74282,14.015308,,13.48916,,,,16.631913,-39.471817,4.384261,1.719211,-0.385151,-2.599162,0.408031,-2.095366,1.648888,0.200771,0.989795,-0.173296,147.233783,0.200589,33.880199,-6.629737,1.701626,-0.405074,0.094203,-0.019835,0.002829,-0.000175,0.989985,15.522996,-4.802693,0.0322,0.083234,-0.036206,0.008744,-0.000922,2e-05,-0.173291,-15.431357,1.014563,-0.013581,-0.026733,0.003112,0.001129,-0.000365,3e-05,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
146,2021/10/31,41:39.9,2021/10/31,41:39.9,2,1,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,0,0,Cutter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,133.84837,-1.366567,1.99266,2404.529892,308.044506,4:15,1.70308,-0.338566,1.723939,-102.95,0.8866,3.0947,0.284823,0.259026,122.97831,-8.771176,2.210673,0.460182,,,,,,,,,,,,-0.1178,2.4302,0.286895,15.24,1.65996,-1.294853,-36.787414,-1.30457,-0.020773,7.3874,-9.377961,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,384a9300-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,131.81733,,,10.87006,,,,16.715945,-37.082619,3.6937,1.704603,-0.929821,-4.68898,0.338622,-1.294023,-0.010387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
147,2021/10/31,42:02.7,2021/10/31,42:02.7,2,2,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.30325,-1.136584,3.184402,2312.188137,138.293054,10:30,1.672223,-0.409377,1.798635,-43.7648,44.4755,-36.8145,0.912441,0.124427,131.02272,-4.43836,0.58738,0.424217,,,,,,,,,,,,21.1761,24.5044,0.333704,15.24,1.641335,-2.021608,-39.863736,-0.942661,4.347868,9.362251,-4.775414,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,45d97db0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.99283,,,14.28054,,,,16.640092,-40.191211,4.681125,1.671386,-0.775625,-2.387707,0.407076,-2.173689,2.173934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
148,2021/10/31,42:21.5,2021/10/31,42:21.5,2,3,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.40474,-2.76095,2.985306,2281.738103,139.241524,10:45,1.693556,-0.351618,1.870172,-40.0913,47.2,-37.9967,0.513226,0.110136,131.5545,-5.801183,0.291668,0.42193,,,,,,,,,,,,21.8351,27.399,0.284375,15.24,1.626707,-1.886192,-39.889398,-2.05353,4.495452,9.261972,-4.165684,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,51060e60-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,143.76802,,,13.85024,,,,16.568928,-40.19678,4.630986,1.692564,-1.915281,-2.082842,0.349449,-2.035385,2.247726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
149,2021/10/31,42:38.2,2021/10/31,42:38.2,2,4,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.464,-2.586386,3.962941,2235.869987,145.699738,10:45,1.661484,-0.349305,1.863792,-38.8653,49.7532,-31.7825,0.541716,0.451452,130.66318,-5.542838,1.715119,0.425125,,,,,,,,,,,,19.349,28.5302,0.25845,15.24,1.598395,-2.58035,-39.592126,-1.91181,3.927715,9.060878,-4.015217,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,5b084fe0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.6874,,,13.80082,,,,16.575122,-39.896506,4.530439,1.660352,-1.776928,-2.007608,0.347347,-2.712293,1.963858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
150,2021/10/31,43:01.2,2021/10/31,43:01.2,2,5,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,3,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,144.19191,-1.546607,3.157945,2285.636033,142.142801,10:45,1.674617,-0.428962,1.880956,-40.2876,48.4745,-35.1837,0.835586,0.109098,129.98527,-4.619551,0.663366,0.42547,,,,,,,,,,,,20.5405,27.1393,0.358036,15.24,1.636366,-2.003314,-39.568939,-1.192714,4.151136,9.299304,-4.321929,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,68b793d0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.57189,,,14.20663,,,,16.55778,-39.877435,4.649652,1.673555,-1.049338,-2.160965,0.426778,-2.141024,2.075568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
151,2021/10/31,43:27.3,2021/10/31,43:27.3,2,6,"Junki, Namai",1000073326,Left,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,6,Bottom,1,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,145.1494,-2.088474,3.225813,2276.375519,127.38678,10:15,1.648786,-0.417832,1.917649,-48.0828,38.918,-46.8987,0.580176,0.020176,131.3621,-5.706033,-0.108864,0.421227,172.96268,-43.461425,-23.449649,,,,,0.309309,,-47.727865,0.015362,26.6905,22.7222,0.347892,15.24,1.59905,-2.010204,-39.845145,-1.617513,5.482912,9.241418,-5.138938,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,7845a9e0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,144.00787,0.507694,,13.78729,,,,16.521576,-40.141285,4.620709,1.648245,-1.452836,-2.569469,0.415124,-2.185903,2.741456,-0.283418,0.507694,-0.015689,,-0.283418,31.99285,,,,,,,,0.507694,-33.048655,,,,,,,,-0.015689,-13.877469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
152,2021/10/31,44:23.6,2021/10/31,44:23.6,3,1,"Junki, Namai",1000073326,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,6,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.73815,0.790845,2.2985,2192.502885,108.251946,9:30,1.530692,-0.574242,1.894555,-68.4172,20.8822,-53.4709,1.069158,-0.462097,129.1743,-4.295029,-1.501065,0.426755,,,,,,,,,,,,29.3375,11.13,0.524675,15.24,1.544745,-1.313276,-39.48559,0.283893,5.877809,9.596651,-7.576736,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,99cdccf0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,142.14236,,,14.56385,,,,16.544559,-39.80139,4.798326,1.531301,0.533222,-3.788368,0.571074,-1.506699,2.938905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,溝内 健介,21A
153,2021/10/31,44:38.4,2021/10/31,44:38.4,3,2,"Junki, Namai",1000073326,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,6,Bottom,2,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,,Undefined,0,0,,141.94068,0.155704,2.855336,2147.643964,133.848491,10:30,1.485219,-0.569939,1.932971,-51.9558,38.8251,-37.091,1.009407,-0.138969,128.04372,-3.764758,0.21608,0.430281,,,,,,,,,,,,21.0119,20.8982,0.508173,15.24,1.485643,-1.751481,-38.976317,-0.062988,4.129498,8.855279,-5.699495,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,a2a8cc80-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,140.9778,,,13.89696,,,,16.504771,-39.262617,4.427639,1.484701,0.121282,-2.849747,0.566958,-1.884992,2.064749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,溝内 健介,21A
154,2021/10/31,45:03.7,2021/10/31,45:03.7,3,3,"Junki, Namai",1000073326,Left,KEI_KEI,"Shuto, Imai",1000074043,Right,WAS_EDA,Undefined,6,Bottom,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.99983,-3.039103,4.884781,2370.172249,136.038886,10:30,1.635665,-0.375898,1.875256,-48.0409,38.3246,-34.1403,0.295486,0.661648,132.99409,-6.620098,2.472313,0.419686,,,,,,,,,,,,21.1101,22.8848,0.264477,15.24,1.56197,-3.243612,-39.979938,-2.300575,4.398203,8.726899,-5.038683,WAS_EDA,KEI_KEI,JinguStadium,Fall,NL,20211031-JinguStadium-1,b1b667f0-3a0d-11ec-b9d1-511b8bf735c6,32b08fd0-9fcc-461c-9841-e005ac5b9271,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,144.53651,,,13.00574,,,,16.564109,-40.26793,4.363449,1.635146,-2.134296,-2.519342,0.373912,-3.388755,2.199101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,溝内 健介,21A
