PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
65,2021/10/18,45:57.2,2021/10/18,45:57.2,3,2,"Kosei, Shoji",1000101253,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,3,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,147.03209,-3.474891,-1.979684,2074.225865,203.288273,12:45,1.836806,0.450007,2.010608,-27.8099,56.9076,23.0773,0.586581,0.127738,131.73441,-5.676666,-0.328437,0.415663,,,,,,,,,,,,-13.6771,33.6606,-0.409741,15.24,1.762769,1.27855,-40.321653,-2.501942,-2.846159,10.319519,-2.802008,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,ab1ca210-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,145.93563,,,15.29768,,,,16.427578,-40.624452,5.159759,1.834976,-2.419724,-1.401004,-0.448482,1.362063,-1.423079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
66,2021/10/18,46:11.2,2021/10/18,46:11.2,3,3,"Kosei, Shoji",1000101253,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,3,Top,2,1,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,138.2481,-0.748475,-1.321193,2078.045831,191.680575,12:30,1.834846,0.427773,1.925163,-77.075,18.2229,3.1031,0.853902,0.087828,125.78751,-6.435525,-1.100032,0.440856,,,,,,,,,,,,-2.6113,11.1017,-0.398478,15.24,1.813864,0.862024,-38.019706,-0.78222,-0.489566,8.245227,-7.725277,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,b3966ed0-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,137.59605,,,12.46059,,,,16.51359,-38.29491,4.122613,1.835669,-0.524371,-3.862638,-0.427523,0.878364,-0.244783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
67,2021/10/18,46:26.6,2021/10/18,46:26.6,3,4,"Kosei, Shoji",1000101253,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,3,Top,2,1,2,Splitter,Changeup,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,139.75916,-0.325457,-2.202897,1295.042067,246.234838,2:15,1.859306,0.395213,1.861674,-79.1277,14.7354,26.3816,0.976231,0.037843,127.25312,-6.133937,-0.331042,0.437524,108.57109,52.602431,-58.533078,4961.966507,13.161527,22.52975,-30.836683,55.802727,,-69.783328,4.203222,-15.2806,8.7844,-0.345274,15.24,1.846744,1.351207,-38.428653,-0.526667,-2.931416,8.30952,-8.121473,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,bcc13c10-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,138.64378,23.115998,,12.50605,,,,16.577912,-38.716872,4.15476,1.860126,-0.24497,-4.060736,-0.393905,1.452885,-1.465708,0.611808,0.704982,0.068646,147.578545,0.612308,9.548054,-3.263755,0.871983,-0.117988,0.007324,-0.00177,0.00063,-6.3e-05,0.705386,23.948887,-7.473932,0.691315,-0.035979,-0.037586,0.014051,-0.002118,0.000118,0.06865,-15.623168,1.807577,-0.48131,0.112287,-0.033989,0.009421,-0.001495,9.5e-05,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
68,2021/10/18,46:50.4,2021/10/18,46:50.4,3,5,"Kosei, Shoji",1000101253,Right,RIK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,3,Top,2,1,2,Curveball,Curveball,InPlay,Undefined,LineDrive,GroundBall,Single,0,0,,118.17877,2.197785,-1.116777,2372.946409,8.085479,6:15,1.893151,0.347123,1.702387,-185.3051,-49.5737,-7.7396,0.666075,-0.048178,107.30304,-11.077167,-1.662331,0.526132,132.74205,8.404715,7.257996,1830.304139,,,,37.591755,,4.369985,1.175509,2.9376,-25.5981,-0.317266,15.24,1.93621,0.66675,-32.458739,0.527948,0.395604,6.755913,-13.25389,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,cad471f0-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,115.2942,1.979199,,10.87574,,,,16.738634,-32.769178,3.377957,1.897958,1.136974,-6.626945,-0.347486,0.648572,0.197802,0.520457,0.637854,0.048461,85.071558,0.520457,36.184515,-4.483572,0.4586,-0.063511,-0.000883,-0.001481,0.002095,-0.00054,0.637854,5.38949,-5.743795,0.726457,-0.14654,0.034033,-0.005487,0.000493,0.0,0.048461,4.608384,-2.56705,0.776938,-0.212993,0.049842,-0.010464,0.002482,-0.000374,,,,,,,,,,,,,,,,,,,,,,,8,,山口 智久,21A
69,2021/10/18,47:26.6,2021/10/18,47:26.6,4,1,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,1,111.43853,5.222184,-0.163974,2315.270505,9.837741,6:15,1.875953,0.380917,1.673784,-188.9095,-37.2999,-7.3077,1.479982,0.261086,101.7386,-8.309706,-0.675857,0.556055,,,,,,,,,,,,3.5176,-20.7596,-0.375947,15.24,2.00041,0.118797,-30.54894,2.091374,0.427546,5.13356,-12.329841,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,e09ff950-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,109.08986,,,9.69993,,,,16.767356,-30.804533,2.56678,1.881001,2.705261,-6.164921,-0.381332,0.09751,0.213773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
70,2021/10/18,47:43.1,2021/10/18,47:43.1,4,2,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,1,148.50209,-2.325349,-2.568041,2169.747795,212.543816,1:00,1.843185,0.436818,1.943166,-30.507,52.4487,31.5654,0.885016,0.031848,134.00219,-4.696946,-0.319905,0.411318,105.94759,63.272427,130.156216,6171.70883,-29.580776,21.142154,15.782999,44.785421,,158.679551,4.355905,-18.4626,30.0324,-0.38198,15.24,1.790224,1.670855,-40.778765,-1.736257,-3.962756,9.878643,-3.360596,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,ea541ad0-2fd6-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.47713,24.848041,,14.4999,,,,16.496008,-41.081905,4.939322,1.841922,-1.633132,-1.680298,-0.435118,1.792458,-1.981378,0.210663,0.834064,-0.028598,337.168354,0.208832,-8.490294,-2.466254,1.476673,-0.661908,0.218433,-0.040987,0.003753,-0.000124,0.833677,26.28998,-8.896888,1.190193,-0.113778,-0.070929,0.036282,-0.006565,0.000423,-0.02773,10.087988,-1.764642,-0.266324,0.461083,-0.265582,0.076112,-0.010714,0.000596,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
71,2021/10/18,48:21.9,2021/10/18,48:21.9,4,3,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,149.11915,-2.274522,-1.657737,2318.902661,185.414904,12:15,1.854031,0.393135,1.892452,-17.9307,66.3755,5.9584,1.034275,-0.013748,132.00059,-3.788414,-1.234609,0.414653,,,,,,,,,,,,-4.5892,37.1086,-0.355539,15.24,1.800681,1.150048,-40.861615,-1.625474,-0.970658,11.423809,-1.957901,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,016e9060-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,146.29107,,,17.11856,,,,16.544741,-41.224772,5.711905,1.851365,-1.563233,-0.97895,-0.392589,1.180905,-0.485329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
72,2021/10/18,48:43.8,2021/10/18,48:43.8,4,4,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,149.94405,-1.270397,-2.498916,2306.849658,196.49985,12:30,1.831871,0.400102,1.972135,-20.4898,61.8931,17.3378,1.270968,-0.126458,132.89189,-2.968923,-1.262355,0.409896,,,,,,,,,,,,-11.2375,34.1687,-0.347164,15.24,1.803183,1.702967,-41.120631,-0.92721,-2.410516,11.453568,-2.477265,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,0fc18e60-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,147.9889,,,17.05216,,,,16.46536,-41.460533,5.726784,1.829609,-0.853693,-1.238633,-0.398764,1.774503,-1.205258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
73,2021/10/18,49:10.8,2021/10/18,49:10.8,4,5,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,2,2,Cutter,Cutter,BallCalled,Undefined,Undefined,,Undefined,0,0,1,137.4572,-3.431162,-2.251473,2169.446504,173.439512,11:45,1.821752,0.450194,1.988296,-74.7721,20.5119,-2.0139,0.11266,-0.199865,126.61993,-8.90918,-2.395592,0.440823,,,,,,,,,,,,-0.5472,14.1052,-0.402369,15.24,1.745019,1.493822,-37.776572,-2.52672,-0.102009,7.653329,-7.177715,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,1fc76c80-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,137.60616,,,10.83727,,,,16.451797,-38.021283,3.826665,1.82214,-2.297216,-3.588857,-0.450186,1.497084,-0.051004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
74,2021/10/18,49:43.3,2021/10/18,49:43.3,4,6,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,1,150.25357,-2.509271,-2.041471,2128.744386,196.884067,12:30,1.834677,0.417262,1.891426,-28.5131,53.4143,15.283,0.842719,-0.004474,134.99407,-4.736063,-0.956207,0.408761,144.37886,49.795532,20.148378,5323.798127,,,,,,,,-9.6176,30.6268,-0.371426,15.24,1.775463,1.390653,-41.234579,-1.881729,-2.100273,10.509071,-3.118402,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,31f72f80-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,148.3998,35.673938,,15.2595,,,,16.547481,-41.566469,5.254535,1.833335,-1.783246,-1.559201,-0.416392,1.456982,-1.050136,0.211213,0.801943,0.011602,202.247994,0.211212,24.303479,-8.279013,2.392054,-0.338329,-0.129926,0.111151,-0.03369,0.003942,0.801945,30.630642,-7.566852,0.667044,-0.221274,0.178623,-0.096889,0.02729,-0.003141,0.011602,8.917507,0.146373,-0.120678,0.010311,0.025553,-0.017647,0.005235,-0.000614,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
75,2021/10/18,50:43.3,2021/10/18,50:43.3,4,7,"Kosei, Shoji",1000101253,Right,RIK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,3,Top,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,1,150.31402,-3.778408,-1.320889,2233.404558,206.770409,1:00,1.844293,0.442552,1.984905,-21.0772,60.173,28.7721,0.574898,0.36076,134.73335,-5.487017,0.735215,0.407068,,,,,,,,,,,,-15.9895,35.424,-0.415705,15.24,1.762505,0.80166,-41.221312,-2.746833,-3.480834,10.706572,-2.09502,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,55bbd510-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,149.01688,,,15.58066,,,,16.453386,-41.535274,5.353286,1.842153,-2.685398,-1.04751,-0.44071,0.903733,-1.740417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
76,2021/10/18,51:29.0,2021/10/18,51:29.0,5,1,"Kosei, Shoji",1000101253,Right,RIK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",117.17271,1.715813,-0.238146,2407.003863,21.011941,6:45,1.856646,0.375969,1.674749,-175.8396,-39.6709,-16.8681,0.587595,0.139389,108.12403,-10.825204,-1.425488,0.526979,,,,,,,,,,,,8.309,-19.8669,-0.368232,15.24,1.888148,0.207884,-32.242704,0.283765,1.124084,5.760351,-12.494338,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,710f3960-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,115.10896,,,9.04869,,,,16.766593,-32.514295,2.880175,1.860881,0.872853,-6.247169,-0.376784,0.154885,0.562042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,山口 智久,21A
77,2021/10/18,51:54.8,2021/10/18,51:54.8,5,2,"Kosei, Shoji",1000101253,Right,RIK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",116.98818,0.901843,-1.016911,2342.781032,14.886165,6:30,1.879767,0.428372,1.653445,-186.6988,-47.4541,-13.9457,0.2703,-0.001425,106.75077,-12.393429,-1.999019,0.532898,,,,,,,,,,,,6.1402,-23.3102,-0.39968,15.24,1.888553,0.631732,-32.141864,-0.221417,0.810525,6.64227,-12.883695,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,804ae9b0-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,113.83042,,,10.2374,,,,16.787582,-32.460104,3.321135,1.884375,0.395857,-6.441848,-0.429017,0.592898,0.405263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,山口 智久,21A
78,2021/10/18,52:24.7,2021/10/18,52:24.7,5,3,"Kosei, Shoji",1000101253,Right,RIK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",149.22695,-5.052116,-3.078043,2297.012316,210.918025,1:00,1.840849,0.394764,2.010138,-27.7342,53.8545,30.5282,0.146963,-0.160343,135.54607,-7.206811,-0.896157,0.407915,,,,,,,,,,,,-18.3444,32.9877,-0.332018,15.24,1.733772,2.050154,-40.871581,-3.682447,-3.977046,9.477117,-2.654944,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,922fe810-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,148.70745,,,13.68088,,,,16.429302,-41.146427,4.738559,1.83945,-3.605451,-1.327472,-0.393146,2.165492,-1.988523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
79,2021/10/18,52:58.7,2021/10/18,52:58.7,5,4,"Kosei, Shoji",1000101253,Right,RIK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Top,2,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",149.11618,-3.103148,-3.082601,2146.687043,204.217623,12:45,1.855868,0.395965,1.985772,-27.2079,54.852,23.3262,0.713789,-0.233751,134.50213,-5.241368,-1.418499,0.409091,,,,,,,,,,,,-14.5945,31.9861,-0.331498,15.24,1.788222,2.085716,-40.903219,-2.278671,-3.15075,9.963011,-2.901319,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,a6728580-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,148.27989,,,14.61404,,,,16.453009,-41.197619,4.981505,1.854288,-2.192939,-1.45066,-0.394505,2.178818,-1.575375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
80,2021/10/18,53:26.8,2021/10/18,53:26.8,5,5,"Kosei, Shoji",1000101253,Right,RIK,"Yusuke, Shimoyama",1000073403,Left,KEI_KEI,Undefined,3,Top,2,2,2,Splitter,Changeup,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,"1,2",138.20795,-1.810596,-2.690081,1291.864444,262.04143,2:45,1.830049,0.439825,1.877909,-88.7801,5.647,21.3562,0.431718,-0.104599,128.33329,-8.244524,-1.17224,0.438837,141.09555,19.506057,9.397962,1945.607303,33.364356,9.560981,3.308492,81.369495,,0.032669,3.309852,-12.8984,4.7803,-0.378956,15.24,1.782589,1.691763,-38.043016,-1.548263,-2.464728,6.978123,-8.893184,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,b71e4090-2fd7-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Yosuke, Kuroiwa",1000089907,Right,RIK,138.2291,10.730395,,9.87466,,,,16.562784,-38.284882,3.489062,1.830911,-1.24002,-4.446592,-0.439073,1.777192,-1.232364,0.747845,0.455968,0.089738,137.557332,0.747841,36.448042,-6.30261,1.322843,-0.244079,0.036118,-0.003429,4.4e-05,2.3e-05,0.456061,13.083327,-4.246147,-0.000506,0.052388,-0.015547,0.001681,0.00032,-6.5e-05,0.089625,6.036774,-3.720042,1.083643,-0.284164,0.068824,-0.013479,0.001638,-8.4e-05,,,,,,,,,,,,,,,,,,,,,,,8,,山口 智久,21A
81,2021/10/18,55:41.9,2021/10/18,55:41.9,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,3,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,109.99679,3.102019,1.107283,1876.107868,338.266533,5:15,1.655674,-0.480856,1.60653,-181.7636,-25.7073,12.1983,0.72718,-0.041818,101.24243,-9.854446,1.960102,0.564151,,,,,,,,,,,,-5.2685,-13.4945,0.448905,15.24,1.726083,-0.635692,-30.213856,0.964131,-0.627141,4.966731,-11.412997,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,07d90fb0-2fd8-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,107.52441,,,8.75436,,,,16.834291,-30.474808,2.483365,1.659675,1.56377,-5.706498,0.481439,-0.602742,-0.313571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
82,2021/10/18,55:53.3,2021/10/18,55:53.3,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,3,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,123.37637,-2.033953,3.289792,1542.467379,109.914559,9:45,1.672739,-0.460992,1.800252,-101.5766,20.3375,-44.5524,0.080338,0.025253,112.85315,-9.414924,0.139104,0.498634,,,,,,,,,,,,25.5419,13.1515,0.383565,15.24,1.615896,-1.756593,-33.864663,-1.563624,3.797771,6.562003,-7.851179,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,0ea616d0-2fd8-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,121.6524,,,10.52322,,,,16.639753,-34.134817,3.281001,1.673616,-1.240395,-3.92559,0.459102,-1.912946,1.898885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,山口 智久,21A
83,2021/10/18,56:09.2,2021/10/18,56:09.2,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,3,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,137.31264,-2.641675,1.287603,2322.391475,147.855367,11:00,1.657177,-0.442432,1.829864,-39.4349,58.7757,-34.7288,0.516095,-0.426037,124.30024,-5.650746,-1.171338,0.447542,,,,,,,,,,,,18.7627,33.2474,0.413792,15.24,1.591236,-0.677513,-37.701137,-1.852043,3.449238,8.303054,-3.694614,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,17efb6b0-2fd8-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,135.5403,,,13.0124,,,,16.609064,-38.001455,4.151527,1.655807,-1.718411,-1.847307,0.440553,-0.80227,1.724619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
84,2021/10/18,56:22.6,2021/10/18,56:22.6,1,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Yosuke, Kuroiwa",1000089907,Right,RIK,Undefined,3,Bottom,0,2,1,Fastball,Splitter,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,135.39504,-1.388003,2.321721,2215.156183,144.781726,10:45,1.666654,-0.470217,1.891446,-47.3229,53.0887,-34.9161,0.802544,-0.165856,122.19023,-4.987102,-0.158178,0.452529,157.70159,2.170873,6.202684,881.242977,,,,24.981563,,9.354959,0.627547,19.8935,29.6303,0.419074,15.24,1.631997,-1.344206,-37.187775,-1.041328,3.54853,8.261874,-4.521315,RIK,KEI_KEI,JinguStadium,TeamExclusive,Team,20211018-JinguStadium-2,202dda00-2fd8-11ec-92d8-01c9a8af093c,ac41f0bb-f905-49e2-ab75-3b7652dbfde4,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.04655,0.892384,,13.20481,,,,16.547517,-37.477135,4.130937,1.665695,-0.882976,-2.260657,0.468329,-1.468488,1.774265,-0.028948,0.746463,0.163827,263.988671,-0.015768,43.234389,-6.294297,,,,,,,0.750524,1.572125,-4.420652,,,,,,,0.155214,4.917009,2.10183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,山口 智久,21A
