PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
133,2021/9/20,07:41.6,2021/9/20,07:41.6,1,5,"Yusuke, Okuno",1000073942,Right,TOK,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,4,Bottom,0,1,2,Fastball,Changeup,InPlay,Undefined,Popup,,Out,1,0,,129.42779,0.7497,-3.088599,2181.6201,203.567051,12:45,1.57934,0.68928,1.936427,-61.8033,48.1834,19.233,1.171948,0.014287,116.0313,-3.933337,-1.721191,0.473614,102.18958,83.508203,-82.207348,,,,,,,,,-12.6374,25.5974,-0.622002,15.24,1.592454,1.832129,-35.518437,0.283023,-2.043706,7.914127,-5.667053,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,89a9a9f0-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.07894,14.605955,,13.39648,,,,16.502203,-35.798573,3.957063,1.578886,0.48362,-2.833526,-0.688134,1.90447,-1.021853,0.36063,1.158941,-0.01123,173.412118,0.36063,0.435151,-2.721527,1.080848,-0.294855,0.078365,-0.034427,0.023768,-0.009382,1.158941,28.203985,-8.240036,0.962581,-0.162999,0.030991,-0.027791,0.029257,-0.01268,-0.01123,-3.17971,-0.099768,0.132437,-0.048267,0.013265,-0.003144,0.000467,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
134,2021/9/20,08:19.5,2021/9/20,08:19.5,2,1,"Yusuke, Okuno",1000073942,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,4,Bottom,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,130.71589,0.906269,-2.865919,2132.31321,205.959832,12:45,1.593391,0.726343,1.877823,-61.8723,45.6022,20.4247,1.230183,0.122974,118.34137,-3.734506,-1.418541,0.468174,,,,,,,,,,,,-12.6244,23.894,-0.661182,15.24,1.610538,1.702113,-35.894405,0.372718,-2.110588,7.32028,-5.811962,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,a05901a0-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,129.56718,,,12.37452,,,,16.560591,-36.162722,3.66014,1.592972,0.58575,-2.905981,-0.724989,1.779474,-1.055294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
135,2021/9/20,08:29.1,2021/9/20,08:29.1,2,2,"Yusuke, Okuno",1000073942,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,4,Bottom,1,1,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,118.64812,1.774417,-1.468408,1387.687294,144.472741,10:45,1.539937,0.759012,1.653256,-112.1991,22.3073,-12.5922,0.924844,0.213791,107.51632,-6.379033,-2.349646,0.523752,,,,,,,,,,,,5.1091,11.292,-0.718258,15.24,1.578774,0.892187,-32.549536,0.594678,0.700118,6.186533,-8.259255,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,a622f0a0-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,115.81809,,,11.1318,,,,16.785105,-32.841894,3.093266,1.541449,0.984986,-4.129627,-0.759638,0.859102,0.350059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
136,2021/9/20,08:39.6,2021/9/20,08:39.6,2,3,"Yusuke, Okuno",1000073942,Right,TOK,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,4,Bottom,1,1,1,Cutter,Curveball,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,124.03119,0.675508,-2.434005,2117.713136,149.2554,11:00,1.565443,0.717004,1.75749,-99.364,20.4607,-10.0098,0.763603,-0.073953,114.08279,-6.543209,-3.138619,0.494342,158.15331,8.255248,21.773385,1382.437359,,,,41.493515,,24.661233,1.098364,3.4582,11.003,-0.65484,15.24,1.575219,1.493181,-34.105661,0.040997,0.527205,6.035898,-8.129222,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,ac355a50-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.70849,2.185771,,9.9484,,,,16.682456,-34.359994,3.017949,1.566275,0.383535,-4.064611,-0.71729,1.470967,0.263603,0.611229,0.749875,0.056498,294.138574,0.611229,40.374593,-7.171197,1.308888,-0.266225,0.040078,-0.005186,0.000645,-3.3e-05,0.749875,6.307824,-7.426247,1.215208,-0.287788,0.069137,-0.014622,0.002755,-0.000313,0.056498,16.126934,0.264088,-0.834684,0.310154,-0.096865,0.024435,-0.005081,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
137,2021/9/20,09:22.7,2021/9/20,09:22.7,3,1,"Yusuke, Okuno",1000073942,Right,TOK,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,4,Bottom,1,0,0,Cutter,Curveball,InPlay,Undefined,Bunt,,Sacrifice,0,0,1,122.17728,-0.113965,-2.678319,2101.432531,121.538518,10:00,1.594339,0.719458,1.770007,-107.1971,16.0683,-20.164,0.49003,-0.241897,112.84423,-7.867596,-4.098897,0.50139,,,,,,,,,,,,8.5438,9.3198,-0.650965,15.24,1.583753,1.656889,-33.599544,-0.451741,1.264402,5.846804,-8.427405,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,c60a34f0-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,120.98376,,,9.33305,,,,16.670147,-33.847495,2.923402,1.595332,-0.094352,-4.213703,-0.720094,1.603269,0.632201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
138,2021/9/20,10:08.4,2021/9/20,10:08.4,4,1,"Yusuke, Okuno",1000073942,Right,TOK,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,4,Bottom,1,0,0,Cutter,Slider,InPlay,Undefined,Popup,,Out,1,0,"1,2",125.05842,0.45641,-1.904647,2166.504703,151.596757,11:00,1.557274,0.713248,1.760372,-92.6666,24.4597,-11.4043,0.760127,0.058819,115.5622,-6.27723,-2.708048,0.488745,153.42158,48.663295,-7.010304,4842.051892,,,,,,,,4.6343,13.157,-0.664437,15.24,1.561982,1.193944,-34.420784,-0.062537,0.723501,5.830894,-7.752586,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,e1422200-19b7-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.11391,36.492021,,9.49622,,,,16.679814,-34.663831,2.915447,1.557853,0.260611,-3.876293,-0.713575,1.163786,0.361751,0.884687,0.757028,-0.072895,183.875735,0.884687,27.937428,-8.647895,2.275084,-0.579842,0.149484,-0.035638,0.0064,-0.000598,0.757028,31.998676,-6.95981,0.729263,-0.135247,0.023825,-0.004128,0.000594,-4.4e-05,-0.072895,-3.435383,1.595147,-0.522551,0.153038,-0.042704,0.010626,-0.001963,0.000186,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
139,2021/9/20,11:09.4,2021/9/20,11:09.4,5,1,"Yusuke, Okuno",1000073942,Right,TOK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",125.36769,-0.189835,-2.726636,2110.134171,178.820189,12:00,1.549041,0.700382,1.753375,-99.5086,17.723,-0.2922,0.50003,-0.076773,115.60131,-7.396528,-2.747208,0.488964,,,,,,,,,,,,-1.701,10.2466,-0.631364,15.24,1.536946,1.642836,-34.468075,-0.485079,-0.265333,6.059616,-8.208315,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,0587de70-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,124.0582,,,9.76638,,,,16.686347,-34.721417,3.029808,1.550053,-0.141903,-4.104157,-0.70028,1.653929,-0.132667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
140,2021/9/20,11:26.0,2021/9/20,11:26.1,5,2,"Yusuke, Okuno",1000073942,Right,TOK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",133.98423,0.276237,-3.93204,2149.711777,204.670263,12:45,1.544638,0.668025,1.908235,-57.2011,45.2585,19.1273,1.050444,-0.247478,120.89877,-4.032798,-2.576525,0.457121,,,,,,,,,,,,-12.9398,24.2529,-0.580095,15.24,1.547497,2.436316,-36.750789,-0.00081,-2.258817,7.93493,-5.572965,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,0f91c110-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.70018,,,13.08547,,,,16.530164,-37.028303,3.967465,1.544117,0.194097,-2.786483,-0.666684,2.515315,-1.129409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
141,2021/9/20,11:43.6,2021/9/20,11:43.6,5,3,"Yusuke, Okuno",1000073942,Right,TOK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Bottom,2,2,0,Cutter,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2",126.32796,0.514041,-2.757466,2126.973847,171.651663,11:45,1.563146,0.718733,1.794563,-96.8428,18.2419,-2.1603,0.740374,-0.083886,116.08767,-6.535784,-2.909843,0.484466,,,,,,,,,,,,-0.8066,10.006,-0.650787,15.24,1.569059,1.682349,-34.733202,-0.041162,-0.127453,6.295256,-8.225502,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,1b27e900-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.21,,,10.24029,,,,16.645312,-34.986982,3.147628,1.564035,0.290432,-4.112751,-0.718711,1.687487,-0.063726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
142,2021/9/20,12:19.1,2021/9/20,12:19.1,5,4,"Yusuke, Okuno",1000073942,Right,TOK,"Tomoya, Masaki",1000073443,Right,KEI_KEI,Undefined,4,Bottom,2,2,1,Cutter,Slider,InPlay,Undefined,Popup,,Out,1,0,,125.29522,0.89357,-2.212239,2221.485897,170.829607,11:45,1.568442,0.720258,1.724317,-95.6244,22.8105,-3.0721,0.866401,0.060408,114.55468,-6.066868,-2.4281,0.491467,137.57979,64.454556,-27.050736,,,,,,,,,-0.0373,12.0157,-0.662928,15.24,1.584243,1.343909,-34.431563,0.182088,-0.005763,6.424676,-7.948318,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,2f0caf00-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,123.42638,37.293585,,10.74055,,,,16.715311,-34.705754,3.212338,1.569233,0.521304,-3.974159,-0.720288,1.344155,-0.002882,0.558314,1.011713,-0.092725,170.292858,0.558314,14.677149,-7.260005,2.406206,-0.65355,0.155624,-0.031202,0.004417,-0.000348,1.011713,34.480678,-7.849414,0.723743,-0.03333,-0.029144,0.014482,-0.00372,0.00045,-0.092725,-7.494769,1.293537,0.022494,-0.093901,0.043371,-0.013869,0.002938,-0.000293,,,,,,,,,,,,,,,,,,,,,,,,,山口 智久,21A
143,2021/9/20,14:37.1,2021/9/20,14:37.1,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,137.83446,-2.4453,4.157175,2258.222352,171.484373,11:45,1.623195,-0.741259,1.836196,-45.944,51.3441,-7.1939,0.471226,0.362402,125.49139,-5.892688,3.649939,0.445435,,,,,,,,,,,,6.7951,29.21,0.642438,15.24,1.561709,-2.711389,-37.779959,-1.764426,1.261858,7.92361,-4.382307,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,815c7600-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,136.1814,,,12.34306,,,,16.602916,-38.06473,3.961805,1.622291,-1.606927,-2.191154,0.740699,-2.75674,0.630929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,山口 智久,21A
144,2021/9/20,14:48.4,2021/9/20,14:48.4,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.55818,-2.89519,4.726007,2191.418132,175.005968,11:45,1.625867,-0.745981,1.873501,-47.9123,50.7223,-4.146,0.327862,0.546621,124.75553,-6.476406,4.433446,0.448507,,,,,,,,,,,,5.5412,29.2319,0.636376,15.24,1.555403,-3.071849,-37.396812,-2.046825,1.011394,7.548892,-4.471166,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,8807eb60-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,135.24866,,,11.80265,,,,16.565226,-37.663371,3.774446,1.624891,-1.888944,-2.235583,0.745477,-3.107562,0.505697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,山口 智久,21A
145,2021/9/20,15:01.2,2021/9/20,15:01.2,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,0,2,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Popup,Out,1,0,,138.12107,-1.420458,3.887163,2267.649477,157.099132,11:15,1.662557,-0.712043,1.940691,-46.1719,49.2164,-19.4386,0.801444,0.185471,125.6135,-4.915126,2.506304,0.441065,84.43606,51.331663,-7.175971,3754.956956,,,,39.566911,,-4.123334,3.876677,13.0439,27.6731,0.627367,15.24,1.62857,-2.48784,-37.92138,-1.081255,2.439958,7.997658,-4.630189,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,8fba4970-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,137.53085,16.929491,,12.50758,,,,16.498721,-38.185923,3.998829,1.661802,-0.9281,-2.315095,0.710994,-2.568548,1.219979,0.228033,0.737063,-0.188147,189.362127,0.227933,14.540592,-2.991449,0.891405,-0.129464,-0.028623,0.021174,-0.004386,0.000314,0.736455,18.331762,-5.8906,0.652046,-0.312974,0.150724,-0.041624,0.005701,-0.000319,-0.188093,-1.831699,0.859435,-0.292458,0.062208,-0.003885,-0.002592,0.000738,-5.9e-05,,,,,,,,,,,,,,,,,,,,,,,4.0,,山口 智久,21A
146,2021/9/20,15:43.6,2021/9/20,15:43.6,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Takumi, Sasaki",1000074002,Right,TOK,Undefined,5,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.31129,4.338275,0.989144,1880.695448,339.09108,5:15,1.635726,-0.726236,1.737431,-176.9358,-31.2094,13.7527,1.101048,-0.307749,103.28565,-8.403222,1.956683,0.54516,,,,,,,,,,,,-6.1521,-17.3744,0.699937,15.24,1.733834,-0.595241,-31.088919,1.71394,-0.771355,5.504659,-11.985055,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,a919f410-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,111.27016,,,10.02564,,,,16.703228,-31.34693,2.752329,1.640334,2.275696,-5.992528,0.726989,-0.559087,-0.385677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,山口 智久,21A
147,2021/9/20,15:55.8,2021/9/20,15:55.9,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Takumi, Sasaki",1000074002,Right,TOK,Undefined,5,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,136.19213,-0.835253,3.867588,2233.189934,181.014465,12:00,1.621678,-0.737838,1.938028,-49.1715,49.2163,0.8125,0.895111,0.356851,123.64949,-4.551017,3.925247,0.447945,,,,,,,,,,,,2.5794,27.4101,0.652333,15.24,1.600461,-2.53182,-37.398112,-0.696577,0.467319,8.064524,-4.840713,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,b03b0ea0-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,135.41828,,,12.54263,,,,16.501884,-37.669242,4.032262,1.621144,-0.533832,-2.420356,0.737717,-2.547531,0.23366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,山口 智久,21A
148,2021/9/20,16:08.3,2021/9/20,16:08.3,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Takumi, Sasaki",1000074002,Right,TOK,Undefined,5,Top,1,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,138.63754,-1.362132,3.483582,2275.983506,179.083917,12:00,1.631902,-0.744196,1.948586,-41.4658,53.711,-0.8054,0.834619,0.225507,125.30028,-4.535974,3.426366,0.440575,,,,,,,,,,,,3.2153,30.0882,0.667929,15.24,1.599686,-2.312776,-38.053323,-1.021151,0.601111,8.586088,-4.181627,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,b7c28c20-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,137.68361,,,13.33726,,,,16.490394,-38.334415,4.293044,1.630876,-0.884253,-2.090813,0.743967,-2.332455,0.300555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,山口 智久,21A
149,2021/9/20,16:29.4,2021/9/20,16:29.4,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Takumi, Sasaki",1000074002,Right,TOK,Undefined,5,Top,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,130.03233,0.68367,1.974463,1462.364597,129.412743,10:15,1.662075,-0.750659,1.816007,-84.3602,21.3833,-22.9914,1.011833,-0.422282,121.91119,-5.436458,0.348548,0.464389,,,,,,,,,,,,12.8634,11.4665,0.704424,15.24,1.672854,-1.134679,-35.856556,0.114148,2.220652,5.105035,-7.827144,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,c45feae0-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,130.62334,,,8.12115,,,,16.624514,-36.053136,2.552518,1.662655,0.415548,-3.913572,0.749764,-1.22019,1.110326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,山口 智久,21A
150,2021/9/20,16:46.9,2021/9/20,16:46.9,2,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Takumi, Sasaki",1000074002,Right,TOK,Undefined,5,Top,1,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,137.53,-1.444189,4.172202,2229.359604,158.811204,11:15,1.623525,-0.773892,2.006261,-49.563,44.2718,-16.1431,0.723342,0.232135,127.31399,-5.149607,3.0215,0.437458,,,,,,,,,,,,11.2442,25.1442,0.687502,15.24,1.590737,-2.693861,-37.831524,-1.110556,2.12995,6.727492,-5.043693,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,ce9634b0-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.66472,,,10.216,,,,16.434498,-38.043345,3.363746,1.623204,-0.95175,-2.521847,0.773376,-2.760924,1.064975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.88214,2.851797,1.907046,0.944751,2.175446,0.873718,-0.138186,-0.442401,1.502395,1.670333,21.739555,2.209386,16.292403,-0.354964,26.524369,-3.277372,1.520863,4.34352,-3.816155,1.677848,16.225047,-0.795982,7.0,,山口 智久,21A
151,2021/9/20,17:20.0,2021/9/20,17:20.0,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,5,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,115.5671,2.094453,1.857036,1820.330557,320.66538,4:45,1.637612,-0.721255,1.662686,-150.5815,-13.6487,13.8429,0.729967,-0.052791,108.76108,-8.621111,2.827244,0.528456,,,,,,,,,,,,-5.998,-7.0192,0.670162,15.24,1.681315,-1.090377,-31.841621,0.601183,-0.813698,4.206957,-10.758889,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,e2872fb0-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,114.78734,,,6.80602,,,,16.778623,-32.044261,2.103478,1.639877,1.119416,-5.379444,0.72174,-1.051183,-0.406849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,山口 智久,21A
152,2021/9/20,17:40.7,2021/9/20,17:40.7,3,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Yu, Miyazaki",1000073899,Left,TOK,Undefined,5,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.82864,4.831466,0.806075,1757.292813,310.579959,4:15,1.661787,-0.724957,1.8274,-157.5971,-18.0808,25.1991,1.45382,-0.245279,105.90893,-6.536121,2.586283,0.533417,,,,,,,,,,,,-12.4347,-10.8482,0.703985,15.24,1.767569,-0.540189,-31.296668,2.105446,-1.621721,4.307066,-11.221467,KEI_KEI,TOK,JinguStadium,Fall,Team,20210920-JinguStadium-2,eee1e020-19b8-11ec-8651-ef9238f86a74,8f0be72e-b71e-4ffe-8686-7cb012ad246f,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,113.71963,,,7.91972,,,,16.613928,-31.485181,2.153533,1.664669,2.596591,-5.610733,0.726075,-0.469209,-0.81086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.62116,,0.904243,,-0.810715,1.301093,0.18767,-1.311403,1.47251,0.286839,,,,-1.259251,20.510602,-1.472214,1.504684,5.807875,-4.193555,0.279574,-0.529573,0.166517,7.0,,山口 智久,21A
