PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Catcher Pos,Unnamed: 157,umpire,season
63,2021/10/20,30:11.5,2021/10/20,30:11.5,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,Undefined,3,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,133.07576,-1.893475,3.070688,2118.227977,141.061352,10:45,1.67792,-0.473652,1.878188,-62.3829,37.9131,-28.6939,0.520006,0.104817,125.05196,-6.451621,1.035325,0.452269,,,,,,,,,,,,16.5164,21.4395,0.40441,15.24,1.630145,-1.84295,-36.662128,-1.431843,2.984673,5.248592,-5.932315,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,6a49efc0-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,134.12382,,,8.0238,,,,16.56248,-36.850969,2.624296,1.677823,-1.218401,-2.966157,0.47265,-1.950337,1.492337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
64,2021/10/20,30:39.6,2021/10/20,30:39.6,3,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,Undefined,3,Top,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,1,131.98416,-0.207365,3.016969,2208.54301,157.121501,11:15,1.684031,-0.472807,1.915298,-62.7264,41.0011,-15.9621,0.998435,0.215856,121.05865,-4.874229,1.883093,0.459941,,,,,,,,,,,,10.4808,22.4646,0.405938,15.24,1.67569,-1.845994,-36.310006,-0.336278,1.811513,6.824376,-5.923862,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,7ae975d0-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,131.8866,,,10.92551,,,,16.524852,-36.550693,3.412188,1.683865,-0.127351,-2.961931,0.47217,-1.909884,0.905756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
65,2021/10/20,31:21.0,2021/10/20,31:21.0,3,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,Undefined,3,Top,1,0,2,Slider,Slider,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,123.04298,-1.384339,2.413051,2071.774011,204.12141,12:45,1.669626,-0.455289,1.888063,-101.9493,16.3522,5.9208,0.260177,0.283321,115.17296,-8.765406,2.833948,0.49119,,,,,,,,,,,,-1.6709,10.1748,0.399542,15.24,1.631525,-1.451548,-33.896077,-1.164921,-0.254872,5.222797,-8.254641,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,93b9d8c0-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,123.49591,,,7.87002,,,,16.552629,-34.09773,2.611398,1.67035,-0.846208,-4.12732,0.455397,-1.441708,-0.127436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
66,2021/10/20,32:09.1,2021/10/20,32:09.1,4,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,125.52254,-1.496789,2.440167,1357.143178,122.908394,10:00,1.719209,-0.457468,1.859498,-91.553,23.3468,-30.8751,0.381278,-0.077956,116.33864,-8.162643,0.248529,0.484077,,,,,,,,,,,,17.5801,14.0709,0.402192,15.24,1.678278,-1.341908,-34.544384,-1.222214,2.765955,5.838105,-7.592818,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,b0613450-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,125.31073,,,9.1839,,,,16.580627,-34.770216,2.919052,1.719876,-0.928505,-3.796409,0.45617,-1.448902,1.382978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,安 秀明,21A
67,2021/10/20,32:37.3,2021/10/20,32:37.3,4,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,138.88182,-2.255526,0.784609,2197.366576,146.495383,11:00,1.688234,-0.469747,1.87504,-50.0678,44.2661,-27.3162,0.551981,-0.521938,127.23749,-5.989593,-1.155922,0.43862,,,,,,,,,,,,14.6429,25.3889,0.453187,15.24,1.632831,-0.393193,-38.201554,-1.672248,2.795523,7.706774,-4.959559,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,c11ca6d0-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.29733,,,11.64433,,,,16.564418,-38.467814,3.853387,1.687645,-1.500901,-2.47978,0.46844,-0.489775,1.397761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,安 秀明,21A
68,2021/10/20,33:08.3,2021/10/20,33:08.3,4,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,138.19244,-1.286595,3.65662,2182.974058,157.565733,11:15,1.672492,-0.46841,1.944727,-49.3363,44.09,-17.1395,0.817574,0.386896,128.0478,-4.961689,2.438192,0.436505,,,,,,,,,,,,11.1304,24.6089,0.388948,15.24,1.641343,-2.352558,-38.01936,-1.014527,2.13541,6.588462,-5.085331,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,d3a6e5e0-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,138.96751,,,10.14464,,,,16.495204,-38.236258,3.294231,1.671986,-0.847113,-2.542666,0.467554,-2.422858,1.067705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,安 秀明,21A
69,2021/10/20,33:36.4,2021/10/20,33:36.4,4,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,137.94886,-0.949001,3.250344,2114.549714,147.621857,11:00,1.697833,-0.470574,1.996498,-54.6452,38.2519,-22.6683,0.885689,0.212169,128.03763,-5.012724,1.631937,0.435267,75.55005,7.162865,44.579486,2828.907191,,,,16.370273,,47.384843,0.839327,13.8549,21.479,0.403194,15.24,1.67493,-2.059438,-37.991104,-0.807057,2.657456,6.488828,-5.686853,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,e4698450-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,139.36275,1.192301,,9.91122,,,,16.443714,-38.196144,3.244414,1.697593,-0.627359,-2.843426,0.469596,-2.14341,1.328728,-0.053205,0.795419,-0.256249,246.477815,-0.047369,14.73629,-1.76395,,,,,,,0.79836,2.571122,-4.200875,,,,,,,-0.257213,14.631025,0.035529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,安 秀明,21A
70,2021/10/20,34:14.2,2021/10/20,34:14.2,4,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,141.6965,-2.792659,1.772148,2210.686512,151.491817,11:00,1.696686,-0.484196,1.924672,-47.0718,42.5789,-21.658,0.440939,-0.203091,130.56566,-6.30116,0.229565,0.427594,,,,,,,,,,,,12.4058,24.8344,0.44583,15.24,1.631564,-1.103718,-38.976928,-2.058167,2.481478,7.537138,-4.83914,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,fada9a80-315e-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,141.86357,,,11.13084,,,,16.514991,-39.222704,3.768569,1.696105,-1.900369,-2.41957,0.48314,-1.184636,1.240739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,安 秀明,21A
71,2021/10/20,34:59.7,2021/10/20,34:59.7,4,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,3,Top,2,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,2,140.62959,-1.664132,1.429486,2295.00832,155.499451,11:15,1.704232,-0.493864,1.899099,-41.3853,50.2159,-21.5717,0.822158,-0.307535,128.72933,-4.790957,-0.104243,0.43222,,,,,,,,,,,,12.1421,28.0508,0.462558,15.24,1.663817,-0.862424,-38.694342,-1.25155,2.381139,7.817591,-4.305701,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,160abf60-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,140.34504,,,11.90026,,,,16.540313,-38.956164,3.908795,1.703318,-1.107346,-2.15285,0.492777,-0.942172,1.19057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.68329,,,1.49917,,,,-0.424661,1.181269,1.467606,23.72265,0.014931,-14.310907,-0.411049,17.365118,-0.849955,1.210184,5.974408,-4.529171,1.438941,-12.273596,1.189583,9.0,,安 秀明,21A
72,2021/10/20,36:45.8,2021/10/20,36:45.8,1,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Bottom,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,131.29825,-0.742073,1.280266,2232.550439,302.748743,4:00,1.806762,-0.620846,1.858767,-109.0464,-3.4353,10.3525,0.507046,-0.156357,121.07867,-8.642249,2.016018,0.464098,,,,,,,,,,,,-4.4521,-0.2905,0.590178,15.24,1.782491,-0.853904,-36.148131,-0.884101,-0.760605,6.937395,-9.856275,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,554b11c0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,130.70523,,,10.21958,,,,16.581402,-36.404657,3.468698,1.808444,-0.519642,-4.928137,0.621233,-0.825778,-0.380303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
73,2021/10/20,36:56.6,2021/10/20,36:56.6,1,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Bottom,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,132.98228,1.07452,2.331475,2353.067805,310.038276,4:15,1.818579,-0.63948,1.78284,-114.1243,-10.3652,15.9677,0.981953,0.180888,122.58605,-7.158227,3.458,0.46001,,,,,,,,,,,,-6.5517,-5.0204,0.580587,15.24,1.83724,-1.565047,-36.585956,0.220771,-1.150671,6.870643,-10.688394,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,5ba580f0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,131.86658,,,10.39623,,,,16.657401,-36.851175,3.435322,1.820755,0.633361,-5.344197,0.640143,-1.520629,-0.575336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
74,2021/10/20,37:10.1,2021/10/20,37:10.1,1,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,3,Bottom,0,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,148.33508,-2.536404,3.374624,2223.737461,156.468034,11:15,1.826383,-0.622811,1.865663,-40.2071,42.2912,-17.3436,0.707901,0.155747,136.57787,-5.536971,2.146871,0.410183,141.83736,-21.937952,17.472597,,,,,2.668181,,8.840651,0.049814,11.2546,24.348,0.545118,15.24,1.764549,-2.318761,-40.763157,-1.951627,2.463527,8.201053,-4.477085,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,63c805f0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.88535,0.734812,,11.75721,,,,16.574609,-41.030786,4.100527,1.825854,-1.805524,-2.238543,0.622099,-2.399155,1.231764,0.89625,0.734812,-0.137714,180.0,0.895653,34.934578,,,,,,,,0.735064,-14.751104,,,,,,,,-0.137901,10.996464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
75,2021/10/20,37:44.4,2021/10/20,37:44.4,2,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shogo, Fukui",1000073400,Left,KEI_KEI,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,147.95623,-1.98609,2.143428,2122.878148,142.699316,10:45,1.847104,-0.6229,1.84749,-40.8263,42.6367,-30.4534,0.877959,-0.322502,135.2499,-5.048279,-0.014228,0.412574,120.90346,28.464729,8.007607,2031.483293,33.238239,13.939988,4.398135,81.947928,,6.277477,3.859432,17.2934,24.2231,0.574178,15.24,1.797476,-1.369662,-40.684446,-1.555745,3.743008,8.777118,-4.563768,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,796180d0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.02823,15.17613,,12.70633,,,,16.592466,-40.975183,4.388559,1.846505,-1.404573,-2.281884,0.6216,-1.493647,1.871504,0.645816,0.832776,0.317444,169.909229,0.645792,29.237705,-4.035694,0.874865,-0.186533,0.049184,-0.01393,0.002537,-0.000188,0.832958,16.001327,-4.769721,0.1851,0.01997,-0.035539,0.015504,-0.002958,0.000209,0.317431,4.113182,-0.977914,0.225033,-0.038932,0.004984,-0.000738,0.000147,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,9.0,,安 秀明,21A
76,2021/10/20,38:41.7,2021/10/20,38:41.7,3,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,146.45899,-2.669198,3.627796,2128.841558,148.175423,11:00,1.830706,-0.640621,1.904382,-40.3661,43.1401,-25.3641,0.674678,0.126882,136.03411,-5.673465,1.828332,0.412681,,,,,,,,,,,,15.2949,24.7042,0.559798,15.24,1.767609,-2.431101,-40.270823,-2.01942,3.301083,7.17183,-4.474751,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,9a4acbd0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,146.99021,,,10.42488,,,,16.53589,-40.500951,3.585915,1.830103,-1.875835,-2.237375,0.639506,-2.537025,1.650542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
77,2021/10/20,38:51.3,2021/10/20,38:51.3,3,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,3,Bottom,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,148.32446,-2.510604,2.910553,2091.540437,144.578345,10:45,1.829614,-0.624724,1.86086,-42.0225,40.2136,-26.9073,0.70038,-0.072718,136.96781,-5.6342,1.004227,0.40953,,,,,,,,,,,,15.7044,23.0891,0.558181,15.24,1.768023,-1.937854,-40.784799,-1.942117,3.454311,7.893433,-4.728015,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,a00c2f50-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.12096,,,11.35665,,,,16.579128,-41.043153,3.946717,1.829056,-1.787368,-2.364008,0.623458,-2.050914,1.727156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
78,2021/10/20,39:07.6,2021/10/20,39:07.6,3,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,3,Bottom,2,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,150.54288,-2.431638,3.673405,2114.433625,142.442213,10:45,1.84349,-0.638156,1.817313,-40.4273,40.7893,-29.3429,0.750157,0.108021,137.48477,-5.454313,1.602728,0.406984,109.75885,-51.510289,-57.987292,,,,,0.571956,,-79.886516,0.028827,17.6034,23.4261,0.551178,15.24,1.78184,-2.496625,-41.313001,-1.905351,3.930289,9.017185,-4.576328,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,a9c95180-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,149.0478,0.690353,,13.05811,,,,16.622226,-41.613599,4.508592,1.842814,-1.752794,-2.288164,0.63659,-2.627646,1.965144,-0.190557,0.690353,-0.097615,,-0.190721,10.094397,,,,,,,,0.690743,-23.948122,,,,,,,,-0.097352,-16.146443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
79,2021/10/20,39:34.3,2021/10/20,39:34.3,3,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,3,Bottom,2,0,2,Slider,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,127.70239,0.373434,2.07496,2239.224958,259.445381,2:45,1.857982,-0.626179,1.795383,-104.9571,7.2799,21.3355,0.914165,0.174655,117.87542,-7.227903,3.581633,0.478435,99.33709,23.596516,-5.370974,2214.39837,33.354375,8.126823,-3.407699,55.972919,,-5.785031,2.919084,-9.5686,4.4393,0.573712,15.24,1.85986,-1.367533,-35.143836,-0.165847,-1.551233,6.318179,-9.086963,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,b9a4c440-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,126.78844,8.233021,,9.82697,,,,16.644802,-35.395491,3.159089,1.859258,0.19609,-4.543482,0.626951,-1.305747,-0.775616,0.179067,0.801643,-0.183295,177.501419,0.179187,25.170738,-3.009261,0.410756,0.00942,-0.047074,0.015867,-0.001642,-1.6e-05,0.80157,11.048226,-4.342637,0.21793,-0.055607,0.017317,0.002175,-0.002333,0.000333,-0.183317,-2.366075,0.196885,0.006542,-0.019589,0.010445,-0.002389,8.5e-05,2.6e-05,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
80,2021/10/20,40:15.5,2021/10/20,40:15.5,4,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Haruto, Watanabe",1000073445,Right,KEI_KEI,Undefined,3,Bottom,2,0,0,Slider,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,134.25828,-0.460521,2.382223,2306.606998,289.579685,3:45,1.8002,-0.622472,1.809512,-101.8552,-2.0721,12.6541,0.651318,0.178048,125.99725,-7.779857,3.277053,0.451111,129.04001,-20.820878,23.373733,,,,,2.280486,,13.269225,0.052456,-5.2414,-0.1852,0.563646,15.24,1.781916,-1.595937,-37.00871,-0.701453,-0.958213,5.853057,-9.840505,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,d25199a0-315f-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,134.46812,0.669907,,8.26103,,,,16.631523,-37.228134,2.926528,1.801297,-0.332544,-4.920253,0.622802,-1.560014,-0.479106,0.602556,0.669907,-0.175445,180.0,0.601943,30.826861,,,,,,,,0.670161,-12.770905,,,,,,,,-0.17571,13.323198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
81,2021/10/20,43:14.3,2021/10/20,43:14.3,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,122.83296,-1.102188,3.183827,2093.378224,175.245412,11:45,1.632435,-0.415659,1.916116,-91.9223,25.0929,-1.8638,0.403094,0.460952,116.03705,-7.765411,3.051351,0.488513,,,,,,,,,,,,2.5599,14.5656,0.344229,15.24,1.602224,-1.87556,-33.849968,-0.957426,0.39484,4.402945,-7.560084,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,3ce7d310-3160-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,124.17283,,,6.79591,,,,16.524214,-34.016599,2.201472,1.633044,-0.671312,-3.780042,0.415492,-1.890502,0.19742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
82,2021/10/20,43:26.2,2021/10/20,43:26.2,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.24529,-0.309984,2.2864,2252.618942,172.782723,11:45,1.644777,-0.460484,1.97776,-37.6002,63.0916,-7.5488,1.181965,0.10415,121.36464,-3.234882,1.747811,0.45316,,,,,,,,,,,,5.6981,34.1301,0.411936,15.24,1.635931,-1.438869,-36.898793,-0.282871,1.004211,7.899204,-3.791656,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20211020-JinguStadium-1,43eb2c70-3160-11ec-88fd-cb5956ef165b,1843bbb6-e304-487f-b02e-41e6b5e5d2d6,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,133.85996,,,12.88065,,,,16.460669,-37.159192,3.949602,1.643196,-0.157878,-1.895828,0.459914,-1.471973,0.502105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,安 秀明,21A
