count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
147,66.0,140.0,2025/8/22,3509.622558,3509.62256,1755829806,4.0,5.0,池田,Right,TOK,9,batter9,Left,東京農業大,5,Bottom,1,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,126.0,0.982,0.48,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523320147,四球,,5887,https://youtu.be/OfHdeCc7qTE&t=5887,3058.0,https://youtu.be/Dhmv7cfl-8A&t=3058,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
148,67.0,141.0,2025/8/22,3566.71855,3566.718553,1755829863,5.0,1.0,池田,Right,TOK,1,batter1,Left,東京農業大,5,Bottom,1,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,127.0,0.618,-0.26,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Nothing,,,,,,2523320148,空振り,,5944,https://youtu.be/OfHdeCc7qTE&t=5944,3101.0,https://youtu.be/Dhmv7cfl-8A&t=3101,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
149,68.0,142.0,2025/8/22,3593.219206,3593.219209,1755829890,5.0,2.0,池田,Right,TOK,1,batter1,Left,東京農業大,5,Bottom,1,0,1,Fastball,InPlay,Undefined,Popup,Out,1,0,,130.0,0.898,-0.292,42.6669424,16.05421966,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Undefined,,,,4,4,2523320149,二飛,,5971,https://youtu.be/OfHdeCc7qTE&t=5971,3128.0,https://youtu.be/Dhmv7cfl-8A&t=3128,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
150,69.0,143.0,2025/8/22,3643.50709,3643.507093,1755829940,6.0,1.0,池田,Right,TOK,2,batter2,Right,東京農業大,5,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,0.558,-0.513,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Nothing,,,,,,2523320150,ボール,,6021,https://youtu.be/OfHdeCc7qTE&t=6021,3156.0,https://youtu.be/Dhmv7cfl-8A&t=3156,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
151,70.0,144.0,2025/8/22,3664.792521,3664.792524,1755829962,6.0,2.0,池田,Right,TOK,2,batter2,Right,東京農業大,5,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,0.21,-0.373,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Nothing,,,,,,2523320151,ボール,,6043,https://youtu.be/OfHdeCc7qTE&t=6043,3178.0,https://youtu.be/Dhmv7cfl-8A&t=3178,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
152,71.0,145.0,2025/8/22,3699.176267,3699.17627,1755829996,6.0,3.0,池田,Right,TOK,2,batter2,Right,東京農業大,5,Bottom,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,1.183,-0.156,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Nothing,,,,,,2523320152,ボール,,6077,https://youtu.be/OfHdeCc7qTE&t=6077,3194.0,https://youtu.be/Dhmv7cfl-8A&t=3194,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
153,72.0,146.0,2025/8/22,3719.111509,3719.111512,1755830016,6.0,4.0,池田,Right,TOK,2,batter2,Right,東京農業大,5,Bottom,2,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.894,0.2,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Nothing,,,,,,2523320153,見逃し,,6097,https://youtu.be/OfHdeCc7qTE&t=6097,3214.0,https://youtu.be/Dhmv7cfl-8A&t=3214,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
154,73.0,147.0,2025/8/22,3738.974209,3738.974212,1755830036,6.0,5.0,池田,Right,TOK,2,batter2,Right,東京農業大,5,Bottom,2,3,1,Fastball,InPlay,Undefined,Popup,Out,1,0,,125.0,0.934,0.248,16.77270676,-23.86017519,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,2,3",batter9,batter7,batter6,Undefined,,,,5,5,2523320154,三飛,,6117,https://youtu.be/OfHdeCc7qTE&t=6117,3234.0,https://youtu.be/Dhmv7cfl-8A&t=3234,大山,石川,阿部,大沼,小村,安田,榎本,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","L,L,L,R,R,L,L,R,R,R",,,,,,,"Ikeda, Koshi","Hiroto, Oyama","Hikaru, Ishikawa","Abe, Senji","Onuma, Atomu","Osuke, Komura","Ken, Yasuda","Yoshinobu, Enomoto","Taiki, Horibata",
155,1.0,148.0,2025/8/22,4418.322844,4418.322847,1755830715,1.0,1.0,pos1_3,Right,東京農業大,1,安田,Left,TOK,6,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.0,1.01,-0.148,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523320155,見逃し,,6796,https://youtu.be/OfHdeCc7qTE&t=6796,3913.0,https://youtu.be/Dhmv7cfl-8A&t=3913,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Ken, Yasuda",,,,,,,,,,,,,,,
156,2.0,149.0,2025/8/22,4428.236887,4428.236889,1755830725,1.0,2.0,pos1_3,Right,東京農業大,1,安田,Left,TOK,6,Top,0,0,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,138.0,0.858,-0.22,26.22052196,-107.007947,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523320156,ファール,,6806,https://youtu.be/OfHdeCc7qTE&t=6806,3261.0,https://youtu.be/Dhmv7cfl-8A&t=3261,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Ken, Yasuda",,,,,,,,,,,,,,,
157,3.0,150.0,2025/8/22,4446.08696,4446.086962,1755830743,1.0,3.0,pos1_3,Right,東京農業大,1,安田,Left,TOK,6,Top,0,0,2,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,130.0,0.458,0.132,10.17164581,-150.4612177,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523320157,ファール,,6824,https://youtu.be/OfHdeCc7qTE&t=6824,3268.0,https://youtu.be/Dhmv7cfl-8A&t=3268,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Ken, Yasuda",,,,,,,,,,,,,,,
158,4.0,151.0,2025/8/22,4464.302546,4464.302549,1755830761,1.0,4.0,pos1_3,Right,東京農業大,1,安田,Left,TOK,6,Top,0,0,2,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,141.0,0.53,0.092,78.98721731,0.0,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2523320158,中安,,6842,https://youtu.be/OfHdeCc7qTE&t=6842,3286.0,https://youtu.be/Dhmv7cfl-8A&t=3286,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Ken, Yasuda",,,,,,,,,,,,,,,
159,5.0,152.0,2025/8/22,4505.70513,4505.705132,1755830802,2.0,1.0,pos1_3,Right,東京農業大,2,榎本,Left,TOK,6,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,123.0,0.21,-0.152,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,1,安田,,,StolenBase,安田,,,,,2523320159,ボール[盗塁],,6883,https://youtu.be/OfHdeCc7qTE&t=6883,3298.0,https://youtu.be/Dhmv7cfl-8A&t=3298,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Yoshinobu, Enomoto","Ken, Yasuda",,,,"Ken, Yasuda",,,,,,,,,,
160,6.0,153.0,2025/8/22,4530.655735,4530.655737,1755830827,2.0,2.0,pos1_3,Right,東京農業大,2,榎本,Left,TOK,6,Top,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.53,0.192,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,2,,安田,,Nothing,,,,,,2523320160,見逃し,,6908,https://youtu.be/OfHdeCc7qTE&t=6908,3323.0,https://youtu.be/Dhmv7cfl-8A&t=3323,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Yoshinobu, Enomoto",,"Ken, Yasuda",,,,,,,,,,,,,
161,7.0,154.0,2025/8/22,4551.136749,4551.136752,1755830848,2.0,3.0,pos1_3,Right,東京農業大,2,榎本,Left,TOK,6,Top,0,1,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,138.0,0.582,0.244,82.28462979,-5.967434567,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,2,,安田,,Undefined,,,,8,8,2523320161,中安,,6929,https://youtu.be/OfHdeCc7qTE&t=6929,3344.0,https://youtu.be/Dhmv7cfl-8A&t=3344,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Yoshinobu, Enomoto",,"Ken, Yasuda",,,,,,,,,,,,,
162,,,2025/8/22,4604.932977,4604.93298,1755830902,,,pos1_3,Right,東京農業大,3,大沼,Right,TOK,6,Top,0,0,0,,,,,,0,0,,,,,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,3",榎本,,安田,PickOff,,,,"1,3","1,3",2523320162,牽制,,6983,https://youtu.be/OfHdeCc7qTE&t=6983,3369.0,https://youtu.be/Dhmv7cfl-8A&t=3369,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Onuma, Atomu","Yoshinobu, Enomoto",,"Ken, Yasuda",,,,,,,,,,,,
163,8.0,155.0,2025/8/22,4621.271605,4621.271608,1755830918,3.0,1.0,pos1_3,Right,東京農業大,3,大沼,Right,TOK,6,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.17,-0.136,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,"1,3",榎本,,安田,StolenBase,榎本,,,,,2523320163,ボール[盗塁],,6999,https://youtu.be/OfHdeCc7qTE&t=6999,3385.0,https://youtu.be/Dhmv7cfl-8A&t=3385,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Onuma, Atomu","Yoshinobu, Enomoto",,"Ken, Yasuda",,"Yoshinobu, Enomoto",,,,,,,,,,
164,9.0,156.0,2025/8/22,4661.788166,4661.788169,1755830959,3.0,2.0,pos1_3,Right,東京農業大,3,大沼,Right,TOK,6,Top,0,1,0,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.0,0.97,-0.096,21.0578977,101.3099325,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,IFFW,"2,3",,榎本,安田,Undefined,,,,,,2523320164,ファール,,7040,https://youtu.be/OfHdeCc7qTE&t=7040,3426.0,https://youtu.be/Dhmv7cfl-8A&t=3426,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Onuma, Atomu",,"Yoshinobu, Enomoto","Ken, Yasuda",,,,,,,,,,,,
165,10.0,157.0,2025/8/22,4697.112195,4697.112198,1755830994,3.0,3.0,pos1_3,Right,東京農業大,3,大沼,Right,TOK,6,Top,0,1,1,Fastball,FoulBall,Undefined,LineDrive,Undefined,0,0,,137.0,0.878,0.1,31.84884594,105.5809238,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,IFFW,"2,3",,榎本,安田,Undefined,,,,,,2523320165,ファール,,7075,https://youtu.be/OfHdeCc7qTE&t=7075,3415.0,https://youtu.be/Dhmv7cfl-8A&t=3415,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Onuma, Atomu",,"Yoshinobu, Enomoto","Ken, Yasuda",,,,,,,,,,,,
166,11.0,158.0,2025/8/22,4728.870373,4728.870375,1755831026,3.0,4.0,pos1_3,Right,東京農業大,3,大沼,Right,TOK,6,Top,0,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,124.0,0.558,0.0,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,IFFW,"2,3",,榎本,安田,Nothing,,,,,,2523320166,空三振,,7107,https://youtu.be/OfHdeCc7qTE&t=7107,3447.0,https://youtu.be/Dhmv7cfl-8A&t=3447,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,スタンリー,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Onuma, Atomu",,"Yoshinobu, Enomoto","Ken, Yasuda",,,,,,,,,,,,
167,12.0,159.0,2025/8/22,4765.770469,4765.770471,1755831063,4.0,1.0,pos1_3,Right,東京農業大,4,藤尾,Right,TOK,6,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,,120.0,0.217,-0.28,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,IFFW,"2,3",,榎本,安田,WildPitch,"榎本,安田",,,2,2T,2523320167,ボール[WP],,7144,https://youtu.be/OfHdeCc7qTE&t=7144,3464.0,https://youtu.be/Dhmv7cfl-8A&t=3464,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,藤尾,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Shunsuke, Fujio",,"Yoshinobu, Enomoto","Ken, Yasuda",,"Yoshinobu, Enomoto;Ken, Yasuda",,,,,,,,,,
168,13.0,160.0,2025/8/22,4815.102316,4815.102319,1755831112,4.0,2.0,pos1_3,Right,東京農業大,4,藤尾,Right,TOK,6,Top,2,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.91,0.232,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,IFFW,3,,,榎本,Nothing,,,,,,2523320168,見逃し,,7193,https://youtu.be/OfHdeCc7qTE&t=7193,3496.0,https://youtu.be/Dhmv7cfl-8A&t=3496,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,藤尾,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Shunsuke, Fujio",,,"Yoshinobu, Enomoto",,,,,,,,,,,,
169,14.0,161.0,2025/8/22,4829.404192,4829.404194,1755831126,4.0,3.0,pos1_3,Right,東京農業大,4,藤尾,Right,TOK,6,Top,2,1,1,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,138.0,0.83,-0.196,78.42987289,26.09924209,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,3,,,榎本,Undefined,,,榎本,9,9,2523320169,右安①,,7207,https://youtu.be/OfHdeCc7qTE&t=7207,3510.0,https://youtu.be/Dhmv7cfl-8A&t=3510,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,藤尾,小村,堀端,石川,大山,阿部","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Shunsuke, Fujio",,,"Yoshinobu, Enomoto","Yoshinobu, Enomoto",,,,,,,,,,,
170,1.0,162.0,2025/8/22,5032.287078,5032.28708,1755831329,5.0,1.0,pos1_4,Right,東京農業大,5,小村,Left,TOK,6,Top,2,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.0,0.574,0.3,,,東京農業大,#008c2f,東農大,TOK,#217fc4,東大,東農大グラウンド_116,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2523320170,空振り,,7410,https://youtu.be/OfHdeCc7qTE&t=7410,3552.0,https://youtu.be/Dhmv7cfl-8A&t=3552,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9,"batter1_2,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","安田,榎本,大沼,藤尾,小村,堀端,石川,大山,阿部","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8_2,batter9","池田,大山,石川,阿部,大沼,小村,安田,榎本,堀端","R,L,R,L,R,L,R,R,R,L","R,L,L,R,R,L,L,R,R,R","Osuke, Komura","Shunsuke, Fujio",,,,,,,,,,,,,,
