count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
10,11.0,11.0,2025/8/19,2543.675273,1473.675273,1755579897,5.0,1.0,松本慎,Left,TOK,5,福田,Left,立正大,1,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.33,0.607,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",三好,西村,,Nothing,,,,,,2523010010,ボール,,2541.0,https://youtu.be/YYYPqJSVlnc&t=2541,761.0,https://youtu.be/GbqmzXHm05g&t=761,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
11,12.0,12.0,2025/8/19,2564.938659,1494.93866,1755579918,5.0,2.0,松本慎,Left,TOK,5,福田,Left,立正大,1,Top,1,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.474,-0.124,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",三好,西村,,Nothing,,,,,,2523010011,見逃し,,2562.0,https://youtu.be/YYYPqJSVlnc&t=2562,782.0,https://youtu.be/GbqmzXHm05g&t=782,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
12,13.0,13.0,2025/8/19,2583.770473,1513.770473,1755579937,5.0,3.0,松本慎,Left,TOK,5,福田,Left,立正大,1,Top,1,1,1,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.714,-0.188,65.31975312,58.10432614,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",三好,西村,,Undefined,,,,,,2523010012,ファール,,2581.0,https://youtu.be/YYYPqJSVlnc&t=2581,801.0,https://youtu.be/GbqmzXHm05g&t=801,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
13,14.0,14.0,2025/8/19,2611.773393,1541.773393,1755579965,5.0,4.0,松本慎,Left,TOK,5,福田,Left,立正大,1,Top,1,1,2,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,,29.45719819,32.73522627,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2",三好,西村,,Undefined,,,,"3,6","3,6B",2523010013,一ゴ,,2609.0,https://youtu.be/YYYPqJSVlnc&t=2609,781.0,https://youtu.be/GbqmzXHm05g&t=781,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
14,15.0,15.0,2025/8/19,2656.703344,1586.703344,1755580010,6.0,1.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010014,見逃し,,2654.0,https://youtu.be/YYYPqJSVlnc&t=2654,910.0,https://youtu.be/GbqmzXHm05g&t=910,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
15,16.0,16.0,2025/8/19,2675.263725,1605.263726,1755580029,6.0,2.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.598,0.513,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010015,ボール,,2673.0,https://youtu.be/YYYPqJSVlnc&t=2673,929.0,https://youtu.be/GbqmzXHm05g&t=929,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
16,17.0,17.0,2025/8/19,2696.066015,1626.066016,1755580050,6.0,3.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.343,0.38,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010016,ボール,,2694.0,https://youtu.be/YYYPqJSVlnc&t=2694,950.0,https://youtu.be/GbqmzXHm05g&t=950,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
17,18.0,18.0,2025/8/19,2715.287033,1645.287034,1755580069,6.0,4.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.65,-0.5,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010017,ボール,,2713.0,https://youtu.be/YYYPqJSVlnc&t=2713,935.0,https://youtu.be/GbqmzXHm05g&t=935,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
18,19.0,19.0,2025/8/19,2742.512328,1672.512329,1755580096,6.0,5.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,3,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.53,-0.264,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010018,見逃し,,2740.0,https://youtu.be/YYYPqJSVlnc&t=2740,963.0,https://youtu.be/GbqmzXHm05g&t=963,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
19,20.0,20.0,2025/8/19,2768.965007,1698.965008,1755580122,6.0,6.0,松本慎,Left,TOK,6,安田,Left,立正大,1,Top,2,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,,0.51,-0.42,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,3",福田,,西村,Nothing,,,,,,2523010019,四球,,2766.0,https://youtu.be/YYYPqJSVlnc&t=2766,989.0,https://youtu.be/GbqmzXHm05g&t=989,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
20,21.0,21.0,2025/8/19,2824.640982,1754.640983,1755580178,7.0,1.0,松本慎,Left,TOK,7,熊谷,Right,立正大,1,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.598,-0.26,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",安田,福田,西村,Nothing,,,,,,2523010020,見逃し,,2822.0,https://youtu.be/YYYPqJSVlnc&t=2822,1045.0,https://youtu.be/GbqmzXHm05g&t=1045,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
21,22.0,22.0,2025/8/19,2842.610062,1772.610062,1755580196,7.0,2.0,松本慎,Left,TOK,7,熊谷,Right,立正大,1,Top,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.33,-0.092,,,TOK,#217fc4,東大,立正大,#ff8079,立正大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",安田,福田,西村,Nothing,,,,,,2523010021,ボール,,2840.0,https://youtu.be/YYYPqJSVlnc&t=2840,1063.0,https://youtu.be/GbqmzXHm05g&t=1063,深見,横井,井之口,小田,樋口,安田,榎本,大原,"安田,榎本,秋元,大原,樋口,横井,井之口,小田,深見","上田,藤澤,西村,三好,福田,安田,熊谷,椎木,藤崎","松本慎,深見,横井,井之口,小田,樋口,安田,榎本,大原","中平,椎木,福田,安田,熊谷,藤崎,西村,三好,上田","R,L,L,R,R,R,R,L,R,L","L,L,L,R,R,L,L,R,R,R","Shinnosuke, Matsumoto","Yuto, Fukami","Shuntaro, Yokoi","Koji, Inokuchi","Shu, Oda","Kosuke, Higuchi","Ken, Yasuda","Yoshinobu, Enomoto","Kaiki, Ohara",,,,,,,
