count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
160,78.0,153.0,2025/8/21,5630.227436,5420.227437,1755756477,12.0,1.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.26,0.862,0.427,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230160,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,168.0,972881.0,TokyoBBC Right,,1755724081.0,1755756481.0,ChangeUp,N,0.2548,1.1236,122.26,2025.32,1928.3,95.21,00:30,1.0,2.1935139,50.3,5.9,53.3,14.9,-2.97,0.2,1.72,1.02,17.8,972881@1755756481,V3P4DLKO0850A,-2.5209453,-4.7439785,untitled,,1755756478.0,1959.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724080.0,1755756480.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756480,untitled,1755756477.0,122.26
161,79.0,154.0,2025/8/21,5644.211823,5434.211824,1755756491,12.0,2.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.51,0.646,-0.24,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230161,見逃し,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,167.0,972881.0,TokyoBBC Right,,1755724096.0,1755756496.0,ChangeUp,N,-0.3833,0.688,121.51,2041.37,1681.3,82.36,00:46,1.0,,37.9,-0.5,41.6,17.6,-4.91,-0.75,1.69,0.96,34.55,972881@1755756496,V3P4DLKO0850A,-4.948027,-6.9404445,untitled,,1755756493.0,1958.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724095.0,1755756495.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756495,untitled,1755756492.0,121.51
162,80.0,155.0,2025/8/21,5658.711173,5448.711173,1755756505,12.0,3.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.03,0.846,-0.527,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230162,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,166.0,972881.0,TokyoBBC Right,,1755724111.0,1755756511.0,ChangeUp,N,-0.6842,0.8215,122.03,2043.62,1887.5,92.36,00:44,1.0,1.8377991,,,55.9,23.3,-5.74,-0.4,1.72,0.99,22.54,972881@1755756511,V3P4DLKO0850A,-6.107824,-6.275715,untitled,,1755756508.0,1957.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724110.0,1755756510.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756510,untitled,1755756507.0,122.03
163,81.0,156.0,2025/8/21,5674.82734,5464.827341,1755756521,12.0,4.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,121.84,0.646,0.144,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230163,空振り,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,165.0,972881.0,TokyoBBC Right,,1755724126.0,1755756526.0,ChangeUp,Y,0.0179,0.799,121.84,1940.3,1896.6,97.75,00:44,1.0,1.9955921,,,52.8,22.4,-3.43,-0.51,1.7,0.99,12.19,972881@1755756526,V3P4DLKO0850A,-3.503488,-6.260161,untitled,,1755756523.0,1956.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724125.0,1755756525.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756525,untitled,1755756522.0,121.84
164,82.0,157.0,2025/8/21,5691.383319,5481.383319,1755756538,12.0,5.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,122.87,1.27,0.088,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230164,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,164.0,972881.0,TokyoBBC Right,,1755724143.0,1755756543.0,ChangeUp,N,-0.1826,1.3672,122.87,2002.31,1822.4,91.02,00:52,1.0,1.8463802,,,52.1,26.4,-4.08,1.62,1.72,0.97,24.47,972881@1755756543,V3P4DLKO0850A,-4.0553117,-4.2739325,untitled,,1755756540.0,1955.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724142.0,1755756542.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756542,untitled,1755756539.0,122.87
165,83.0,158.0,2025/8/21,5710.510203,5500.510204,1755756557,12.0,6.0,小笠原,Right,小山台,9,板橋,Right,TOK,4,Bottom,2,3,2,Fastball,BallinDirt,Walk,Undefined,Undefined,0,0,,124.11,-0.03,-0.367,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,土ヶ端,塗師,Nothing,,,,,,2523230165,四球,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"村尾,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,村尾,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,R,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Itabashi, Naon",,"Yuto, Tsuchigahata","Takuma, Nushi",,,163.0,972881.0,TokyoBBC Right,,1755724161.0,1755756561.0,ChangeUp,N,-0.7402,0.1459,124.11,2055.58,1721.8,83.76,00:48,1.0,,,,41.6,19.1,-6.03,-3.08,1.63,0.89,33.11,972881@1755756561,V3P4DLKO0850A,-6.2082086,-8.299652,untitled,,1755756558.0,1954.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724160.0,1755756560.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756560,untitled,1755756557.0,124.11
166,84.0,159.0,2025/8/21,5741.527904,5531.527904,1755756588,13.0,1.0,小笠原,Right,小山台,1,大坂,Left,TOK,4,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.87,0.834,0.236,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",板橋,土ヶ端,塗師,Nothing,,,,,,2523230166,見逃し,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Yuki, Osaka","Itabashi, Naon","Yuto, Tsuchigahata","Takuma, Nushi",,,162.0,972881.0,TokyoBBC Right,,1755724192.0,1755756592.0,Undefined,Y,,,124.87,,,,,,,,,,,,,,,,972881@1755756592,V3P4DLKO0850A,-2.8978317,-4.5398865,untitled,,1755756589.0,1953.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724192.0,1755756592.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756592,untitled,1755756589.0,124.87
167,85.0,160.0,2025/8/21,5755.098621,5545.098621,1755756601,13.0,2.0,小笠原,Right,小山台,1,大坂,Left,TOK,4,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.06,1.39,0.36,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",板橋,土ヶ端,塗師,Nothing,,,,,,2523230167,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Yuki, Osaka","Itabashi, Naon","Yuto, Tsuchigahata","Takuma, Nushi",,,161.0,972881.0,TokyoBBC Right,,1755724206.0,1755756606.0,ChangeUp,N,0.1097,1.4988,125.06,2052.46,1939.2,94.48,01:16,1.0,1.9152489,,,43.4,35.5,-3.41,1.69,1.72,1.06,19.12,972881@1755756606,V3P4DLKO0850A,-3.3853831,-3.502416,untitled,,1755756603.0,1952.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724205.0,1755756605.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756605,untitled,1755756602.0,125.06
168,86.0,161.0,2025/8/21,5770.510659,5560.51066,1755756617,13.0,3.0,小笠原,Right,小山台,1,大坂,Left,TOK,4,Bottom,2,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.38,1.15,-0.004,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",板橋,土ヶ端,塗師,Nothing,,,,,,2523230168,ボール,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Yuki, Osaka","Itabashi, Naon","Yuto, Tsuchigahata","Takuma, Nushi",,,160.0,972881.0,TokyoBBC Right,,1755724222.0,1755756622.0,ChangeUp,N,-0.0204999999999999,1.0688,121.38,1978.6,1800.8,91.02,00:54,1.0,2.342682,44.7,8.9,47.2,24.9,-4.04,0.34,1.71,1.0,24.47,972881@1755756622,V3P4DLKO0850A,-3.3624768,-5.324145,untitled,,1755756619.0,1951.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724221.0,1755756621.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756621,untitled,1755756618.0,121.38
169,87.0,162.0,2025/8/21,5787.462283,5577.462283,1755756634,13.0,4.0,小笠原,Right,小山台,1,大坂,Left,TOK,4,Bottom,2,2,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,124.62,0.506,0.052,42.35684166,-17.42543604,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,"1,2,3",板橋,土ヶ端,塗師,Undefined,,,,6,6,2523230169,遊飛,,,,,,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,板橋","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","昼馬,土ヶ端,竹下,塗師,大沼,板橋,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,R","R,L,R,R,R,R,R,R,R,R",,,,,,,,,,,"Yuki, Osaka","Itabashi, Naon","Yuto, Tsuchigahata","Takuma, Nushi",,,159.0,972881.0,TokyoBBC Right,,1755724239.0,1755756639.0,ChangeUp,Y,0.0554,0.6536,124.62,2068.69,2059.2,99.54,01:22,1.0,,,,42.3,37.6,-3.84,-1.56,1.67,0.99,5.5,972881@1755756639,V3P4DLKO0850A,-3.0254564,-6.1675797,untitled,,1755756636.0,1950.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724238.0,1755756638.0,111.0,,62.9,-24.4,1200.9662,57.4,11:10,1.0,-31.3,32.0,0.0,,V3P4DLKO0850A,1410203@1755756638,untitled,1755756635.0,124.62
170,1.0,163.0,2025/8/21,5917.611377,5707.611378,1755756764,1.0,1.0,富田,Right,TOK,3,小笠原,Right,小山台,5,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.38,0.01,-0.44,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230170,ボール,,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,931.0,1410192.0,Yuta Tomita,,1755724368.0,1755756768.0,Fastball,N,-0.7169,0.2618,125.38,2174.14,1987.7,91.42,00:50,1.0,,38.0,12.2,46.4,22.2,-6.31,-2.91,1.65,0.83,23.9,1410192@1755756768,V3P4DLKO0850A,-5.370242,-7.619598,untitled,,1755756765.0,1946.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724367.0,1755756767.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756767,untitled,1755756764.0,125.38
171,2.0,164.0,2025/8/21,5930.483334,5720.483335,1755756777,1.0,2.0,富田,Right,TOK,3,小笠原,Right,小山台,5,Top,0,1,0,Fastball,BallinDirt,Undefined,Undefined,Undefined,0,0,,126.33,-0.043,-0.413,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230171,ボール(低投),,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,930.0,1410192.0,Yuta Tomita,,1755724380.0,1755756780.0,Fastball,,,,126.33,1802.4,1723.7,95.64,00:46,1.0,1.766285,,,51.5,23.0,-5.78,-4.51,1.69,0.91,16.99,1410192@1755756780,V3P4DLKO0850A,,,untitled,,1755756777.0,1945.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724379.0,1755756779.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756779,untitled,1755756776.0,126.33
172,3.0,165.0,2025/8/21,5953.312578,5743.312579,1755756800,1.0,3.0,富田,Right,TOK,3,小笠原,Right,小山台,5,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.49,0.397,-0.12,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230172,ボール,,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,929.0,1410192.0,Yuta Tomita,,1755724404.0,1755756804.0,Fastball,N,-0.1767999999999999,0.4456,125.49,1858.01,1708.1,91.93,00:48,1.0,2.3705254,35.9,18.8,46.0,20.7,-4.77,-1.67,1.66,0.94,23.17,1410192@1755756804,V3P4DLKO0850A,-3.3174973,-7.4885793,untitled,,1755756801.0,1944.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724403.0,1755756803.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756803,untitled,1755756800.0,125.49
173,4.0,166.0,2025/8/21,5966.903957,5756.903958,1755756813,1.0,4.0,富田,Right,TOK,3,小笠原,Right,小山台,5,Top,0,3,0,Fastball,BallinDirt,Walk,Undefined,Undefined,0,0,,125.84,0.003,0.12,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523230173,四球,,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,928.0,1410192.0,Yuta Tomita,,1755724418.0,1755756818.0,Fastball,N,-0.1032,0.2226,125.84,1724.04,1594.8,92.51,01:08,1.0,,28.1,24.4,38.3,26.8,-4.43,-2.39,1.64,0.85,22.32,1410192@1755756818,V3P4DLKO0850A,-2.5483623,-8.268036,untitled,,1755756815.0,1943.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724417.0,1755756817.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756817,untitled,1755756814.0,125.84
174,5.0,167.0,2025/8/21,6010.280201,5800.280201,1755756857,2.0,1.0,富田,Right,TOK,4,高橋,Right,小山台,5,Top,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.1,0.277,-0.188,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,小笠原,,,Nothing,,,,,,2523230174,ボール,,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,927.0,1410192.0,Yuta Tomita,,1755724462.0,1755756862.0,Slider,N,-0.3282,0.5013000000000001,109.1,2215.98,877.2,39.59,07:50,1.0,2.3011246,1.2,-14.0,-16.8,-24.6,-4.56,1.32,1.62,1.06,66.68,1410192@1755756862,V3P4DLKO0850A,-5.6389775,-10.026084,untitled,,1755756859.0,1942.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724461.0,1755756861.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756861,untitled,1755756858.0,109.1
175,6.0,168.0,2025/8/21,6023.946598,5813.946599,1755756870,2.0,2.0,富田,Right,TOK,4,高橋,Right,小山台,5,Top,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,104.64,0.554,0.052,,,TOK,#217fc4,東大,小山台,#9497ff,小山台,TodaiStadium,B,夏季オープン戦,Normal,1,小笠原,,,Nothing,,,,,,2523230175,見逃し,,,,,,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川,"大坂,長谷川,大沼,大江宣,藤原,竹下,塗師,土ヶ端,今泉","村上,小原,小笠原,高橋,横山,佐藤,中濱,阿部,齋藤鷹","富田,土ヶ端,竹下,塗師,大沼,今泉,藤原,大坂,長谷川","小笠原,横山,佐藤,阿部,小原,村上,齋藤鷹,高橋,中濱","R,L,L,R,R,R,L,R,R,L","R,L,R,R,R,R,R,R,R,R","Tomita, Yuta","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Onuma, Atomu","Rio, Imaizumi","Kai, Fujiwara","Yuki, Osaka","Hasegawa, Yu",,,,,,,,926.0,1410192.0,Yuta Tomita,,1755724474.0,1755756874.0,Undefined,Y,,,104.64,,,,,,,,,,,,,,,,1410192@1755756874,V3P4DLKO0850A,-5.8703146,-9.832551,untitled,,1755756871.0,1941.0,1410203.0,tokyobbc_rapsodo Player_034,,1755724473.0,1755756873.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410203@1755756873,untitled,1755756870.0,104.64
