count,pitchcount,PitchNo,Date,time,time1,time0,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
112,74.0,112.0,2025/8/30,38.548477,4749.676117,2144.418346,2144.418348,1756520302,3.0,8.0,松本慎,Left,TOK,8,浜野,Right,平成国際大,4,Top,1,2,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,122.0,0.223,0.02,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,IFFW,3,,,坂本,Nothing,,,,,,2524100112,空三振,,4747.0,https://youtu.be/_Ddb7UXiTJk&t=4747,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
113,75.0,113.0,2025/8/30,26.644009,4788.224594,2182.966823,2182.966825,1756520340,4.0,1.0,松本慎,Left,TOK,9,石川,Left,平成国際大,4,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.0,0.257,0.433,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,3,,,坂本,Nothing,,,,,,2524100113,ボール,,4786.0,https://youtu.be/_Ddb7UXiTJk&t=4786,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
114,76.0,114.0,2025/8/30,23.578085,4814.868603,2209.610832,2209.610837,1756520367,4.0,2.0,松本慎,Left,TOK,9,石川,Left,平成国際大,4,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.19,0.036,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,3,,,坂本,Nothing,,,,,,2524100114,ボール,,4812.0,https://youtu.be/_Ddb7UXiTJk&t=4812,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
115,77.0,115.0,2025/8/30,16.256841,4838.446688,2233.188917,2233.188919,1756520391,4.0,3.0,松本慎,Left,TOK,9,石川,Left,平成国際大,4,Top,2,2,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.542,-0.232,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,3,,,坂本,Nothing,,,,,,2524100115,見逃し,,4836.0,https://youtu.be/_Ddb7UXiTJk&t=4836,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
116,78.0,116.0,2025/8/30,19.615794,4854.703529,2249.445758,2249.44576,1756520407,4.0,4.0,松本慎,Left,TOK,9,石川,Left,平成国際大,4,Top,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.574,0.132,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,3,,,坂本,Nothing,,,,,,2524100116,見逃し,,4852.0,https://youtu.be/_Ddb7UXiTJk&t=4852,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
117,79.0,117.0,2025/8/30,124.891218,4874.319323,2269.061552,2269.061554,1756520426,4.0,5.0,松本慎,Left,TOK,9,石川,Left,平成国際大,4,Top,2,2,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,119.0,0.846,0.08,73.78936796,-17.92791976,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,3,,,坂本,Undefined,,,,8,8,2524100117,中飛,,4872.0,https://youtu.be/_Ddb7UXiTJk&t=4872,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Shinnosuke, Matsumoto","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
118,39.0,118.0,2025/8/30,13.886599,4999.210541,2393.95277,2393.952776,1756520551,1.0,1.0,松原,Right,平成国際大,2,酒井,Left,TOK,4,Bottom,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,131.0,0.986,0.052,37.72352767,83.26398879,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100118,ファール,,4997.0,https://youtu.be/_Ddb7UXiTJk&t=4997,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Suguru, Sakai",,,,,
119,40.0,119.0,2025/8/30,13.807515,5013.09714,2407.839369,2407.839374,1756520565,1.0,2.0,松原,Right,平成国際大,2,酒井,Left,TOK,4,Bottom,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.257,-0.78,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100119,ボール,,5011.0,https://youtu.be/_Ddb7UXiTJk&t=5011,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Suguru, Sakai",,,,,
120,41.0,120.0,2025/8/30,10.740085,5026.904655,2421.646884,2421.646888,1756520579,1.0,3.0,松原,Right,平成国際大,2,酒井,Left,TOK,4,Bottom,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.938,0.547,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100120,ボール,,5024.0,https://youtu.be/_Ddb7UXiTJk&t=5024,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Suguru, Sakai",,,,,
121,42.0,121.0,2025/8/30,9.774444,5037.64474,2432.386969,2432.386974,1756520590,1.0,4.0,松原,Right,平成国際大,2,酒井,Left,TOK,4,Bottom,0,2,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.938,0.236,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100121,見逃し,,5035.0,https://youtu.be/_Ddb7UXiTJk&t=5035,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Suguru, Sakai",,,,,
122,43.0,122.0,2025/8/30,22.188218,5047.419184,2442.161413,2442.161418,1756520599,1.0,5.0,松原,Right,平成国際大,2,酒井,Left,TOK,4,Bottom,0,2,2,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.798,0.28,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100122,見三振,,5045.0,https://youtu.be/_Ddb7UXiTJk&t=5045,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Suguru, Sakai",,,,,
123,44.0,123.0,2025/8/30,28.376482,5069.607402,2464.349631,2464.349635,1756520622,2.0,1.0,松原,Right,平成国際大,3,杉浦,Right,TOK,4,Bottom,1,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.63,0.012,26.19894196,-35.83765295,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2524100123,三ゴ,,5067.0,https://youtu.be/_Ddb7UXiTJk&t=5067,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Kaito, Sugiura",,,,,
124,45.0,124.0,2025/8/30,6.771725,5097.983884,2492.726113,2492.726117,1756520650,3.0,1.0,松原,Right,平成国際大,4,大原,Right,TOK,4,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.63,0.028,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100124,見逃し,,5095.0,https://youtu.be/_Ddb7UXiTJk&t=5095,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Kaiki, Ohara",,,,,
125,46.0,125.0,2025/8/30,6.230573,5104.755609,2499.497838,2499.497844,1756520657,3.0,2.0,松原,Right,平成国際大,4,大原,Right,TOK,4,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.257,-0.18,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100125,ボール,,5102.0,https://youtu.be/_Ddb7UXiTJk&t=5102,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Kaiki, Ohara",,,,,
126,47.0,126.0,2025/8/30,154.247918,5110.986182,2505.728411,2505.728416,1756520663,3.0,3.0,松原,Right,平成国際大,4,大原,Right,TOK,4,Bottom,2,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,133.0,0.838,-0.22,78.07975964,29.66433433,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2524100126,右飛,,5108.0,https://youtu.be/_Ddb7UXiTJk&t=5108,,,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","松本慎,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","L,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L",,,,,,,,,,,"Kaiki, Ohara",,,,,
127,1.0,127.0,2025/8/30,38.392648,5265.2341,2659.976329,2659.976334,1756520817,1.0,1.0,前田,Right,TOK,1,小長谷,Left,平成国際大,5,Top,0,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,,0.886,-0.132,59.54392554,58.98756397,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2524100127,右邪飛,,5263.0,https://youtu.be/_Ddb7UXiTJk&t=5263,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
128,2.0,128.0,2025/8/30,11.723569,5303.626748,2698.368977,2698.368983,1756520856,2.0,1.0,前田,Right,TOK,2,岸,Left,平成国際大,5,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.586,0.4,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100128,ボール,,5301.0,https://youtu.be/_Ddb7UXiTJk&t=5301,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
129,3.0,129.0,2025/8/30,14.409492,5315.350317,2710.092546,2710.092551,1756520867,2.0,2.0,前田,Right,TOK,2,岸,Left,平成国際大,5,Top,1,1,0,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.223,-0.092,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100129,空振り,,5313.0,https://youtu.be/_Ddb7UXiTJk&t=5313,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
130,4.0,130.0,2025/8/30,39.634456,5329.759809,2724.502038,2724.502044,1756520882,2.0,3.0,前田,Right,TOK,2,岸,Left,平成国際大,5,Top,1,1,1,Slider,InPlay,Undefined,GroundBall,Single,0,0,,,0.578,0.1,69.03222123,-0.734521034,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2524100130,中安,,5327.0,https://youtu.be/_Ddb7UXiTJk&t=5327,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
131,5.0,131.0,2025/8/30,17.850729,5369.394265,2764.136494,2764.136499,1756520921,3.0,1.0,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,1,0,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.522,0.24,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,岸,,,Nothing,,,,,,2524100131,見逃し,,5367.0,https://youtu.be/_Ddb7UXiTJk&t=5367,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
132,,,2025/8/30,22.171736,5387.244994,2781.987223,2781.987228,1756520939,,,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,1,0,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,岸,,,PickOff,,,,"1,3","1,3",2524100132,牽制,,5385.0,https://youtu.be/_Ddb7UXiTJk&t=5385,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
133,,,2025/8/30,18.985864,5409.41673,2804.158959,2804.158965,1756520961,,,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,1,0,1,,,,,,1,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,岸,,,PickOff,,,,"1,3","1,3",2524100133,牽制死,,5407.0,https://youtu.be/_Ddb7UXiTJk&t=5407,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
134,6.0,132.0,2025/8/30,13.573963,5428.402594,2823.144823,2823.144827,1756520980,3.0,2.0,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,2,0,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.55,0.24,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100134,見逃し,,5426.0,https://youtu.be/_Ddb7UXiTJk&t=5426,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
135,7.0,133.0,2025/8/30,22.960389,5441.976557,2836.718786,2836.718791,1756520994,3.0,3.0,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,2,0,2,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,118.0,0.474,-0.24,42.97075572,-81.31364542,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100135,ファール,,5439.0,https://youtu.be/_Ddb7UXiTJk&t=5439,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
136,8.0,134.0,2025/8/30,18.60092,5464.936946,2859.679175,2859.679181,1756521017,3.0,4.0,前田,Right,TOK,3,平田,Left,平成国際大,5,Top,2,0,2,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.257,-0.2,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100136,ボール,,5462.0,https://youtu.be/_Ddb7UXiTJk&t=5462,,,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,井之口,秋元","小長谷,岸,平田,佐々木,渡邊,今井,坂本,浜野,石川","前田,杉浦,秋元,井之口,青貝,樋口,工藤,酒井,大原","松原,渡邊,浜野,岸,石川,小長谷,今井,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,R,R,R,L","Riku, Maeda","Kaito, Sugiura","Ryo, Akimoto","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,,
