count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,scored_person_romaji,run_person_romaji
296,8.0,286.0,2025/8/19,11384.29504,9884.295046,1755576212,2.0,3.0,pos1_4,Left,立正大,4,村尾,Right,TOK,8,Top,1,0,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.566,-0.533,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020296,ボール,,11382.0,https://youtu.be/NGnaMlDQ-sM&t=11382,6848.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6848,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Murao, Yusaku",,,,,,,,,,,,,,,
297,9.0,287.0,2025/8/19,11404.10937,9904.109379,1755576232,2.0,4.0,pos1_4,Left,立正大,4,村尾,Right,TOK,8,Top,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.403,-0.313,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020297,ボール,,11402.0,https://youtu.be/NGnaMlDQ-sM&t=11402,6868.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6868,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Murao, Yusaku",,,,,,,,,,,,,,,
298,10.0,288.0,2025/8/19,11420.75483,9920.754841,1755576249,2.0,5.0,pos1_4,Left,立正大,4,村尾,Right,TOK,8,Top,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.157,0.38,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020298,ボール,,11418.0,https://youtu.be/NGnaMlDQ-sM&t=11418,6884.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6884,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Murao, Yusaku",,,,,,,,,,,,,,,
299,11.0,289.0,2025/8/19,11443.75027,9943.750275,1755576272,2.0,6.0,pos1_4,Left,立正大,4,村尾,Right,TOK,8,Top,1,3,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,0.998,0.276,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020299,見三振,,11441.0,https://youtu.be/NGnaMlDQ-sM&t=11441,6907.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6907,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Murao, Yusaku",,,,,,,,,,,,,,,
300,12.0,290.0,2025/8/19,11471.31688,9971.316893,1755576299,3.0,1.0,pos1_4,Left,立正大,5,堀端,Left,TOK,8,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.47,-0.48,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020300,ボール,,11469.0,https://youtu.be/NGnaMlDQ-sM&t=11469,6932.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6932,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Taiki, Horibata",,,,,,,,,,,,,,,
301,13.0,291.0,2025/8/19,11481.54402,9981.544025,1755576310,3.0,2.0,pos1_4,Left,立正大,5,堀端,Left,TOK,8,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.606,-0.38,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020301,ボール,,11479.0,https://youtu.be/NGnaMlDQ-sM&t=11479,6943.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6943,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Taiki, Horibata",,,,,,,,,,,,,,,
302,14.0,292.0,2025/8/19,11493.09928,9993.099293,1755576321,3.0,3.0,pos1_4,Left,立正大,5,堀端,Left,TOK,8,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.243,0.46,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020302,ボール,,11491.0,https://youtu.be/NGnaMlDQ-sM&t=11491,6954.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6954,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Taiki, Horibata",,,,,,,,,,,,,,,
303,15.0,293.0,2025/8/19,11518.8968,10018.89681,1755576347,3.0,4.0,pos1_4,Left,立正大,5,堀端,Left,TOK,8,Top,2,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,0.23,0.272,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020303,四球,,11516.0,https://youtu.be/NGnaMlDQ-sM&t=11516,6980.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=6980,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,山本,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,山本,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,R,R,L,L","Taiki, Horibata",,,,,,,,,,,,,,,
304,16.0,294.0,2025/8/19,11574.59252,10074.59253,1755576403,4.0,1.0,pos1_4,Left,立正大,6,大江将,Left,TOK,8,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.203,-0.144,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,1,堀端,,,Nothing,,,,,,2523020304,ボール,,11572.0,https://youtu.be/NGnaMlDQ-sM&t=11572,7036.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7036,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L","Oe, Shotaro","Taiki, Horibata",,,,,,,,,,,,,,
305,17.0,295.0,2025/8/19,11591.16245,10091.16245,1755576419,4.0,2.0,pos1_4,Left,立正大,6,大江将,Left,TOK,8,Top,2,1,0,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,0.618,0.244,23.59882006,-36.86989765,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,1,堀端,,,Undefined,,,,"5,3","5,3A",2523020305,三ゴ,,11589.0,https://youtu.be/NGnaMlDQ-sM&t=11589,7003.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7003,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大森,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L","Oe, Shotaro","Taiki, Horibata",,,,,,,,,,,,,,
306,1.0,296.0,2025/8/19,11754.84091,10254.84092,1755576583,1.0,1.0,早瀨,Left,TOK,6,batter6,Right,立正大,8,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.27,0.427,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523020306,ボール,,11752.0,https://youtu.be/NGnaMlDQ-sM&t=11752,7126.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7126,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
307,2.0,297.0,2025/8/19,11772.72531,10272.72531,1755576601,1.0,2.0,早瀨,Left,TOK,6,batter6,Right,立正大,8,Bottom,0,1,0,Slider,InPlay,Undefined,GroundBall,Single,0,0,,,0.526,0.228,43.10016163,-19.17900803,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2523020307,左安,,11770.0,https://youtu.be/NGnaMlDQ-sM&t=11770,7144.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7144,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
308,3.0,298.0,2025/8/19,11811.1709,10311.17091,1755576639,2.0,1.0,早瀨,Left,TOK,7,batter7,Right,立正大,8,Bottom,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.534,0.252,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,1,batter6,,,Nothing,,,,,,2523020308,見逃し,,11809.0,https://youtu.be/NGnaMlDQ-sM&t=11809,7176.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7176,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
309,4.0,299.0,2025/8/19,11824.71711,10324.71712,1755576653,2.0,2.0,早瀨,Left,TOK,7,batter7,Right,立正大,8,Bottom,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.27,0.068,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,1,batter6,,,Nothing,,,,,,2523020309,ボール,,11822.0,https://youtu.be/NGnaMlDQ-sM&t=11822,7189.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7189,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
310,5.0,300.0,2025/8/19,11844.73041,10344.73042,1755576673,2.0,3.0,早瀨,Left,TOK,7,batter7,Right,立正大,8,Bottom,0,1,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,,0.606,0.188,52.64722353,-27.71368483,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,1,batter6,,,Undefined,,,,7,7,2523020310,左安,,11842.0,https://youtu.be/NGnaMlDQ-sM&t=11842,7209.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7209,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
311,6.0,301.0,2025/8/19,11885.48571,10385.48572,1755576713,3.0,1.0,早瀨,Left,TOK,8,batter8,Right,立正大,8,Bottom,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.27,0.284,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523020311,ボール,,11883.0,https://youtu.be/NGnaMlDQ-sM&t=11883,7234.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7234,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
312,7.0,302.0,2025/8/19,11909.53288,10409.53289,1755576738,3.0,2.0,早瀨,Left,TOK,8,batter8,Right,立正大,8,Bottom,0,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.782,0.292,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523020312,見逃し,,11907.0,https://youtu.be/NGnaMlDQ-sM&t=11907,7258.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7258,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
313,8.0,303.0,2025/8/19,11929.83408,10429.83409,1755576758,3.0,3.0,早瀨,Left,TOK,8,batter8,Right,立正大,8,Bottom,0,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.038,0.48,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523020313,ボール,,11927.0,https://youtu.be/NGnaMlDQ-sM&t=11927,7279.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7279,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
314,9.0,304.0,2025/8/19,11948.49456,10448.49457,1755576776,3.0,4.0,早瀨,Left,TOK,8,batter8,Right,立正大,8,Bottom,0,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.243,-0.1,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523020314,ボール,,11946.0,https://youtu.be/NGnaMlDQ-sM&t=11946,7297.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7297,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
315,10.0,305.0,2025/8/19,11974.22057,10474.22058,1755576802,3.0,5.0,早瀨,Left,TOK,8,batter8,Right,立正大,8,Bottom,0,3,1,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,,0.558,0.473,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2",batter7,batter6,,Nothing,,,,,,2523020315,四球,,11972.0,https://youtu.be/NGnaMlDQ-sM&t=11972,7323.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7323,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
316,11.0,306.0,2025/8/19,12018.82384,10518.82385,1755576847,4.0,1.0,早瀨,Left,TOK,9,batter9,Right,立正大,8,Bottom,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.143,0.004,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2,3",batter8,batter7,batter6,Nothing,,,,,,2523020316,ボール,,12016.0,https://youtu.be/NGnaMlDQ-sM&t=12016,7342.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7342,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
317,12.0,307.0,2025/8/19,12036.43416,10536.43417,1755576864,4.0,2.0,早瀨,Left,TOK,9,batter9,Right,立正大,8,Bottom,0,1,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.534,-0.487,,,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2,3",batter8,batter7,batter6,Nothing,,,,,,2523020317,ボール,,12034.0,https://youtu.be/NGnaMlDQ-sM&t=12034,7360.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7360,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
318,13.0,308.0,2025/8/19,12055.85788,10555.85789,1755576884,4.0,3.0,早瀨,Left,TOK,9,batter9,Right,立正大,8,Bottom,0,2,0,Curveball,InPlay,Undefined,LineDrive,Single,1,2,,,0.95,0.028,80.9469843,-10.28617118,立正大,#0000a0,立正大,TOK,#217fc4,東大,_120,B,夏季オープン戦,Normal,"1,2,3",batter8,batter7,batter6,Undefined,,,"batter6,batter7","8,4","8,4",2523020318,中安②,,12053.0,https://youtu.be/NGnaMlDQ-sM&t=12053,7379.0,https://www.youtube.com/watch?v=G5kSI8kClPM&t=7379,土ヶ端,竹下,塗師,佐渡島,今泉,大江将,堀端,長谷川,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","今泉,長谷川,土ヶ端,村尾,堀端,大江将,塗師,佐渡島,竹下","pos1_4,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","早瀨,竹下,土ヶ端,塗師,佐渡島,今泉,大江将,堀端,長谷川","L,L,R,R,R,L,R,R,R,R","R,R,L,R,R,L,L,R,L,L",,,,,"Kiori, Hayase","Yuto, Tsuchigahata","Takeshita, Hiraku","Takuma, Nushi","Ryo, Sadoshima","Rio, Imaizumi","Oe, Shotaro","Taiki, Horibata","Hasegawa, Yu",,,
