count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
62,39.0,61.0,2025/8/10,2689.569708,2174.56971,1754785547,5.0,4.0,持永,Right,TOK,1,batter1,Right,JR盛岡,2,Bottom,0,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.177,0.02,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,2,,batter9,,Nothing,,,,,,2522120062,ボール,,2687,https://youtu.be/DHOI4w33W04&t=2687,1698,https://youtu.be/J2BhUppezNE&t=1698,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
63,40.0,62.0,2025/8/10,2711.703249,2196.70325,1754785569,5.0,5.0,持永,Right,TOK,1,batter1,Right,JR盛岡,2,Bottom,0,3,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,131.0,0.526,0.036,81.13435127,26.09924209,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,2,,batter9,,Undefined,,,,9,9,2522120063,右安,,2709,https://youtu.be/DHOI4w33W04&t=2709,1720,https://youtu.be/J2BhUppezNE&t=1720,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
64,,,2025/8/10,2773.437723,2258.437725,1754785631,,,持永,Right,TOK,2,batter2,Right,JR盛岡,2,Bottom,0,0,0,,,,,,0,0,,,,,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"1,3",batter1,,batter9,PickOff,,,,"1,3","1,3",2522120064,牽制,,2771,https://youtu.be/DHOI4w33W04&t=2771,1742,https://youtu.be/J2BhUppezNE&t=1742,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
65,41.0,63.0,2025/8/10,2787.767449,2272.767451,1754785645,6.0,1.0,持永,Right,TOK,2,batter2,Right,JR盛岡,2,Bottom,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.203,0.012,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"1,3",batter1,,batter9,StolenBase,batter1,,,,,2522120065,ボール[盗塁],,2785,https://youtu.be/DHOI4w33W04&t=2785,1756,https://youtu.be/J2BhUppezNE&t=1756,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
66,42.0,64.0,2025/8/10,2815.053152,2300.053153,1754785672,6.0,2.0,持永,Right,TOK,2,batter2,Right,JR盛岡,2,Bottom,0,1,0,TwoSeamFastBall,HitByPitch,Undefined,Undefined,Undefined,0,0,,124.0,0.918,0.693,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"2,3",,batter1,batter9,Nothing,,,,,,2522120066,死球,,2813,https://youtu.be/DHOI4w33W04&t=2813,1783,https://youtu.be/J2BhUppezNE&t=1783,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
67,43.0,65.0,2025/8/10,2870.001635,2355.001636,1754785727,7.0,1.0,持永,Right,TOK,3,batter3,Right,JR盛岡,2,Bottom,0,0,0,TwoSeamFastBall,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,126.0,0.514,-0.132,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"1,2,3",batter2,batter1,batter9,Nothing,,,,,,2522120067,空振り,,2868,https://youtu.be/DHOI4w33W04&t=2868,1804,https://youtu.be/J2BhUppezNE&t=1804,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
68,44.0,66.0,2025/8/10,2890.32416,2375.324162,1754785748,7.0,2.0,持永,Right,TOK,3,batter3,Right,JR盛岡,2,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.183,-0.208,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"1,2,3",batter2,batter1,batter9,Nothing,,,,,,2522120068,ボール,,2888,https://youtu.be/DHOI4w33W04&t=2888,1824,https://youtu.be/J2BhUppezNE&t=1824,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
69,45.0,67.0,2025/8/10,2917.683416,2402.683418,1754785775,7.0,3.0,持永,Right,TOK,3,batter3,Right,JR盛岡,2,Bottom,0,1,1,Slider,InPlay,Undefined,GroundBall,Out,2,1,,123.0,0.802,-0.192,46.36150969,-18.55023193,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,"1,2,3",batter2,batter1,batter9,Undefined,,,batter9,"6,4,3","6,4B,3A",2522120069,遊ゴ併①,,2915,https://youtu.be/DHOI4w33W04&t=2915,1851,https://youtu.be/J2BhUppezNE&t=1851,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
70,46.0,68.0,2025/8/10,2954.596154,2439.596155,1754785812,8.0,1.0,持永,Right,TOK,4,batter4,Right,JR盛岡,2,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.898,0.507,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,3,,,batter1,Nothing,,,,,,2522120070,ボール,,2952,https://youtu.be/DHOI4w33W04&t=2952,1873,https://youtu.be/J2BhUppezNE&t=1873,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
71,47.0,69.0,2025/8/10,2971.970231,2456.970232,1754785829,8.0,2.0,持永,Right,TOK,4,batter4,Right,JR盛岡,2,Bottom,2,1,0,Cutter,InPlay,Undefined,FlyBall,Single,0,1,,123.0,0.566,0.024,77.19939288,-25.09625046,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,3,,,batter1,Undefined,,,batter1,7,7,2522120071,左安①,,2969,https://youtu.be/DHOI4w33W04&t=2969,1890,https://youtu.be/J2BhUppezNE&t=1890,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
72,48.0,70.0,2025/8/10,3015.432053,2500.432054,1754785873,9.0,1.0,持永,Right,TOK,5,batter5,Right,JR盛岡,2,Bottom,2,0,0,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,1.103,0.493,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,1,batter4,,,PassBall,batter4,,,,,2522120072,ボール[PB],,3013,https://youtu.be/DHOI4w33W04&t=3013,1913,https://youtu.be/J2BhUppezNE&t=1913,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
73,49.0,71.0,2025/8/10,3061.265329,2546.26533,1754785919,9.0,2.0,持永,Right,TOK,5,batter5,Right,JR盛岡,2,Bottom,2,1,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,123.0,0.578,0.12,98.07050738,-10.39733352,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,2,,batter4,,Undefined,,,,8,8,2522120073,中飛,,3059,https://youtu.be/DHOI4w33W04&t=3059,1959,https://youtu.be/J2BhUppezNE&t=1959,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R",,,,,,,"Yusuke, Mochinaga","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Tasaki, Shu","Shu, Oda","Yuki, Osaka","Koichiro, Ito","Taiki, Horibata",
74,23.0,72.0,2025/8/10,3177.108296,2662.108298,1754786034,1.0,1.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,129.0,1.203,0.092,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120074,ボール,,3175,https://youtu.be/DHOI4w33W04&t=3175,1975,https://youtu.be/J2BhUppezNE&t=1975,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
75,24.0,73.0,2025/8/10,3187.914942,2672.914943,1754786045,1.0,2.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,1,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,116.0,0.594,0.092,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120075,空振り,,3185,https://youtu.be/DHOI4w33W04&t=3185,1985,https://youtu.be/J2BhUppezNE&t=1985,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
76,25.0,74.0,2025/8/10,3200.167935,2685.167936,1754786058,1.0,3.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.726,-0.5,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120076,ボール,,3198,https://youtu.be/DHOI4w33W04&t=3198,1998,https://youtu.be/J2BhUppezNE&t=1998,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
77,26.0,75.0,2025/8/10,3212.117211,2697.117212,1754786069,1.0,4.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,124.0,0.61,-0.32,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120077,空振り,,3210,https://youtu.be/DHOI4w33W04&t=3210,2010,https://youtu.be/J2BhUppezNE&t=2010,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
78,27.0,76.0,2025/8/10,3220.93301,2705.933011,1754786078,1.0,5.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,127.0,0.718,-0.44,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120078,ボール,,3218,https://youtu.be/DHOI4w33W04&t=3218,2018,https://youtu.be/J2BhUppezNE&t=2018,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
79,28.0,77.0,2025/8/10,3236.266999,2721.267,1754786094,1.0,6.0,pos1,Left,JR盛岡,7,小田,Right,TOK,3,Top,0,3,2,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,123.0,0.702,-0.292,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120079,空三振,,3234,https://youtu.be/DHOI4w33W04&t=3234,2034,https://youtu.be/J2BhUppezNE&t=2034,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Shu, Oda",,,,,,,,,,,,,,,
80,29.0,78.0,2025/8/10,3254.849192,2739.849193,1754786112,2.0,1.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.918,-0.5,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120080,ボール,,3252,https://youtu.be/DHOI4w33W04&t=3252,2047,https://youtu.be/J2BhUppezNE&t=2047,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
81,30.0,79.0,2025/8/10,3262.400342,2747.400343,1754786120,2.0,2.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,128.0,0.77,0.052,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120081,空振り,,3260,https://youtu.be/DHOI4w33W04&t=3260,2055,https://youtu.be/J2BhUppezNE&t=2055,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
82,31.0,80.0,2025/8/10,3269.87817,2754.878171,1754786127,2.0,3.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.0,0.862,0.204,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120082,見逃し,,3267,https://youtu.be/DHOI4w33W04&t=3267,2062,https://youtu.be/J2BhUppezNE&t=2062,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
83,32.0,81.0,2025/8/10,3277.619098,2762.6191,1754786135,2.0,4.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,1.177,-0.196,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120083,ボール,,3275,https://youtu.be/DHOI4w33W04&t=3275,2070,https://youtu.be/J2BhUppezNE&t=2070,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
84,33.0,82.0,2025/8/10,3287.919929,2772.91993,1754786145,2.0,5.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.926,-0.447,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120084,ボール,,3285,https://youtu.be/DHOI4w33W04&t=3285,2080,https://youtu.be/J2BhUppezNE&t=2080,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
85,34.0,83.0,2025/8/10,3301.888801,2786.888803,1754786159,2.0,6.0,pos1,Left,JR盛岡,8,土ヶ端,Right,TOK,3,Top,1,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,130.0,1.137,-0.507,,,JR盛岡,#3217e5,JR,TOK,#217fc4,東大, きたぎんボールパーク_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522120085,四球,,3299,https://youtu.be/DHOI4w33W04&t=3299,2094,https://youtu.be/J2BhUppezNE&t=2094,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","大坂,伊藤,春山,藤尾,堀端,田崎,小田,土ヶ端,塗師","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","持永,土ヶ端,春山,塗師,田崎,小田,大坂,伊藤,堀端","R,R,R,R,R,R,L,R,R,R","L,L,L,R,R,L,R,R,R,R","Yuto, Tsuchigahata",,,,,,,,,,,,,,,
