count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji
145,,,2025/07/19,5202.325502872467,4202.325503826141,1752892799.646019,,,高橋,Right,TOK,1,batter1,Left,杏林大,5,Bottom,1,1,1,,,,,,0,0,,,,,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,batter9,,,PickOff,,,,"1,3","1,3",2519920145,牽制,,5200.0,https://youtu.be/sp6PVhIpIOQ&t=5200,3161.0,https://youtu.be/Z5viA3mwfTE&t=3161,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
146,69.0,140.0,2025/07/19,5214.214239835739,4214.214239835739,1752892811.534755,3.0,3.0,高橋,Right,TOK,1,batter1,Left,杏林大,5,Bottom,1,1,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.6579999999999999,0.5,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,batter9,,,Nothing,,,,,,2519920146,ボール,,5212.0,https://youtu.be/sp6PVhIpIOQ&t=5212,3173.0,https://youtu.be/Z5viA3mwfTE&t=3173,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
147,70.0,141.0,2025/07/19,5233.101346731186,4233.10134768486,1752892830.421863,3.0,4.0,高橋,Right,TOK,1,batter1,Left,杏林大,5,Bottom,1,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,1.25,-0.048,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,batter9,,,StolenBase,batter9,,,,,2519920147,ボール[盗塁],,5231.0,https://youtu.be/sp6PVhIpIOQ&t=5231,3192.0,https://youtu.be/Z5viA3mwfTE&t=3192,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
148,71.0,142.0,2025/07/19,5282.641164064407,4282.641164779663,1752892879.96168,3.0,5.0,高橋,Right,TOK,1,batter1,Left,杏林大,5,Bottom,1,3,1,Splitter,FoulBall,Undefined,LineDrive,Undefined,0,0,,129.0,0.574,0.036,44.03093370394168,-72.05059700708613,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Undefined,,,,,,2519920148,ファール,,5280.0,https://youtu.be/sp6PVhIpIOQ&t=5280,3218.0,https://youtu.be/Z5viA3mwfTE&t=3218,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
149,72.0,143.0,2025/07/19,5306.036504745483,4306.036504745483,1752892903.35702,3.0,6.0,高橋,Right,TOK,1,batter1,Left,杏林大,5,Bottom,1,3,2,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,120.0,0.586,0.216,70.83957882341593,-20.31519562673208,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Undefined,,,,7,7,2519920149,左飛,,5304.0,https://youtu.be/sp6PVhIpIOQ&t=5304,3242.0,https://youtu.be/Z5viA3mwfTE&t=3242,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
150,73.0,144.0,2025/07/19,5355.639838933945,4355.639838933945,1752892952.960355,4.0,1.0,高橋,Right,TOK,2,batter2,Right,杏林大,5,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.634,-0.14,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Nothing,,,,,,2519920150,見逃し,,5353.0,https://youtu.be/sp6PVhIpIOQ&t=5353,3279.0,https://youtu.be/Z5viA3mwfTE&t=3279,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
151,74.0,145.0,2025/07/19,5377.076343774796,4377.07634472847,1752892974.39686,4.0,2.0,高橋,Right,TOK,2,batter2,Right,杏林大,5,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.5379999999999999,-0.507,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Nothing,,,,,,2519920151,ボール,,5375.0,https://youtu.be/sp6PVhIpIOQ&t=5375,3300.0,https://youtu.be/Z5viA3mwfTE&t=3300,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
152,75.0,146.0,2025/07/19,5398.79739689827,4398.79739689827,1752892996.117912,4.0,3.0,高橋,Right,TOK,2,batter2,Right,杏林大,5,Bottom,2,1,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,136.0,0.67,-0.084,62.56170156407675,83.77417093557423,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Undefined,,,,,,2519920152,ファール,,5396.0,https://youtu.be/sp6PVhIpIOQ&t=5396,3322.0,https://youtu.be/Z5viA3mwfTE&t=3322,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
153,76.0,147.0,2025/07/19,5415.396152734756,4415.396152734756,1752893012.716669,4.0,4.0,高橋,Right,TOK,2,batter2,Right,杏林大,5,Bottom,2,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,122.0,0.534,-0.104,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,2,,batter9,,Nothing,,,,,,2519920153,空三振,,5413.0,https://youtu.be/sp6PVhIpIOQ&t=5413,3339.0,https://youtu.be/Z5viA3mwfTE&t=3339,大山,石川,小田,横井,今泉,山本,堀端,岡林,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,岡林,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,岡林","R,L,R,L,R,L,R,R,R,R","R,R,L,R,R,R,R,R,L,L",,,,,,,"Naoto, Takahashi","Hiroto, Oyama","Hikaru, Ishikawa","Shu, Oda","Shuntaro, Yokoi","Rio, Imaizumi","Akira, Yamamoto","Taiki, Horibata","Yuna, Okabayashi",
154,13.0,148.0,2025/07/19,5810.178651809692,4810.178652763367,1752893407.499168,1.0,1.0,pos1_3,Right,杏林大,2,春山,Right,TOK,6,Top,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,0.574,-0.168,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920154,ボール,,5808.0,https://youtu.be/sp6PVhIpIOQ&t=5808,3361.0,https://youtu.be/Z5viA3mwfTE&t=3361,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,R,R,R,R,R,L,L","Yuichiro, Haruyama",,,,,,,,,,,,,,,
155,14.0,149.0,2025/07/19,5827.909943819046,4827.909943819046,1752893425.230459,1.0,2.0,pos1_3,Right,杏林大,2,春山,Right,TOK,6,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,0.574,-0.168,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920155,ボール,,5825.0,https://youtu.be/sp6PVhIpIOQ&t=5825,3379.0,https://youtu.be/Z5viA3mwfTE&t=3379,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,R,R,R,R,R,L,L","Yuichiro, Haruyama",,,,,,,,,,,,,,,
156,15.0,150.0,2025/07/19,5836.653605699539,4836.653605699539,1752893433.974122,1.0,3.0,pos1_3,Right,杏林大,2,春山,Right,TOK,6,Top,0,2,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,132.0,,,18.66816204400795,5.440332031005506,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Undefined,,,,"1,3","1,3",2519920156,投ゴ,,5834.0,https://youtu.be/sp6PVhIpIOQ&t=5834,3387.0,https://youtu.be/Z5viA3mwfTE&t=3387,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,石川,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,石川,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,R,R,R,R,R,L,L","Yuichiro, Haruyama",,,,,,,,,,,,,,,
157,16.0,151.0,2025/07/19,5858.978153944016,4858.97815489769,1752893456.29867,2.0,1.0,pos1_3,Right,杏林大,3,大坂,Left,TOK,6,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,132.0,,,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920157,ボール,,5856.0,https://youtu.be/sp6PVhIpIOQ&t=5856,3409.0,https://youtu.be/Z5viA3mwfTE&t=3409,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,R,R,R,R,L,L","Yuki, Osaka",,,,,,,,,,,,,,,
158,17.0,152.0,2025/07/19,5874.456829786301,4874.456829786301,1752893471.777346,2.0,2.0,pos1_3,Right,杏林大,3,大坂,Left,TOK,6,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920158,ボール,,5872.0,https://youtu.be/sp6PVhIpIOQ&t=5872,3425.0,https://youtu.be/Z5viA3mwfTE&t=3425,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,R,R,R,R,L,L","Yuki, Osaka",,,,,,,,,,,,,,,
159,18.0,153.0,2025/07/19,5878.504595994949,4878.504596948624,1752893475.825112,2.0,3.0,pos1_3,Right,杏林大,3,大坂,Left,TOK,6,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,1.243,0.56,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920159,ボール,,5876.0,https://youtu.be/sp6PVhIpIOQ&t=5876,3429.0,https://youtu.be/Z5viA3mwfTE&t=3429,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,R,R,R,R,L,L","Yuki, Osaka",,,,,,,,,,,,,,,
160,19.0,154.0,2025/07/19,5890.87844991684,4890.878450870514,1752893488.198966,2.0,4.0,pos1_3,Right,杏林大,3,大坂,Left,TOK,6,Top,1,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,134.0,0.982,-0.38,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2519920160,四球,,5888.0,https://youtu.be/sp6PVhIpIOQ&t=5888,3441.0,https://youtu.be/Z5viA3mwfTE&t=3441,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,山本,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,山本,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,R,R,R,R,L,L","Yuki, Osaka",,,,,,,,,,,,,,,
161,20.0,155.0,2025/07/19,5926.663212060928,4926.663213014603,1752893523.983728,3.0,1.0,pos1_3,Right,杏林大,4,長谷川,Left,TOK,6,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.57,0.433,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,大坂,,,Nothing,,,,,,2519920161,ボール,,5924.0,https://youtu.be/sp6PVhIpIOQ&t=5924,3464.0,https://youtu.be/Z5viA3mwfTE&t=3464,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,R,R,R,R,L,L","Hasegawa, Yu","Yuki, Osaka",,,,,,,,,,,,,,
162,21.0,156.0,2025/07/19,5940.818984985352,4940.818984985352,1752893538.1395,3.0,2.0,pos1_3,Right,杏林大,4,長谷川,Left,TOK,6,Top,1,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,129.0,0.63,0.132,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,大坂,,,Nothing,,,,,,2519920162,見逃し,,5938.0,https://youtu.be/sp6PVhIpIOQ&t=5938,3479.0,https://youtu.be/Z5viA3mwfTE&t=3479,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,R,R,L,L","Hasegawa, Yu","Yuki, Osaka",,,,,,,,,,,,,,
163,22.0,157.0,2025/07/19,5956.430249929428,4956.430250883102,1752893553.750766,3.0,3.0,pos1_3,Right,杏林大,4,長谷川,Left,TOK,6,Top,1,1,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,A2SR1,,,,54.71283122045047,-18.99665415548856,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,1,大坂,,,Undefined,,,,7,7,2519920163,左安,,5954.0,https://youtu.be/sp6PVhIpIOQ&t=5954,3494.0,https://youtu.be/Z5viA3mwfTE&t=3494,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大山,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大山,大坂,小田,横井,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,R,R,L,L","Hasegawa, Yu","Yuki, Osaka",,,,,,,,,,,,,,
164,23.0,158.0,2025/07/19,6010.784651994705,5010.784652709961,1752893608.105168,4.0,1.0,pos1_3,Right,杏林大,5,大沼,Right,TOK,6,Top,1,0,0,Fastball,InPlay,Undefined,LineDrive,Triple,0,2,,,0.662,-0.148,66.39523281119314,43.27474512452735,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,"1,2",長谷川,大坂,,Undefined,,,"大坂,長谷川","9,4,5","9,4,5",2519920164,右3②,,6008.0,https://youtu.be/sp6PVhIpIOQ&t=6008,3539.0,https://youtu.be/Z5viA3mwfTE&t=3539,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大沼,横井,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大沼,大坂,小田,横井,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,R,R,L,L","Onuma, Atomu","Hasegawa, Yu","Yuki, Osaka",,"Yuki, Osaka;Hasegawa, Yu",,,,,,,,,,,
165,24.0,159.0,2025/07/19,6070.399832725525,5070.399833679199,1752893667.720349,5.0,1.0,pos1_3,Right,杏林大,6,小島,Left,TOK,6,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,139.0,0.59,0.4,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,3,,,大沼,Nothing,,,,,,2519920165,ボール,,6068.0,https://youtu.be/sp6PVhIpIOQ&t=6068,3581.0,https://youtu.be/Z5viA3mwfTE&t=3581,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大沼,小島,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大沼,大坂,小田,小島,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,L,R,L,L","Kojima, Yusei",,,"Onuma, Atomu",,,,,,,,,,,,
166,25.0,160.0,2025/07/19,6083.859436988831,5083.859437704086,1752893681.179953,5.0,2.0,pos1_3,Right,杏林大,6,小島,Left,TOK,6,Top,1,1,0,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,129.0,,,4.588893565222432,-135.0,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,3,,,大沼,Undefined,,,,,,2519920166,ファール,,6081.0,https://youtu.be/sp6PVhIpIOQ&t=6081,3594.0,https://youtu.be/Z5viA3mwfTE&t=3594,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大沼,小島,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大沼,大坂,小田,小島,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,L,R,L,L","Kojima, Yusei",,,"Onuma, Atomu",,,,,,,,,,,,
167,26.0,161.0,2025/07/19,6097.467513799667,5097.467513799667,1752893694.78803,5.0,3.0,pos1_3,Right,杏林大,6,小島,Left,TOK,6,Top,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.674,0.313,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,3,,,大沼,Nothing,,,,,,2519920167,ボール,,6095.0,https://youtu.be/sp6PVhIpIOQ&t=6095,3608.0,https://youtu.be/Z5viA3mwfTE&t=3608,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大沼,小島,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大沼,大坂,小田,小島,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,L,R,L,L","Kojima, Yusei",,,"Onuma, Atomu",,,,,,,,,,,,
168,27.0,162.0,2025/07/19,6118.364562749863,5118.364563941956,1752893715.68508,5.0,4.0,pos1_3,Right,杏林大,6,小島,Left,TOK,6,Top,1,2,1,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,132.0,0.818,0.16,,,杏林大,#ff3900,杏林大,TOK,#217fc4,東大, 杏林大学G_115,B,夏季オープン戦,Normal,3,,,大沼,Nothing,,,,,,2519920168,空振り,,6116.0,https://youtu.be/sp6PVhIpIOQ&t=6116,3626.0,https://youtu.be/Z5viA3mwfTE&t=3626,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","矢田貝,春山,大坂,長谷川,大沼,小島,小田,堀端,今泉","pos1_3,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","高橋,大沼,大坂,小田,小島,今泉,長谷川,堀端,春山","R,L,R,L,R,L,R,R,R,R","R,R,R,L,L,R,L,R,L,L","Kojima, Yusei",,,"Onuma, Atomu",,,,,,,,,,,,
