count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
173,4.0,168.0,2025/8/31,7184.361091,6404.361094,1756608807,5.0,2.0,玉置,Right,TOK,5,金子,Left,筑波大,5,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.17,0.662,0.44,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",津田,植松,吉田,Nothing,,,,,,2524200173,ボール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,408.0,1186696.0,Shin Tamaki,,1756576411.0,1756608811.0,Fastball,N,-0.6389,0.7898000000000001,128.17,2170.16,1788.6,82.42,01:02,1.0,2.1194324,51.8,12.3,40.8,25.3,-3.89,-1.52,1.83,0.32,34.49,1186696@1756608811,V3P4DLKO0850A,-2.9299934,-6.3232417,untitled,,1756608808.0,370.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576411.0,1756608811.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608811,untitled,1756608808.0,
174,5.0,169.0,2025/8/31,7200.578293,6420.578296,1756608823,5.0,3.0,玉置,Right,TOK,5,金子,Left,筑波大,5,Bottom,1,1,1,TwoSeamFastBall,FoulBall,Undefined,GroundBall,Undefined,0,0,,123.4,0.798,0.036,17.88739579,166.6512729,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",津田,植松,吉田,Undefined,,,,,,2524200174,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,407.0,1186696.0,Shin Tamaki,,1756576428.0,1756608828.0,Fastball,N,0.3433,0.8166,123.4,1914.37,1706.9,89.16,01:20,1.0,1.8937168,38.6,33.6,38.7,33.6,-1.21,-0.63,1.84,0.35,26.92,1186696@1756608828,V3P4DLKO0850A,1.3549305,-7.08944,untitled,,1756608825.0,369.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576427.0,1756608827.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608827,untitled,1756608824.0,
175,6.0,170.0,2025/8/31,7220.511123,6440.511127,1756608843,5.0,4.0,玉置,Right,TOK,5,金子,Left,筑波大,5,Bottom,1,1,2,TwoSeamFastBall,FoulBall,Undefined,GroundBall,Undefined,0,0,,123.17,0.73,0.407,49.2892737,63.56913073,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",津田,植松,吉田,Undefined,,,,,,2524200175,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,406.0,1186696.0,Shin Tamaki,,1756576448.0,1756608848.0,Fastball,Y,0.2376,0.8061,123.17,1793.49,1669.0,93.06,01:24,1.0,2.0505238,55.5,24.3,37.0,34.2,-1.35,-1.27,1.84,0.37,21.47,1186696@1756608848,V3P4DLKO0850A,0.5348961,-6.550069,untitled,,1756608845.0,368.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576448.0,1756608848.0,68.8,123.2,,0.0,666.1378,35.4,11:56,1.0,-33.1,68.5,0.0,,V3P4DLKO0850A,1410206@1756608848,untitled,1756608845.0,
176,7.0,171.0,2025/8/31,7254.36056,6474.360563,1756608877,5.0,5.0,玉置,Right,TOK,5,金子,Left,筑波大,5,Bottom,1,1,2,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,115.49,0.81,0.06,40.11148654,71.56505118,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",津田,植松,吉田,Undefined,,,,,,2524200176,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,405.0,1186696.0,Shin Tamaki,,1756576482.0,1756608882.0,Slider,Y,-0.1668,0.8295,115.49,2052.6,824.9,40.19,10:06,1.0,1.9942074,30.0,-27.9,12.6,-23.3,-0.8,0.27,1.86,0.34,66.3,1186696@1756608882,V3P4DLKO0850A,-2.945787,-8.161083,untitled,,1756608879.0,367.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576481.0,1756608881.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608881,untitled,1756608878.0,
177,8.0,172.0,2025/8/31,7277.197784,6497.197787,1756608900,5.0,6.0,玉置,Right,TOK,5,金子,Left,筑波大,5,Bottom,1,1,2,Fastball,InPlay,Undefined,LineDrive,Single,0,1,,124.81,,,59.22533727,-25.55996517,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",津田,植松,吉田,Undefined,,,吉田,7,7,2524200177,左安①,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,404.0,1186696.0,Shin Tamaki,,1756576505.0,1756608905.0,Fastball,Y,0.0889,0.974,124.81,1846.16,1777.3,96.27,01:22,1.0,2.12331,,,38.5,34.6,-1.48,-0.45,1.83,0.37,15.7,1186696@1756608905,V3P4DLKO0850A,-0.4734635,-6.093264,untitled,,1756608902.0,366.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576504.0,1756608904.0,113.4,,15.1,-15.8,2306.9497,51.6,09:42,1.0,-27.0,111.1,68.4,,V3P4DLKO0850A,1410206@1756608904,untitled,1756608901.0,111.0
178,9.0,173.0,2025/8/31,7328.445181,6548.445184,1756608951,6.0,1.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,0,0,Fastball,BallinDirt,Undefined,Undefined,Undefined,0,0,,126.42,1.33,0.032,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Nothing,,,,,,2524200178,ボール(低投),,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,403.0,1186696.0,Shin Tamaki,,1756576556.0,1756608956.0,Fastball,N,0.2214,1.2237,126.42,2098.63,1590.7,75.8,01:18,1.0,2.0826607,49.3,15.5,32.7,27.5,-1.07,0.23,1.82,0.36,40.72,1186696@1756608956,V3P4DLKO0850A,0.12659997,-4.8698263,untitled,,1756608953.0,365.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576555.0,1756608955.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608955,untitled,1756608952.0,
179,10.0,174.0,2025/8/31,7346.497864,6566.497868,1756608969,6.0,2.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,124.2,0.698,0.112,22.40529009,80.90972308,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Undefined,,,,,,2524200179,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,402.0,1186696.0,Shin Tamaki,,1756576574.0,1756608974.0,Fastball,Y,0.1110999999999999,0.8452,124.2,2127.07,1570.6,73.84,01:16,1.0,1.9803944,44.1,14.1,34.8,27.6,-1.36,-0.97,1.87,0.35,42.41,1186696@1756608974,V3P4DLKO0850A,-0.28943768,-6.6853423,untitled,,1756608971.0,364.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576573.0,1756608973.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608973,untitled,1756608970.0,
180,11.0,175.0,2025/8/31,7368.478384,6588.478388,1756608991,6.0,3.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,1,1,TwoSeamFastBall,BallCalled,Undefined,Undefined,Undefined,0,0,,121.92,0.578,0.433,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Nothing,,,,,,2524200180,ボール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,401.0,1186696.0,Shin Tamaki,,1756576594.0,1756608994.0,Fastball,N,0.5811999999999999,0.7326999999999999,121.92,1862.11,1700.7,91.33,01:18,1.0,2.2472153,41.7,35.1,36.9,31.1,-0.6,-0.89,1.79,0.39,24.03,1186696@1756608994,V3P4DLKO0850A,2.168097,-7.2706227,untitled,,1756608991.0,363.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576594.0,1756608994.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756608994,untitled,1756608991.0,
181,12.0,176.0,2025/8/31,7386.408572,6606.408576,1756609009,6.0,4.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,2,1,TwoSeamFastBall,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,122.99,0.377,0.12,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Nothing,,,,,,2524200181,空振り,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,400.0,1186696.0,Shin Tamaki,,1756576613.0,1756609013.0,Fastball,Y,0.1229,0.5039,122.99,1944.35,1818.6,93.53,01:24,1.0,2.052576,44.0,35.2,38.7,35.5,-2.05,-1.84,1.83,0.34,20.72,1186696@1756609013,V3P4DLKO0850A,0.6977933,-8.101871,untitled,,1756609010.0,362.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576612.0,1756609012.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609012,untitled,1756609009.0,
182,13.0,177.0,2025/8/31,7406.657032,6626.657036,1756609029,6.0,5.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.09,0.722,0.6,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Nothing,,,,,,2524200182,ボール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,399.0,1186696.0,Shin Tamaki,,1756576634.0,1756609034.0,Fastball,N,0.7372,0.9317,129.09,2125.98,1916.9,90.17,01:12,1.0,2.0837975,54.8,29.1,40.6,31.0,0.25,-1.12,1.84,0.38,25.62,1186696@1756609034,V3P4DLKO0850A,2.533084,-5.7573004,untitled,,1756609031.0,361.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576634.0,1756609034.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609034,untitled,1756609031.0,
183,14.0,178.0,2025/8/31,7424.455957,6644.455961,1756609047,6.0,6.0,玉置,Right,TOK,6,原,Left,筑波大,5,Bottom,1,3,2,TwoSeamFastBall,BallCalled,Walk,Undefined,Undefined,0,1,,118.48,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",金子,津田,植松,Nothing,,,植松,,,2524200183,四球①,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,398.0,1186696.0,Shin Tamaki,,1756576652.0,1756609052.0,Slider,N,-0.1942,0.2804,118.48,2152.15,251.9,11.71,10:50,1.0,2.0819569,,,4.6,-7.0,-1.41,-1.8,1.84,0.34,83.28,1186696@1756609052,V3P4DLKO0850A,-2.5456274,-9.95526,untitled,,1756609049.0,360.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576651.0,1756609051.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609051,untitled,1756609048.0,111.0
184,15.0,179.0,2025/8/31,7468.473131,6688.473135,1756609091,7.0,1.0,玉置,Right,TOK,7,松本,Right,筑波大,5,Bottom,1,0,0,Fastball,InPlay,Undefined,GroundBall,Single,0,1,,122.04,0.61,0.008,32.33151388,-31.94997145,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",原,金子,津田,Undefined,,,津田,"5,6","5,6",2524200184,三安①,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,397.0,1186696.0,Shin Tamaki,,1756576696.0,1756609096.0,Fastball,Y,0.0355,0.8278,122.04,2062.85,1711.2,82.95,01:28,1.0,2.1460705,52.9,19.6,33.5,33.0,-2.01,-1.04,1.83,0.4,33.95,1186696@1756609096,V3P4DLKO0850A,-0.47777838,-6.6160526,untitled,,1756609093.0,359.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576695.0,1756609095.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609095,untitled,1756609092.0,
185,16.0,180.0,2025/8/31,7511.997042,6731.997046,1756609135,8.0,1.0,玉置,Right,TOK,8,濱野,Right,筑波大,5,Bottom,1,0,0,TwoSeamFastBall,FoulBall,Undefined,GroundBall,Undefined,0,0,,113.73,,,34.80825959,90.0,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",松本,原,金子,Undefined,,,,,,2524200185,ファール,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,396.0,1186696.0,Shin Tamaki,,1756576740.0,1756609140.0,Curveball,Y,-0.2202,0.8414,113.73,681.85,645.3,94.63,07:10,1.0,2.0237408,,,-25.4,-16.5,-1.34,0.5,1.87,0.38,-18.85,1186696@1756609140,V3P4DLKO0850A,-3.0771215,-8.43982,untitled,,1756609137.0,358.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576739.0,1756609139.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609139,untitled,1756609136.0,
186,17.0,181.0,2025/8/31,7529.494259,6749.494262,1756609152,8.0,2.0,玉置,Right,TOK,8,濱野,Right,筑波大,5,Bottom,1,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,1,,127.65,,,43.65881367,-22.23273719,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"1,2,3",松本,原,金子,Undefined,,,金子,"6,3","6,3A",2524200186,遊ゴ①,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,395.0,1186696.0,Shin Tamaki,,1756576759.0,1756609159.0,Fastball,Y,-0.0332,0.523,127.65,2240.25,2013.5,89.88,01:12,1.0,2.0922813,60.2,19.6,42.8,32.0,-1.98,-2.67,1.83,0.32,26.0,1186696@1756609159,V3P4DLKO0850A,-0.44345427,-7.0594745,untitled,,1756609156.0,357.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576758.0,1756609158.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410206@1756609158,untitled,1756609155.0,
187,18.0,182.0,2025/8/31,7575.253234,6795.253238,1756609198,9.0,1.0,玉置,Right,TOK,9,長野,Right,筑波大,5,Bottom,2,0,0,Fastball,InPlay,Undefined,GroundBall,Single,0,2,,125.92,,,61.48487978,2.405970517,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,"2,3",,松本,原,Undefined,,,"原,松本",8,8,2524200187,中安②,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,394.0,1186696.0,Shin Tamaki,,1756576804.0,1756609204.0,Fastball,Y,-0.0487999999999999,0.9593,125.92,2124.04,1753.0,82.53,01:08,1.0,2.139248,51.8,25.3,40.0,27.3,-2.39,-0.71,1.84,0.36,34.38,1186696@1756609204,V3P4DLKO0850A,-0.3965656,-6.09112,untitled,,1756609201.0,356.0,1410206.0,tokyobbc_rapsodo Player_052,,1756576803.0,1756609203.0,125.5,125.9,5.0,-2.2,699.1176,23.9,04:56,1.0,4.0,91.7,-18.8,,V3P4DLKO0850A,1410206@1756609203,untitled,1756609200.0,
188,19.0,183.0,2025/8/31,7649.184223,6869.184251,1756609272,10.0,1.0,玉置,Right,TOK,1,山﨑,Right,筑波大,5,Bottom,2,0,0,TwoSeamFastBall,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.72,,,,,筑波大,#73fdff,筑波大,TOK,#217fc4,東大,TodaiStadium,A,夏季オープン戦,Normal,1,長野,,,Nothing,,,,,,2524200188,見逃し,,,,,,明石,横井,秋元,門田,小村,工藤,榎本,酒井,"山﨑,吉田,植松,津田,金子,原,松本,濱野,長野","榎本,酒井,大原,工藤,横井,秋元,門田,明石,小村","角,吉田,植松,津田,金子,原,松本,濱野,長野","玉置,明石,横井,秋元,門田,小村,工藤,酒井,安田","R,R,L,R,R,L,L,R,R,R","L,L,L,R,R,R,R,R,L,L",,,,,,,"Shin, Tamaki","Ken, Akashi","Shuntaro, Yokoi","Ryo, Akimoto","Ryohei, Kadota","Osuke, Komura","Yudai, Kudo","Yoshinobu, Enomoto","Suguru, Sakai",,393.0,1186696.0,Shin Tamaki,,1756576870.0,1756609270.0,ChangeUp,Y,-0.0132,0.8692,116.72,1773.49,1590.9,89.7,01:12,1.0,1.902914,36.4,34.8,40.8,30.2,-2.82,-0.07,1.89,0.43,26.23,1186696@1756609270,V3P4DLKO0850A,-0.19454803,-7.5623293,untitled,,1756609267.0,,,,,,,,,,,,,,,,,,,,,,,
