count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,run_person_romaji,scored_person_romaji
109,55.0,109.0,2025/08/07,4379.003065109253,4049.003066062927,1754532144.073549,3.0,4.0,松本慎,Left,TOK,8,batter8,Right,東農オ,5,Top,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,137.0,1.223,-0.2239999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800109,ボール,,4377.0,https://youtu.be/NK3nB7tBl70&t=4377,2720.0,https://youtu.be/4DjW2YqmMKE&t=2720,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
110,56.0,110.0,2025/08/07,4391.794038057327,4061.794039011002,1754532156.864522,3.0,5.0,松本慎,Left,TOK,8,batter8,Right,東農オ,5,Top,1,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,120.0,0.626,0.1119999999999999,30.86228117911638,-125.6650015368618,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800110,ファール,,4389.0,https://youtu.be/NK3nB7tBl70&t=4389,2732.0,https://youtu.be/4DjW2YqmMKE&t=2732,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
111,57.0,111.0,2025/08/07,4414.675981044769,4084.675981998443,1754532179.746465,3.0,6.0,松本慎,Left,TOK,8,batter8,Right,東農オ,5,Top,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,136.0,0.478,0.084,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800111,空三振,,4412.0,https://youtu.be/NK3nB7tBl70&t=4412,2755.0,https://youtu.be/4DjW2YqmMKE&t=2755,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
112,58.0,112.0,2025/08/07,4445.298146009445,4115.29814696312,1754532210.36863,4.0,1.0,松本慎,Left,TOK,9,batter9,Right,東農オ,5,Top,2,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,98.0,0.546,-0.172,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800112,見逃し,,4443.0,https://youtu.be/NK3nB7tBl70&t=4443,2769.0,https://youtu.be/4DjW2YqmMKE&t=2769,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
113,59.0,113.0,2025/08/07,4455.446329116821,4125.446330070496,1754532220.516813,4.0,2.0,松本慎,Left,TOK,9,batter9,Right,東農オ,5,Top,2,0,1,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,,0.6579999999999999,-0.1639999999999999,66.1213477129514,26.68126963739054,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2521800113,右安,,4453.0,https://youtu.be/NK3nB7tBl70&t=4453,2779.0,https://youtu.be/4DjW2YqmMKE&t=2779,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
114,60.0,114.0,2025/08/07,4494.026262044907,4164.026262044907,1754532259.096746,5.0,1.0,松本慎,Left,TOK,1,batter1,Left,東農オ,5,Top,2,0,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,1.014,-0.373,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,batter9,,,Nothing,,,,,,2521800114,ボール,,4492.0,https://youtu.be/NK3nB7tBl70&t=4492,2818.0,https://youtu.be/4DjW2YqmMKE&t=2818,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
115,,,2025/08/07,4509.141025066376,4179.14102602005,1754532274.211509,,,松本慎,Left,TOK,1,batter1,Left,東農オ,5,Top,2,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,batter9,,,PickOff,,,,"1,3","1,3",2521800115,牽制,,4507.0,https://youtu.be/NK3nB7tBl70&t=4507,2803.0,https://youtu.be/4DjW2YqmMKE&t=2803,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
116,61.0,115.0,2025/08/07,4520.182486057281,4190.182487010956,1754532285.25297,5.0,2.0,松本慎,Left,TOK,1,batter1,Left,東農オ,5,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,,117.0,0.39,-0.0559999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,batter9,,,CaughtStealing,batter9,,,,,2521800116,ボール[盗塁死],,4518.0,https://youtu.be/NK3nB7tBl70&t=4518,2815.0,https://youtu.be/4DjW2YqmMKE&t=2815,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
117,55.0,116.0,2025/08/07,4630.301650047302,4300.301650047302,1754532395.372134,1.0,1.0,pos1,Right,東農オ,6,青貝,Right,TOK,5,Bottom,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.183,-0.547,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800117,ボール,,4628.0,https://youtu.be/NK3nB7tBl70&t=4628,2837.0,https://youtu.be/4DjW2YqmMKE&t=2837,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
118,56.0,117.0,2025/08/07,4641.221535921097,4311.22153711319,1754532406.29202,1.0,2.0,pos1,Right,東農オ,6,青貝,Right,TOK,5,Bottom,0,1,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,135.0,0.95,0.208,4.434600701584928,-93.81407483429037,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800118,ファール,,4639.0,https://youtu.be/NK3nB7tBl70&t=4639,2848.0,https://youtu.be/4DjW2YqmMKE&t=2848,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
119,57.0,118.0,2025/08/07,4655.435440063477,4325.435441017151,1754532420.505924,1.0,3.0,pos1,Right,東農オ,6,青貝,Right,TOK,5,Bottom,0,1,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,135.0,0.5539999999999999,-0.084,33.69681994779109,20.49734054800182,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2521800119,二ゴ,,4653.0,https://youtu.be/NK3nB7tBl70&t=4653,2862.0,https://youtu.be/4DjW2YqmMKE&t=2862,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
120,58.0,119.0,2025/08/07,4683.0521941185,4353.052195072174,1754532448.122678,2.0,1.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.698,0.373,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800120,ボール,,4681.0,https://youtu.be/NK3nB7tBl70&t=4681,2889.0,https://youtu.be/4DjW2YqmMKE&t=2889,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
121,59.0,120.0,2025/08/07,4694.317006111145,4364.317006111145,1754532459.38749,2.0,2.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,143.0,,,38.63743794698038,-82.98349825527708,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800121,ファール,,4692.0,https://youtu.be/NK3nB7tBl70&t=4692,2880.0,https://youtu.be/4DjW2YqmMKE&t=2880,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
122,60.0,121.0,2025/08/07,4706.356539011002,4376.356540203094,1754532471.427023,2.0,3.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.59,0.248,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800122,見逃し,,4704.0,https://youtu.be/NK3nB7tBl70&t=4704,2892.0,https://youtu.be/4DjW2YqmMKE&t=2892,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
123,61.0,122.0,2025/08/07,4715.688788890839,4385.688788890839,1754532480.759272,2.0,4.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,1,2,Fastball,FoulBall,Undefined,Other,Undefined,0,0,,143.0,0.498,0.1,21.07648457568879,-136.7013546053261,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800123,ファール,,4713.0,https://youtu.be/NK3nB7tBl70&t=4713,2902.0,https://youtu.be/4DjW2YqmMKE&t=2902,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
124,62.0,123.0,2025/08/07,4733.039228916168,4403.039229869843,1754532498.109713,2.0,5.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,142.0,0.494,-0.367,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800124,ボール,,4731.0,https://youtu.be/NK3nB7tBl70&t=4731,2919.0,https://youtu.be/4DjW2YqmMKE&t=2919,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
125,63.0,124.0,2025/08/07,4744.201170921326,4414.201171875,1754532509.271655,2.0,6.0,pos1,Right,東農オ,7,小村,Left,TOK,5,Bottom,1,2,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.602,0.14,47.1342015174265,-18.55023192592774,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3A",2521800125,遊ゴ,,4742.0,https://youtu.be/NK3nB7tBl70&t=4742,2930.0,https://youtu.be/4DjW2YqmMKE&t=2930,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,
126,64.0,125.0,2025/08/07,4775.212157964706,4445.212158918381,1754532540.282642,3.0,1.0,pos1,Right,東農オ,8,明石,Left,TOK,5,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,116.0,0.417,-0.208,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800126,ボール,,4773.0,https://youtu.be/NK3nB7tBl70&t=4773,2947.0,https://youtu.be/4DjW2YqmMKE&t=2947,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ken, Akashi",,,,,
127,65.0,126.0,2025/08/07,4792.40122795105,4462.401229143143,1754532557.471712,3.0,2.0,pos1,Right,東農オ,8,明石,Left,TOK,5,Bottom,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,A2B,139.0,0.4579999999999999,-0.1119999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800127,見逃し,,4790.0,https://youtu.be/NK3nB7tBl70&t=4790,2964.0,https://youtu.be/4DjW2YqmMKE&t=2964,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ken, Akashi",,,,,
128,66.0,127.0,2025/08/07,4805.074487924576,4475.074489116669,1754532570.144972,3.0,3.0,pos1,Right,東農オ,8,明石,Left,TOK,5,Bottom,2,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.0,0.594,-0.244,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800128,見逃し,,4803.0,https://youtu.be/NK3nB7tBl70&t=4803,2977.0,https://youtu.be/4DjW2YqmMKE&t=2977,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ken, Akashi",,,,,
129,67.0,128.0,2025/08/07,4815.220642089844,4485.220643043518,1754532580.291126,3.0,4.0,pos1,Right,東農オ,8,明石,Left,TOK,5,Bottom,2,1,2,Fastball,InPlay,Undefined,Popup,Out,1,0,,143.0,0.65,0.168,26.44358092155159,-51.34019174590991,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,5,5,2521800129,三邪飛,,4813.0,https://youtu.be/NK3nB7tBl70&t=4813,2987.0,https://youtu.be/4DjW2YqmMKE&t=2987,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ken, Akashi",,,,,
130,62.0,129.0,2025/08/07,5238.066879034042,4908.066879987717,1754533003.137363,1.0,1.0,松本慎,Left,TOK,1,batter1,Left,東農オ,6,Top,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,133.0,0.602,0.24,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800130,見逃し,,5236.0,https://youtu.be/NK3nB7tBl70&t=5236,3015.0,https://youtu.be/4DjW2YqmMKE&t=3015,明石,中山,井之口,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,井之口,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
131,63.0,130.0,2025/08/07,5249.296817064285,4919.296818256378,1754533014.367301,1.0,2.0,松本慎,Left,TOK,1,batter1,Left,東農オ,6,Top,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.41,0.6,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800131,ボール,,5247.0,https://youtu.be/NK3nB7tBl70&t=5247,3026.0,https://youtu.be/4DjW2YqmMKE&t=3026,明石,中山,井之口,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,井之口,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
132,64.0,131.0,2025/08/07,5265.403074026108,4935.403074026108,1754533030.473558,1.0,3.0,松本慎,Left,TOK,1,batter1,Left,東農オ,6,Top,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.534,0.56,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800132,ボール,,5263.0,https://youtu.be/NK3nB7tBl70&t=5263,3042.0,https://youtu.be/4DjW2YqmMKE&t=3042,明石,中山,井之口,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,井之口,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,井之口,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Koji, Inokuchi","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
