count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
51,38.0,52.0,2025/8/9,3060.890722,2567.148856,1754706106,4.0,1.0,池田,Right,TOK,1,batter1,Left,函館大,2,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,1,0,,130.0,1.15,0.132,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,batter9,,,CaughtStealing,batter9,,,"2,6","2,6T",2522020051,ボール[盗塁死],,3058.0,https://youtu.be/QbkEVR-F6BQ&t=3058,1547.0,https://youtu.be/T-p8Vd6KwkU&t=0,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L","Ikeda, Koshi","Yuto, Tsuchigahata","Onuma, Atomu","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Murao, Yusaku",,"Taiki, Horibata",,,,,,,
52,15.0,53.0,2025/8/9,3182.610454,2688.868588,1754706227,1.0,1.0,pos1,Right,函館大,5,藤尾,Right,TOK,2,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,110.0,0.55,-0.244,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522020052,見逃し,,3180.0,https://youtu.be/QbkEVR-F6BQ&t=3180,1579.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,
53,16.0,54.0,2025/8/9,3196.182284,2702.440418,1754706241,1.0,2.0,pos1,Right,函館大,5,藤尾,Right,TOK,2,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,107.0,0.45,0.38,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522020053,ボール,,3194.0,https://youtu.be/QbkEVR-F6BQ&t=3194,1592.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,
54,17.0,55.0,2025/8/9,3210.012907,2716.271041,1754706255,1.0,3.0,pos1,Right,函館大,5,藤尾,Right,TOK,2,Bottom,0,1,1,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,116.0,-0.037,-0.016,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522020054,ボール(低投),,3208.0,https://youtu.be/QbkEVR-F6BQ&t=3208,1606.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,
55,18.0,56.0,2025/8/9,3230.744788,2737.002922,1754706275,1.0,4.0,pos1,Right,函館大,5,藤尾,Right,TOK,2,Bottom,0,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,1.277,0.244,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522020055,ボール,,3228.0,https://youtu.be/QbkEVR-F6BQ&t=3228,1627.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,
56,19.0,57.0,2025/8/9,3248.082062,2754.340196,1754706293,1.0,5.0,pos1,Right,函館大,5,藤尾,Right,TOK,2,Bottom,0,3,1,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,111.0,0.017,-0.333,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2522020056,四球,,3246.0,https://youtu.be/QbkEVR-F6BQ&t=3246,1644.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Shunsuke, Fujio",,,,,
57,,,2025/8/9,3289.09138,2795.349514,1754706334,,,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,PickOff,,,,"1,3","1,3",2522020057,牽制,,3287.0,https://youtu.be/QbkEVR-F6BQ&t=3287,1662.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
58,20.0,58.0,2025/8/9,3301.482182,2807.740316,1754706346,2.0,1.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,134.0,0.666,0.228,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2522020058,空振り,,3299.0,https://youtu.be/QbkEVR-F6BQ&t=3299,1675.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
59,21.0,59.0,2025/8/9,3318.987648,2825.245782,1754706364,2.0,2.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,0,1,Slider,BallinDirt,Undefined,Undefined,Undefined,0,0,,107.0,-0.03,0.256,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2522020059,ボール(低投),,3316.0,https://youtu.be/QbkEVR-F6BQ&t=3316,1692.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
60,,,2025/8/9,3349.400544,2855.658678,1754706394,,,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,PickOff,,,,"1,3","1,3",2522020060,牽制,,3347.0,https://youtu.be/QbkEVR-F6BQ&t=3347,1723.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
61,22.0,60.0,2025/8/9,3361.920174,2868.178308,1754706407,2.0,3.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.0,0.33,0.373,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2522020061,ボール,,3359.0,https://youtu.be/QbkEVR-F6BQ&t=3359,1735.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
62,23.0,61.0,2025/8/9,3382.56971,2888.827844,1754706427,2.0,4.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,2,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.297,0.413,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2522020062,ボール,,3380.0,https://youtu.be/QbkEVR-F6BQ&t=3380,1756.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
63,24.0,62.0,2025/8/9,3407.593477,2913.851611,1754706452,2.0,5.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.474,0.28,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Nothing,,,,,,2522020063,見逃し,,3405.0,https://youtu.be/QbkEVR-F6BQ&t=3405,1781.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
64,25.0,63.0,2025/8/9,3431.871284,2938.129418,1754706477,2.0,6.0,pos1,Right,函館大,6,堀端,Left,TOK,2,Bottom,0,3,2,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,139.0,0.506,-0.016,79.17977814,30.19497751,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,1,藤尾,,,Undefined,,batter9,,"9,4","9E,4",2522020064,右安,,3429.0,https://youtu.be/QbkEVR-F6BQ&t=3429,1805.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Taiki, Horibata","Shunsuke, Fujio",,,,
65,26.0,64.0,2025/8/9,3497.274547,3003.532681,1754706542,3.0,1.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,116.0,0.662,-0.052,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,"1,3",堀端,,藤尾,Nothing,,,,,,2522020065,見逃し,,3495.0,https://youtu.be/QbkEVR-F6BQ&t=3495,1831.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai","Taiki, Horibata",,"Shunsuke, Fujio",,
66,27.0,65.0,2025/8/9,3509.994554,3016.252688,1754706555,3.0,2.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,0,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,118.0,0.01,-0.2,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"1,3",堀端,,藤尾,Nothing,,,,,,2522020066,空振り,,3507.0,https://youtu.be/QbkEVR-F6BQ&t=3507,1844.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai","Taiki, Horibata",,"Shunsuke, Fujio",,
67,28.0,66.0,2025/8/9,3532.93022,3039.188354,1754706578,3.0,3.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,0,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,-0.043,-0.38,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"1,3",堀端,,藤尾,StolenBase,堀端,,,,,2522020067,ボール[盗塁],,3530.0,https://youtu.be/QbkEVR-F6BQ&t=3530,1867.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai","Taiki, Horibata",,"Shunsuke, Fujio",,"Taiki, Horibata"
68,29.0,67.0,2025/8/9,3569.908884,3076.167018,1754706615,3.0,4.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,1,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,116.0,0.47,0.096,66.18525112,69.3841783,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Undefined,,,,,,2522020068,ファール,,3567.0,https://youtu.be/QbkEVR-F6BQ&t=3567,1896.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai",,"Taiki, Horibata","Shunsuke, Fujio",,
69,30.0,68.0,2025/8/9,3610.102064,3116.360198,1754706655,3.0,5.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,1,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,140.0,0.966,0.052,61.72244769,92.73933572,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Undefined,,,,,,2522020069,ファール,,3608.0,https://youtu.be/QbkEVR-F6BQ&t=3608,1910.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai",,"Taiki, Horibata","Shunsuke, Fujio",,
70,31.0,69.0,2025/8/9,3638.133269,3144.391403,1754706683,3.0,6.0,pos1,Right,函館大,7,荒井孝,Right,TOK,2,Bottom,0,1,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,118.0,0.63,0.108,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Nothing,,,,,,2522020070,空三振,,3636.0,https://youtu.be/QbkEVR-F6BQ&t=3636,1929.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Kota, Arai",,"Taiki, Horibata","Shunsuke, Fujio",,
71,32.0,70.0,2025/8/9,3673.198164,3179.456298,1754706718,4.0,1.0,pos1,Right,函館大,8,土ヶ端,Right,TOK,2,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.598,0.036,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Nothing,,,,,,2522020071,見逃し,,3671.0,https://youtu.be/QbkEVR-F6BQ&t=3671,1947.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Taiki, Horibata","Shunsuke, Fujio",,
72,33.0,71.0,2025/8/9,3696.728186,3202.98632,1754706741,4.0,2.0,pos1,Right,函館大,8,土ヶ端,Right,TOK,2,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,119.0,0.79,-0.44,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Nothing,,,,,,2522020072,ボール,,3694.0,https://youtu.be/QbkEVR-F6BQ&t=3694,1970.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Taiki, Horibata","Shunsuke, Fujio",,
73,34.0,72.0,2025/8/9,3719.908661,3226.166795,1754706765,4.0,3.0,pos1,Right,函館大,8,土ヶ端,Right,TOK,2,Bottom,1,1,1,Slider,InPlay,Undefined,Bunt,Sacrifice,1,1,,119.0,0.774,0.116,11.74767419,-38.88449643,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,IFFW,"2,3",,堀端,藤尾,Undefined,,,藤尾,"1,3","1,3A",2522020073,投犠①,,3717.0,https://youtu.be/QbkEVR-F6BQ&t=3717,1993.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Yuto, Tsuchigahata",,"Taiki, Horibata","Shunsuke, Fujio","Shunsuke, Fujio",
74,35.0,73.0,2025/8/9,3764.017381,3270.275515,1754706809,5.0,1.0,pos1,Right,函館大,9,今泉,Left,TOK,2,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,139.0,1.277,0.607,,,TOK,#217fc4,東大,函館大,#4673ff,函館大, 滝沢_120,B,夏季オープン戦,Normal,3,,,堀端,Nothing,,,,,,2522020074,ボール,,3762.0,https://youtu.be/QbkEVR-F6BQ&t=3762,2030.0,https://youtu.be/T-p8Vd6KwkU&t=0,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"鈴木,村尾,伊藤滉,大沼,藤尾,堀端,荒井孝,土ヶ端,今泉","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","池田,土ヶ端,大沼,荒井孝,藤尾,今泉,村尾,伊藤滉,堀端","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,R,L,R,R,L,R,R,L","R,L,R,R,R,L,R,R,L,L",,,,,,,,,,,"Rio, Imaizumi",,,"Taiki, Horibata",,
