count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,run_person_romaji,scored_person_romaji
247,13.0,237.0,2025/7/6,8550.24318,7620.243181,1751786859,3.0,3.0,原田,Left,城西大,7,山本,Right,TOK,7,Bottom,1,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.0,,,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,松本康,,,Nothing,,,,,,2518610247,見逃し,,8548.0,https://youtu.be/y7jYekRX_ZQ&t=8548,5077.0,https://youtu.be/bsOruYtV_DQ&t=5077,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,堀端,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,堀端,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,L,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto","Kohei, Matsumoto",,,,
248,14.0,238.0,2025/7/6,8573.14601,7643.146012,1751786882,3.0,4.0,原田,Left,城西大,7,山本,Right,TOK,7,Bottom,1,1,2,Slider,FoulBall,Undefined,FlyBall,Undefined,0,0,,121.0,,,7.78783409,155.3764352,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,松本康,,,Undefined,,,,,,2518610248,ファール,,8571.0,https://youtu.be/y7jYekRX_ZQ&t=8571,5100.0,https://youtu.be/bsOruYtV_DQ&t=5100,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,堀端,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,堀端,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,L,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto","Kohei, Matsumoto",,,,
249,15.0,239.0,2025/7/6,8604.912562,7674.912563,1751786914,3.0,5.0,原田,Left,城西大,7,山本,Right,TOK,7,Bottom,1,1,2,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,110.0,-0.003,-0.048,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,松本康,,,StolenBase,松本康,,,,,2518610249,ボール[盗塁],,8602.0,https://youtu.be/y7jYekRX_ZQ&t=8602,5121.0,https://youtu.be/bsOruYtV_DQ&t=5121,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,堀端,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,堀端,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,L,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto","Kohei, Matsumoto",,,"Kohei, Matsumoto",
250,16.0,240.0,2025/7/6,8643.063155,7713.063156,1751786952,3.0,6.0,原田,Left,城西大,7,山本,Right,TOK,7,Bottom,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,140.0,1.03,0.128,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610250,空三振,,8641.0,https://youtu.be/y7jYekRX_ZQ&t=8641,5146.0,https://youtu.be/bsOruYtV_DQ&t=5146,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,堀端,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,堀端,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,L,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Akira, Yamamoto",,"Kohei, Matsumoto",,,
251,17.0,241.0,2025/7/6,8687.598026,7757.598027,1751786997,4.0,1.0,原田,Left,城西大,8,藤原,Right,TOK,7,Bottom,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.562,0.156,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610251,見逃し,,8685.0,https://youtu.be/y7jYekRX_ZQ&t=8685,5168.0,https://youtu.be/bsOruYtV_DQ&t=5168,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,藤原,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,L,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Kai, Fujiwara",,"Kohei, Matsumoto",,,
252,18.0,242.0,2025/7/6,8705.678779,7775.67878,1751787015,4.0,2.0,原田,Left,城西大,8,藤原,Right,TOK,7,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,124.0,0.017,-0.148,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610252,ボール,,8703.0,https://youtu.be/y7jYekRX_ZQ&t=8703,5187.0,https://youtu.be/bsOruYtV_DQ&t=5187,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,藤原,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Kai, Fujiwara",,"Kohei, Matsumoto",,,
253,19.0,243.0,2025/7/6,8731.063664,7801.063665,1751787040,4.0,3.0,原田,Left,城西大,8,藤原,Right,TOK,7,Bottom,2,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,1.21,-0.072,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610253,ボール,,8729.0,https://youtu.be/y7jYekRX_ZQ&t=8729,5212.0,https://youtu.be/bsOruYtV_DQ&t=5212,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,藤原,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Kai, Fujiwara",,"Kohei, Matsumoto",,,
254,20.0,244.0,2025/7/6,8755.933056,7825.933059,1751787065,4.0,4.0,原田,Left,城西大,8,藤原,Right,TOK,7,Bottom,2,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.0,0.65,-0.276,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610254,見逃し,,8753.0,https://youtu.be/y7jYekRX_ZQ&t=8753,5237.0,https://youtu.be/bsOruYtV_DQ&t=5237,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,藤原,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Kai, Fujiwara",,"Kohei, Matsumoto",,,
255,21.0,245.0,2025/7/6,8786.06491,7856.064911,1751787095,4.0,5.0,原田,Left,城西大,8,藤原,Right,TOK,7,Bottom,2,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,134.0,0.377,-0.232,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,2,,松本康,,Nothing,,,,,,2518610255,空三振,,8784.0,https://youtu.be/y7jYekRX_ZQ&t=8784,5267.0,https://youtu.be/bsOruYtV_DQ&t=5267,野上,長隆,清水,大内,佐々木,緑川,涌井,大村,"片桐,鈴木,門田,横井,松本康,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","持永,松本康,藤尾,門田,横井,今泉,山本,藤原,片桐","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,,"Kai, Fujiwara",,"Kohei, Matsumoto",,,
256,1.0,246.0,2025/7/6,8934.345116,8004.345117,1751787243,1.0,1.0,栗林,Right,TOK,4,野上,Right,城西大,8,Top,0,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,115.0,0.63,-0.42,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610256,ボール,,8932.0,https://youtu.be/y7jYekRX_ZQ&t=8932,5375.0,https://youtu.be/bsOruYtV_DQ&t=5375,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
257,2.0,247.0,2025/7/6,8947.342546,8017.342547,1751787256,1.0,2.0,栗林,Right,TOK,4,野上,Right,城西大,8,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.0,0.163,-0.204,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610257,ボール,,8945.0,https://youtu.be/y7jYekRX_ZQ&t=8945,5388.0,https://youtu.be/bsOruYtV_DQ&t=5388,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
258,3.0,248.0,2025/7/6,8962.278907,8032.278908,1751787271,1.0,3.0,栗林,Right,TOK,4,野上,Right,城西大,8,Top,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130.0,0.574,-0.24,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610258,見逃し,,8960.0,https://youtu.be/y7jYekRX_ZQ&t=8960,5403.0,https://youtu.be/bsOruYtV_DQ&t=5403,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
259,4.0,249.0,2025/7/6,8976.232508,8046.232509,1751787285,1.0,4.0,栗林,Right,TOK,4,野上,Right,城西大,8,Top,0,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,127.0,,,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610259,見逃し,,8974.0,https://youtu.be/y7jYekRX_ZQ&t=8974,5417.0,https://youtu.be/bsOruYtV_DQ&t=5417,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
260,5.0,250.0,2025/7/6,8994.499068,8064.499069,1751787304,1.0,5.0,栗林,Right,TOK,4,野上,Right,城西大,8,Top,0,2,2,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,116.0,0.914,0.216,82.37750317,-15.57902355,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,8,8,2518610260,中飛,,8992.0,https://youtu.be/y7jYekRX_ZQ&t=8992,5435.0,https://youtu.be/bsOruYtV_DQ&t=5435,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
261,6.0,251.0,2025/7/6,9024.197551,8094.197552,1751787333,2.0,1.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,103.0,0.05,-0.18,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610261,ボール,,9022.0,https://youtu.be/y7jYekRX_ZQ&t=9022,5453.0,https://youtu.be/bsOruYtV_DQ&t=5453,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
262,7.0,252.0,2025/7/6,9040.353581,8110.353582,1751787349,2.0,2.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,1,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.618,-0.427,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610262,ボール,,9038.0,https://youtu.be/y7jYekRX_ZQ&t=9038,5469.0,https://youtu.be/bsOruYtV_DQ&t=5469,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
263,8.0,253.0,2025/7/6,9053.067108,8123.06711,1751787362,2.0,3.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,2,0,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,121.0,0.357,-0.248,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610263,空振り,,9051.0,https://youtu.be/y7jYekRX_ZQ&t=9051,5482.0,https://youtu.be/bsOruYtV_DQ&t=5482,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
264,9.0,254.0,2025/7/6,9069.802876,8139.802877,1751787379,2.0,4.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,2,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,131.0,0.862,0.268,10.09004801,-164.7448813,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518610264,ファール,,9067.0,https://youtu.be/y7jYekRX_ZQ&t=9067,5498.0,https://youtu.be/bsOruYtV_DQ&t=5498,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
265,10.0,255.0,2025/7/6,9091.048747,8161.048748,1751787400,2.0,5.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,2,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.263,-0.38,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610265,ボール,,9089.0,https://youtu.be/y7jYekRX_ZQ&t=9089,5508.0,https://youtu.be/bsOruYtV_DQ&t=5508,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
266,11.0,256.0,2025/7/6,9107.787796,8177.787798,1751787417,2.0,6.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,128.0,0.498,0.16,50.95053702,65.36387035,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518610266,ファール,,9105.0,https://youtu.be/y7jYekRX_ZQ&t=9105,5525.0,https://youtu.be/bsOruYtV_DQ&t=5525,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
267,12.0,257.0,2025/7/6,9132.331476,8202.331477,1751787441,2.0,7.0,栗林,Right,TOK,5,長隆,Right,城西大,8,Top,1,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,128.0,0.81,-0.72,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518610267,四球,,9130.0,https://youtu.be/y7jYekRX_ZQ&t=9130,5538.0,https://youtu.be/bsOruYtV_DQ&t=5538,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,日下,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
268,13.0,258.0,2025/7/6,9165.275041,8235.275043,1751787474,3.0,1.0,栗林,Right,TOK,6,松本,Right,城西大,8,Top,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,1.163,-0.116,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,長隆,,,Nothing,,,,,,2518610268,ボール,,9163.0,https://youtu.be/y7jYekRX_ZQ&t=9163,5549.0,https://youtu.be/bsOruYtV_DQ&t=5549,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,松本,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
269,,,2025/7/6,9176.589473,8246.589475,1751787486,,,栗林,Right,TOK,6,松本,Right,城西大,8,Top,1,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,長隆,,,PickOff,,,,"1,3","1,3",2518610269,牽制,,9174.0,https://youtu.be/y7jYekRX_ZQ&t=9174,5560.0,https://youtu.be/bsOruYtV_DQ&t=5560,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,松本,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
270,14.0,259.0,2025/7/6,9189.151153,8259.151154,1751787498,3.0,2.0,栗林,Right,TOK,6,松本,Right,城西大,8,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,0.163,-0.188,,,TOK,#217fc4,東大,城西大,#5548ff,城西大,TodaiStadium,A,夏季オープン戦,Normal,1,長隆,,,Nothing,,,,,,2518610270,ボール,,9187.0,https://youtu.be/y7jYekRX_ZQ&t=9187,5572.0,https://youtu.be/bsOruYtV_DQ&t=5572,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本,"片桐,鈴木,門田,横井,土ヶ端,藤尾,山本,藤原,今泉","緑川,涌井,大内,野上,長隆,松本,大村,佐々木,清水","栗林,土ヶ端,藤尾,門田,横井,今泉,藤原,片桐,山本","原田,野上,長隆,清水,大内,佐々木,緑川,涌井,大村","L,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Kazuki, Kuribayashi","Yuto, Tsuchigahata","Shunsuke, Fujio","Ryohei, Kadota","Shuntaro, Yokoi","Rio, Imaizumi","Kai, Fujiwara","Jota, Katagiri","Akira, Yamamoto",,,,,,,
