count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
220,29.0,213.0,2025/4/26,9579.908549,8729.908552,1745638410,5.0,1.0,山崎,Right,TOK,5,阿部,Left,明星大,8,Top,2,0,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,114.0,0.566,-0.467,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2",渡邉,花房,,Nothing,,,,,,2511500220,ボール,,9577,https://youtu.be/vGx3WT9jVJg&t=9577,5445.0,https://youtu.be/3ticAhbv9Ww&t=5445,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,960.0,991977.0,Ryu Yamazaki,,1745606015.0,1745638415.0,Slider,N,-0.4023,0.6872,114.0,1495.75,964.2,64.46,09:18,1.0,2.129198,-26.4,-41.8,-22.8,-45.4,-3.46,3.5,1.33,0.98,11.41,991977@1745638415,V3P4DLKO0850A,-6.588403,-8.58793,untitled,,1745638410.0,9770.0,1410155.0,Ohe Shotaro,,1745606014.0,1745638414.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638414,untitled,1745638410.0,113.0
221,30.0,214.0,2025/4/26,9598.502654,8748.502657,1745638429,5.0,2.0,山崎,Right,TOK,5,阿部,Left,明星大,8,Top,2,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,114.21,0.257,0.148,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2",渡邉,花房,,Nothing,,,,,,2511500221,ボール,,9596,https://youtu.be/vGx3WT9jVJg&t=9596,5464.0,https://youtu.be/3ticAhbv9Ww&t=5464,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,959.0,991977.0,Ryu Yamazaki,,1745606033.0,1745638433.0,ChangeUp,N,0.3143,0.3693999999999999,114.21,2889.54,2751.2,95.21,11:52,0.5,1.742279,,-66.4,68.8,-5.6,-0.35,2.22,1.27,1.08,17.8,991977@1745638433,V3P4DLKO0850A,-5.2202225,-8.912952,untitled,,1745638428.0,9769.0,1410155.0,Ohe Shotaro,,1745606032.0,1745638432.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638432,untitled,1745638428.0,114.0
222,31.0,215.0,2025/4/26,9620.78395,8770.783953,1745638451,5.0,3.0,山崎,Right,TOK,5,阿部,Left,明星大,8,Top,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.48,1.03,0.527,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2",渡邉,花房,,Nothing,,,,,,2511500222,ボール,,9618,https://youtu.be/vGx3WT9jVJg&t=9618,5486.0,https://youtu.be/3ticAhbv9Ww&t=5486,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,958.0,991977.0,Ryu Yamazaki,,1745606055.0,1745638455.0,Fastball,N,0.3388,1.1804,131.48,2061.98,1354.4,65.68,01:50,1.0,2.0563564,32.9,29.1,19.5,29.8,-3.15,1.98,1.33,0.93,48.94,991977@1745638455,V3P4DLKO0850A,-0.9566793,-3.3264127,untitled,,1745638450.0,9768.0,1410155.0,Ohe Shotaro,,1745606055.0,1745638455.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638455,untitled,1745638451.0,129.0
223,32.0,216.0,2025/4/26,9646.218115,8796.218117,1745638476,5.0,4.0,山崎,Right,TOK,5,阿部,Left,明星大,8,Top,2,3,0,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,117.98,0.89,0.493,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2",渡邉,花房,,Nothing,,,,,,2511500223,四球,,9644,https://youtu.be/vGx3WT9jVJg&t=9644,5511.0,https://youtu.be/3ticAhbv9Ww&t=5511,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,957.0,991977.0,Ryu Yamazaki,,1745606080.0,1745638480.0,Slider,N,0.6007,1.3503999999999998,117.98,2236.73,116.0,5.19,04:00,0.5,2.1066532,17.7,1.8,-3.3,-0.1,-1.24,4.13,1.3,0.93,87.03,991977@1745638480,V3P4DLKO0850A,-1.1093899,-4.178307,untitled,,1745638475.0,9767.0,1410155.0,Ohe Shotaro,,1745606080.0,1745638480.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638480,untitled,1745638476.0,116.0
224,33.0,217.0,2025/4/26,9686.43502,8836.435022,1745638516,6.0,1.0,山崎,Right,TOK,6,清水,Right,明星大,8,Top,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.95,0.63,-0.264,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2,3",阿部,渡邉,花房,Nothing,,,,"2,3","2,3",2511500224,見逃し,,9684,https://youtu.be/vGx3WT9jVJg&t=9684,5540.0,https://youtu.be/3ticAhbv9Ww&t=5540,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,956.0,991977.0,Ryu Yamazaki,,1745606121.0,1745638521.0,ChangeUp,N,-0.2614,0.9528,124.95,1933.18,1437.1,74.34,01:26,1.0,1.8109741,31.2,35.0,30.9,29.0,-5.01,1.36,1.43,0.81,41.98,991977@1745638521,V3P4DLKO0850A,-2.4315596,-4.978778,untitled,,1745638516.0,9766.0,1410155.0,Ohe Shotaro,,1745606121.0,1745638521.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638521,untitled,1745638517.0,124.0
225,34.0,218.0,2025/4/26,9727.343294,8877.343297,1745638557,6.0,2.0,山崎,Right,TOK,6,清水,Right,明星大,8,Top,2,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,113.3,0.922,-0.176,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2,3",阿部,渡邉,花房,Nothing,,,,,,2511500225,見逃し,,9725,https://youtu.be/vGx3WT9jVJg&t=9725,5569.0,https://youtu.be/3ticAhbv9Ww&t=5569,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,955.0,991977.0,Ryu Yamazaki,,1745606162.0,1745638562.0,Curveball,N,-0.1595,1.1257,113.3,2832.27,1884.4,66.53,07:40,1.0,,-8.4,-44.4,-30.1,-37.5,-2.44,4.55,1.32,0.95,48.29,991977@1745638562,V3P4DLKO0850A,-5.8902802,-6.5535946,untitled,,1745638557.0,9765.0,1410155.0,Ohe Shotaro,,1745606161.0,1745638561.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638561,untitled,1745638557.0,113.0
226,35.0,219.0,2025/4/26,9749.018934,8899.018937,1745638579,6.0,3.0,山崎,Right,TOK,6,清水,Right,明星大,8,Top,2,0,2,Cutter,InPlay,Undefined,FlyBall,Out,1,0,,120.25,0.85,0.124,87.61061947,0.0,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2,3",阿部,渡邉,花房,Undefined,,,,8,8,2511500226,中飛,,9747,https://youtu.be/vGx3WT9jVJg&t=9747,5591.0,https://youtu.be/3ticAhbv9Ww&t=5591,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,渡邉,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","舘野,石井,渡邉,花房,荒江,阿部,清水,菊井,廣岡","L,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L","Ryu, Yamazaki","Kaito, Sugiura","Taiyo, Nakayama","Ryohei, Kadota","Ryo, Akimoto","Kosuke, Higuchi","Keito, Arai","Suguru, Sakai","Kaiki, Ohara",,,,,,,,954.0,991977.0,Ryu Yamazaki,,1745606184.0,1745638584.0,Slider,N,0.214,1.1486,120.25,2422.97,99.7,4.11,08:16,1.0,1.8535023,-20.8,-28.8,-3.0,-5.5,-2.48,3.64,1.34,0.93,87.64,991977@1745638584,V3P4DLKO0850A,-4.6099772,-7.235032,untitled,,1745638579.0,9764.0,1410155.0,Ohe Shotaro,,1745606184.0,1745638584.0,105.7,120.2,45.1,-3.3,1929.2855,841.9,03:32,1.0,-243.4,0.0,0.0,,V3P4DLKO0850A,1410155@1745638584,untitled,1745638580.0,120.0
227,1.0,220.0,2025/4/26,9926.329008,9076.329011,1745638756,1.0,1.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.85,1.17,0.164,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500227,ボール,,9924,https://youtu.be/vGx3WT9jVJg&t=9924,5616.0,https://youtu.be/3ticAhbv9Ww&t=5616,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,319.0,972881.0,TokyoBBC Right,,1745606361.0,1745638761.0,ChangeUp,N,-0.1271,1.4547,136.85,2189.21,1682.2,76.84,00:30,1.0,2.109398,53.2,4.3,45.2,12.4,-1.0,0.65,1.7,0.11,39.79,972881@1745638761,V3P4DLKO0850A,-0.6655714,-2.6208026,untitled,,1745638756.0,9757.0,1410155.0,Ohe Shotaro,,1745606361.0,1745638761.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638761,untitled,1745638757.0,137.0
228,2.0,221.0,2025/4/26,9937.637834,9087.637836,1745638768,1.0,2.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,118.67,0.526,-0.116,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500228,見逃し,,9935,https://youtu.be/vGx3WT9jVJg&t=9935,5627.0,https://youtu.be/3ticAhbv9Ww&t=5627,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,318.0,972881.0,TokyoBBC Right,,1745606373.0,1745638773.0,Slider,Y,-0.1456,0.6688,118.67,2585.63,1269.6,49.1,07:28,1.0,2.1905003,-19.5,-48.2,-27.6,-27.5,0.83,1.58,1.65,0.11,60.59,972881@1745638773,V3P4DLKO0850A,-2.813399,-9.071747,untitled,,1745638768.0,9756.0,1410155.0,Ohe Shotaro,,1745606372.0,1745638772.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638772,untitled,1745638768.0,119.0
229,3.0,222.0,2025/4/26,9949.121715,9099.121718,1745638779,1.0,3.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,0.898,0.407,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500229,ボール,,9947,https://youtu.be/vGx3WT9jVJg&t=9947,5638.0,https://youtu.be/3ticAhbv9Ww&t=5638,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,317.0,972881.0,TokyoBBC Right,,1745606383.0,1745638783.0,Slider,N,0.1266,1.2783,121.0,2455.52,1098.3,44.73,07:14,1.0,2.1353893,-16.5,-45.8,-26.6,-21.7,1.72,3.56,1.67,0.11,63.43,972881@1745638783,V3P4DLKO0850A,-1.7601286,-6.8600364,untitled,,1745638778.0,9755.0,1410155.0,Ohe Shotaro,,1745606382.0,1745638782.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638782,untitled,1745638778.0,122.0
230,4.0,223.0,2025/4/26,9962.13746,9112.137463,1745638792,1.0,4.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,2,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,141.51,1.077,0.487,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500230,ボール,,9960,https://youtu.be/vGx3WT9jVJg&t=9960,5652.0,https://youtu.be/3ticAhbv9Ww&t=5652,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,316.0,972881.0,TokyoBBC Right,,1745606397.0,1745638797.0,ChangeUp,N,0.4625999999999999,1.2758,141.51,2293.5,1718.5,74.93,00:32,1.0,,24.4,-3.1,76.6,23.5,0.45,0.68,1.62,0.06,41.47,972881@1745638797,V3P4DLKO0850A,0.25570804,-5.9129376,untitled,,1745638792.0,9754.0,1410155.0,Ohe Shotaro,,1745606397.0,1745638797.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638797,untitled,1745638793.0,139.0
231,5.0,224.0,2025/4/26,9979.086841,9129.086844,1745638809,1.0,5.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,137.01,0.682,0.208,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500231,見逃し,,9977,https://youtu.be/vGx3WT9jVJg&t=9977,5668.0,https://youtu.be/3ticAhbv9Ww&t=5668,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,315.0,972881.0,TokyoBBC Right,,1745606414.0,1745638814.0,ChangeUp,Y,0.0911,0.8049,137.01,2226.32,1916.8,86.1,00:48,1.0,2.1739788,49.9,23.2,48.4,22.1,-0.82,-1.46,1.65,0.08,30.58,972881@1745638814,V3P4DLKO0850A,0.95399004,-4.824045,untitled,,1745638809.0,9753.0,1410155.0,Ohe Shotaro,,1745606413.0,1745638813.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638813,untitled,1745638809.0,137.0
232,6.0,225.0,2025/4/26,9995.413011,9145.413014,1745638825,1.0,6.0,尾崎,Right,明星大,2,樋口,Right,TOK,8,Bottom,0,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,136.52,1.13,0.44,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2511500232,四球,,9993,https://youtu.be/vGx3WT9jVJg&t=9993,5685.0,https://youtu.be/3ticAhbv9Ww&t=5685,石井,花房,長島,荒江,阿部,清水,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,清水,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,清水,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kosuke, Higuchi",,,,,,,314.0,972881.0,TokyoBBC Right,,1745606430.0,1745638830.0,ChangeUp,N,0.2718,1.5651,136.52,2195.3,1728.2,78.72,00:50,1.0,2.2803135,55.5,6.6,41.7,20.0,0.45,1.19,1.63,0.08,38.07,972881@1745638830,V3P4DLKO0850A,0.9615973,-1.8210099,untitled,,1745638825.0,9752.0,1410155.0,Ohe Shotaro,,1745606430.0,1745638830.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638830,untitled,1745638826.0,136.0
233,,,2025/4/26,10039.95099,9189.950993,1745638870,,,尾崎,Right,明星大,3,中山,Left,TOK,8,Bottom,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,1,樋口,,,PickOff,,,,"1,3","1,3",2511500233,牽制,,10037,https://youtu.be/vGx3WT9jVJg&t=10037,5699.0,https://youtu.be/3ticAhbv9Ww&t=5699,石井,花房,長島,荒江,阿部,白石,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,白石,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,白石,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Taiyo, Nakayama","Kosuke, Higuchi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,7.0,226.0,2025/4/26,10052.11684,9202.116839,1745638882,2.0,1.0,尾崎,Right,明星大,3,中山,Left,TOK,8,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,136.75,0.518,0.096,77.64894912,20.22485943,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,1,樋口,,,Undefined,,,,9,9,2511500234,右安,,10050,https://youtu.be/vGx3WT9jVJg&t=10050,5711.0,https://youtu.be/3ticAhbv9Ww&t=5711,石井,花房,長島,荒江,阿部,白石,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,白石,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,白石,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Taiyo, Nakayama","Kosuke, Higuchi",,,,,,313.0,972881.0,TokyoBBC Right,,1745606487.0,1745638887.0,ChangeUp,N,0.2942,0.5698,136.75,2225.83,1965.8,88.32,00:44,1.0,2.2574768,52.2,17.1,49.8,21.0,0.11,-2.46,1.66,0.09,27.97,972881@1745638887,V3P4DLKO0850A,1.4224762,-5.5694957,untitled,,1745638882.0,9751.0,1410155.0,Ohe Shotaro,,1745606487.0,1745638887.0,97.7,136.7,16.4,15.6,1176.992,43.3,01:26,1.0,-27.1,67.7,97.0,,V3P4DLKO0850A,1410155@1745638887,untitled,1745638883.0,137.0
235,8.0,227.0,2025/4/26,10119.3183,9269.318299,1745638949,3.0,1.0,尾崎,Right,明星大,4,大原,Right,TOK,8,Bottom,0,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,109.12,0.858,0.5,,,TOK,#217fc4,東大,明星大,#251494,明星大,TodaiStadium,A,春季オープン戦,Normal,"1,2",中山,樋口,,Nothing,,,,,,2511500235,ボール,,10117,https://youtu.be/vGx3WT9jVJg&t=10117,5744.0,https://youtu.be/3ticAhbv9Ww&t=5744,石井,花房,長島,荒江,阿部,白石,菊井,廣岡,"酒井,樋口,中山,大原,秋元,門田,荒井慶,竹山,杉浦","菊井,花房,吉村,長島,阿部,白石,廣岡,石井,荒江","山崎,杉浦,中山,門田,秋元,樋口,荒井慶,酒井,大原","尾崎,石井,花房,長島,荒江,阿部,白石,菊井,廣岡","R,L,R,L,R,R,R,R,R,R","R,L,L,L,R,L,R,L,R,L",,,,,,,,,,"Kaiki, Ohara","Taiyo, Nakayama","Kosuke, Higuchi",,,,,312.0,972881.0,TokyoBBC Right,,1745606554.0,1745638954.0,Curveball,N,-0.1479,0.0451,109.12,1951.43,1843.4,94.46,06:30,1.0,2.137497,-37.5,-20.5,-57.1,-16.9,-0.37,0.74,1.69,0.16,19.15,972881@1745638954,V3P4DLKO0850A,-1.9220637,-13.059353,untitled,,1745638949.0,9750.0,1410155.0,Ohe Shotaro,,1745606553.0,1745638953.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1745638953,untitled,1745638949.0,109.0
