count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
149,54.0,144.0,2025/8/26,5086.167311,4661.167314052582,1756188571,1.0,1.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.722,0.084,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730149,見逃し,,5084.0,https://youtu.be/_91Up_OTx04&t=5084,3623.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3623,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,55.0,145.0,2025/8/26,5097.552452087402,4672.552454948425,1756188583,1.0,2.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.317,0.136,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730150,ボール,,5095.0,https://youtu.be/_91Up_OTx04&t=5095,3634.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3634,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156188.0,1756188588.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188588,untitled,1756188588.0,
151,56.0,146.0,2025/8/26,5109.302942276001,4684.302945137024,1756188594,1.0,3.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.38,0.43,0.5670000000000001,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730151,ボール,,5107.0,https://youtu.be/_91Up_OTx04&t=5107,3646.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3646,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,165.0,972881.0,TokyoBBC Right,,1756156189.0,1756188589.0,ChangeUp,N,0.2246999999999999,0.43,125.38,1064.14,1047.8,98.47,01:58,1.0,2.1285763,26.0,17.6,21.0,36.1,-1.26,-1.65,1.76,0.4,-10.05,972881@1756188589,V3P4DLKO0850A,0.08151931,-8.235909,untitled,,1756188589.0,,,,,,,,,,,,,,,,,,,,,,,
152,57.0,147.0,2025/8/26,5125.810674190521,4700.810677051544,1756188611,1.0,4.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,2,1,Fastball,FoulBall,Undefined,Other,Undefined,0,0,,,0.638,0.288,45.34868534,-92.16107949,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2523730152,ファール,,5123.0,https://youtu.be/_91Up_OTx04&t=5123,3662.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3662,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156216.0,1756188616.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188616,untitled,1756188616.0,
153,58.0,148.0,2025/8/26,5144.513581991196,4719.513584852219,1756188630,1.0,5.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,2,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,137.13,0.203,-0.156,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730153,ボール,,5142.0,https://youtu.be/_91Up_OTx04&t=5142,3673.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3673,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,162.0,972881.0,TokyoBBC Right,,1756156235.0,1756188635.0,ChangeUp,,,,137.13,2137.86,2010.7,94.05,01:12,1.0,2.2097816,,,47.2,35.4,-2.28,-3.45,1.75,0.41,19.86,972881@1756188635,V3P4DLKO0850A,,,untitled,,1756188635.0,178.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156234.0,1756188634.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188634,untitled,1756188634.0,
154,59.0,149.0,2025/8/26,5163.759588003159,4738.759590864182,1756188649,1.0,6.0,後藤,Right,学芸,6,小島,Left,TOK,5,Bottom,0,3,2,Cutter,BallCalled,Walk,Undefined,Undefined,0,0,,137.32,0.257,-0.216,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2523730154,四球,,5161.0,https://youtu.be/_91Up_OTx04&t=5161,3692.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3692,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kojima, Yusei",,,,,,161.0,972881.0,TokyoBBC Right,,1756156254.0,1756188654.0,ChangeUp,,,,137.32,2172.57,2138.4,98.43,01:08,1.0,2.0359268,,,52.1,36.5,-2.81,-3.53,1.79,0.35,10.17,972881@1756188654,V3P4DLKO0850A,,,untitled,,1756188654.0,177.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156253.0,1756188653.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188653,untitled,1756188653.0,
155,60.0,150.0,2025/8/26,5198.613994121552,4773.613997220993,1756188684,2.0,1.0,後藤,Right,学芸,7,内海,Right,TOK,5,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Error,0,0,,,1.097,0.172,25.13613615666394,-35.92850242,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,1,小島,,,Undefined,,中村,,"5,4","5E,4",2523730155,三ゴ失,,5196.0,https://youtu.be/_91Up_OTx04&t=5196,3705.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3705,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Uchiumi, Noboru","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156289.0,1756188689.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188689,untitled,1756188689.0,
156,61.0,151.0,2025/8/26,5248.740823030472,4823.740825891495,1756188734,3.0,1.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.96,1.323,0.064,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"1,3",内海,,小島,Nothing,,,,,,2523730156,ボール,,5246.0,https://youtu.be/_91Up_OTx04&t=5246,3745.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3745,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi","Uchiumi, Noboru",,"Kojima, Yusei",,,159.0,972881.0,TokyoBBC Right,,1756156339.0,1756188739.0,ChangeUp,,,,134.96,2084.01,1990.1,95.49,01:14,1.0,2.014557,,,46.2,36.2,-2.29,-0.52,1.78,0.37,17.27,972881@1756188739,V3P4DLKO0850A,,,untitled,,1756188739.0,175.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156338.0,1756188738.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188738,untitled,1756188738.0,
157,62.0,152.0,2025/8/26,5265.962822198868,4840.962825059891,1756188751,3.0,2.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,A2B,,,,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"1,3",内海,,小島,Nothing,,,,,,2523730157,空振り,,5263.0,https://youtu.be/_91Up_OTx04&t=5263,3762.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3762,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi","Uchiumi, Noboru",,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,2025/8/26,5290.086484193802,4865.086487054825,1756188775,,,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"1,3",内海,,小島,PickOff,,,,1,1,2523730158,牽制,,5288.0,https://youtu.be/_91Up_OTx04&t=5288,3786.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3786,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi","Uchiumi, Noboru",,"Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,63.0,153.0,2025/8/26,5304.404126167297,4879.404129,1756188790,3.0,3.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,102.66,1.23,0.1639999999999999,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"1,3",内海,,小島,StolenBase,内海,,,,,2523730159,ボール[盗塁],,5302.0,https://youtu.be/_91Up_OTx04&t=5302,3801.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3801,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi","Uchiumi, Noboru",,"Kojima, Yusei",,"Uchiumi, Noboru",157.0,972881.0,TokyoBBC Right,,1756156395.0,1756188795.0,Curveball,,,,102.66,1908.65,1127.6,59.08,06:58,1.0,,,,-32.3,-20.5,-1.92,2.72,1.75,0.35,53.79,972881@1756188795,V3P4DLKO0850A,,,untitled,,1756188795.0,173.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156395.0,1756188795.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188795,untitled,1756188795.0,
160,64.0,154.0,2025/8/26,5343.014127016068,4918.01413,1756188828,3.0,4.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.5820000000000001,0.04,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,内海,小島,Nothing,,,,,,2523730160,見逃し,,5341.0,https://youtu.be/_91Up_OTx04&t=5341,3820.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3820,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi",,"Uchiumi, Noboru","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,65.0,155.0,2025/8/26,5361.341095209122,4936.341098070145,1756188847,3.0,5.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,2,2,Fastball,FoulBall,Undefined,Other,Undefined,0,0,,,0.534,0.14,28.58314229323246,121.0651648854986,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,内海,小島,Undefined,,,,,,2523730161,ファール,,5359.0,https://youtu.be/_91Up_OTx04&t=5359,3838.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3838,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi",,"Uchiumi, Noboru","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156452.0,1756188852.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188852,untitled,1756188852.0,
162,66.0,156.0,2025/8/26,5385.354726076126,4960.354728937149,1756188871,3.0,6.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,2,2,Cutter,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,44.93081478385786,103.6713071321958,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,内海,小島,Undefined,,,,,,2523730162,ファール,,5383.0,https://youtu.be/_91Up_OTx04&t=5383,3848.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3848,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi",,"Uchiumi, Noboru","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156476.0,1756188876.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188876,untitled,1756188876.0,
163,67.0,157.0,2025/8/26,5414.337434053421,4989.337436914444,1756188899,3.0,7.0,後藤,Right,学芸,8,今泉,Left,TOK,5,Bottom,0,2,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.45,-0.272,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,内海,小島,Nothing,,,,,,2523730163,空三振,,5412.0,https://youtu.be/_91Up_OTx04&t=5412,3877.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3877,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Rio, Imaizumi",,"Uchiumi, Noboru","Kojima, Yusei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156504.0,1756188904.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756188904,untitled,1756188904.0,
164,68.0,158.0,2025/8/26,5448.607870101929,5023.607873,1756188934,4.0,1.0,後藤,Right,学芸,9,塗師,Right,TOK,5,Bottom,1,0,0,Fastball,InPlay,Undefined,GroundBall,Error,0,2,,,0.802,0.2,23.39885783486955,33.69006752597979,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,"2,3",,内海,小島,Undefined,,佐伯,"小島,内海","3,2","3E,2",2523730164,一ゴ失②,,5446.0,https://youtu.be/_91Up_OTx04&t=5446,3895.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3895,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"村尾,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,村尾,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Takuma, Nushi",,"Uchiumi, Noboru","Kojima, Yusei","Kojima, Yusei;Uchiumi, Noboru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,69.0,159.0,2025/8/26,5517.938297,5092.938299894333,1756189003,5.0,1.0,後藤,Right,学芸,1,スタンリー,Right,TOK,5,Bottom,1,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,116.89,1.163,0.096,,,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,長谷川,,Nothing,,,,,,2523730165,空振り,,5515.0,https://youtu.be/_91Up_OTx04&t=5515,3950.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3950,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"スタンリー,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,スタンリー,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Hasegawa, Yu",,,,151.0,972881.0,TokyoBBC Right,,1756156605.0,1756189005.0,Cutter,,,,116.89,384.64,279.9,72.76,00:26,1.0,2.1176147,,,14.1,3.0,-0.31,2.07,1.77,0.44,43.32,972881@1756189005,V3P4DLKO0850A,,,untitled,,1756189005.0,167.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156604.0,1756189004.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756189004,untitled,1756189004.0,
166,70.0,160.0,2025/8/26,5532.475077152252,5107.475079059601,1756189018,5.0,2.0,後藤,Right,学芸,1,スタンリー,Right,TOK,5,Bottom,1,0,1,Fastball,FoulBall,Undefined,Other,Undefined,0,0,,137.88,1.17,0.236,17.51129448926942,147.3807569288072,TOK,#217fc4,東大,学芸,#31006d,学芸,TodaiStadium,B,夏季オープン戦,Normal,2,,長谷川,,Undefined,,,,,,2523730166,ファール,,5530.0,https://youtu.be/_91Up_OTx04&t=5530,3964.0,https://youtu.be/TQ9uxw1h0UY?si=vikr9Bwt00O1mxaz&t=3964,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤,"スタンリー,大沼,春山,矢田貝,堀端,小島,内海,今泉,塗師","北川,赤田,近藤,佐伯,金子,市川,鈴木,櫻井,中村","横山,内海,春山,塗師,大沼,今泉,小島,スタンリー,堀端","後藤,櫻井,佐伯,鈴木,中村,金子,北川,赤田,近藤","R,R,R,R,R,L,L,R,L,R","R,L,L,L,R,L,R,R,R,R",,,,,,,,,,,"Kai, Stanley",,"Hasegawa, Yu",,,,150.0,972881.0,TokyoBBC Right,,1756156622.0,1756189022.0,ChangeUp,,,,137.88,2675.06,2651.1,99.1,00:06,1.0,2.369831,,,66.1,4.1,-2.25,-0.77,1.8,0.36,7.68,972881@1756189022,V3P4DLKO0850A,,,untitled,,1756189022.0,166.0,1410193.0,tokyobbc_rapsodo Player_030,,1756156621.0,1756189021.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410193@1756189021,untitled,1756189021.0,
