count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
164,90.0,165.0,2025/7/6,5906.265533924103,5006.265538215637,1751769750,4.0,4.0,佐藤楓,Right,SUNホールディングス,5,竹山,Right,TOK,5,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.04,0.65,-0.36,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,荒井慶,,Nothing,,,,,,2518600164,ボール,,5904.0,https://youtu.be/im22GEMPJEs&t=5904,3591.0,https://youtu.be/U4IVwm8pLEI&t=3591,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R",,,,,,,,,,,"Naotaro, Takeyama",,"Keito, Arai",,,,210.0,972881.0,TokyoBBC Right,,1751737358.0,1751769758.0,ChangeUp,N,-0.4797,0.7497,133.04,2134.07,1937.8,90.8,01:14,1.0,2.0488873,43.2,16.3,44.5,34.7,-4.36,-0.38,1.49,0.57,24.76,972881@1751769758,V3P4DLKO0850A,-3.102672,-5.31745,untitled,,1751769752.0,176.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737357.0,1751769757.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751769757,untitled,1751769753.0,132.0
165,91.0,166.0,2025/7/6,5921.997921,5021.997925281525,1751769766,4.0,5.0,佐藤楓,Right,SUNホールディングス,5,竹山,Right,TOK,5,Bottom,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,134.11,0.337,0.048,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,荒井慶,,Nothing,,,,,,2518600165,ボール,,5919.0,https://youtu.be/im22GEMPJEs&t=5919,3607.0,https://youtu.be/U4IVwm8pLEI&t=3607,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R",,,,,,,,,,,"Naotaro, Takeyama",,"Keito, Arai",,,,209.0,972881.0,TokyoBBC Right,,1751737373.0,1751769773.0,ChangeUp,N,-0.2225,0.3483,134.11,2213.31,2037.0,92.04,01:14,1.0,,43.9,28.1,36.0,28.3,-3.73,-2.51,1.46,0.46,23.02,972881@1751769773,V3P4DLKO0850A,-1.3441116,-6.4900064,untitled,,1751769767.0,175.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737372.0,1751769772.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751769772,untitled,1751769768.0,135.0
166,92.0,167.0,2025/7/6,5938.330496072769,5038.330499172211,1751769782,4.0,6.0,佐藤楓,Right,SUNホールディングス,5,竹山,Right,TOK,5,Bottom,2,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,135.42,,,15.33072148694547,-101.093723,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,荒井慶,,Undefined,,,,,,2518600166,ファール,,5936.0,https://youtu.be/im22GEMPJEs&t=5936,3623.0,https://youtu.be/U4IVwm8pLEI&t=3623,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R",,,,,,,,,,,"Naotaro, Takeyama",,"Keito, Arai",,,,208.0,972881.0,TokyoBBC Right,,1751737390.0,1751769790.0,ChangeUp,N,0.1127,1.1783,135.42,2188.56,2054.1,93.86,01:12,1.0,,58.3,20.8,40.6,29.9,-2.33,0.38,1.51,0.54,20.19,972881@1751769790,V3P4DLKO0850A,-0.6204684,-3.2169018,untitled,,1751769784.0,174.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737388.0,1751769788.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751769788,untitled,1751769784.0,
167,93.0,168.0,2025/7/6,5961.130967140198,5061.130971193314,1751769805,4.0,7.0,佐藤楓,Right,SUNホールディングス,5,竹山,Right,TOK,5,Bottom,2,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,117.02,,,32.72076607401073,25.64100582430529,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,2,,荒井慶,,Undefined,,,,"3,1,2","3,1A,2",2518600167,一ゴ,,5959.0,https://youtu.be/im22GEMPJEs&t=5959,3646.0,https://youtu.be/U4IVwm8pLEI&t=3646,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R",,,,,,,,,,,"Naotaro, Takeyama",,"Keito, Arai",,,,207.0,972881.0,TokyoBBC Right,,1751737413.0,1751769813.0,Slider,Y,0.2079,1.0098,117.02,1986.81,735.6,37.02,07:40,1.0,,,,-12.5,-16.2,0.05,2.13,1.53,0.49,68.27,972881@1751769813,V3P4DLKO0850A,-2.5199356,-6.9991975,untitled,,1751769807.0,173.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737411.0,1751769811.0,100.6,117.0,,0.0,730.10425,356.7,02:30,1.0,1.9,106.1,0.0,,V3P4DLKO0850A,1410204@1751769811,untitled,1751769807.0,131.0
168,23.0,169.0,2025/7/6,6489.482371091843,5589.482375144958,1751770334,1.0,1.0,松本慎,Left,TOK,4,伊藤,Right,SUNホールディングス,6,Top,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.67,0.974,-0.507,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600168,ボール,,6487.0,https://youtu.be/im22GEMPJEs&t=6487,3687.0,https://youtu.be/U4IVwm8pLEI&t=3687,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,201.0,972881.0,TokyoBBC Right,,1751737941.0,1751770341.0,Undefined,N,,,91.67,,,,,,,,,,,,,,,,972881@1751770341,V3P4DLKO0850A,1.5068896,-11.393337,untitled,,1751770335.0,167.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737940.0,1751770340.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770340,untitled,1751770336.0,91.0
169,24.0,170.0,2025/7/6,6504.717027187347,5604.717031002045,1751770349,1.0,2.0,松本慎,Left,TOK,4,伊藤,Right,SUNホールディングス,6,Top,0,1,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,54.93540982399238,-54.17620334,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518600169,ファール,,6502.0,https://youtu.be/im22GEMPJEs&t=6502,3702.0,https://youtu.be/U4IVwm8pLEI&t=3702,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0
170,25.0,171.0,2025/7/6,6519.366268873215,5619.366272211075,1751770363,1.0,3.0,松本慎,Left,TOK,4,伊藤,Right,SUNホールディングス,6,Top,0,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.17,,,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600170,ボール,,6517.0,https://youtu.be/im22GEMPJEs&t=6517,3709.0,https://youtu.be/U4IVwm8pLEI&t=3709,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,200.0,972881.0,TokyoBBC Right,,1751737970.0,1751770370.0,Slider,N,0.2394,0.1602,135.17,2389.42,1870.5,78.28,10:26,1.0,2.2663956,47.4,-16.6,30.1,-32.5,4.05,-2.69,1.45,-0.71,-38.48,972881@1751770370,V3P4DLKO0850A,2.7373853,-6.990842,untitled,,1751770364.0,166.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737968.0,1751770368.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770368,untitled,1751770364.0,132.0
171,26.0,172.0,2025/7/6,6532.880789995193,5632.880794286728,1751770377,1.0,4.0,松本慎,Left,TOK,4,伊藤,Right,SUNホールディングス,6,Top,0,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,135.69,,,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600171,見逃し,,6530.0,https://youtu.be/im22GEMPJEs&t=6530,3722.0,https://youtu.be/U4IVwm8pLEI&t=3722,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,199.0,972881.0,TokyoBBC Right,,1751737984.0,1751770384.0,Slider,Y,-0.2455,0.7582,135.69,2284.83,1749.8,76.58,10:18,1.0,2.4106998,35.9,-18.3,25.5,-32.0,2.32,-0.16,1.45,-0.69,-40.02,972881@1751770384,V3P4DLKO0850A,0.84139675,-5.366186,untitled,,1751770378.0,165.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737983.0,1751770383.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770383,untitled,1751770379.0,134.0
172,27.0,173.0,2025/7/6,6545.283234119415,5645.283238,1751770389,1.0,5.0,松本慎,Left,TOK,4,伊藤,Right,SUNホールディングス,6,Top,0,2,2,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,115.58,,,40.81150527657316,-21.18617644,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3",2518600172,遊ゴ,,6543.0,https://youtu.be/im22GEMPJEs&t=6543,3735.0,https://youtu.be/U4IVwm8pLEI&t=3735,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,198.0,972881.0,TokyoBBC Right,,1751737996.0,1751770396.0,Slider,Y,-0.2169,0.805,115.58,1145.23,549.8,48.0,09:52,1.0,2.2768135,14.3,-3.5,8.3,-16.5,1.55,1.88,1.52,-0.61,-61.31,972881@1751770396,V3P4DLKO0850A,1.2737186,-7.805752,untitled,,1751770390.0,164.0,1410204.0,tokyobbc_rapsodo Player_059,,1751737994.0,1751770394.0,142.2,115.6,,0.0,,1.4,NaN:00,0.0,30.3,55.9,-78.1,,V3P4DLKO0850A,1410204@1751770394,untitled,1751770390.0,113.0
173,28.0,174.0,2025/7/6,6578.248908042908,5678.248913288116,1751770422,2.0,1.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,134.18,0.606,-0.196,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600173,見逃し,,6576.0,https://youtu.be/im22GEMPJEs&t=6576,3755.0,https://youtu.be/U4IVwm8pLEI&t=3755,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,50.0,972671.0,TokyoBBC Left,,1751738029.0,1751770429.0,ChangeUp,N,-0.2484,0.4481,134.18,2310.94,1831.3,79.24,10:20,1.0,2.1916084,30.5,-33.6,28.3,-34.2,2.99,-0.96,1.45,-0.74,-37.59,972671@1751770429,V3P4DLKO0850A,0.3347488,-6.7835665,untitled,,1751770423.0,163.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738028.0,1751770428.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770428,untitled,1751770424.0,131.0
174,29.0,175.0,2025/7/6,6591.015657,5691.015661239624,1751770435,2.0,2.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,116.33,0.217,0.088,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600174,ボール,,6589.0,https://youtu.be/im22GEMPJEs&t=6589,3767.0,https://youtu.be/U4IVwm8pLEI&t=3767,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,49.0,972671.0,TokyoBBC Left,,1751738042.0,1751770442.0,Slider,N,0.1628,0.3257,116.33,2325.94,618.3,26.58,05:12,1.0,2.1997585,,,-17.0,9.7,1.83,1.42,1.45,-0.7,-74.58,972671@1751770442,V3P4DLKO0850A,4.6485233,-10.496233,untitled,,1751770436.0,162.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738041.0,1751770441.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770441,untitled,1751770437.0,115.0
175,30.0,176.0,2025/7/6,6602.832190990448,5702.832195281982,1751770447,2.0,3.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,131.86,0.243,0.148,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600175,ボール,,6600.0,https://youtu.be/im22GEMPJEs&t=6600,3779.0,https://youtu.be/U4IVwm8pLEI&t=3779,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,48.0,972671.0,TokyoBBC Left,,1751738053.0,1751770453.0,ChangeUp,N,0.0382,0.1961,131.86,2100.28,1608.1,76.56,10:20,1.0,2.0984116,26.6,-27.6,26.7,-32.1,3.65,-1.48,1.42,-0.7,-40.04,972671@1751770453,V3P4DLKO0850A,1.5016339,-7.806411,untitled,,1751770447.0,161.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738052.0,1751770452.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770452,untitled,1751770448.0,131.0
176,31.0,177.0,2025/7/6,6619.395588874817,5719.395593166351,1751770464,2.0,4.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,2,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,132.11,0.5820000000000001,0.104,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600176,見逃し,,6617.0,https://youtu.be/im22GEMPJEs&t=6617,3796.0,https://youtu.be/U4IVwm8pLEI&t=3796,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,47.0,972671.0,TokyoBBC Left,,1751738070.0,1751770470.0,ChangeUp,Y,0.0385999999999999,0.5622,132.11,2236.23,1613.8,72.17,10:38,1.0,2.4131775,36.3,-25.2,29.7,-25.6,3.55,-0.82,1.46,-0.68,-43.81,972671@1751770470,V3P4DLKO0850A,1.55186,-6.186685,untitled,,1751770464.0,160.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738069.0,1751770469.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770469,untitled,1751770465.0,131.0
177,32.0,178.0,2025/7/6,6639.346308946609,5739.346312999725,1751770483,2.0,5.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,137.16,0.562,0.092,28.70920368282345,99.46232220802564,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2518600177,ファール,,6637.0,https://youtu.be/im22GEMPJEs&t=6637,3816.0,https://youtu.be/U4IVwm8pLEI&t=3816,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,46.0,972671.0,TokyoBBC Left,,1751738090.0,1751770490.0,ChangeUp,Y,-0.1371,0.6858,137.16,2261.69,1707.6,75.5,10:18,1.0,1.9429493,33.8,-29.4,26.7,-33.0,3.15,-0.16,1.41,-0.73,-40.97,972671@1751770490,V3P4DLKO0850A,0.8769457,-5.424351,untitled,,1751770484.0,159.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738089.0,1751770489.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770489,untitled,1751770485.0,136.0
178,33.0,179.0,2025/7/6,6658.430583000183,5758.430587291718,1751770503,2.0,6.0,松本慎,Left,TOK,5,福浦,Right,SUNホールディングス,6,Top,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,137.21,0.7140000000000001,-0.2,,,TOK,#217fc4,東大,SUNホールディングス,#ff5351,SUN,TodaiStadium,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2518600178,空三振,,6656.0,https://youtu.be/im22GEMPJEs&t=6656,3826.0,https://youtu.be/U4IVwm8pLEI&t=3826,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶,"酒井,安田,中山,荒井慶,竹山,小村,秋元,青貝,明石","佐藤飛,岡崎,宮谷,伊藤,福浦,髙松,増澤,櫻井,鬼頭","松本慎,明石,中山,小村,秋元,青貝,安田,竹山,荒井慶","佐藤楓,宮谷,福浦,岡崎,伊藤,櫻井,佐藤飛,髙松,鬼頭","R,L,L,L,R,R,L,R,R,L","L,R,R,R,R,R,L,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Ryo, Akimoto","Naomasa, Aogai","Ken, Yasuda","Naotaro, Takeyama","Keito, Arai",,,,,,,,45.0,972671.0,TokyoBBC Left,,1751738109.0,1751770509.0,ChangeUp,N,-0.3865,0.7602,137.21,2284.72,1746.0,76.42,10:20,1.0,1.8668442,46.6,-27.0,27.3,-33.2,2.15,-0.26,1.42,-0.72,-40.16,972671@1751770509,V3P4DLKO0850A,0.043864194,-4.8169613,untitled,,1751770503.0,158.0,1410204.0,tokyobbc_rapsodo Player_059,,1751738108.0,1751770508.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410204@1751770508,untitled,1751770504.0,136.0
