count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,run_person_romaji,RelSpeed_opensen
152,1.0,146.0,2025/3/17,6567.690966,5647.690967,1742180222,1.0,1.0,鈴木孝,Right,神奈川大,8,荒井孝,Right,TOK,8,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.88,0.27,-0.164,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520152,ボール,,6565,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Kota, Arai",,,,,,133.0,972881.0,TokyoBBC Right,,1742147827.0,1742180227.0,ChangeUp,N,-0.2505,0.3373,115.88,2320.5,2317.7,99.88,1:14,1.0,,,33.0,39.1,30.6,-3.9,-3.07,1.35,0.42,2.83,972881@1742180227,V3P4DLKO0850A,-1.2333373,-4.8626413,untitled,,1742180222.0,64.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147825.0,1742180225.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180225,untitled,1742180221.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,116.0
153,2.0,147.0,2025/3/17,6585.523313,5665.523314,1742180240,1.0,2.0,鈴木孝,Right,神奈川大,8,荒井孝,Right,TOK,8,Top,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.85,,,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520153,ボール,,6583,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Kota, Arai",,,,,,131.0,972881.0,TokyoBBC Right,,1742147851.0,1742180251.0,ChangeUp,Y,-0.0537,0.5494,143.85,2475.46,2450.3,98.99,1:04,1.0,1.7850723,60.2,38.3,56.1,36.6,-3.41,-2.42,1.57,0.53,8.17,972881@1742180251,V3P4DLKO0850A,-0.49974635,-4.9264455,untitled,,1742180246.0,62.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147850.0,1742180250.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180250,untitled,1742180246.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
154,3.0,148.0,2025/3/17,6592.45727,5672.457271,1742180247,1.0,3.0,鈴木孝,Right,神奈川大,8,荒井孝,Right,TOK,8,Top,0,2,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.85,0.554,-0.088,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520154,見逃し,,6590,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Kota, Arai",,,,,,131.0,972881.0,TokyoBBC Right,,1742147851.0,1742180251.0,ChangeUp,Y,-0.0537,0.5494,143.85,2475.46,2450.3,98.99,1:04,1.0,1.7850723,60.2,38.3,56.1,36.6,-3.41,-2.42,1.57,0.53,8.17,972881@1742180251,V3P4DLKO0850A,-0.49974635,-4.9264455,untitled,,1742180246.0,62.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147850.0,1742180250.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180250,untitled,1742180246.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,110.0
155,4.0,149.0,2025/3/17,6610.799421,5690.799422,1742180265,1.0,4.0,鈴木孝,Right,神奈川大,8,荒井孝,Right,TOK,8,Top,0,2,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.82,1.103,0.164,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520155,空振り,,6608,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Kota, Arai",,,,,,130.0,972881.0,TokyoBBC Right,,1742147864.0,1742180264.0,ChangeUp,N,0.2073,1.0917,140.82,2455.68,2432.8,99.07,1:10,1.0,2.080473,64.2,28.5,50.9,36.7,-2.08,-0.69,1.53,0.5,7.83,972881@1742180264,V3P4DLKO0850A,0.06237214,-2.5185301,untitled,,1742180259.0,60.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147875.0,1742180275.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180275,untitled,1742180271.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
156,5.0,150.0,2025/3/17,6620.689283,5700.689285,1742180275,1.0,5.0,鈴木孝,Right,神奈川大,8,荒井孝,Right,TOK,8,Top,0,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,143.72,,,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520156,空三振,,6618,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,大田","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,大田,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Kota, Arai",,,,,,129.0,972881.0,TokyoBBC Right,,1742147877.0,1742180277.0,ChangeUp,Y,-0.1695,0.6116,143.72,2489.89,2463.0,98.92,1:08,1.0,1.9881725,62.1,31.3,52.6,36.8,-3.36,-2.44,1.53,0.46,8.43,972881@1742180277,V3P4DLKO0850A,-1.0289536,-4.185699,untitled,,1742180272.0,60.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147875.0,1742180275.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180275,untitled,1742180271.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,144.0
157,6.0,151.0,2025/3/17,6644.707801,5724.707802,1742180299,2.0,1.0,鈴木孝,Right,神奈川大,9,藤尾,Right,TOK,8,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,138.52,,,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520157,見逃し,,6642,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Shunsuke, Fujio",,,,,,128.0,972881.0,TokyoBBC Right,,1742147903.0,1742180303.0,ChangeUp,Y,-0.0693,0.8604,138.52,2417.11,2396.8,99.16,1:16,1.0,2.1159267,71.3,34.8,48.8,39.0,-3.29,-1.62,1.53,0.5,7.42,972881@1742180303,V3P4DLKO0850A,-0.6380542,-3.3049707,untitled,,1742180298.0,59.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147901.0,1742180301.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180301,untitled,1742180297.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,139.0
158,7.0,152.0,2025/3/17,6655.206052,5735.206054,1742180309,2.0,2.0,鈴木孝,Right,神奈川大,9,藤尾,Right,TOK,8,Top,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.42,1.157,-0.068,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520158,ボール,,6653,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Shunsuke, Fujio",,,,,,127.0,972881.0,TokyoBBC Right,,1742147912.0,1742180312.0,ChangeUp,N,-0.1336,1.2446,120.42,126.38,125.9,99.6,0:50,1.0,,,28.6,5.2,2.3,-3.17,-0.28,1.43,0.42,5.12,972881@1742180312,V3P4DLKO0850A,-0.8133731,-1.194411,untitled,,1742180307.0,58.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147910.0,1742180310.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180310,untitled,1742180306.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,140.0
159,8.0,153.0,2025/3/17,6671.008524,5751.008525,1742180325,2.0,3.0,鈴木孝,Right,神奈川大,9,藤尾,Right,TOK,8,Top,1,1,1,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.742,0.54,44.54570308,78.54124765,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2507520159,ファール,,6669,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Shunsuke, Fujio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
160,9.0,154.0,2025/3/17,6683.658418,5763.658419,1742180338,2.0,4.0,鈴木孝,Right,神奈川大,9,藤尾,Right,TOK,8,Top,1,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.58,1.026,-0.46,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520160,ボール,,6681,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Shunsuke, Fujio",,,,,,125.0,972881.0,TokyoBBC Right,,1742147943.0,1742180343.0,Slider,N,-0.2447,1.0706,128.58,2644.45,1106.4,41.84,7:28,1.0,1.8271885,1.2,-47.2,-23.0,-23.3,-1.04,2.41,1.49,0.52,65.27,972881@1742180343,V3P4DLKO0850A,-4.564818,-5.799407,untitled,,1742180338.0,56.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147942.0,1742180342.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180342,untitled,1742180338.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,129.0
161,10.0,155.0,2025/3/17,6697.857193,5777.857194,1742180352,2.0,5.0,鈴木孝,Right,神奈川大,9,藤尾,Right,TOK,8,Top,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,145.49,0.554,-0.272,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520161,空三振,,6695,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Shunsuke, Fujio",,,,,,124.0,972881.0,TokyoBBC Right,,1742147957.0,1742180357.0,Fastball,N,-0.3777,0.8343,145.49,2468.65,2438.6,98.78,1:06,1.0,1.9721737,56.1,26.6,53.1,35.5,-4.03,-1.35,1.52,0.49,8.94,972881@1742180357,V3P4DLKO0850A,-2.010052,-3.6931028,untitled,,1742180352.0,55.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147955.0,1742180355.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180355,untitled,1742180351.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,146.0
162,11.0,156.0,2025/3/17,6720.175082,5800.175083,1742180374,3.0,1.0,鈴木孝,Right,神奈川大,1,片桐,Left,TOK,8,Top,2,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,A2B,120.91,0.618,-0.2,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520162,見逃し,,6718,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Jota, Katagiri",,,,,,123.0,972881.0,TokyoBBC Right,,1742147979.0,1742180379.0,Curveball,Y,0.0341,0.7962,120.91,2561.3,1484.3,57.95,7:12,1.0,2.0560818,3.5,-43.3,-32.7,-25.6,-0.37,1.91,1.48,0.57,54.58,972881@1742180379,V3P4DLKO0850A,-3.6868947,-7.399937,untitled,,1742180374.0,54.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147978.0,1742180378.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180378,untitled,1742180374.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,121.0
163,12.0,157.0,2025/3/17,6735.700709,5815.70071,1742180390,3.0,2.0,鈴木孝,Right,神奈川大,1,片桐,Left,TOK,8,Top,2,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,111.8,0.486,-0.573,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520163,ボール,,6733,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Jota, Katagiri",,,,,,122.0,972881.0,TokyoBBC Right,,1742147993.0,1742180393.0,Curveball,N,0.2039,1.1287,111.8,2317.36,2057.5,88.78,6:54,1.0,2.188284,-17.5,-32.2,-51.0,-27.7,0.26,4.62,1.5,0.45,27.4,972881@1742180393,V3P4DLKO0850A,-2.2583268,-8.212308,untitled,,1742180388.0,53.0,1410150.0,tokyobbc_rapsodo Player_002,,1742147992.0,1742180392.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180392,untitled,1742180388.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,112.0
164,13.0,158.0,2025/3/17,6746.089369,5826.08937,1742180400,3.0,3.0,鈴木孝,Right,神奈川大,1,片桐,Left,TOK,8,Top,2,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,144.58,0.518,-0.252,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520164,見逃し,,6744,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Jota, Katagiri",,,,,,121.0,972881.0,TokyoBBC Right,,1742148004.0,1742180404.0,Fastball,Y,-0.0958,0.7798,144.58,2510.18,2472.8,98.51,1:06,1.0,2.0992832,59.6,21.0,52.4,34.8,-2.79,-1.56,1.5,0.47,9.9,972881@1742180404,V3P4DLKO0850A,-1.1673962,-3.7737415,untitled,,1742180399.0,52.0,1410150.0,tokyobbc_rapsodo Player_002,,1742148003.0,1742180403.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180403,untitled,1742180399.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,145.0
165,14.0,159.0,2025/3/17,6758.860133,5838.860134,1742180413,3.0,4.0,鈴木孝,Right,神奈川大,1,片桐,Left,TOK,8,Top,2,1,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,144.71,0.91,0.124,22.75214183,-76.50426672,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2507520165,ファール,,6756,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Jota, Katagiri",,,,,,120.0,972881.0,TokyoBBC Right,,1742148019.0,1742180419.0,Fastball,Y,-0.0071,0.9428,144.71,2440.98,2409.9,98.73,1:08,1.0,2.0654202,55.5,24.1,51.4,35.6,-2.49,-1.02,1.52,0.44,9.15,972881@1742180419,V3P4DLKO0850A,-0.66642314,-3.2413163,untitled,,1742180414.0,51.0,1410150.0,tokyobbc_rapsodo Player_002,,1742148017.0,1742180417.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180417,untitled,1742180413.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,145.0
166,15.0,160.0,2025/3/17,6777.627589,5857.62759,1742180432,3.0,5.0,鈴木孝,Right,神奈川大,1,片桐,Left,TOK,8,Top,2,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,0.29,0.387,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520166,空三振,,6775,,,,川村,岡田,山脇,犬飼,鐘,橋,石和,大村,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","佐伯,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R",,,,,,,,,,,"Jota, Katagiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
167,1.0,161.0,2025/3/17,6915.144827,5995.144828,1742180569,1.0,1.0,武田,Right,TOK,7,川村,Right,神奈川大,8,Bottom,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,99.91,0.594,0.22,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520167,見逃し,,6913,,,,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐,"橋,山脇,犬飼,石和,大村,羽立,川村,岡田,鐘","片桐,今泉,石川,スタンリー,大山,黒武者,岡林,荒井孝,藤尾","鈴木孝,川村,岡田,山脇,犬飼,鐘,橋,石和,大村","武田,大山,石川,荒井孝,藤尾,今泉,黒武者,岡林,片桐","R,L,L,L,L,R,R,R,R,L","R,L,R,R,R,R,L,L,R,R","Rintaro, Takeda","Hiroto, Oyama","Hikaru, Ishikawa","Kota, Arai","Shunsuke, Fujio","Rio, Imaizumi","Tetsuta, Kuromusha","Yuna, Okabayashi","Jota, Katagiri",,,,,,,,259.0,1186078.0,Rintaro Takeda,,1742148174.0,1742180574.0,Slider,N,0.2821,0.9968,99.91,2281.08,1158.6,50.79,7:00,1.0,1.7803955,-22.3,-29.7,-34.2,-22.9,0.34,4.39,1.72,0.48,59.47,1186078@1742180574,V3P4DLKO0850A,-1.7967781,-9.70203,untitled,,1742180569.0,42.0,1410150.0,tokyobbc_rapsodo Player_002,,1742148173.0,1742180573.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742180573,untitled,1742180569.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,100.0
