PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
150,09/28/2019,2:33:39 PM,1,5,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Seiya, Tanaka",1000074134,Left,RIK,Windup,5,Bottom,0,0,2,Splitter,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,139.8271078,-1.724037726,-0.528980107,1276.702732,253.8151512,2:30,1.673022991,0.192105374,1.764805083,-85.78135454,7.55407809,26.32935192,0.326276115,0.3054287,129.598764,-7.991738387,1.411099006,0.436292686,,,,,,,,,,,,-14.46624479,5.172679713,-0.180758529,15.24,1.623622037,0.253304348,-38.55103069,-1.494762222,-2.833740924,7.294201978,-8.793392282,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,86ee9245-e1b1-11e9-a91c-04ea56cad207,139.0351064,,,10.22834377,0.134297499,0.284153289,-0.312862342,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
151,09/28/2019,2:34:11 PM,2,1,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,132.9507645,1.14490412,-0.556394876,2430.368962,58.81544039,8:00,1.727335337,0.127506099,1.635313572,-110.1975159,-5.450431115,-8.84248918,0.952587176,-0.119919295,123.0466965,-6.873238444,-1.202428585,0.462195414,,,,,,,,,,,,4.314339271,-3.608589271,-0.111562463,15.24,1.749272949,0.391091652,-36.64600897,0.293559879,0.764922252,6.480213129,-10.44644443,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,99fb8387-e1b1-11e9-a91c-04ea56cad207,131.2431887,,,9.904068034,-0.574002529,0.826359383,0.141428688,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
152,09/28/2019,2:34:34 PM,2,2,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,138.3060307,-1.489005511,-1.565555,2524.799035,115.3922756,9:45,1.719738799,0.119121436,1.603100757,-91.88740493,5.900747344,-12.62496847,0.374273863,-0.455493316,127.6926086,-8.148238971,-2.487882411,0.446578469,,,,,,,,,,,,5.586429372,4.12187517,-0.07437354,15.24,1.670178375,1.093671815,-38.08129694,-1.375094858,1.063391366,7.416483202,-9.022040337,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,a4c3c707-e1b1-11e9-a91c-04ea56cad207,135.8327915,,,10.61342209,-0.511823684,0.235368531,0.496997067,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
153,09/28/2019,2:34:56 PM,2,3,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,149.2390293,0.609232869,-2.94918859,2174.905566,203.2034872,12:45,1.712979536,0.129636762,1.751895853,-30.52130043,52.57323484,22.57019596,1.580857162,-0.482160895,135.380278,-1.649806574,-1.279789759,0.411662106,,,,,,,,,,,,-14.29726919,27.78898463,-0.056676725,15.24,1.726176964,2.022448926,-41.07239471,0.310828558,-3.141424585,9.273074572,-3.700798714,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,b4874abf-e1b1-11e9-a91c-04ea56cad207,147.3538591,,,13.8587513,-0.891905196,1.540238533,0.509896606,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
154,09/28/2019,2:35:14 PM,2,4,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,1,1,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,137.8367168,-0.126632456,0.008151098,2480.09238,70.60538611,8:15,1.687914454,0.132019283,1.652227041,-99.81042053,-3.025817197,-8.336368644,0.653661056,0.050982449,128.2940826,-7.36969889,-0.60023366,0.444281058,135.0665282,-12.04919683,-53.46357729,,,,,3.439372666,3.348579074,-46.20971831,0.085944214,4.410468219,-1.522600226,-0.131544458,15.24,1.676172416,0.028856769,-38.01880175,-0.494284044,0.845621904,6.633125108,-10.09857912,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,bf270a00-e1b1-11e9-a91c-04ea56cad207,136.535193,0.671166909,0.084231896,9.542634123,0.584499074,0.673309985,-0.052573657,0.567767011,0.671166909,-0.052400132,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
155,09/28/2019,2:35:42 PM,2,5,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,1,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,139.444186,-1.544144614,-1.317759834,2631.215047,136.9804257,10:30,1.698466537,0.120889891,1.660363643,-88.73793374,6.036401594,-5.716044843,0.370283974,-0.312324031,129.6834412,-7.975677567,-1.735279117,0.439642869,,,,,,,,,,,,2.208569803,4.15228962,-0.085002774,15.24,1.649637997,0.907696952,-38.43311306,-1.402817781,0.431780593,6.941596194,-8.99486761,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,cfff0d56-e1b1-11e9-a91c-04ea56cad207,137.9756257,,,9.760744789,-0.171741031,0.284251757,0.330700943,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
156,09/28/2019,2:36:11 PM,3,1,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,5,Bottom,2,0,0,Curveball,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,,,116.6714776,2.475831429,1.619836861,2366.340381,10.79093522,6:15,1.727005161,0.028504004,1.670057862,-189.0701572,-49.55756348,-9.420484157,0.54301845,0.396324878,106.1327362,-11.42399617,0.919760648,0.533410262,,,,,,,,,,,,6.432340223,-28.61796475,-0.071021398,15.24,1.778191532,-0.87507183,-32.05639176,0.755382662,0.846258443,6.509125351,-13.57171737,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,e12f43ab-e1b1-11e9-a91c-04ea56cad207,113.7210967,,,10.53874138,-0.846670169,0.269922517,-0.416116275,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
157,09/28/2019,2:36:27 PM,3,2,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Kai, Tominaga",1000074173,Left,RIK,Windup,5,Bottom,2,1,0,Splitter,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,,,142.0520254,-1.286570183,-0.761612212,1908.814156,234.1799968,1:45,1.706130226,0.150387526,1.759068046,-62.50986088,28.00596991,38.92058872,0.716066391,0.323587265,131.069545,-5.868698089,2.105474822,0.429652092,106.7618998,14.21634288,8.479123927,1062.757751,33.32768794,3.425551072,3.658464423,47.64156905,47.42817917,6.08869457,1.921553345,-21.36261251,15.8548512,-0.134066265,15.24,1.669216339,0.366100235,-39.16795834,-1.128000193,-4.31736058,7.570141366,-6.602401945,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,ec4d56e2-e1b1-11e9-a91c-04ea56cad207,141.1839977,3.982148749,1.91168932,10.98248046,0.524184111,0.725544735,-0.320205817,0.482092237,0.721232189,-0.321742756,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
158,09/28/2019,2:37:12 PM,4,1,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,135.8401749,-0.325497338,-0.799320545,2599.926385,146.1621314,10:45,1.72943482,0.092402496,1.630341376,-87.26131567,14.45267477,-9.753174587,0.763769179,-0.233627429,123.9754807,-6.713773574,-1.516747688,0.45545451,,,,,,,,,,,,4.570576312,7.898201816,-0.069682784,15.24,1.713173091,0.56114371,-37.40438645,-0.564040561,0.831915623,7.771586771,-8.369055036,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,0567a714-e1b2-11e9-a91c-04ea56cad207,133.1856392,,,11.86469422,-0.51823838,0.648287393,0.259186125,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
159,09/28/2019,2:37:49 PM,4,2,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,149.5720254,-2.369819611,-2.990258101,2458.439653,207.6992648,1:00,1.695540289,0.1158312,1.795355638,-27.26138118,55.5233372,29.19035855,0.751048428,-0.439178436,135.2642624,-4.394928553,-0.819693048,0.410893951,,,,,,,,,,,,-18.09750121,31.85271352,-0.044458916,15.24,1.635463013,2.030620391,-41.12484666,-1.814118949,-3.965976169,9.726693699,-2.826288389,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,1916afed-e1b2-11e9-a91c-04ea56cad207,147.6293332,,,14.30776303,-0.621671695,0.668649953,0.45272629,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
160,09/28/2019,2:38:16 PM,4,3,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,135.256067,-1.517651104,-0.953795817,2584.2516,149.7260197,11:00,1.745039193,0.132445404,1.596684278,-88.07490239,13.37295293,-7.862057735,0.429420743,-0.219400342,125.8205109,-7.876773287,-1.525837725,0.45485827,,,,,,,,,,,,3.543761056,7.955856856,-0.105055493,15.24,1.694738434,0.653143063,-37.27533113,-1.352559531,0.652223323,6.473736285,-8.342387789,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,2afc0dbd-e1b2-11e9-a91c-04ea56cad207,133.3602223,,,9.435556139,-0.208796032,0.339175811,0.236605784,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
161,09/28/2019,2:38:59 PM,4,4,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,2,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,137.0244715,-0.383574629,-1.405828939,2542.04759,165.9867197,11:30,1.67978391,0.135098971,1.629752611,-91.04556356,9.360163245,-2.359616128,0.659646035,-0.290444243,124.6090622,-7.059350484,-1.579724148,0.452515961,,,,,,,,,,,,0.158302916,5.261410109,-0.096365932,15.24,1.66162867,0.935005059,-37.71002224,-0.621146751,0.02915907,8.202720551,-8.837509126,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,456d9dd0-e1b2-11e9-a91c-04ea56cad207,134.0505203,,,12.41540929,-17.11778647,-2.987484538,0.812609686,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
162,09/28/2019,2:39:36 PM,4,5,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,150.8215412,-2.152276281,-2.494755321,2430.113218,201.7864297,12:45,1.687302243,0.13198058,1.785383051,-27.10964722,55.37781451,22.16533187,0.805942953,-0.353180306,134.5796356,-4.179131526,-0.83514315,0.410155585,,,,,,,,,,,,-14.21023855,31.90470784,-0.071869058,15.24,1.632228942,1.716379024,-41.44910447,-1.66871438,-3.118039015,11.08303013,-2.806055079,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,57b97c12-e1b2-11e9-a91c-04ea56cad207,147.8950968,,,16.24190559,0.114171876,0.782600066,0.3577028,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
163,09/28/2019,2:40:16 PM,4,6,"Taisei, Tsurusaki",1000073246,Right,KEI_KEI,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,2,2,2,Splitter,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,,,138.2767249,-0.276162934,-1.709620058,1328.77089,276.0422743,3:15,1.605983405,0.167022528,1.772915989,-99.60086794,-3.738394144,34.46625067,0.531686135,0.027105713,127.2873093,-7.596597356,0.838755245,0.442159516,151.4549564,-18.39221628,-23.01800873,,,,,1.976110345,1.76745859,-19.06382203,0.039790649,-19.72088912,-1.81815874,-0.126882543,15.24,1.592011261,1.005944816,-38.11007367,-0.563897911,-3.751947764,7.574522074,-10.15255918,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,729189f1-e1b2-11e9-a91c-04ea56cad207,137.1903076,0.5291266,0.034569153,10.98941567,0.511889513,0.542339523,-0.025943279,0.412623071,0.5291266,-0.027387044,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
164,09/28/2019,2:44:56 PM,1,1,"Seiya, Tanaka",1000074134,Left,RIK,"Tatsuru, Yanagimachi",1000069640,Left,KEI_KEI,Windup,6,Top,0,0,0,ChangeUp,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,,,109.8217598,1.900229366,5.043649621,1063.23856,140.9795977,10:45,1.542509477,-0.6932473,1.858768363,-116.1391485,36.62070916,-29.79285576,0.918996075,0.434111475,99.79024658,-6.724290025,2.829836809,0.558160736,,,,,,,,,,,,20.07513695,18.48060445,0.576757031,15.24,1.579855169,-2.57551649,-30.14281824,0.673459467,2.367342804,5.152550007,-7.627341034,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,1a8aa763-e1b3-11e9-a91c-04ea56cad207,108.6783718,,,10.03151324,-0.584744749,0.793328303,-0.482905469,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
165,09/28/2019,2:45:08 PM,1,2,"Seiya, Tanaka",1000074134,Left,RIK,"Tatsuru, Yanagimachi",1000069640,Left,KEI_KEI,Windup,6,Top,0,1,0,Fastball,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,128.3298726,0.185964545,2.676078281,2346.871651,140.6680351,10:45,1.477023146,-0.683923172,1.819656418,-81.60621616,31.39996433,-25.81690438,0.713561475,-0.185435277,115.2246368,-5.911252772,0.742186131,0.480071316,,,,,,,,,,,,16.33587933,16.90902687,0.621104786,15.24,1.476141411,-1.562810498,-35.30206149,-0.160996689,2.607840585,7.861633149,-7.107312815,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,2181a072-e1b3-11e9-a91c-04ea56cad207,126.3562265,,,13.10523576,-0.446364449,0.619595378,0.175019309,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
166,09/28/2019,2:45:21 PM,1,3,"Seiya, Tanaka",1000074134,Left,RIK,"Tatsuru, Yanagimachi",1000069640,Left,KEI_KEI,Stretch,6,Top,0,1,1,Cutter,Slider,InPlay,Undefined,LineDrive,Double,0,0,,,,118.7487758,0.457801612,2.599242842,2269.680607,195.1094981,12:30,1.50539269,-0.675690888,1.763190727,-104.3177216,27.75966083,7.528597442,0.592151636,0.137059992,107.7664856,-7.259639532,3.158448941,0.519001827,164.6221764,14.39988291,7.719396131,974.9606343,33.14190818,6.776226531,5.072999263,86.47382133,86.35577111,11.45425175,2.506845093,-1.962344323,14.59522816,0.609930396,15.24,1.509458974,-1.50768526,-32.67229695,-0.077835435,-0.270282446,6.359752666,-7.796384051,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,27e4d0da-e1b3-11e9-a91c-04ea56cad207,116.8782013,7.470378045,2.502733988,10.98229025,0.451221471,0.594627598,-0.135988425,0.397666402,0.587791138,-0.138943938,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
167,09/28/2019,2:46:26 PM,2,1,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Stretch,6,Top,0,0,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,130.1492629,-0.753546883,3.042132653,2323.421672,178.5303474,12:00,1.536087807,-0.68337197,1.819481242,-82.68567765,24.66465557,-0.635383572,0.496006724,0.170624793,120.1694321,-6.830900003,2.995248921,0.46790357,,,,,,,,,,,,2.357841334,13.81990048,0.610048575,15.24,1.512343978,-1.903157393,-35.85244521,-0.762069129,0.398825954,6.412293482,-7.469030878,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,500fe3a8-e1b3-11e9-a91c-04ea56cad207,129.6420971,,,9.979830782,-0.375388741,0.396719952,-0.21284173,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
168,09/28/2019,2:46:51 PM,2,2,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Stretch,6,Top,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,139.1629709,-2.109957228,1.315076332,2376.051273,159.3801262,11:15,1.536457449,-0.608996142,1.836751257,-50.63755287,45.57378724,-17.18214159,0.434131911,-0.409579385,124.4800964,-5.899140444,0.022985326,0.442963347,,,,,,,,,,,,10.53963488,26.72875106,0.578802244,15.24,1.482976372,-0.816723239,-38.28181688,-1.593752903,1.97032029,9.538729199,-4.80987344,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,5b378135-e1b3-11e9-a91c-04ea56cad207,136.9413529,,,14.68287442,-0.228845732,0.364796008,0.409679058,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
169,09/28/2019,2:47:37 PM,2,3,"Seiya, Tanaka",1000074134,Left,RIK,"Gunji, Yuya",1000069642,Right,KEI_KEI,Stretch,6,Top,0,1,1,Fastball,Fastball,InPlay,Undefined,LineDrive,Double,0,1,,,,138.205514,-1.782239212,3.828537373,2342.378306,156.8323055,11:15,1.579533616,-0.622361866,1.927812324,-42.87980966,53.36754397,-22.87647436,0.649260443,0.224974083,124.0498856,-5.00371231,2.108444072,0.443046244,163.7828159,9.435980186,-35.01178908,2139.39722,26.31702736,2.44431561,-20.7735513,48.89770934,48.62616031,-40.0527204,1.288601685,15.83880567,30.88418063,0.538525913,15.24,1.537429918,-2.464301701,-37.98636526,-1.330369036,2.932421175,8.988846424,-4.088704648,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,760f9069-e1b3-11e9-a91c-04ea56cad207,136.9157303,2.787538459,1.280312001,14.1556284,0.677531825,0.670664935,-0.21586062,0.526454263,0.657534863,-0.221479404,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
170,09/28/2019,2:48:47 PM,3,1,"Seiya, Tanaka",1000074134,Left,RIK,"Tomoya, Masaki ",1000073443,Right,KEI_KEI,Stretch,6,Top,0,0,0,ChangeUp,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,,,122.1478853,0.084631874,3.476161021,1083.321846,118.2506589,10:00,1.489428253,-0.683323531,1.867061718,-101.1348241,21.41057848,-40.06035451,0.501966081,-0.103435587,111.4828995,-7.42257734,0.490022708,0.499923062,90.29593965,-45.96430857,-28.02053113,,,,,0.681876259,0.681876259,-9.632573199,0.026590576,24.43574099,11.59903553,0.604857436,15.24,1.485086287,-1.915474662,-33.61776063,-0.269952833,3.589861736,6.322278631,-8.102632355,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,a2ccff70-e1b3-11e9-a91c-04ea56cad207,121.3386712,0.479915244,0.026998545,10.66498585,0.279049122,0.481954712,0.102172944,0.263575695,0.479915244,0.102049932,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
171,09/28/2019,2:50:21 PM,4,1,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,112.0237191,3.672427859,1.607465586,2238.855327,321.1615084,4:45,1.502840538,-0.660560197,1.753645293,-189.210624,-37.93822799,30.43059114,0.654423203,0.099895206,100.8332336,-10.38316921,3.885926162,0.555436612,,,,,,,,,,,,-14.95599374,-23.94019647,0.617810045,15.24,1.582263835,-0.955071908,-30.74197638,1.39962995,-1.793166396,6.399208621,-12.67698791,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,d87d1d29-e1b3-11e9-a91c-04ea56cad207,109.2113821,,,11.19048548,-0.437177687,0.487859264,-0.160043286,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
172,09/28/2019,2:51:02 PM,4,2,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,127.3970212,-0.84258975,1.360034919,2380.849477,219.1372899,1:15,1.503698407,-0.740075627,1.750898838,-106.2784618,6.928658271,5.72487596,0.201750365,-0.296854196,117.6445679,-8.621443452,1.782484314,0.480497941,,,,,,,,,,,,-2.127924288,4.299420451,0.705253318,15.24,1.474598656,-0.853973055,-35.11069567,-0.895061629,-0.343732101,6.410260068,-9.112147459,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,f3552a92-e1b3-11e9-a91c-04ea56cad207,126.2440373,,,9.752453347,0.361005939,0.190987229,0.29464976,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
173,09/28/2019,2:51:29 PM,4,3,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,139.0873024,-2.634973213,1.914645632,2385.209985,158.6011719,11:15,1.53870322,-0.610588761,1.811099938,-43.5341719,52.49415345,-20.60637657,0.357533316,-0.275195699,125.3183258,-5.872975924,0.374424277,0.44254184,,,,,,,,,,,,12.76177922,30.6577609,0.565535488,15.24,1.471843808,-1.202602204,-38.25058115,-1.922077716,2.402435143,8.916157117,-4.03525395,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,04b2abb7-e1b4-11e9-a91c-04ea56cad207,137.071785,,,13.76897664,-0.064300178,0.305991587,0.272195144,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
174,09/28/2019,2:51:58 PM,4,4,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,2,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,138.7933199,-1.653542064,3.37084489,2341.593164,156.4736669,11:15,1.559771848,-0.599016103,1.891957561,-46.51386792,48.27072969,-21.05389411,0.628587873,0.139694707,125.9888351,-5.12028788,1.799140402,0.439666671,,,,,,,,,,,,14.07537291,27.64160024,0.523242294,15.24,1.519145053,-2.175019481,-38.18915653,-1.268570318,2.664706018,8.258323013,-4.573627828,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,160b6824-e1b4-11e9-a91c-04ea56cad207,137.9681562,,,12.80448471,-0.733255364,0.521147191,-0.17493493,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
175,09/28/2019,2:52:31 PM,4,5,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,2,2,ChangeUp,Other,BallCalled,Undefined,Undefined,Undefined,0,0,,,,111.8900205,0.353721816,2.091573914,1088.57548,118.2331575,10:00,1.470246875,-0.736593697,1.900482658,-126.4032165,18.29599169,-34.32789546,0.305724832,-0.491602721,102.9509445,-9.011372036,-0.471336178,0.543234993,,,,,,,,,,,,20.28633453,9.740409547,0.691185749,15.24,1.470724077,-1.028689905,-30.84164041,-0.169146528,2.515789376,5.183216613,-8.598702906,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,2905483f-e1b4-11e9-a91c-04ea56cad207,111.6643825,,,8.939075989,-0.083312681,0.222459337,0.496267263,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
176,09/28/2019,2:53:07 PM,4,6,"Seiya, Tanaka",1000074134,Left,RIK,"Kento, Nakamura",1000073422,Right,KEI_KEI,Stretch,6,Top,1,3,2,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,131.0407287,-0.217043992,2.528940536,2365.320451,200.6447373,12:45,1.51819855,-0.643801951,1.844041784,-85.63457881,21.09857864,7.987051112,0.600560932,0.149989846,119.4962311,-6.566321459,3.123268208,0.466556601,,,,,,,,,,,,-2.415447912,11.63039159,0.583400763,15.24,1.507545765,-1.621397564,-36.08869484,-0.431338081,-0.408406517,7.368490477,-7.840170951,RIK,KEI_KEI,TokyoBig6Jingu,Team Exclusive,Team,20190928-TokyoBig6Jingu-2,3aeaa88a-e1b4-11e9-a91c-04ea56cad207,130.0163792,,,11.54449761,-1.812520696,0.321337027,-0.274364016,,,,5332f031-e1a4-11e9-a91c-04ea56cad207,19A
