PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
124,10/15/2019,12:15:10 PM,2,2,"Syu, Tezuka",1000074135,Right,RIK,"Shuhei, Oto",1000073866,Right,TOK,Windup,5,Top,1,0,1,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,129.8950761,-2.125353719,-1.516915633,2340.767056,19.67996396,6:45,1.717578845,0.312196504,1.925207823,-114.4698743,-6.703430022,-2.361291605,-0.02419108,-0.137315119,119.326973,-10.59147773,-1.694000371,0.468809536,,,,,,,,,,,,0.111413044,-2.019025531,-0.278303701,15.24,1.663691694,0.95516309,-35.78123959,-1.69810824,0.018467043,7.416854033,-10.14130948,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,fe76fe51-eef9-11e9-a92f-04ea56cad207,129.391566,,,10.56810313,0.835501119,0.050447138,0.125394079,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
125,10/15/2019,12:15:34 PM,2,3,"Syu, Tezuka",1000074135,Right,RIK,"Shuhei, Oto",1000073866,Right,TOK,Windup,5,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,144.4581657,-4.204742413,-2.945432449,2236.856159,204.2101569,12:45,1.686322543,0.307984584,2.174867413,-28.94770873,54.87182988,24.70750596,0.231262967,-0.259608541,132.6917038,-6.380887767,-1.07813058,0.413454091,,,,,,,,,,,,-15.93653101,33.8088272,-0.25619599,15.24,1.60973885,1.97134993,-39.75850275,-3.013952082,-3.306659079,8.084112647,-2.791681351,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,0db5086f-eefa-11e9-a92f-04ea56cad207,146.715201,,,11.76646192,0.316893661,0.218392487,0.261755443,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
126,10/15/2019,12:15:52 PM,2,4,"Syu, Tezuka",1000074135,Right,RIK,"Shuhei, Oto",1000073866,Right,TOK,Windup,5,Top,1,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,140.9051611,-1.715003006,-0.904061524,2164.623695,200.7812806,12:45,1.698037856,0.404347028,2.145234268,-33.48324046,54.56442264,20.73809883,0.888187948,0.361408355,129.0645676,-4.240372194,0.664473035,0.423753772,,,,,,,,,,,,-12.29190819,31.87724521,-0.38854737,15.24,1.665090579,0.551446595,-38.90307909,-1.265787971,-2.435177041,7.94610735,-3.491378649,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,17fc95e6-eefa-11e9-a92f-04ea56cad207,143.1491683,,,11.84059357,-0.656350511,0.805599768,-0.37520714,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
127,10/15/2019,12:16:10 PM,2,5,"Syu, Tezuka",1000074135,Right,RIK,"Shuhei, Oto",1000073866,Right,TOK,Windup,5,Top,1,2,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,128.1485449,-0.71307224,-0.228429817,1982.590135,117.657817,10:00,1.734366406,0.458428126,1.891415178,-106.5767559,6.123880981,-11.88736223,0.468006494,0.27529904,115.2518829,-8.695163986,-1.126291574,0.479421874,,,,,,,,,,,,6.319216266,4.009863763,-0.452506052,15.24,1.711758878,0.17888486,-35.2893145,-0.781619671,1.001502495,8.246250996,-9.171145786,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,2241c141-eefa-11e9-a92f-04ea56cad207,126.5273933,,,12.89666198,-0.158016378,0.375963925,-0.263500067,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
128,10/15/2019,12:16:39 PM,3,1,"Syu, Tezuka",1000074135,Right,RIK,"Chihaya, Niibori",1000073978,Right,TOK,Windup,5,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,128.7733802,-0.84483827,-2.268968569,1989.777007,115.2127838,9:45,1.687287104,0.377931908,1.911437246,-106.9065644,3.306213981,-7.242081365,0.380668316,-0.332268601,117.317038,-8.798314679,-2.812085549,0.474100742,,,,,,,,,,,,2.132301632,2.499617357,-0.326456021,15.24,1.662040917,1.428533979,-35.4657201,-0.867678759,0.345821615,7.535603787,-9.401256271,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,340a8800-eefa-11e9-a92f-04ea56cad207,127.94749,,,11.45634221,-0.040795805,0.306287959,0.355559862,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
129,10/15/2019,12:16:53 PM,3,2,"Syu, Tezuka",1000074135,Right,RIK,"Chihaya, Niibori",1000073978,Right,TOK,Windup,5,Top,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,143.7206807,-2.166188037,-2.854742691,2208.237419,202.9317597,12:45,1.701767624,0.378149925,2.133098171,-28.79050544,56.25628948,23.83417336,0.812639686,-0.175133562,131.4096954,-4.33764174,-1.054951808,0.416469916,,,,,,,,,,,,-15.39460455,33.11407096,-0.325940095,15.24,1.660166163,1.901983035,-39.62178845,-1.589701644,-3.161664664,8.289688274,-3.005852506,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,3c4cd4e8-eefa-11e9-a92f-04ea56cad207,145.6527773,,,12.31098526,-0.142307009,0.768631733,0.185329655,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
130,10/15/2019,12:17:13 PM,3,3,"Syu, Tezuka",1000074135,Right,RIK,"Chihaya, Niibori",1000073978,Right,TOK,Windup,5,Top,2,1,1,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,133.997003,-1.933111548,-1.973084963,2072.439357,157.2656999,11:15,1.740965607,0.396593693,1.98023247,-79.59343666,22.06378167,-9.285052854,0.403735858,-0.248426468,120.8843948,-7.904955188,-2.675260043,0.455327385,,,,,,,,,,,,3.426641583,13.91173476,-0.354087407,15.24,1.695608412,1.300449762,-36.89211633,-1.498798922,0.596509126,8.684927894,-7.384897815,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,460c840f-eefa-11e9-a92f-04ea56cad207,133.2228239,,,13.11260814,0.198659708,0.371117161,0.259344918,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
131,10/15/2019,12:17:40 PM,3,4,"Syu, Tezuka",1000074135,Right,RIK,"Chihaya, Niibori",1000073978,Right,TOK,Windup,5,Top,2,1,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,,,146.6562395,-3.04904478,-2.608451244,2100.641254,209.6345219,1:00,1.698155148,0.313715021,2.193386248,-39.51431372,41.53793698,23.67330046,0.459745444,-0.17003464,134.5256104,-6.029357234,-0.814537369,0.40657175,,,,,,,,,,,,-15.20861365,25.62077794,-0.268740812,15.24,1.643008372,1.77055102,-40.4254408,-2.274272679,-3.254246936,8.560030688,-4.32447128,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,57f1e577-eefa-11e9-a92f-04ea56cad207,149.1987575,,,12.13062916,-0.467082399,0.363255309,0.181892604,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
132,10/15/2019,12:20:00 PM,1,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,133.3056007,0.277857448,-0.410098973,1903.138209,127.8546216,10:15,1.413304914,-0.398992738,1.724812069,-81.69138989,22.03224667,-28.47343639,0.675360227,-0.800278458,122.3333817,-5.722826094,-2.50861575,0.459931895,,,,,,,,,,,,14.93910269,11.58712855,0.411704165,15.24,1.414282721,0.370672267,-36.74551382,-0.130673265,2.641497601,7.062402973,-7.757840718,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,a87a1b20-eefa-11e9-a92f-04ea56cad207,131.8890921,,,10.972219,-0.489245861,0.579803291,0.841734176,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
133,10/15/2019,12:20:14 PM,1,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,0,1,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,122.0066697,3.374767881,-0.654196696,1127.78608,160.0665787,11:15,1.375139034,-0.383281017,1.688253527,-112.7506733,13.10737548,-4.796367749,1.210064295,-0.617591698,110.5702721,-4.943434068,-1.008705488,0.506634963,,,,,,,,,,,,2.060133684,4.415646275,0.400918642,15.24,1.45544288,0.399780778,-33.54323843,1.583890469,0.300820293,6.384854534,-9.161878248,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,b16ccbd2-eefa-11e9-a92f-04ea56cad207,119.7311761,,,11.43639759,-0.601701603,1.11507698,0.636026063,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
134,10/15/2019,12:20:31 PM,1,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Jinto, Miyazaki",1000074131,Right,RIK,Windup,5,Bottom,0,2,0,Sinker,Splitter,InPlay,Undefined,FlyBall,Single,0,0,,,,125.4768423,1.044627365,1.465312233,1022.914981,185.039481,12:15,1.390833945,-0.343175246,1.689980387,-107.6044958,9.949884047,0.887157801,0.612435503,0.083117157,115.4013245,-6.834897402,1.530524104,0.489636819,113.9058347,23.73365265,-23.00953888,1271.830746,31.00056746,9.578576521,-12.77055964,68.23276272,68.21002002,-22.56262878,3.05489563,0.534780717,4.578696023,0.304479603,15.24,1.409878924,-0.887500065,-34.5690533,0.239961265,0.083803659,6.16934064,-9.089138195,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,c100a5a0-eefa-11e9-a92f-04ea56cad207,123.8877423,9.674806327,3.053692839,10.07551779,0.414508123,0.610360698,-0.083579192,0.374500938,0.60554921,-0.084648265,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
135,10/15/2019,12:21:10 PM,2,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,1,,,130.4702229,-0.359253253,1.745166505,2018.199407,156.5503992,11:15,1.355985605,-0.342572349,1.85426522,-85.69410015,19.31612568,-8.421521894,0.397708857,0.065394723,121.7614471,-6.645561031,1.124725761,0.462775604,,,,,,,,,,,,5.558576433,10.65201256,0.302116978,15.24,1.341989179,-1.067924008,-36.01203613,-0.524078303,0.959969468,5.69456939,-7.967041073,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,d5378e2e-eefa-11e9-a92f-04ea56cad207,131.0786469,,,8.708775801,-0.509017545,0.284671468,-0.083531197,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
136,10/15/2019,12:21:33 PM,2,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,0,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,1,,,132.2086251,-1.293167866,2.80784406,2029.635262,126.93641,10:15,1.392861276,-0.319733535,1.814307742,-78.34707299,26.34750627,-35.17611079,0.243393087,0.122739495,121.2352707,-7.072447829,0.199874488,0.46207956,,,,,,,,,,,,21.0070957,15.16071842,0.254142801,15.24,1.356266637,-1.660509514,-36.40435519,-1.101087904,3.639995532,7.035928802,-7.179682993,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,de2a3eb7-eefa-11e9-a92f-04ea56cad207,131.2760945,,,10.97335444,0.314125871,0.228743417,-0.123127571,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
137,10/15/2019,12:22:09 PM,2,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,0,2,0,Sinker,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,1,,,124.6627414,1.331782859,1.959522061,1143.341061,158.0745975,11:15,1.37885962,-0.375387081,1.741215914,-101.6220983,17.43876886,-7.064381595,0.741036943,0.110517622,113.8206871,-6.161697337,1.437201543,0.492764237,,,,,,,,,,,,5.22451893,8.377772224,0.325999471,15.24,1.40529423,-1.149789495,-34.32624033,0.444188306,0.802289248,6.442480345,-8.52013986,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,f8de8f54-eefa-11e9-a92f-04ea56cad207,123.1014661,,,10.8420543,-0.37269871,0.651121118,-0.130490763,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
138,10/15/2019,12:23:00 PM,2,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,5,Bottom,0,2,1,Sinker,Splitter,InPlay,Undefined,GroundBall,Out,1,0,1,,,124.3787471,0.143345892,1.536450556,1003.855241,119.4923628,10:00,1.403803142,-0.367934217,1.65576457,-110.3501927,10.19341961,-18.22279943,0.341227397,-0.111549093,114.215213,-7.921732281,0.196566572,0.495823105,133.153065,-3.726259342,-34.99696637,,,,,5.344064758,4.856732629,-28.40068919,0.136257935,10.77013156,5.307374314,0.32800879,15.24,1.398620849,-0.852256034,-34.25519795,-0.317303124,1.650926706,6.279693632,-8.993095779,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,13da6218-eefb-11e9-a92f-04ea56cad207,122.3420195,0.377855174,0.123336677,10.16353406,0.769776232,0.387686936,0.112802646,0.697558844,0.377855174,0.112519018,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
140,10/15/2019,12:24:34 PM,3,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",,,132.4897852,-2.632362103,3.702359636,2172.861584,176.0274284,11:45,1.382882934,-0.325348943,1.831414416,-64.04920515,39.10403031,-2.722344918,-0.002902685,0.694200213,123.0935944,-7.313110578,3.502231777,0.458665513,,,,,,,,,,,,3.742349953,22.73232925,0.236973292,15.24,1.315567738,-2.349311953,-36.45577629,-1.90744782,0.65890853,6.183095852,-5.804211469,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,498a8640-eefb-11e9-a92f-04ea56cad207,132.2532395,,,9.396190856,0.903213396,0.05707132,-0.665321774,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
141,10/15/2019,12:25:07 PM,3,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,1,0,Sinker,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,"1,2",,,124.3031883,0.863784223,1.502323843,1058.151603,146.4050132,11:00,1.379593838,-0.374550535,1.734859745,-96.23294979,21.37689171,-14.27353194,0.662701687,-0.090493853,115.664241,-6.160885484,0.457119305,0.489752309,,,,,,,,,,,,8.492765641,10.89439267,0.337205286,15.24,1.394413673,-0.848601695,-34.28934172,0.175417536,1.327819872,5.248557773,-8.103342539,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,63422a96-eefb-11e9-a92f-04ea56cad207,123.8585278,,,8.638947309,-0.451171908,0.564059521,0.083942695,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
142,10/15/2019,12:26:00 PM,3,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",,,131.4489091,0.565692997,-0.299579333,2066.710573,179.3717399,12:00,1.396902818,-0.33201224,1.791372351,-68.76261521,36.23150134,-0.398384337,0.869395792,-0.420788725,121.2594681,-4.496034301,-0.328958342,0.462740106,,,,,,,,,,,,0.023472068,19.12601501,0.339405223,15.24,1.405998884,0.191064221,-36.26600867,0.109463004,0.004076281,6.336874369,-6.485127076,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,7f3aa932-eefb-11e9-a92f-04ea56cad207,131.0887023,,,10.18944107,-0.435733518,0.798836642,0.425783211,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
143,10/15/2019,12:26:28 PM,3,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,2,1,Sinker,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,"1,2",,,125.9322262,0.589737007,1.928682696,1099.545969,150.3256009,11:00,1.373599692,-0.326061046,1.732101216,-112.1408308,3.247710959,-1.912356831,0.419819398,0.202905089,116.8004471,-7.602332707,1.788293995,0.485105281,109.0182684,-24.55666576,160.2050511,,,,,0.351218561,0.085676936,159.6917102,0.034423218,2.249635311,1.358839942,0.27677558,15.24,1.380257178,-1.16216283,-34.71493347,-0.044042008,0.357990906,5.804478063,-9.590413911,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,912008da-eefb-11e9-a92f-04ea56cad207,125.0450209,0.436845968,0.024737114,9.131779097,0.687701548,0.453663189,-0.194909799,0.559922645,0.436845968,-0.198903472,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
144,10/15/2019,12:27:01 PM,3,5,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,2,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2",,,132.9179834,1.502372215,1.555531284,2168.167008,167.6124596,11:30,1.411456053,-0.304921639,1.920892825,-68.81190564,32.46660491,-7.151759605,1.145419135,0.060423778,122.2987335,-3.609544751,1.023862339,0.454478469,,,,,,,,,,,,4.917949468,16.76347153,0.270606095,15.24,1.440986221,-0.971615846,-36.66609836,0.730300707,0.871528223,6.592834894,-6.8359325,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,a30569e6-eefb-11e9-a92f-04ea56cad207,133.4716696,,,10.61924991,-0.499640156,1.083900487,-0.076784125,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
145,10/15/2019,12:27:39 PM,3,6,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,3,2,Sinker,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,"1,2",,,126.9684786,1.208829208,0.946129766,949.0266904,83.15889992,8:45,1.382174992,-0.369491411,1.798626997,-115.5323938,-2.214246412,-17.5685205,0.568938108,-0.277482875,116.8003647,-7.308574087,-0.35512619,0.480733506,105.9833992,-34.46964957,82.81339747,,,,,1.196979263,1.196979263,65.66002052,0.03432251,10.13425491,-2.035867748,0.347558611,15.24,1.403793637,-0.517377844,-35.0011139,0.339819164,1.626065602,6.398631558,-10.13330988,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,bdcccb94-eefb-11e9-a92f-04ea56cad207,126.1821762,0.56331452,0.035465855,10.16811391,0.44240857,0.570298142,0.277417211,0.388032945,0.56331452,0.277755693,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
146,10/15/2019,12:28:14 PM,3,7,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,3,2,Sinker,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,"1,2",,,126.5658652,0.964198028,1.236630187,1147.207785,65.77233903,8:15,1.372734508,-0.347725617,1.751297899,-119.4722354,-4.98529056,-10.83925864,0.451679293,-0.10518736,116.8007767,-7.801124623,0.437113962,0.483206361,152.6594475,-6.482524942,46.60652481,,,,,4.284773403,4.142772252,41.91828167,0.09296814,6.649067812,-3.326449695,0.317248369,15.24,1.388363052,-0.714682374,-34.88711126,0.163898621,1.062508611,6.209692689,-10.33821044,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,cfc2dd00-eefb-11e9-a92f-04ea56cad207,125.5364268,0.471511647,0.090245527,9.765088516,0.616727422,0.476830667,0.106614994,0.577391368,0.471511647,0.106308513,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
147,10/15/2019,12:28:56 PM,3,8,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,5,Bottom,1,3,2,Sinker,Splitter,HitByPitch,Undefined,Undefined,Undefined,0,0,"1,2",,,124.9958218,2.863430469,-0.300809621,1008.006458,90.57681791,9:00,1.383899191,-0.388893048,1.68990727,-117.2174043,0.024694844,-13.40211835,1.027942064,-0.608587808,116.0363068,-5.680531613,-1.28005458,0.488986031,,,,,,,,,,,,6.933201915,-1.681237841,0.397891164,15.24,1.450071355,0.229816789,-34.4439088,1.294444277,1.092976522,5.340057776,-10.07168678,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,ea9aed1c-eefb-11e9-a92f-04ea56cad207,124.0526234,,,8.959515019,0.954087373,1.078504356,0.597077731,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
148,10/15/2019,12:30:17 PM,4,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,5,Bottom,1,0,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2,3",,,123.1521783,2.64319092,0.102060711,1080.015817,163.9748644,11:30,1.375669731,-0.343287178,1.708577267,-108.135128,15.19204282,-4.396766491,1.046792463,-0.358220427,111.4711647,-5.353768479,-0.223807743,0.501515135,,,,,,,,,,,,2.433278706,6.059710242,0.340966397,15.24,1.436260636,-0.04502689,-33.88027266,1.187209085,0.361495099,6.666978871,-8.906401481,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,17586167-eefc-11e9-a92f-04ea56cad207,120.9534782,,,11.68101363,-0.606199409,0.944074653,0.362496342,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
149,10/15/2019,12:30:44 PM,4,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,5,Bottom,1,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,"1,2,3",,,134.352729,1.097388622,1.311082785,2002.829127,148.7873919,11:00,1.381205535,-0.350314478,1.783412901,-65.87459917,35.74344192,-21.71564165,1.033332374,-0.196139715,122.583197,-3.777022877,-0.297503853,0.455239638,,,,,,,,,,,,12.63134756,18.47247471,0.319416543,15.24,1.403729302,-0.767502249,-37.02501821,0.467102225,2.262935691,7.308499972,-6.497262611,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,293dc1f6-eefc-11e9-a92f-04ea56cad207,133.2485024,,,11.76953198,-0.676092628,0.956454584,0.203124286,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
150,10/15/2019,12:31:10 PM,4,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,5,Bottom,1,2,0,Sinker,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,"1,2,3",,,125.6070792,1.000000826,0.88733827,1076.620393,117.0379156,10:00,1.373461891,-0.376849683,1.740238928,-111.0190988,5.061484298,-10.13134512,0.547262935,-0.226202005,116.0565903,-7.136485151,0.141481002,0.486557813,,,,,,,,,,,,6.003016854,2.050341271,0.354995971,15.24,1.390672798,-0.500434718,-34.63161724,0.21066206,0.948009069,5.946384311,-9.482855787,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,3b232295-eefc-11e9-a92f-04ea56cad207,124.6717212,,,9.550488947,-0.473119188,0.429849671,0.224342913,,,,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
151,10/15/2019,12:31:36 PM,4,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,5,Bottom,1,2,1,Sinker,Splitter,InPlay,Undefined,FlyBall,Sacrifice,1,1,"1,2,3",,,126.1270417,0.934659913,1.20157494,1058.073507,102.4750795,9:30,1.383194603,-0.380603462,1.756277304,-112.8879213,1.973665261,-9.409130649,0.51951256,-0.133819282,116.6438095,-7.341781195,0.508482482,0.483996327,134.2446201,23.50032898,-4.473891206,2026.13437,33.49876849,11.88738673,-1.399203541,91.11940156,89.95309695,-0.13513512,3.868616333,5.828227422,0.446366926,0.351010118,15.24,1.398506059,-0.696178626,-34.77602204,0.168770712,0.928520619,5.968580318,-9.735537316,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,4d088314-eefc-11e9-a92f-04ea56cad207,125.3315298,14.06696761,3.803158151,9.483232146,0.315136759,0.50441131,0.132789679,0.296235001,0.501951555,0.13262395,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
152,10/15/2019,12:32:40 PM,5,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Syu, Tezuka",1000074135,Left,RIK,Stretch,5,Bottom,2,0,0,Sinker,Splitter,InPlay,Undefined,GroundBall,Out,1,0,"1,2",,,124.4138355,1.936275918,0.906261517,1052.037303,169.2796473,11:45,1.371863028,-0.320330262,1.736646173,-110.3739861,8.09274297,-1.553204647,0.818287538,-0.078470173,114.6924042,-6.162706703,0.791958077,0.491533202,134.5590066,-13.46647831,32.77622776,,,,,3.532492023,3.204934213,30.72893883,0.092438354,1.425801794,3.055011383,0.297298875,15.24,1.413079072,-0.536913433,-34.28761607,0.770783039,0.220726772,5.825611931,-9.333707124,RIK,TOK,TokyoBig6Jingu,Team Exclusive,Team,20191015-TokyoBig6Jingu-1,70d34344-eefc-11e9-a92f-04ea56cad207,123.4097712,0.809083126,0.084124664,9.721431296,0.351188971,0.809550347,0.077356329,0.346895022,0.809083126,0.077297023,c2a38b9b-eeed-11e9-a92f-04ea56cad207,19A
