PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
67,10/14/2019,2:47:42 PM,1,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,0,0,Fastball,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,129.9729521,0.46999612,2.360704315,1924.66878,139.746404,10:45,1.326140111,-0.401244427,1.771869147,-74.65007585,33.65285384,-28.57908534,0.712941503,-0.017687462,119.3416946,-5.028444383,0.251879417,0.469975006,,,,,,,,,,,,16.94014802,17.76296501,0.344413119,15.24,1.332529526,-1.373625357,-35.81396077,0.025467957,2.855257311,6.487960011,-6.81270711,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,23c9cfa5-ee46-11e9-a92e-04ea56cad207,129.0706935,,,10.63125742,-0.433028232,0.634300274,0.014859943,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
68,10/14/2019,2:47:51 PM,1,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,132.3546947,0.749230365,1.848216014,2109.501407,137.1059349,10:30,1.335118778,-0.410341821,1.803629234,-70.34294189,34.23822912,-31.90087209,0.843710985,-0.206451985,120.7279221,-4.46173748,-0.5187075,0.461829223,113.8864592,49.945484,120.97747,4808.13164,-20.52961503,20.23054999,26.50773819,60.50839491,25.26537066,130.5081982,3.721578979,18.56240476,17.95235295,0.36746012,15.24,1.348589832,-1.062716261,-36.46950278,0.225562638,3.222668841,7.167998398,-6.689893889,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,2a5cab52-ee46-11e9-a92e-04ea56cad207,131.3472534,20.25872568,1.331777016,11.62677261,0.287271691,0.832365207,0.207791206,0.236124954,0.828317555,0.208279889,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
69,10/14/2019,2:48:07 PM,1,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,0,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,,,101.4488812,3.263018158,-0.376232499,2294.11473,290.9475283,3:45,1.378870746,-0.287835061,1.614786013,-201.0953293,-16.58854054,42.88003478,0.302558092,0.033316664,93.07948151,-11.40608783,2.785824185,0.613424101,94.06273586,-17.15714822,-168.8773586,,,,,0.413982757,0.327054802,-142.6602519,0.050084839,-23.0154782,-11.39880093,0.294592936,15.24,1.452123308,0.054025555,-27.87380634,0.984155247,-2.309278664,4.595730744,-10.95035892,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,32f98bfb-ee46-11e9-a92e-04ea56cad207,98.88753945,0.393784506,0.024219737,8.369399681,1.064931379,0.426742554,-0.003297002,0.893185844,0.393784506,-0.011284867,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
70,10/14/2019,2:48:38 PM,1,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,132.9046798,-1.703783464,2.22651417,2161.096946,156.1823854,11:15,1.355121756,-0.360693473,1.776623884,-70.66811631,32.90745194,-14.56898947,0.16526205,0.124692185,122.4412674,-6.889958013,1.151489159,0.459603495,,,,,,,,,,,,9.326921427,18.83357147,0.306389465,15.24,1.30773142,-1.369994053,-36.61125425,-1.3490349,1.6428971,6.777053717,-6.489197378,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,45692d33-ee46-11e9-a92e-04ea56cad207,131.9833306,,,10.46341239,-0.155764993,0.093138213,-0.136273227,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
71,10/14/2019,2:48:52 PM,1,5,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,1,2,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,123.0957599,0.427624877,1.025271512,902.1952275,98.16025911,9:15,1.353884748,-0.377535444,1.694626106,-117.035773,3.54772938,-25.53173943,0.305304277,-0.340901224,114.9337395,-8.074142967,-0.841208042,0.495905137,,,,,,,,,,,,14.16325055,1.62995396,0.352622,15.24,1.355832164,-0.515963721,-33.95692073,-0.167042226,2.169542391,5.203990597,-9.556971849,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,4da9177b-ee46-11e9-a92e-04ea56cad207,122.3217819,,,8.162020394,-0.467697026,0.1734983,0.35502229,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
72,10/14/2019,2:49:07 PM,1,6,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Shintarou, Miya",1000074185,Right,RIK,Windup,3,Top,0,2,2,Sinker,Splitter,InPlay,Undefined,LineDrive,Double,0,0,,,,121.3550015,1.546585173,1.84258929,1114.483799,110.7014868,9:45,1.348364487,-0.371356869,1.715185742,-119.7923838,6.806686959,-18.32694367,0.5905716,-0.030475507,110.5155808,-7.284562919,0.485878458,0.508124247,152.574114,5.709157026,-38.49507542,3169.278178,,,,33.22156514,32.79884252,-42.0936198,0.889885864,11.2249249,2.457210229,0.324982044,15.24,1.379380706,-1.011596625,-33.39859698,0.49141621,1.624151852,6.356954555,-9.451112428,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,575816be-ee46-11e9-a92e-04ea56cad207,119.3802508,1.399023577,0.877156935,10.83942078,0.886523657,0.64755971,0.034506283,0.863454331,0.644723336,0.03429341,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
73,10/14/2019,2:50:35 PM,2,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,3,Top,0,0,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,118.9887603,1.100414743,1.018478899,1008.876806,87.97769822,9:00,1.338779991,-0.337394387,1.671411837,-130.4989516,-0.61094665,-13.84355925,0.347640103,-0.185400312,110.7740135,-8.383376829,0.006094741,0.514682241,,,,,,,,,,,,7.966453723,-1.004780043,0.311346645,15.24,1.357526823,-0.534700594,-32.80664206,0.172822175,1.134984369,5.050398824,-9.94980148,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,863763b1-ee46-11e9-a92e-04ea56cad207,117.8591278,,,8.214746809,-0.133973321,0.262409004,0.185536664,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
74,10/14/2019,2:51:03 PM,2,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,3,Top,0,1,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,119.6557678,1.138347396,0.628694743,1045.08603,100.993802,9:15,1.346995723,-0.341615933,1.63819551,-124.999206,3.647124824,-19.39629906,0.42230319,-0.355947389,111.5555878,-7.922009354,-0.785182754,0.512216262,,,,,,,,,,,,10.60835526,1.24197006,0.32612288,15.24,1.367431953,-0.29232626,-32.9952547,0.206244384,1.532987516,4.959035477,-9.627175939,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,981cc465-ee46-11e9-a92e-04ea56cad207,118.4265408,,,8.100179999,-0.205025819,0.331449836,0.365020858,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
75,10/14/2019,2:51:29 PM,2,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,3,Top,0,2,0,Sinker,Splitter,FoulBall,Undefined,Undefined,Undefined,0,0,2,,,118.3298467,2.016025325,1.468705497,1015.200319,107.8874404,9:30,1.335303238,-0.36214588,1.65769591,-125.4561936,6.646068978,-20.97689439,0.656480279,-0.152699138,109.4332626,-7.127907595,-0.066320993,0.519050708,,,,,,,,,,,,12.0499266,2.224689171,0.324333229,15.24,1.379262382,-0.762315322,-32.59531408,0.708729801,1.6893661,5.153803068,-9.494754783,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,aa0225ee-ee46-11e9-a92e-04ea56cad207,116.8671943,,,8.896584025,0.915605798,0.715680144,0.152356606,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
76,10/14/2019,2:52:02 PM,2,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,3,Top,0,2,1,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,115.2518896,4.226334582,0.355662441,1028.292054,110.3695016,9:45,1.3510301,-0.368947209,1.669994417,-130.11199,8.934102966,-24.41438291,1.257284124,-0.511670838,106.4483459,-5.261341805,-1.428865646,0.532517709,,,,,,,,,,,,13.1517661,2.135851115,0.361440947,15.24,1.45348212,-0.113982892,-31.70173937,1.901417546,1.750942188,4.678703509,-9.522296416,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,bbe785df-ee46-11e9-a92e-04ea56cad207,113.9117046,,,8.803543636,-0.341043521,1.182648263,0.531594767,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
77,10/14/2019,2:52:27 PM,2,5,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,3,Top,0,3,1,Sinker,Splitter,InPlay,Undefined,Bunt,Sacrifice,1,0,2,,,119.2867481,2.361879557,0.816551612,985.8430366,92.92233417,9:00,1.341492687,-0.384719521,1.685600487,-126.9855149,1.421263601,-30.20638939,0.744945565,-0.454146362,111.31073,-6.867136811,-1.387176893,0.51173914,,,,,,,,,,,,16.47487562,-0.59755009,0.365565754,15.24,1.393746153,-0.362844027,-32.88711488,0.911490417,2.374171183,4.718930351,-9.892762104,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,cdb5100c-ee46-11e9-a92e-04ea56cad207,118.536956,,,7.976018144,0.734297213,0.780878966,0.446941934,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
78,10/14/2019,2:53:38 PM,3,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,3,,,128.3934312,0.618873711,0.848312912,2159.846783,150.9539778,11:00,1.324308796,-0.401281545,1.814306765,-64.17810932,47.39557443,-26.37984496,0.857469794,-0.425298536,116.3821152,-4.155342915,-1.117247087,0.477018856,,,,,,,,,,,,14.94463735,25.19678298,0.38252854,15.24,1.334985581,-0.433400837,-35.37902498,0.162138259,2.424836746,7.172881471,-5.71835506,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,f7c665af-ee46-11e9-a92e-04ea56cad207,127.1647846,,,12.01131606,-0.560874299,0.782357858,0.445882113,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
79,10/14/2019,2:53:51 PM,3,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,0,1,Sinker,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,3,,,120.2942356,0.584544902,0.828045069,1812.737566,36.92348581,7:15,1.323755166,-0.379545683,1.693195521,-146.1264684,-19.45323478,-14.52887475,0.028962796,-0.289032189,112.5513542,-10.01263398,-0.235814594,0.508273057,,,,,,,,,,,,8.230651758,-10.69645318,0.358920046,15.24,1.327544069,-0.428596899,-33.17636769,-0.173465937,1.19933922,5.158655967,-11.36529641,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,ffd44165-ee46-11e9-a92e-04ea56cad207,119.3452992,,,7.74288143,0.486052765,0.038522385,0.288810792,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
80,10/14/2019,2:54:13 PM,3,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,1,1,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,3,,,123.9610954,1.1314906,-0.407764677,1063.642166,86.90311555,9:00,1.346955593,-0.377028283,1.658089691,-121.0969508,-1.222660955,-20.51534016,0.458921458,-0.698544479,115.246637,-7.668779085,-1.906511334,0.494444652,,,,,,,,,,,,10.60254982,-1.34896684,0.389697237,15.24,1.367401751,0.318690027,-34.1790539,0.229782098,1.639206712,5.495017939,-10.01520695,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,092b0ea3-ee47-11e9-a92e-04ea56cad207,122.6830946,,,8.714458406,-0.37732907,0.346394301,0.726073967,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
81,10/14/2019,2:54:28 PM,3,4,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,2,1,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,3,,,121.9994184,2.183693753,0.454288318,1107.700755,90.25827282,9:00,1.342523007,-0.409741318,1.669334547,-122.8963476,-0.013373598,-22.66410022,0.73659698,-0.506831823,113.896328,-6.737943719,-1.197064388,0.500611148,,,,,,,,,,,,12.24299616,-1.244035655,0.399464792,15.24,1.390804506,-0.184716223,-33.64106191,0.838037858,1.84751724,4.895132215,-9.994379971,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,118eb9ef-ee47-11e9-a92e-04ea56cad207,121.171892,,,8.103090423,-0.423170943,0.631632021,0.525422368,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
82,10/14/2019,2:54:43 PM,3,5,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,3,1,Sinker,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,3,,,121.8319947,1.599622753,0.919143925,1106.568166,65.29342836,8:15,1.329582833,-0.398249304,1.655793275,-133.9719937,-10.4081815,-22.36966249,0.446577097,-0.359597191,113.9162888,-8.107480691,-0.710878626,0.501996061,,,,,,,,,,,,12.34805772,-6.423631146,0.375337985,15.24,1.361555831,-0.457681265,-33.59656147,0.451286777,1.855266296,4.980007788,-10.7717853,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,1a5da8f1-ee47-11e9-a92e-04ea56cad207,120.8376016,,,7.915705964,-0.225510957,0.350396953,0.368176452,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
83,10/14/2019,2:54:59 PM,3,6,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Kenta, Yamada",1000074117,Right,RIK,Stretch,3,Top,1,3,2,Sinker,Splitter,BallCalled,Walk,Undefined,Undefined,0,0,3,,,124.8579104,2.4381916,-1.315328086,1128.088024,138.9607282,10:45,1.347428147,-0.419846142,1.634295741,-112.3252913,8.745225938,-7.711729842,0.921561374,-0.872921297,113.1848671,-5.82253428,-1.883766955,0.496905563,,,,,,,,,,,,3.068055082,2.741481823,0.456438982,15.24,1.404736676,0.816679551,-34.33332337,1.049261021,0.4684139,6.80429278,-9.388095522,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,22f101a0-ee47-11e9-a92e-04ea56cad207,122.0755099,,,11.67304333,-0.492488159,0.822821834,0.90362546,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
84,10/14/2019,2:56:10 PM,4,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,3,Top,1,0,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,"1,3",,,119.0434536,3.144387645,0.086659591,1034.215388,66.33712193,8:15,1.334691921,-0.352705768,1.669792026,-136.7090591,-6.585927303,-14.75041049,0.865152348,-0.475498139,110.2866325,-6.817785457,-0.992067363,0.515147876,,,,,,,,,,,,7.869510718,-5.441893309,0.351593715,15.24,1.407608966,0.002118845,-32.78272138,1.32173595,1.119300559,5.054505476,-10.58066435,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,52a91f8b-ee47-11e9-a92e-04ea56cad207,117.7525965,,,8.756821063,-0.379471097,0.764147246,0.489977827,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
85,10/14/2019,2:56:34 PM,4,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,3,Top,1,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,"1,3",,,127.3290844,0.725288535,1.348602578,1958.946817,142.3091058,10:45,1.307033445,-0.368146979,1.804514711,-75.35543158,37.66405998,-29.18263626,0.75866367,-0.278508505,116.1497543,-4.85765039,-0.817983484,0.48009959,,,,,,,,,,,,16.74765939,19.82187522,0.337282425,15.24,1.319572846,-0.725805731,-35.09152261,0.185324167,2.689661223,6.690075843,-6.623272077,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,5cf7ce44-ee47-11e9-a92e-04ea56cad207,126.3487854,,,11.17933011,-0.297963397,0.694775716,0.28964884,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
86,10/14/2019,2:56:54 PM,4,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Yuji, Eto",1000074170,Left,RIK,Stretch,3,Top,1,1,1,Sinker,Splitter,InPlay,Undefined,GroundBall,Out,1,1,"1,3",,,120.8218855,1.758788193,2.53495687,1066.908159,84.68427117,8:45,1.380219024,-0.304875458,1.694299962,-128.8856646,-1.619967298,-16.12471182,0.592791432,0.256128824,110.9376686,-7.685684003,1.348416256,0.509460293,133.0260559,-25.80246017,36.40009996,,,,,1.658418387,1.583158074,17.2620351,0.037871704,10.38650989,-2.107860003,0.23948012,15.24,1.416394933,-1.415961406,-33.24895879,0.573987181,1.501673628,5.853774299,-10.11140278,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,6d11190d-ee47-11e9-a92e-04ea56cad207,119.0671793,0.611812798,0.035520053,9.884216912,0.671709461,0.624840327,-0.250439635,0.573581299,0.611812798,-0.25277679,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
87,10/14/2019,2:58:09 PM,5,1,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,3,Top,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,129.2241765,1.142749187,0.664902546,2023.308162,149.3118423,11:00,1.317819865,-0.365809428,1.747950314,-73.41986069,37.45892435,-22.29288167,0.907991857,-0.400034196,117.3521255,-4.291897298,-0.987828108,0.475531061,,,,,,,,,,,,12.4773432,19.26044549,0.350585459,15.24,1.341427127,-0.333010347,-35.59690578,0.446306525,2.054286798,7.117267187,-6.635583992,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,99ad138f-ee47-11e9-a92e-04ea56cad207,127.5626453,,,11.87205094,-0.525871906,0.832976965,0.41749811,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
88,10/14/2019,2:58:31 PM,5,2,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,3,Top,2,1,0,Sinker,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,2,,,122.2619231,1.382748099,0.3201686,938.6695499,67.98624362,8:15,1.339654216,-0.320065916,1.6667617,-129.7476956,-7.037247172,-17.12039832,0.436635448,-0.399953231,114.1044571,-8.033860545,-0.929462968,0.5002596,,,,,,,,,,,,9.250184008,-4.545472042,0.312903019,15.24,1.366017712,-0.126420273,-33.71836245,0.344045064,1.396926773,5.138823794,-10.49308949,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,a48d28e1-ee47-11e9-a92e-04ea56cad207,121.2570433,,,8.157465998,-0.513578873,0.298067568,0.415965782,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
89,10/14/2019,2:58:54 PM,5,3,"Hiromasa, Kobayashi",1000073915,Left,TOK,"Ryou, Nakajima",1000074070,Right,RIK,Stretch,3,Top,2,2,0,Sinker,Splitter,InPlay,Undefined,GroundBall,Out,1,0,2,,,123.9965895,1.82109942,1.367752,1084.334617,76.90651682,8:30,1.370124822,-0.301483643,1.666715002,-125.816605,-5.353098422,-22.52845986,0.631681526,-0.13659462,114.4248322,-7.364544522,-0.284277709,0.495658331,161.3816042,3.906339076,-14.25734324,1082.620007,,,,26.32143717,25.53743236,-15.67167849,0.643132935,12.85933196,-4.049825398,0.266709081,15.24,1.408646579,-0.733483688,-34.15516751,0.628229044,1.973405339,5.839115808,-10.42814007,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,b505cf1a-ee47-11e9-a92e-04ea56cad207,122.3826902,0.972760797,0.622084027,9.571757343,0.321595383,0.617369224,0.137153659,0.275851234,0.611388214,0.137392906,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
90,10/14/2019,3:01:18 PM,1,1,"Seiya, Tanaka",1000074134,Left,RIK,"Hiromasa, Kobayashi",1000073915,Left,TOK,Windup,3,Bottom,0,0,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,134.2142618,-1.547485393,3.195927414,2202.904428,158.6899941,11:15,1.536251252,-0.617006257,1.875742404,-45.10862362,55.64491573,-21.74319465,0.648664069,0.066354146,122.7776962,-4.893551581,1.580670144,0.453299057,,,,,,,,,,,,14.06934508,31.37198404,0.544414366,15.24,1.497621716,-1.987880915,-36.95473938,-1.156686124,2.515744291,7.15314185,-4.197015062,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,06fa9bee-ee48-11e9-a92e-04ea56cad207,133.8189415,,,11.4365656,-0.111232002,0.601536975,-0.081041801,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
91,10/14/2019,3:01:28 PM,1,2,"Seiya, Tanaka",1000074134,Left,RIK,"Hiromasa, Kobayashi",1000073915,Left,TOK,Windup,3,Bottom,0,0,1,Cutter,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,,,123.6444957,1.117580113,2.051458305,2287.498803,245.9748724,2:15,1.466102204,-0.721174643,1.86076191,-112.4132011,4.87590035,11.18593487,0.65717463,-0.030915044,115.2080887,-7.14021695,2.876315267,0.489084038,104.0936394,79.39589952,-109.1825762,4249.999903,,,,23.15534357,4.00104686,-128.0708384,5.119815063,-4.823732992,1.967946741,0.672487761,15.24,1.485043583,-1.258387471,-34.10881625,0.297913062,-0.744618768,5.322376209,-9.502866586,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,0d45f389-ee48-11e9-a92e-04ea56cad207,124.0277646,32.59827271,0.862208849,8.43640698,1.067568269,0.734880646,0.062655519,1.091631796,0.73774205,0.063848947,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
92,10/14/2019,3:02:06 PM,1,3,"Seiya, Tanaka",1000074134,Left,RIK,"Hiromasa, Kobayashi",1000073915,Left,TOK,Windup,3,Bottom,0,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,135.9273477,-1.208508753,4.108972156,2322.516542,171.3282673,11:45,1.491950116,-0.613818704,1.936187449,-49.78969899,48.09464015,-7.349269121,0.654131544,0.467272232,124.1419785,-4.914132516,3.561757785,0.446798047,,,,,,,,,,,,6.991638294,27.25743167,0.523448416,15.24,1.462392382,-2.661868777,-37.39879677,-0.958976134,1.276756514,7.523312534,-4.829117985,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,21d2a691-ee48-11e9-a92e-04ea56cad207,135.7660364,,,11.78536924,0.019109731,0.618182578,-0.492901268,,,,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
93,10/14/2019,3:02:20 PM,1,4,"Seiya, Tanaka",1000074134,Left,RIK,"Hiromasa, Kobayashi",1000073915,Left,TOK,Windup,3,Bottom,0,1,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0,0,,,,135.8690688,-0.814575108,4.080902095,2305.66256,168.4987013,11:30,1.520772825,-0.599748393,1.965661303,-52.20882484,44.67899303,-9.109634407,0.770012823,0.453721791,124.973822,-4.694731275,3.403861168,0.444517893,126.6592224,12.80734499,2.94973932,1490.934237,33.47513024,4.385063229,1.881842623,55.88935883,55.88935883,4.569664314,2.047163086,7.711477401,25.09361136,0.512184454,15.24,1.500320475,-2.638878946,-37.41220386,-0.707087598,1.420318758,6.983909322,-5.184847319,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,30eceb73-ee48-11e9-a92e-04ea56cad207,136.4624482,4.472001104,2.049152853,10.89524682,0.832190686,0.802565856,-0.429839752,0.804315006,0.800324431,-0.431506803,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
94,10/14/2019,3:03:20 PM,2,1,"Seiya, Tanaka",1000074134,Left,RIK,"Shinpei, Tsujii",1000073888,Right,TOK,Stretch,3,Bottom,0,0,0,Cutter,Slider,InPlay,Undefined,GroundBall,Out,2,0,1,,,125.9567223,0.467798226,1.600867636,2293.906103,184.106602,12:15,1.456906783,-0.727652481,1.819451557,-89.86420791,25.19927891,1.816992686,0.690493958,-0.257045418,115.4336792,-6.176472534,1.735643308,0.484421517,155.1435054,-10.93346564,-1.04686353,,,,,3.611255531,3.45170088,3.052425474,0.078696899,0.155555976,13.29884422,0.688948711,15.24,1.462172243,-0.976447776,-34.71889222,-0.019846307,0.024508237,6.417962612,-7.71138351,TOK,RIK,TokyoBig6Jingu,Team Exclusive,Team,20191014-TokyoBig6Jingu-2,4e901ee2-ee48-11e9-a92e-04ea56cad207,125.2215227,0.677686526,0.07504183,10.52304309,0.354068395,0.682053012,0.254689492,0.314037916,0.677686526,0.253475834,28da77d1-ee3e-11e9-a92e-04ea56cad207,19A
