PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,season
11,10/20/2019,11:03:56 AM,3,3,"Syu, Tezuka",1000074135,Right,RIK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Windup,1,Top,2,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,145.7181307,-2.759608297,-3.572300295,2058.153081,199.9035174,12:45,1.671155658,0.398717927,2.091239888,-30.19542096,53.0907761,19.25063148,0.600487589,-0.402458647,133.4058151,-5.02661331,-2.124998308,0.412136593,,,,,,,,,,,,-13.23872742,31.57448297,-0.330361417,15.24,1.616259449,2.442220213,-40.12025723,-2.035593823,-2.791181564,8.401324953,-3.149657075,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,db55f2e5-f2dd-11e9-a934-04ea56cad207,147.1842129,,,12.31231553,-0.616380188,0.506649427,0.440344171,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
12,10/20/2019,11:04:15 AM,3,4,"Syu, Tezuka",1000074135,Right,RIK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Windup,1,Top,2,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.9599323,-3.331402037,-1.718484282,2072.120606,204.6014825,12:45,1.667555199,0.399331637,2.176329597,-37.52687135,46.6866767,21.41254445,0.370307755,0.138467037,132.1643326,-6.155679818,-0.096907939,0.41442471,,,,,,,,,,,,-13.27491543,28.65824702,-0.369445066,15.24,1.606497396,1.126717097,-39.69214902,-2.423902216,-2.739827926,8.210783476,-3.891835259,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,eae76701-f2dd-11e9-a934-04ea56cad207,146.3715808,,,11.79559971,-0.454379968,0.273315439,-0.137776,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
13,10/20/2019,11:04:37 AM,3,5,"Syu, Tezuka",1000074135,Right,RIK,"Koki, Fukuoka",1000073874,Left,WAS_EDA,Windup,1,Top,2,3,1,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,142.5646342,-3.845813692,-2.100826643,2097.715096,205.2110477,12:45,1.648804753,0.383194155,2.129754855,-41.4833943,45.00480082,21.22653668,0.165856861,0.012995186,131.0319305,-6.95245922,-0.498711087,0.419984321,,,,,,,,,,,,-13.3582692,27.90690276,-0.344824731,15.24,1.575076139,1.37505735,-39.26832373,-2.769353565,-2.700010132,7.992676754,-4.166030015,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,f7617c3e-f2dd-11e9-a934-04ea56cad207,144.4339634,,,11.53270362,-0.304494763,0.074995516,-0.007134936,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
14,10/20/2019,11:05:27 AM,4,1,"Syu, Tezuka",1000074135,Right,RIK,"Masaki, Kato",1000073885,Left,WAS_EDA,Stretch,1,Top,2,0,0,ChangeUp,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,114.1881456,-0.214649234,-1.036416517,1579.042682,212.2329585,1:00,1.658545808,0.306662804,2.147175712,-94.19166451,40.67781074,25.72883184,0.657198562,0.277012249,104.4439247,-7.326557389,0.917266101,0.524458941,,,,,,,,,,,,-15.28030428,23.07830571,-0.288653853,15.24,1.650804857,0.508057731,-31.52675434,-0.346162846,-1.972276788,5.609354675,-6.827860714,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,12398974-f2de-11e9-a934-04ea56cad207,115.6620571,,,9.744220901,-0.249905303,0.567408824,-0.288508321,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
15,10/20/2019,11:05:48 AM,4,2,"Syu, Tezuka",1000074135,Right,RIK,"Masaki, Kato",1000073885,Left,WAS_EDA,Stretch,1,Top,2,0,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,142.3315747,-2.18908517,-0.39663588,2043.392052,196.9559858,12:30,1.72697028,0.366833451,2.102274929,-31.54833445,56.74981376,17.32781276,0.803464149,0.429999659,128.0750565,-4.582422464,0.922903367,0.424356108,,,,,,,,,,,,-10.06799874,33.72398692,-0.359982321,15.24,1.683647977,0.218000469,-39.24076477,-1.597710773,-1.990525163,9.540727363,-3.139143746,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,225ec58c-f2de-11e9-a934-04ea56cad207,142.9459806,,,14.25651821,-0.337809898,0.740847457,-0.442905418,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
16,10/20/2019,11:06:27 AM,4,3,"Syu, Tezuka",1000074135,Right,RIK,"Masaki, Kato",1000073885,Left,WAS_EDA,Stretch,1,Top,2,0,2,Splitter,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,123.2356137,-1.179640453,-1.802143486,758.9220141,241.011376,2:00,1.697198716,0.351624404,1.990516438,-102.2078615,16.11265842,29.28241151,0.34512912,0.140473746,112.9559669,-8.799832912,0.400289399,0.491229788,,,,,,,,,,,,-17.55767088,9.804090959,-0.315097815,15.24,1.666951349,0.98293511,-33.97673438,-1.000500816,-2.632037735,6.517055131,-8.336936988,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,360442d3-f2de-11e9-a934-04ea56cad207,123.4859967,,,10.27964674,0.336082145,0.330266577,-0.141155244,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
17,10/20/2019,11:09:04 AM,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Shintarou, Miya",1000074185,Right,RIK,Windup,1,Bottom,0,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,146.1578165,-0.879225822,-3.295549516,2211.847991,238.6548987,2:00,1.528245152,0.677950931,2.027459699,-57.93457321,25.17543715,41.461284,0.703243812,0.172367422,134.1341125,-5.212142129,-0.189053834,0.411700437,103.0484986,25.30231377,-13.79018066,1710.277747,32.54449025,8.560422575,-8.060753878,58.55475764,58.55475764,-13.72793195,2.84579834,-25.21535565,14.54627084,-0.612495651,15.24,1.507343326,2.177790804,-40.28627277,-0.817646187,-5.37091531,8.312519519,-6.708268607,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,9871c372-f2de-11e9-a934-04ea56cad207,147.3401398,8.629853043,2.846350732,12.02370391,0.469792861,0.706705658,-0.172495585,0.421102351,0.702267649,-0.172332346,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
18,10/20/2019,11:10:04 AM,2,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Stretch,1,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.2454229,-0.455805453,-3.934818399,2190.150866,222.3855682,1:30,1.608110553,0.681252446,1.992882854,-47.2536421,40.79311966,37.30595255,1.007863917,-0.047278621,129.5561096,-4.009716132,-1.130179809,0.423751603,,,,,,,,,,,,-23.71108476,22.92963652,-0.600159157,15.24,1.596034692,2.58476866,-39.42152122,-0.474956222,-4.772380771,8.97368144,-5.191552989,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,bb043bdc-f2de-11e9-a934-04ea56cad207,143.149901,,,13.68931331,-0.149208788,0.966363186,0.058136204,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
19,10/20/2019,11:10:33 AM,2,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Stretch,1,Bottom,0,1,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,145.0010616,-1.490843162,-4.612515882,2224.425056,192.6107191,12:30,1.56408461,0.710938987,2.016865412,-38.96499,46.46728751,10.41376803,0.756892888,-0.475068771,132.0385666,-4.409119299,-3.833245219,0.417412694,,,,,,,,,,,,-9.175081046,26.85511599,-0.616011533,15.24,1.531237198,3.181732941,-39.87564228,-1.173451827,-1.900279628,8.737182254,-4.24460324,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,cc3df993-f2de-11e9-a934-04ea56cad207,145.3238028,,,12.96249498,-0.090004998,0.716063591,0.509896218,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
20,10/20/2019,11:11:16 AM,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Jinto, Miyazaki",1000074131,Right,RIK,Stretch,1,Bottom,0,1,1,Fastball,Fastball,InPlay,Undefined,Bunt,Sacrifice,1,0,,144.829222,-1.385366836,-3.617654757,2236.148481,215.6001121,1:15,1.556041559,0.701843208,2.03941318,-46.23193931,38.45931775,27.59128979,0.706763933,-0.031852805,132.673851,-4.847612255,-1.549647037,0.415598479,,,,,,,,,,,,-17.81156522,22.30033534,-0.629811794,15.24,1.525667661,2.42992989,-39.89910481,-1.122091478,-3.716651549,8.252794063,-5.153348908,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,e60b0d49-f2de-11e9-a934-04ea56cad207,145.9581857,,,12.15537101,0.932079079,0.748665815,0.017995307,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
21,10/20/2019,11:12:01 AM,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,1,Bottom,1,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,147.16898,-0.65094711,-4.182223608,2295.300072,210.7702532,1:00,1.547746723,0.712370244,2.026872982,-42.50610213,40.18526565,23.97325016,0.940626892,-0.216505195,133.8435379,-3.843810768,-2.383388818,0.410662217,,,,,,,,,,,,-16.39038515,22.78003169,-0.627774056,15.24,1.532282593,2.880038312,-40.50829627,-0.606984852,-3.502922966,9.023829141,-4.938143527,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,010215a6-f2df-11e9-a934-04ea56cad207,147.7126393,,,13.32544207,-0.373170627,0.885180936,0.249268147,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
22,10/20/2019,11:12:32 AM,3,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,1,Bottom,1,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.4456777,-0.744337901,-5.213202311,2319.278485,209.4542036,1:00,1.530135001,0.689459287,2.029678893,-36.92333225,44.67662411,25.27302485,0.952448844,-0.515679186,134.6729919,-3.51955072,-3.319415959,0.40794313,,,,,,,,,,,,-17.94516445,25.36766862,-0.583924476,15.24,1.513053591,3.635319677,-40.79558349,-0.659095164,-3.883825301,9.278038912,-4.316391416,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,13198143-f2df-11e9-a934-04ea56cad207,148.6971972,,,13.77268573,-0.455361069,0.896399569,0.566181002,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
23,10/20/2019,11:12:59 AM,3,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Hidetake, Ohta",1000074058,Right,RIK,Stretch,1,Bottom,1,1,1,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,146.9830347,-0.875231293,-3.081123528,2297.852584,225.9569723,1:30,1.592038326,0.68077497,1.996983524,-47.43783529,35.31169758,36.59186813,0.872705331,0.184849322,134.2692719,-4.426193469,-0.339168377,0.410806622,,,,,,,,,,,,-22.4012481,20.12899871,-0.617921451,15.24,1.57117043,2.052012187,-40.50687873,-0.786143035,-4.805549957,8.713856643,-5.488546453,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,1ea9fd8c-f2df-11e9-a934-04ea56cad207,147.6607162,,,12.71376284,0.320117706,0.864032518,-0.184209656,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
24,10/20/2019,11:13:46 AM,4,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kenta, Yamada",1000074117,Right,RIK,Stretch,1,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,148.693179,-1.043266455,-4.880840172,2272.831339,208.5613558,1:00,1.594799955,0.699748565,1.996635635,-29.36564132,52.03693187,28.36760484,1.008505233,-0.383854348,135.1821671,-3.245408048,-2.760023115,0.407449441,,,,,,,,,,,,-19.23782691,29.52422969,-0.59846293,15.24,1.571284348,3.39066746,-40.88062137,-0.850958843,-4.192957528,9.081306882,-3.371731871,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,3fae6412-f2df-11e9-a934-04ea56cad207,148.8773669,,,13.51101193,-0.519456093,0.953240816,0.42849412,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
25,10/20/2019,11:14:12 AM,4,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kenta, Yamada",1000074117,Right,RIK,Stretch,1,Bottom,2,1,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,149.4947112,-1.757043826,-3.731863253,2266.847731,223.4695291,1:30,1.565477798,0.699149134,2.00913458,-39.65056715,40.48637275,38.45065796,0.677145866,0.040109811,136.3124542,-4.728741086,-0.84853177,0.404269556,144.4512146,1.828943985,32.55311077,4144.462559,,,,18.88188332,18.5263597,35.30033132,0.506957397,-23.97033789,23.67454085,-0.623433605,15.24,1.526852161,2.54868962,-41.15570709,-1.405117351,-5.300250747,9.120707837,-4.571805025,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,4b6765e2-f2df-11e9-a934-04ea56cad207,150.0484,0.717068098,0.497331878,13.18225702,-0.032993833,0.638288573,-0.033618926,-0.04343265,0.63740654,-0.033482201,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
26,10/20/2019,11:16:27 AM,1,1,"Syu, Tezuka",1000074135,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Windup,2,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.2976028,1.175413766,-0.236230253,2173.38016,341.2865558,5:30,1.725903526,0.349441893,1.915492186,-119.6681417,-7.44198484,2.485175973,0.859409889,0.307943248,116.9708176,-7.67967446,-0.051370221,0.478411605,,,,,,,,,,,,-1.512117079,-4.834973668,-0.344292516,15.24,1.745202079,0.135727013,-34.85425628,0.330984995,-0.241935124,6.008503644,-10.58023425,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,9befde33-f2df-11e9-a934-04ea56cad207,126.7945832,,,9.326785188,-0.600712087,0.714290703,-0.307139858,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
27,10/20/2019,11:16:40 AM,1,2,"Syu, Tezuka",1000074135,Right,RIK,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Windup,2,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.8561028,-1.273990744,-0.479207269,2165.832324,349.4622704,5:45,1.727595261,0.339307923,1.835252775,-118.2434504,-9.893687875,1.821475884,0.185478766,0.222253403,120.6952652,-9.901981527,-0.344768945,0.47007661,,,,,,,,,,,,-1.276637374,-4.565809652,-0.328014189,15.24,1.689411998,0.291105149,-35.55889135,-1.200266511,-0.213911802,5.864638457,-10.5716915,RIK,WAS_EDA,TokyoBig6Jingu,Team Exclusive,Team,20191020-TokyoBig6Jingu-1,a47e7a4c-f2df-11e9-a934-04ea56cad207,129.0427959,,,8.160837574,0.171615765,0.139698919,-0.220693315,,,,1773b60c-f2d8-11e9-a934-04ea56cad207,19A
