count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,season
37,37.0,2024/04/14,18:30.7,2024/04/14,18:30.7,1.0,1.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Yuji, Nishikawa",1000126700,Right,RIK,Undefined,2,Bottom,0,0.0,0.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,114.61364,5.214644,-1.314611,1882.104995,322.311556,4:45,1.576602,-0.737716,1.569747,-176.5475,-29.6265,26.9397,1.311969,-0.845603,103.23576,-7.408509,0.55925,0.54739,,,,,,,,,,,,-14.2246,-16.8616,0.772659,15.24,1.70955,0.593107,-31.343477,2.156152,-1.80068,5.916724,-11.941156,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,494a4a50-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,110.81686,,,11.37788,,,,16.87028,-31.64973,2.958362,1.581951,2.774232,-5.970578,0.739547,0.686311,-0.90034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,12.0,37.0,2024/04/14,1400.243242,1400.243243,1713061111,1.0,1.0,宮城,Left,WAS_EDA,5,西川,Right,RIK,2,Bottom,0,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410403037,ボール,,2023,https://youtu.be/Tk7M9JZwrsY&t=2023,1671,https://youtu.be/yC3IymnMtF8&t=1671,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,L,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
38,38.0,2024/04/14,18:41.6,2024/04/14,18:41.6,1.0,2.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Yuji, Nishikawa",1000126700,Right,RIK,Undefined,2,Bottom,0,1.0,0.0,Cutter,Slider,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,126.51497,-0.132285,2.738983,1996.186268,211.466195,1:00,1.616424,-0.691547,1.687455,-103.9822,12.4315,5.403,0.538872,0.143381,116.38383,-7.625672,3.117844,0.487255,,,,,,,,,,,,-0.824,7.3638,0.618631,15.24,1.604572,-1.687908,-34.767932,-0.485533,-0.130314,6.38018,-8.642104,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,4fc2c8d0-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,124.49323,,,10.13113,,,,16.752596,-35.044406,3.19009,1.617497,-0.111043,-4.321052,0.691651,-1.682261,-0.065157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,13.0,38.0,2024/04/14,1411.116376,1411.116377,1713061122,1.0,2.0,宮城,Left,WAS_EDA,5,西川,Right,RIK,2,Bottom,0,1,0,ChangeUp,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2410403038,ファール,,2034,https://youtu.be/Tk7M9JZwrsY&t=2034,1682,https://youtu.be/yC3IymnMtF8&t=1682,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
39,39.0,2024/04/14,19:01.4,2024/04/14,19:01.4,1.0,3.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Yuji, Nishikawa",1000126700,Right,RIK,Undefined,2,Bottom,0,1.0,1.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,140.01206,-0.573389,2.951291,1966.968822,146.084622,10:45,1.652994,-0.695688,1.732504,-46.7211,49.8826,-31.0428,1.022661,-0.166907,125.16675,-4.110241,0.770185,0.443866,116.44127,84.252893,85.584091,4504.497239,,,,,1.743223,,,18.2932,26.845,0.622302,15.24,1.6349,-1.817819,-38.378881,-0.54356,3.448301,9.358501,-4.746338,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,5b8e7fb0-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,136.66297,14.586171,,14.84531,,,,16.706167,-38.734749,4.67925,1.652138,-0.363075,-2.373169,0.69392,-1.948945,1.724151,0.387099,0.996411,0.164179,185.813189,0.392155,0.107421,-2.150393,,,,,,,1.001682,32.035807,-8.00485,,,,,,,0.163609,3.245521,0.06598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,14.0,39.0,2024/04/14,1430.942202,1430.942204,1713061142,1.0,3.0,宮城,Left,WAS_EDA,5,西川,Right,RIK,2,Bottom,0,1,1,Fastball,InPlay,Undefined,Popup,Out,1,0,,,,,21.76503451,122.8285418,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,2,2,2410403039,捕邪飛,,2054,https://youtu.be/Tk7M9JZwrsY&t=2054,1692,https://youtu.be/yC3IymnMtF8&t=1692,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
40,40.0,2024/04/14,19:33.9,2024/04/14,19:33.9,2.0,1.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,2,Bottom,1,0.0,0.0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,129.95671,-0.320849,4.106983,2122.30967,115.269697,9:45,1.62424,-0.656864,1.74635,-101.2769,10.2082,-13.1368,0.52016,0.379577,117.66524,-7.677206,3.184298,0.476829,,,,,,,,,,,,10.0027,6.6972,0.553299,15.24,1.608709,-2.49397,-35.60885,-0.596994,1.634328,7.635978,-8.712406,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,6ee69610-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,127.21532,,,12.29147,,,,16.692563,-35.918988,3.817989,1.62577,-0.243136,-4.356203,0.65594,-2.560349,0.817164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,15.0,40.0,2024/04/14,1463.373106,1463.373107,1713061174,2.0,1.0,宮城,Left,WAS_EDA,6,菅谷,Left,RIK,2,Bottom,1,0,0,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410403040,見逃し,,2086,https://youtu.be/Tk7M9JZwrsY&t=2086,1709,https://youtu.be/yC3IymnMtF8&t=1709,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
41,41.0,2024/04/14,19:44.5,2024/04/14,19:44.5,2.0,2.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,2,Bottom,1,0.0,1.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,120.5428,2.303039,2.584606,2011.484274,306.653319,4:15,1.579468,-0.710864,1.588284,-149.3851,-16.4366,28.7368,0.74674,0.317804,108.62856,-8.402029,4.586252,0.520711,,,,,,,,,,,,-11.8857,-8.4203,0.635396,15.24,1.63122,-1.628682,-33.010606,0.717039,-1.655518,6.987139,-10.979482,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,7548f480-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,116.49465,,,11.91423,,,,16.850793,-33.349809,3.493569,1.583471,1.250058,-5.489741,0.712513,-1.548312,-0.827759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,16.0,41.0,2024/04/14,1473.908929,1473.90893,1713061185,2.0,2.0,宮城,Left,WAS_EDA,6,菅谷,Left,RIK,2,Bottom,1,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410403041,見逃し,,2097,https://youtu.be/Tk7M9JZwrsY&t=2097,1720,https://youtu.be/yC3IymnMtF8&t=1720,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
42,42.0,2024/04/14,19:55.3,2024/04/14,19:55.3,2.0,3.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,2,Bottom,1,0.0,2.0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Error,0,0,,132.53881,-0.80264,3.399671,2043.237343,162.910611,11:30,1.630143,-0.663337,1.718798,-85.8842,20.3591,-5.195,0.542661,0.252515,121.20608,-7.035242,3.035091,0.465485,113.94064,-21.855094,10.311941,,,,,1.788533,1.788533,-0.262632,0.046149,5.1457,11.9207,0.575632,15.24,1.60276,-2.13653,-36.382228,-0.849541,0.887472,7.252152,-7.750697,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,7baf2380-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,130.3158,0.545087,,11.33274,,,,16.720847,-36.676221,3.626076,1.630831,-0.535337,-3.875349,0.662974,-2.172507,0.443736,0.451443,0.545087,-0.251473,,0.450907,28.973052,,,,,,,,0.545305,-11.811505,,,,,,,,-0.251571,5.271534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,17.0,42.0,2024/04/14,1484.669509,1484.66951,1713061195,2.0,3.0,宮城,Left,WAS_EDA,6,菅谷,Left,RIK,2,Bottom,1,0,2,Cutter,InPlay,Undefined,GroundBall,Error,0,0,,,,,32.92886411,18.27263827,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,中村敢,,"4,3,2,6","4E,3,2,6",2410403042,二ゴ失,,2108,https://youtu.be/Tk7M9JZwrsY&t=2108,1731,https://youtu.be/yC3IymnMtF8&t=1731,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
43,43.0,2024/04/14,20:47.9,2024/04/14,20:47.9,3.0,1.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shuya, Kuwagaki",1000126714,Left,RIK,Undefined,2,Bottom,1,0.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,141.83393,-2.24794,4.39186,2177.967298,152.776025,11:00,1.627581,-0.679839,1.714195,-40.2372,53.4243,-25.7747,0.583635,0.314005,128.3375,-5.283454,2.588044,0.437054,,,,,,,,,,,,16.322,29.6679,0.567534,15.24,1.565971,-2.844879,-38.827749,-1.662133,3.191584,8.598298,-4.005426,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,9b03c4c0-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.7929,,,13.49643,,,,16.724542,-39.155117,4.299149,1.626351,-1.509633,-2.002713,0.678162,-2.966394,1.595792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,18.0,43.0,2024/04/14,1537.764686,1537.764687,1713061249,3.0,1.0,宮城,Left,WAS_EDA,7,桑垣,Left,RIK,2,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,2,,菅谷,,Nothing,,,,,,2410403043,見逃し,,2160,https://youtu.be/Tk7M9JZwrsY&t=2160,1761,https://youtu.be/yC3IymnMtF8&t=1761,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
44,44.0,2024/04/14,21:02.7,2024/04/14,21:02.7,3.0,2.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shuya, Kuwagaki",1000126714,Left,RIK,Undefined,2,Bottom,1,0.0,1.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,2,129.78196,-1.613937,2.402578,2108.410418,178.084073,12:00,1.588461,-0.692909,1.728791,-100.7286,8.5677,-0.1814,0.122023,-0.01159,120.51738,-8.843773,2.389804,0.472125,,,,,,,,,,,,1.6568,6.2672,0.631106,15.24,1.539189,-1.496978,-35.69804,-1.403915,0.278258,6.259168,-8.754059,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,a3d43d00-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,128.48281,,,9.26458,,,,16.711628,-35.955145,3.129584,1.589472,-1.04433,-4.37703,0.692831,-1.508408,0.139129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,19.0,44.0,2024/04/14,1552.072054,1552.072055,1713061263,3.0,2.0,宮城,Left,WAS_EDA,7,桑垣,Left,RIK,2,Bottom,1,0,1,Splitter,BallinDirt,Undefined,Undefined,Undefined,0,0,,130.0,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,2,,菅谷,,Nothing,,,,,,2410403044,ボール,,2175,https://youtu.be/Tk7M9JZwrsY&t=2175,1775,https://youtu.be/yC3IymnMtF8&t=1775,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
45,45.0,2024/04/14,21:26.2,2024/04/14,21:26.2,3.0,3.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shuya, Kuwagaki",1000126714,Left,RIK,Undefined,2,Bottom,1,1.0,1.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,2,130.40999,-0.874842,3.880865,2057.716219,177.401283,12:00,1.594374,-0.675453,1.71639,-100.731,10.9001,-0.3063,0.337683,0.426826,117.75417,-8.177476,3.859381,0.477142,,,,,,,,,,,,3.4723,7.5178,0.574688,15.24,1.564023,-2.421322,-35.714755,-0.946946,0.567802,7.996915,-8.577308,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,b1dc2840-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,127.13207,,,12.65582,,,,16.722364,-36.045143,3.998458,1.595825,-0.592578,-4.288654,0.675208,-2.444781,0.283901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,20.0,45.0,2024/04/14,1575.743338,1575.743339,1713061287,3.0,3.0,宮城,Left,WAS_EDA,7,桑垣,Left,RIK,2,Bottom,1,1,1,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,2,,菅谷,,Nothing,,,,,,2410403045,ボール,,2199,https://youtu.be/Tk7M9JZwrsY&t=2199,1791,https://youtu.be/yC3IymnMtF8&t=1791,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
46,46.0,2024/04/14,21:44.8,2024/04/14,21:44.8,3.0,4.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shuya, Kuwagaki",1000126714,Left,RIK,Undefined,2,Bottom,1,2.0,1.0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,127.50933,0.874776,2.314122,2016.111346,214.763231,1:15,1.596995,-0.690296,1.690159,-105.2027,9.7403,4.2043,0.794362,0.011263,116.61067,-6.731113,2.609007,0.484168,135.18287,-11.310097,39.462679,,,,,4.439684,4.439684,34.670173,0.108647,-0.4415,5.3061,0.628846,15.24,1.61171,-1.435273,-35.034093,0.120838,-0.070624,6.709265,-8.957854,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,bcf04ef0-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,125.28708,0.8171,,10.89867,,,,16.749671,-35.322022,3.354632,1.598275,0.505265,-4.478927,0.690376,-1.432242,-0.035312,0.579121,0.8171,-0.018529,202.155867,0.579128,28.426871,-1.378002,,,,,,,0.817097,-7.364058,-1.441483,,,,,,,-0.018527,23.40269,0.118928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,21.0,46.0,2024/04/14,1594.176822,1594.176822,1713061305,3.0,4.0,宮城,Left,WAS_EDA,7,桑垣,Left,RIK,2,Bottom,1,2,1,Slider,InPlay,Undefined,GroundBall,Out,1,0,,,,,22.10815566,31.35708522,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,2,,菅谷,,Undefined,,,,3,3A,2410403046,一ゴ,,2217,https://youtu.be/Tk7M9JZwrsY&t=2217,1810,https://youtu.be/yC3IymnMtF8&t=1810,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
47,47.0,2024/04/14,22:23.7,2024/04/14,22:23.7,4.0,1.0,"Konan, Miyagi",1000242757,Left,WAS_EDA,"Shingo, Tomaru",1000101287,Right,RIK,Undefined,2,Bottom,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,3,142.27629,-0.933392,0.859368,2056.568352,156.630808,11:15,1.642813,-0.697811,1.708717,-44.9315,48.9345,-19.5649,0.927879,-0.648938,127.0418,-4.334656,-0.515694,0.437531,,,,,,,,,,,,10.5171,26.4929,0.676889,15.24,1.615108,-0.477819,-39.012468,-0.789673,2.045564,9.774354,-4.65381,RIK,WAS_EDA,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-1,d4230770-fa05-11ee-b71e-f5fa29320b83,26fc3035-c4c6-48e6-bbf3-67fa6a66eca9,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.64161,,,15.2345,,,,16.72893,-39.383745,4.887177,1.641746,-0.6129,-2.326905,0.696514,-0.55552,1.022782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,22.0,47.0,2024/04/14,1637.305564,1637.305565,1713061348,4.0,1.0,宮城,Left,WAS_EDA,8,戸丸,Right,RIK,2,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,RIK,#101f56,立教,WAS_EDA,#470004,早稲田,JinguStadium,A,春季リーグ戦,Normal,3,,,菅谷,Nothing,,,,,,2410403047,ボール,,2256,https://youtu.be/Tk7M9JZwrsY&t=2256,1836,https://youtu.be/yC3IymnMtF8&t=1836,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"田中祥,齋藤大,柴田,丸山,西川,菅谷,桑垣,戸丸,大越","尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,宮城","大越,戸丸,丸山,田中祥,齋藤大,柴田,西川,桑垣,菅谷","宮城,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","L,L,R,L,L,R,L,L,R,R","R,L,R,L,R,L,R,L,L,L",24S
