count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
152,147.0,2024/4/14,53:40.1,2024/4/14,53:40.1,4.0,1.0,"Kazuhiro, Watanabe",1000242226,Left,KEI_KEI,"Kaichi, Uchida",1000126392,Right,TOK,Undefined,5,Top,1,0.0,0.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",110.27804,6.008537,-0.669134,2324.116753,318.106909,4:30,1.627024,-0.755978,1.840142,-189.3205,-35.3413,36.6585,1.435927,-0.578246,99.21943,-7.74086,1.92196,0.560384,,,,,,,,,,,,-19.026,-20.8486,0.769735,15.24,1.758739,0.201541,-30.176099,2.528601,-2.225301,5.625216,-12.245126,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,57dacae0-fa23-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,108.2472,,,11.05861,,,,16.600462,-30.42865,2.812608,1.632873,3.078361,-6.122563,0.758444,0.301449,-1.112651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,81.0,147.0,2024/4/14,5283.327438,5283.327443,1713074021,4.0,1.0,渡辺和,Left,KEI_KEI,4,内田,Right,TOK,5,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,106.0,71.0,-32.5,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"1,2",榎本,中山,,Nothing,,,,,,2410410152,ボール,,5122,https://youtu.be/33WAwpnwGxE&t=5121,3540,https://youtu.be/4LGsgGnLxII&t=3540,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,渡辺和","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","渡辺和,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","L,L,L,L,R,R,R,R,R,R",1:25:24,24S
153,148.0,2024/4/14,56:40.1,2024/4/14,56:40.1,4.0,2.0,"Shunya, Kogure",1000126482,Right,KEI_KEI,"Kaichi, Uchida",1000126392,Right,TOK,Undefined,5,Top,1,1.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",126.06275,3.265088,-3.331883,1958.255861,250.607223,2:15,0.985158,0.688058,2.033823,-96.8533,15.5572,34.5383,0.929601,0.103322,115.20294,-3.905365,-0.863229,0.478804,,,,,,,,,,,,-20.3365,7.0775,-0.621422,15.24,1.047374,1.874899,-34.631632,1.670074,-3.199484,6.171668,-8.69316,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,c31d22d0-fa23-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,126.69058,,,10.85981,,,,16.405896,-34.838786,3.085834,0.986421,1.961862,-4.34658,-0.686156,1.98229,-1.599742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,1.0,148.0,2024/4/14,5462.909979,5462.909986,1713074200,4.0,2.0,木暮,Right,KEI_KEI,4,内田,Right,TOK,5,Top,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.0,99.8,6.0,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"1,2",榎本,中山,,Nothing,,,,,,2410410153,見逃し,,5302,https://youtu.be/33WAwpnwGxE&t=5301,3660,https://youtu.be/4LGsgGnLxII&t=3660,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","R,L,L,L,R,R,R,R,R,R",1:28:24,24S
154,149.0,2024/4/14,56:55.9,2024/4/14,56:55.9,4.0,3.0,"Shunya, Kogure",1000126482,Right,KEI_KEI,"Kaichi, Uchida",1000126392,Right,TOK,Undefined,5,Top,1,1.0,1.0,Slider,Curveball,InPlay,Undefined,GroundBall,GroundBall,Single,0,1,"1,2",114.82622,3.270849,-2.016426,2588.643498,97.070167,9:15,0.944887,0.682214,1.890833,-130.4361,9.1734,-36.2636,0.562312,-0.247955,104.25604,-6.297763,-4.586134,0.533596,113.75689,2.683986,-29.082755,1861.460746,,,,13.440801,13.189834,-27.837461,0.43435,17.2298,3.4377,-0.633884,15.24,1.012068,1.250765,-31.522223,1.386987,2.211465,5.866137,-9.365415,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,cc8d3670-fa23-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,113.68159,0.632307,,10.57018,,,,16.548964,-31.764881,2.933068,0.946681,1.774396,-4.682707,-0.683731,1.159286,1.105733,0.544371,0.54864,0.25364,40.479644,0.545524,27.549196,-3.324744,,,,,,,0.55097,1.408095,-6.174163,,,,,,,0.253923,-15.35134,0.727688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,2.0,149.0,2024/4/14,5478.938971,5478.938975,1713074216,4.0,3.0,木暮,Right,KEI_KEI,4,内田,Right,TOK,5,Top,1,1,1,Slider,InPlay,Undefined,GroundBall,Single,0,1,,113.0,61.0,-19.2,61.34345779,-26.56505118,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"1,2",榎本,中山,,Undefined,,,中山,7,7,2410410154,左安①,,5317,https://youtu.be/33WAwpnwGxE&t=5316,3676,https://youtu.be/4LGsgGnLxII&t=3676,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","R,L,L,L,R,R,R,R,R,R",1:28:39,24S
155,150.0,2024/4/14,57:42.3,2024/4/14,57:42.3,5.0,1.0,"Shunya, Kogure",1000126482,Right,KEI_KEI,"Kaiki, Ohara",1000242856,Right,TOK,Undefined,5,Top,1,0.0,0.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",127.4182,2.687875,-3.008839,1934.451412,255.731393,2:30,1.018776,0.689375,1.985888,-98.777,12.8078,35.7646,0.784339,0.204737,115.51587,-4.622049,-0.457734,0.477043,,,,,,,,,,,,-20.8204,5.8863,-0.627026,15.24,1.070989,1.685597,-34.993235,1.313838,-3.310817,6.910617,-8.870616,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,e827dcf0-fa23-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,127.15843,,,11.90233,,,,16.453411,-35.23205,3.455309,1.020289,1.620386,-4.435308,-0.687253,1.800011,-1.655408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,3.0,150.0,2024/4/14,5525.372513,5525.372518,1713074263,5.0,1.0,木暮,Right,KEI_KEI,5,大原,Right,TOK,5,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.0,63.8,18.4,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"1,2",内田,榎本,,Nothing,,,,,,2410410155,見逃し,,5363,https://youtu.be/33WAwpnwGxE&t=5363,3697,https://youtu.be/4LGsgGnLxII&t=3697,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","R,L,L,L,R,R,R,R,R,R",1:29:25,24S
156,151.0,2024/4/14,57:56.2,2024/4/14,57:56.2,5.0,2.0,"Shunya, Kogure",1000126482,Right,KEI_KEI,"Kaiki, Ohara",1000242856,Right,TOK,Undefined,5,Top,1,0.0,1.0,Fastball,Changeup,InPlay,Undefined,GroundBall,,Out,1,0,"1,2",130.09871,2.816627,-4.219785,2023.554528,273.937317,3:15,0.994429,0.687891,1.95404,-106.5562,1.4055,33.0567,0.720969,-0.166217,117.66976,-5.01995,-1.871688,0.469234,,,,,,,,,,,,-20.4863,-0.3584,-0.597492,15.24,1.050289,2.488354,-35.67592,1.381658,-3.377502,7.340289,-9.865733,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,f07346b0-fa23-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,129.2745,,,12.42895,,,,16.485757,-35.931319,3.670145,0.996243,1.724928,-4.932866,-0.686116,2.605871,-1.688751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,4.0,151.0,2024/4/14,5539.339339,5539.339343,1713074277,5.0,2.0,木暮,Right,KEI_KEI,5,大原,Right,TOK,5,Top,1,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,128.0,,,20.95018396,-32.3474435,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"1,2",内田,榎本,,Undefined,,,,"5,3","5,3A",2410410156,三ゴ,,5378,https://youtu.be/33WAwpnwGxE&t=5377,3711,https://youtu.be/4LGsgGnLxII&t=3711,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","R,L,L,L,R,R,R,R,R,R",1:29:40,24S
157,152.0,2024/4/14,58:31.8,2024/4/14,58:31.8,6.0,1.0,"Shunya, Kogure",1000126482,Right,KEI_KEI,"Taiyo, Suzuki",1000126387,Right,TOK,Undefined,5,Top,2,0.0,0.0,Slider,Curveball,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,"2,3",116.23349,4.006352,-0.600982,2514.062446,87.369416,9:00,0.983726,0.654228,1.832198,-134.9961,2.9656,-41.2933,0.766915,0.071595,104.76875,-5.875628,-3.519827,0.530437,131.337,27.433069,-18.163218,2016.057966,31.761426,14.527303,-10.739337,91.758173,90.208706,-19.354183,4.145979,20.7014,-0.4246,-0.63716,15.24,1.070919,0.504024,-31.877069,1.777105,2.704392,6.232122,-9.862114,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,05af3840-fa24-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,114.3585,16.998736,,11.46474,,,,16.607441,-32.143299,3.116061,0.986004,2.198404,-4.931057,-0.656224,0.388496,1.352196,0.334199,0.760512,-0.069226,172.882586,0.334192,30.767539,-4.901928,1.142557,-0.256021,0.063262,-0.014761,0.00225,-0.000146,0.760796,16.799522,-4.569835,0.044665,0.110552,-0.069808,0.022166,-0.003491,0.000215,-0.069231,-10.093828,1.238231,-0.241082,0.049029,-0.014308,0.004232,-0.000733,5e-05,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,5.0,152.0,2024/4/14,5575.169312,5575.169318,1713074313,6.0,1.0,木暮,Right,KEI_KEI,6,鈴木太,Right,TOK,5,Top,2,0,0,Slider,InPlay,Undefined,FlyBall,Out,1,0,,115.0,63.0,-16.0,86.75776501,-17.81888891,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,"2,3",,内田,榎本,Undefined,,,,7,7,2410410157,左飛,,5414,https://youtu.be/33WAwpnwGxE&t=5412,3730,https://youtu.be/4LGsgGnLxII&t=3730,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,L","R,L,L,L,R,R,R,R,R,R",1:30:16,24S
158,153.0,2024/4/14,01:05.3,2024/4/14,01:05.3,1.0,1.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,5,Bottom,0,0.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,104.12832,3.590164,-1.168656,1903.511999,30.749033,7:00,1.593411,0.619583,1.953674,-184.487,-14.7009,-12.4366,0.756182,0.167666,94.31875,-9.928777,-2.05616,0.588445,,,,,,,,,,,,5.3917,-8.5314,-0.593531,15.24,1.662294,0.628132,-28.580864,1.250447,0.563743,5.183331,-10.698675,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,6145b8f0-fa24-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,103.0853,,,9.80957,,,,16.485875,-28.805925,2.591665,1.597914,1.714986,-5.349338,-0.620274,0.603654,0.281871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,67.0,153.0,2024/4/14,5728.04043,5728.040436,1713074465,1.0,1.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,5,Bottom,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,103.0,52.6,20.8,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410158,見逃し,,5567,https://youtu.be/33WAwpnwGxE&t=5566,3776,https://youtu.be/4LGsgGnLxII&t=3776,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,R","R,L,L,L,R,R,R,R,R,R",1:32:49,24S
159,154.0,2024/4/14,01:17.9,2024/4/14,01:17.9,1.0,2.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Miki, Furuno",1000126440,Left,KEI_KEI,Undefined,5,Bottom,0,0.0,1.0,Fastball,Changeup,HitByPitch,Undefined,Undefined,,Undefined,0,0,,127.93737,-2.783078,-4.420367,2094.169779,196.681276,12:30,1.72255,0.532573,1.976966,-72.4332,38.8152,10.4862,0.216476,-0.601999,116.82722,-8.149081,-3.674054,0.476323,,,,,,,,,,,,-9.0885,23.6473,-0.438451,15.24,1.658961,2.671939,-35.08739,-1.933735,-1.449081,7.11178,-6.036311,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,68a14470-fa24-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,127.35056,,,11.11015,,,,16.463484,-35.334504,3.55589,1.722509,-1.72399,-3.018156,-0.532169,2.72229,-0.724541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,68.0,154.0,2024/4/14,5740.625843,5740.625847,1713074478,1.0,2.0,鈴木太,Right,TOK,2,古野,Left,KEI_KEI,5,Bottom,0,0,1,Cutter,HitByPitch,Undefined,Undefined,Undefined,0,0,,125.0,63.0,-32.7,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410410159,死球,,5579,https://youtu.be/33WAwpnwGxE&t=5578,3789,https://youtu.be/4LGsgGnLxII&t=3789,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,R","R,L,L,L,R,R,R,R,R,R",1:33:01,24S
160,155.0,2024/4/14,01:50.9,2024/4/14,01:50.9,2.0,1.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,5,Bottom,0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,130.93056,-2.739681,-3.004288,2097.320494,212.002737,1:00,1.728094,0.541983,1.956037,-65.2521,40.1947,22.9855,0.30627,-0.070736,120.14921,-7.57897,-1.365437,0.463737,,,,,,,,,,,,-14.2235,24.0144,-0.477807,15.24,1.664783,1.791309,-35.972836,-1.930909,-2.40498,6.910244,-5.746167,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,7c54e850-fa24-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,130.80702,,,10.78135,,,,16.483796,-36.210976,3.455122,1.727914,-1.732885,-2.873084,-0.540967,1.874189,-1.20249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,69.0,155.0,2024/4/14,5774.097487,5774.097493,1713074511,2.0,1.0,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,5,Bottom,0,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,35.7,-4.8,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,1,古野,,,Nothing,,,,,,2410410160,ボール,,5612,https://youtu.be/33WAwpnwGxE&t=5611,3805,https://youtu.be/4LGsgGnLxII&t=3805,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,R","R,L,L,L,R,R,R,R,R,R",1:33:34,24S
161,,2024/4/14,0:02:11,2024/4/14,0:02:11,,,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,,5,Bottom,0,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,,,2024/4/14,5794.782852,5794.782856,1713074532,,,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,5,Bottom,0,1,0,,,,,,0,0,,,,,,,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,1,古野,,,PickOff,,,,"1,3","1,3",2410410161,牽制,,5633,https://youtu.be/33WAwpnwGxE&t=5632,3825,https://youtu.be/4LGsgGnLxII&t=3825,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,R","R,L,L,L,R,R,R,R,R,R",1:33:55,24S
162,156.0,2024/4/14,02:26.2,2024/4/14,02:26.2,2.0,2.0,"Taiyo, Suzuki",1000126387,Right,TOK,"Sotaro, Homma",1000126437,Right,KEI_KEI,Undefined,5,Bottom,0,1.0,0.0,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Double,0,1,1,124.64117,-0.037599,-2.076198,2247.96579,180.712621,12:00,1.660446,0.606645,1.902881,-100.0891,16.2858,0.1587,0.648978,0.024299,114.86152,-7.357153,-2.064909,0.487174,159.8342,-4.687975,-43.615033,,,,,7.437758,7.437758,-38.824958,0.157153,-1.5228,9.4456,-0.559553,15.24,1.653602,1.243334,-34.314343,-0.361603,-0.234932,6.12607,-8.349374,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20240414-JinguStadium-2,9162c500-fa24-11ee-b71e-f5fa29320b83,23dfd073-2774-4a50-b063-5da503621747,v3,,,,"Ryotaro, Fukawa",1000126393,Right,TOK,124.51398,0.695117,,9.77965,,,,16.537344,-34.545179,3.063035,1.6613,-0.046991,-4.174687,-0.60657,1.252187,-0.117466,0.957653,0.695117,0.079453,78.066924,0.957958,32.010804,-7.869723,,,,,,,0.695235,-3.638621,-5.002019,,,,,,,0.079459,-30.524529,2.207175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,70.0,156.0,2024/4/14,5809.378503,5809.378507,1713074547,2.0,2.0,鈴木太,Right,TOK,3,本間,Right,KEI_KEI,5,Bottom,0,1,0,Fastball,InPlay,Undefined,GroundBall,Double,0,1,,,,,73.42348218,-44.6744593,KEI_KEI,#112163,慶應,TOK,#217fc4,東大,JinguStadium,A,春季リーグ戦,Normal,1,古野,,,Undefined,,中山,古野,"7,6,2","7E,6,2",2410410162,左2①,,5648,https://youtu.be/33WAwpnwGxE&t=5647,3840,https://youtu.be/4LGsgGnLxII&t=3840,府川,西前,山口真,内田,青貝,中山,榎本,大原,"水鳥,古野,本間,清原,横地,常松,斎藤快,森村,木暮","中山,榎本,山口真,内田,大原,鈴木太,西前,府川,青貝","木暮,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","鈴木太,府川,西前,山口真,内田,青貝,中山,榎本,大原","R,L,L,R,R,L,R,R,R,R","R,L,L,L,R,R,R,R,R,R",1:34:10,24S
