count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
111,108.0,2024/4/13,46:26.9,2024/4/13,46:26.9,4.0,1.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,4,Bottom,2,0.0,0.0,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,1,132.93189,-1.601398,-3.189429,1510.511393,204.261869,12:45,1.699936,0.459219,1.882867,-68.776,35.3653,14.2985,0.560602,-0.296476,120.69188,-6.700549,-2.175355,0.460857,,,,,,,,,,,,-9.8797,20.6344,-0.386539,15.24,1.65883,1.967763,-36.487216,-1.256433,-1.702331,7.732263,-6.251228,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,2b535070-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,131.62439,,,12.24001,,,,16.556115,-36.765065,3.866132,1.699943,-1.031803,-3.125614,-0.458347,2.028934,-0.851165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,50.0,108.0,2024/4/13,3434.741735,3434.741739,1712987189,4.0,1.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,4,Bottom,2,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,1,前田,,,Nothing,,,,,,2410313111,ボール,,3952,https://youtu.be/PYFWdATw8bc&t=3952,2975,https://youtu.be/eCWnYjN7sSA&t=2975,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:51:16,24S
112,109.0,2024/4/13,46:41.0,2024/4/13,46:41.0,4.0,2.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,4,Bottom,2,1.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,144.31913,0.10267,-2.255407,2210.222069,214.359449,1:15,1.717833,0.459517,2.093089,-42.5791,43.4077,27.6207,1.320587,0.108829,130.19414,-3.17226,-0.269291,0.418765,,,,,,,,,,,,-16.3159,23.7666,-0.416719,15.24,1.717794,1.435091,-39.696758,-0.043351,-3.319315,9.345397,-4.97157,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,33b77250-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,144.85447,,,14.12499,,,,16.345653,-39.956202,4.672699,1.717082,0.094668,-2.485785,-0.457839,1.527241,-1.659658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,51.0,109.0,2024/4/13,3449.546942,3449.546945,1712987204,4.0,2.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,4,Bottom,2,1,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,1,前田,,,Nothing,,,,,,2410313112,ボール,,3967,https://youtu.be/PYFWdATw8bc&t=3967,2989,https://youtu.be/eCWnYjN7sSA&t=2989,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:51:31,24S
113,110.0,2024/4/13,47:00.1,2024/4/13,47:00.1,4.0,3.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,4,Bottom,2,2.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,142.50515,0.248797,-2.655245,2102.544173,220.816834,1:15,1.690462,0.461793,2.048972,-52.1941,35.8091,28.4605,1.237905,0.006175,129.64119,-3.692661,-0.615174,0.423647,,,,,,,,,,,,-16.8484,19.5625,-0.40938,15.24,1.692941,1.68672,-39.208099,0.007753,-3.374072,8.43819,-5.889051,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,3f1991f0-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,143.18532,,,12.86396,,,,16.390188,-39.454861,4.219095,1.690196,0.179969,-2.944526,-0.460148,1.78539,-1.687036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,52.0,110.0,2024/4/13,3465.459293,3465.4593,1712987220,4.0,3.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,4,Bottom,2,2,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,1,前田,,,Nothing,,,,,,2410313113,ボール,,3986,https://youtu.be/PYFWdATw8bc&t=3986,3008,https://youtu.be/eCWnYjN7sSA&t=3008,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:51:50,24S
114,111.0,2024/4/13,47:19.9,2024/4/13,47:19.8,4.0,4.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,4,Bottom,2,3.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,140.90634,-1.299687,-2.290565,2048.079223,220.765499,1:15,1.686379,0.452092,2.004854,-52.8358,37.6457,29.9031,0.794603,0.110917,128.48985,-5.270869,-0.151145,0.429571,,,,,,,,,,,,-17.2614,21.6005,-0.405476,15.24,1.656452,1.411566,-38.762513,-1.048409,-3.380231,8.212951,-5.576718,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,4ae521c0-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,141.21079,,,12.4165,,,,16.434358,-39.014752,4.106476,1.686021,-0.877135,-2.788359,-0.450423,1.51538,-1.690115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,53.0,111.0,2024/4/13,3485.18352,3485.183523,1712987240,4.0,4.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,4,Bottom,2,3,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,1,前田,,,Nothing,,,,,,2410313114,見逃し,,4005,https://youtu.be/PYFWdATw8bc&t=4005,3028,https://youtu.be/eCWnYjN7sSA&t=3028,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:52:09,24S
115,112.0,2024/4/13,47:37.2,2024/4/13,47:37.2,4.0,5.0,"Isshin, Obata",1000126682,Right,RIK,"Yamato, Umemura",1000126591,Left,WAS_EDA,Undefined,4,Bottom,2,3.0,1.0,Slider,Slider,BallCalled,Walk,Undefined,,Undefined,0,0,1,126.04627,1.822325,-0.399089,2355.640759,86.592417,9:00,1.653628,0.50634,1.798674,-115.5812,2.4539,-32.6058,1.013624,0.067359,113.26836,-6.630297,-2.703668,0.490637,,,,,,,,,,,,16.0829,1.2188,-0.494484,15.24,1.690647,0.394584,-34.5951,0.661988,2.462789,7.616737,-9.620011,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,553b0180-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,123.63521,,,12.77791,,,,16.639793,-34.901929,3.808368,1.656175,1.049516,-4.810006,-0.508381,0.295374,1.231395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,54.0,112.0,2024/4/13,3502.508693,3502.508696,1712987257,4.0,5.0,小畠,Right,RIK,7,梅村,Left,WAS_EDA,4,Bottom,2,3,1,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,,52.6,-29.2,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,1,前田,,,Nothing,,,,,,2410313115,四球,,4023,https://youtu.be/PYFWdATw8bc&t=4023,3045,https://youtu.be/eCWnYjN7sSA&t=3045,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:52:27,24S
116,113.0,2024/4/13,48:24.4,2024/4/13,48:24.4,5.0,1.0,"Isshin, Obata",1000126682,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,4,Bottom,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",144.60489,0.048052,-1.464452,2070.605567,204.849947,12:45,1.659891,0.485046,2.029245,-39.4685,46.6776,20.2442,1.278613,0.27893,130.66491,-2.988624,-0.013773,0.419153,,,,,,,,,,,,-11.6622,25.2955,-0.455813,15.24,1.658759,0.918801,-39.778302,-0.072725,-2.387629,9.212205,-4.627848,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,715b52c0-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,144.72048,,,13.93998,,,,16.409217,-40.048164,4.606102,1.658904,0.062843,-2.313924,-0.483752,0.988744,-1.193815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,55.0,113.0,2024/4/13,3550.364265,3550.36427,1712987305,5.0,1.0,小畠,Right,RIK,8,石郷岡,Left,WAS_EDA,4,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,"1,2",梅村,前田,,Nothing,,,,,,2410313116,ボール,,4070,https://youtu.be/PYFWdATw8bc&t=4070,3062,https://youtu.be/eCWnYjN7sSA&t=3062,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:53:14,24S
117,114.0,2024/4/13,48:39.6,2024/4/13,48:39.6,5.0,2.0,"Isshin, Obata",1000126682,Right,RIK,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,4,Bottom,2,1.0,0.0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Out,1,0,"1,2",143.95632,-1.421074,-2.247067,2106.612681,206.804372,1:00,1.685632,0.485695,2.096221,-49.6505,35.3233,16.5628,0.794034,0.026872,132.39278,-5.155908,-1.055472,0.416291,,,,,,,,,,,,-10.328,20.542,-0.442915,15.24,1.655935,1.484006,-39.654683,-1.137341,-2.134087,7.957248,-5.56205,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,7a6be140-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Shingo, Tomaru",1000101287,Right,RIK,145.7153,,,11.56353,,,,16.343696,-39.875539,3.978624,1.68536,-0.982964,-2.781025,-0.484926,1.543238,-1.067043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,56.0,114.0,2024/4/13,3565.648068,3565.648072,1712987320,5.0,2.0,小畠,Right,RIK,8,石郷岡,Left,WAS_EDA,4,Bottom,2,1,0,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,,,,38.79588779,25.20112365,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,"1,2",梅村,前田,,Undefined,,,,"4,3","4,3",2410313117,二ゴ,,4085,https://youtu.be/PYFWdATw8bc&t=4085,3077,https://youtu.be/eCWnYjN7sSA&t=3077,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:53:29,24S
118,115.0,2024/4/13,50:32.5,2024/4/13,50:32.5,1.0,1.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,5,Top,0,0.0,0.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,124.51155,2.702197,-1.81223,,261.543006,2:45,1.461059,0.481669,1.958272,-104.652,12.669,58.6508,1.172531,0.560291,112.82271,-5.034937,2.370487,0.489151,,,,,,,,,,,,-31.5642,5.8694,-0.444958,15.24,1.514353,0.829094,-34.220159,1.264798,-4.786979,6.763813,-8.916506,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,bdbab700-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,124.01089,,,11.68883,,,,16.481196,-34.464616,3.381907,1.462818,1.587056,-4.458253,-0.478049,1.002104,-2.39349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,59.0,115.0,2024/4/13,3678.17553,3678.175536,1712987433,1.0,1.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,5,Top,0,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,55.8,39.3,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313118,ボール,,4198,https://youtu.be/PYFWdATw8bc&t=4198,3103,https://youtu.be/eCWnYjN7sSA&t=3103,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:55:22,24S
119,116.0,2024/4/13,50:42.6,2024/4/13,50:42.6,1.0,2.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,5,Top,0,1.0,0.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,144.31645,-1.090145,-3.259019,2005.907914,214.789758,1:15,1.445732,0.483091,1.938524,-41.7035,44.9144,29.3302,0.722372,-0.138768,132.05731,-4.23952,-1.17266,0.420299,,,,,,,,,,,,-17.4287,24.931,-0.412629,15.24,1.419199,2.117059,-39.680667,-0.887327,-3.598895,8.122397,-4.658574,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,c3bec8d0-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,144.32574,,,12.25914,,,,16.500976,-39.937947,4.061198,1.444968,-0.739764,-2.329287,-0.481493,2.231056,-1.799448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,60.0,116.0,2024/4/13,3688.439106,3688.439111,1712987443,1.0,2.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,5,Top,0,1,0,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313119,見逃し,,4208,https://youtu.be/PYFWdATw8bc&t=4208,3113,https://youtu.be/eCWnYjN7sSA&t=3113,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:55:32,24S
120,117.0,2024/4/13,50:59.6,2024/4/13,50:59.6,1.0,3.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,5,Top,0,1.0,1.0,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,,130.15496,-1.657261,-3.859732,2125.44818,247.33201,2:15,1.397453,0.48331,1.957356,-82.5124,25.7358,52.0794,0.106816,-0.078944,117.70015,-7.773979,-0.146963,0.469856,,,,,,,,,,,,-30.4539,15.9549,-0.402024,15.24,1.356912,2.185778,-35.715693,-1.309536,-4.996544,7.795626,-7.188941,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,cdde2f40-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,129.10331,,,12.45481,,,,16.482305,-35.985828,3.897813,1.397974,-1.060423,-3.594471,-0.480765,2.358918,-2.498272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,61.0,117.0,2024/4/13,3705.339972,3705.33998,1712987460,1.0,3.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,5,Top,0,1,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2410313120,ボール(低投),,4225,https://youtu.be/PYFWdATw8bc&t=4225,3130,https://youtu.be/eCWnYjN7sSA&t=3130,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:55:49,24S
121,118.0,2024/4/13,51:13.1,2024/4/13,51:13.1,1.0,4.0,"Tatsuki, Ito",1000126605,Right,WAS_EDA,"Shinnosuke, Sugaya",1000101300,Left,RIK,Undefined,5,Top,0,2.0,1.0,Fastball,Sinker,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,144.11855,-1.379812,-2.920028,2012.023544,225.864305,1:30,1.428915,0.489638,1.970439,-49.1103,38.5999,36.5653,0.550959,0.037124,130.18897,-5.090929,-0.311326,0.422941,149.507,18.320579,8.410455,1696.847522,33.219629,9.497667,4.536265,91.491507,89.515946,5.048049,3.540348,-21.5329,22.2222,-0.428662,15.24,1.396567,1.847439,-39.597449,-1.114992,-4.356449,9.339345,-5.310744,WAS_EDA,RIK,JinguStadium,Spring,,20240413-JinguStadium-4,d5e786f0-f959-11ee-95e0-e9829374c5f3,656a7768-9378-4f4c-9df1-9a5048b21333,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,143.42433,11.351251,,13.92958,,,,16.469103,-39.886289,4.669672,1.428511,-0.950746,-2.655372,-0.487882,1.982171,-2.178224,0.397007,0.55749,-0.034148,178.33093,0.396826,39.006477,-6.828601,1.580764,-0.362203,0.080285,-0.016237,0.002221,-0.000129,0.557673,13.048356,-4.017633,-0.03182,0.080139,-0.031769,0.008303,-0.001015,3.3e-05,-0.034143,5.76599,-1.09477,-0.060215,0.040321,0.000242,-0.003322,0.000812,-6.2e-05,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資,62.0,118.0,2024/4/13,3718.822547,3718.822552,1712987473,1.0,4.0,伊藤樹,Right,WAS_EDA,6,菅谷,Left,RIK,5,Top,0,2,1,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,89.16609303,7.030973299,WAS_EDA,#470004,早稲田,RIK,#101f56,立教,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2410313121,中飛,,4239,https://youtu.be/PYFWdATw8bc&t=4239,3144,https://youtu.be/eCWnYjN7sSA&t=3144,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納,"尾瀬,山縣,吉納,印出,前田,中村敢,梅村,石郷岡,伊藤樹","田中祥,齋藤大,柴田,丸山,鈴木唯,菅谷,桑垣,戸丸,小畠","伊藤樹,印出,前田,中村敢,梅村,山縣,石郷岡,尾瀬,吉納","小畠,戸丸,丸山,田中祥,齋藤大,柴田,鈴木唯,桑垣,菅谷","R,L,R,L,R,L,R,L,L,R","R,L,R,L,L,L,L,L,R,R",0:56:03,24S
