count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
188,184.0,2024/4/20,19:56.3,2024/4/20,19:56.3,1.0,3.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yoshinobu, Enomoto",1000242860,Left,TOK,Undefined,4,Bottom,0,1.0,1.0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,,Undefined,0,0,,130.9253,-0.456221,-1.784544,2042.615645,283.494348,3:30,1.615674,0.295586,2.02123,-103.068,2.7364,4.3723,0.457616,-0.158852,118.64005,-8.060724,-1.470875,0.464522,,,,,,,,,,,,-3.8129,2.8767,-0.258991,15.24,1.601344,1.10376,-36.011748,-0.637916,-0.634921,8.031094,-9.327622,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,7b991200-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,130.5858,,,12.28525,,,,16.418326,-36.273579,4.015547,1.617185,-0.333816,-4.663811,-0.295313,1.12446,-0.317461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,18.0,184.0,2024/4/20,4969.610392,4969.610408,1713579597,1.0,3.0,松本直,Right,MEI_MEI,2,榎本,Left,TOK,4,Bottom,0,1,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,128.0,52.6,-5.2,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411000188,ファール,,5811,https://youtu.be/DYshhmy0MLI&t=5811,4642,https://youtu.be/vk7LsdnqfPc&t=4642,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:36:54,24S
189,185.0,2024/4/20,20:11.6,2024/4/20,20:11.6,1.0,4.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Yoshinobu, Enomoto",1000242860,Left,TOK,Undefined,4,Bottom,0,1.0,2.0,Fastball,Sinker,HitByPitch,Undefined,Undefined,,Undefined,0,0,,150.61993,-1.368254,-4.048605,2367.259944,226.729277,1:30,1.669528,0.277577,1.942775,-36.599,44.6081,44.1374,0.918803,-0.4183,135.00266,-4.184668,-0.911231,0.40696,,,,,,,,,,,,-26.0901,25.1401,-0.190551,15.24,1.63723,2.690517,-41.296171,-1.096706,-5.714619,10.539348,-4.300111,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,84b0f380-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,149.05641,,,15.61726,,,,16.495865,-41.615451,5.269674,1.66848,-0.966439,-2.150055,-0.27468,2.863636,-2.857309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,19.0,185.0,2024/4/20,4984.994152,4984.994167,1713579612,1.0,4.0,松本直,Right,MEI_MEI,2,榎本,Left,TOK,4,Bottom,0,1,2,Fastball,HitByPitch,Undefined,Undefined,Undefined,0,0,,149.0,77.4,-31.7,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411000189,死球,,5826,https://youtu.be/DYshhmy0MLI&t=5826,4657,https://youtu.be/vk7LsdnqfPc&t=4657,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:37:09,24S
190,,2024/4/20,0:20:40,2024/4/20,0:20:40,,,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,,4,Bottom,0,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,,,2024/4/20,5014.096325,5014.096341,1713579641,,,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,0,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2411000190,牽制,,5855,https://youtu.be/DYshhmy0MLI&t=5855,4675,https://youtu.be/vk7LsdnqfPc&t=4675,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:37:38,24S
191,186.0,2024/4/20,20:49.9,2024/4/20,20:49.9,2.0,1.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,Undefined,4,Bottom,0,0.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,126.09895,1.810796,-0.553655,2042.913649,243.728797,2:00,1.63193,0.354594,1.943267,-105.2376,8.7221,10.1783,1.087536,0.301114,114.93243,-5.936245,0.172234,0.482092,,,,,,,,,,,,-5.6764,4.4256,-0.342933,15.24,1.666046,0.291584,-34.692218,0.734296,-0.888667,6.694106,-9.113812,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,9b9983a0-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,125.82653,,,11.16652,,,,16.495997,-34.933731,3.347053,1.633622,1.063107,-4.556906,-0.354032,0.323645,-0.444333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,20.0,186.0,2024/4/20,5022.821532,5022.821548,1713579650,2.0,1.0,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,0,0,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,125.0,74.2,36.0,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Nothing,,,,,,2411000191,ボール,,5864,https://youtu.be/DYshhmy0MLI&t=5864,4685,https://youtu.be/vk7LsdnqfPc&t=4685,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:37:47,24S
192,,2024/4/20,0:21:04,2024/4/20,0:21:04,,,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,,4,Bottom,0,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,,,2024/4/20,5037.810705,5037.810721,1713579665,,,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2411000192,牽制,,5879,https://youtu.be/DYshhmy0MLI&t=5879,4699,https://youtu.be/vk7LsdnqfPc&t=4699,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:38:02,24S
193,,2024/4/20,0:21:16,2024/4/20,0:21:16,,,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,,4,Bottom,0,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,,,2024/4/20,5050.225641,5050.225657,1713579677,,,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2411000193,牽制,,5891,https://youtu.be/DYshhmy0MLI&t=5891,4711,https://youtu.be/vk7LsdnqfPc&t=4711,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:38:14,24S
194,187.0,2024/4/20,21:29.2,2024/4/20,21:29.2,2.0,2.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,Undefined,4,Bottom,0,1.0,0.0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,140.22113,-2.731596,-1.497883,2188.33824,206.566199,1:00,1.601298,0.315011,2.068555,-39.4636,51.5185,24.2111,0.445796,0.14026,127.5658,-5.759755,0.241943,0.430757,,,,,,,,,,,,-13.9158,30.2562,-0.286284,15.24,1.545229,0.901302,-38.562176,-1.940663,-2.686909,8.40161,-3.964685,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,b2f3e860-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,140.82174,,,12.65533,,,,16.370738,-38.80775,4.200805,1.60026,-1.824778,-1.982343,-0.313776,0.979839,-1.343454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,21.0,187.0,2024/4/20,5062.082844,5062.08286,1713579689,2.0,2.0,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.0,59.8,27.6,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Nothing,,,,,,2411000194,空振り,,5904,https://youtu.be/DYshhmy0MLI&t=5904,4724,https://youtu.be/vk7LsdnqfPc&t=4724,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:38:26,24S
195,188.0,2024/4/20,21:44.7,2024/4/20,21:44.7,2.0,3.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,Undefined,4,Bottom,0,1.0,1.0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,GroundBall,Undefined,0,0,1,128.46995,0.551022,-0.598964,2070.818678,197.292894,12:30,1.629906,0.323776,1.967986,-93.2996,15.6793,3.8134,0.851205,0.194199,117.65354,-6.3286,-0.326442,0.471439,79.72597,5.017614,-87.395749,2167.509252,,,,12.186132,12.186132,-82.532896,0.573684,-2.4431,8.7749,-0.311073,15.24,1.636774,0.354238,-35.383601,0.027185,-0.39898,6.793658,-8.373651,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,bc3d6130-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,128.66978,0.961259,,10.8164,,,,16.471972,-35.619354,3.396829,1.630789,0.317767,-4.186826,-0.323606,0.368084,-0.19949,0.99042,0.805012,-0.096912,291.34108,0.99042,1.002397,0.061181,-0.011853,0.006169,-0.014033,0.022078,-0.014502,0.000763,0.805012,1.93696,-6.073693,0.476117,-0.124725,0.235476,-0.394753,0.332375,-0.088597,-0.096912,-22.038501,1.952434,0.050126,0.163061,-0.472072,0.694967,-0.312949,-0.123418,,,,,,,,,,,,,,,,,,,,,,,松本 知一,22.0,188.0,2024/4/20,5077.590835,5077.590851,1713579705,2.0,3.0,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,1,1,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,127.0,65.0,4.8,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Undefined,,,,,,2411000195,ファール,,5919,https://youtu.be/DYshhmy0MLI&t=5919,4740,https://youtu.be/vk7LsdnqfPc&t=4740,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:38:42,24S
196,189.0,2024/4/20,22:04.9,2024/4/20,22:04.9,2.0,4.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Shinnosuke, Yamaguchi",1000101217,Left,TOK,Undefined,4,Bottom,0,1.0,2.0,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,1,147.59392,-0.795012,-1.259674,2380.891595,219.997901,1:15,1.67055,0.288531,1.966326,-43.919,39.8939,30.918,1.008673,0.244919,132.79242,-4.137526,0.948227,0.413438,,,,,,,,,,,,-17.0133,22.3226,-0.262759,15.24,1.650966,0.735268,-40.570732,-0.70229,-3.601699,10.06193,-5.080977,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,c8447360-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,146.72105,,,14.8015,,,,16.472188,-40.875185,5.030965,1.66989,-0.548551,-2.540489,-0.286655,0.844247,-1.80085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,23.0,189.0,2024/4/20,5097.810368,5097.810384,1713579725,2.0,4.0,松本直,Right,MEI_MEI,3,山口真,Left,TOK,4,Bottom,0,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,142.0,92.2,26.4,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Nothing,,,,,,2411000196,空三振,,5939,https://youtu.be/DYshhmy0MLI&t=5939,4760,https://youtu.be/vk7LsdnqfPc&t=4760,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:39:02,24S
197,190.0,2024/4/20,22:27.7,2024/4/20,22:27.7,3.0,1.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Kaichi, Uchida",1000126392,Right,TOK,Undefined,4,Bottom,1,0.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,1,141.27092,0.308307,-1.186866,2251.300472,222.327553,1:30,1.604649,0.34001,2.028106,-49.4557,41.3876,34.6889,1.19611,0.355784,126.92252,-3.467654,1.299386,0.430429,,,,,,,,,,,,-18.9733,22.404,-0.316958,15.24,1.608453,0.638619,-38.843265,0.064265,-3.677951,9.301115,-5.46367,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,d5dcd3f0-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,140.9293,,,14.3484,,,,16.41015,-39.122457,4.650557,1.604063,0.228269,-2.731835,-0.337784,0.749021,-1.838975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,24.0,190.0,2024/4/20,5121.12231,5121.122325,1713579748,3.0,1.0,松本直,Right,MEI_MEI,4,内田,Right,TOK,4,Bottom,1,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,134.0,107.7,40.7,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Nothing,,,,,,2411000197,ボール,,5962,https://youtu.be/DYshhmy0MLI&t=5962,4776,https://youtu.be/vk7LsdnqfPc&t=4776,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:39:25,24S
198,191.0,2024/4/20,22:42.2,2024/4/20,22:42.2,3.0,2.0,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Kaichi, Uchida",1000126392,Right,TOK,Undefined,4,Bottom,1,1.0,0.0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,1,123.35045,2.727808,-2.405245,2087.870106,87.681788,9:00,1.647644,0.279183,1.924718,-117.8233,4.4348,-7.5103,1.23649,-0.471582,110.10927,-5.975766,-2.938972,0.499337,,,,,,,,,,,,1.6471,1.533,-0.225172,15.24,1.70228,1.45341,-33.804961,1.203776,0.239646,7.544592,-9.583608,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,de879bc0-febc-11ee-92ea-23839dfdeb34,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,121.48115,,,13.24117,,,,16.51307,-34.0879,3.772296,1.650396,1.563183,-4.791804,-0.27951,1.444422,0.119823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,25.0,191.0,2024/4/20,5135.178683,5135.178698,1713579762,3.0,2.0,松本直,Right,MEI_MEI,4,内田,Right,TOK,4,Bottom,1,1,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,121.0,96.6,-31.5,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,Nothing,,,,,,2411000198,ボール,,5977,https://youtu.be/DYshhmy0MLI&t=5977,4791,https://youtu.be/vk7LsdnqfPc&t=4791,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:39:39,24S
199,,2024/4/20,0:23:00,2024/4/20,0:23:00,,,"Nao, Matsumoto",1000126497,Right,MEI_MEI,"Kaichi, Uchida",1000126392,Right,TOK,,4,Bottom,1,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20240420-JinguStadium-1,,62fefc31-ee41-49fb-bc83-5ad33b7b97e7,v3,,,,"Taiga, Kojima",1000126501,Right,MEI_MEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本 知一,,,2024/4/20,5153.550987,5153.551003,1713579780,,,松本直,Right,MEI_MEI,4,内田,Right,TOK,4,Bottom,1,2,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,MEI_MEI,#4d1f6d,明治,JinguStadium,A,春季リーグ戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2411000199,牽制,,5995,https://youtu.be/DYshhmy0MLI&t=5995,4809,https://youtu.be/vk7LsdnqfPc&t=4809,小島河,加藤,木本,友納,宗山,瀨,直井,横山,"中山,榎本,山口真,内田,鈴木太,府川,藤田,青貝,佐伯","直井,木本,宗山,横山,加藤,小島河,瀨,友納,松本直","佐伯,府川,藤田,山口真,内田,青貝,中山,榎本,鈴木太","松本直,小島河,加藤,木本,友納,宗山,瀨,直井,横山","R,L,L,L,R,R,R,R,R,R","R,L,R,L,R,R,L,R,L,R",1:39:57,24S
