count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,pitchcount,PitchNo.1,Date(opensen),time1,time2,time3,PAofInning(opensen),PitchofPA(opensen),Pitcher(opensen),PitcherThrows(opensen),PitcherTeam(opensen),dajun,Batter(opensen),BatterSide(opensen),BatterTeam(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),TaggedPitchType(opensen),PitchCall(opensen),KorBB(opensen),TaggedHitType(opensen),PlayResult(opensen),OutsOnPlay(opensen),RunsScored(opensen),memo,RelSpeed(opensen),PlateLocHeight(opensen),PlateLocSide(opensen),caught_distance,caught_direction,HomeTeam(opensen),hometeam_color,hometeam_abb,AwayTeam(opensen),awayteam_color,awayteam_abb,Stadium(opensen),Level(opensen),League(opensen),fielding_alignment,Notes(opensen),on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,truetime,season
136,129.0,2024/4/27,02:01.1,2024/4/27,02:01.1,6.0,2.0,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Hikaru, Morimura",1000126502,Right,KEI_KEI,Undefined,4,Bottom,2,1.0,0.0,Cutter,Slider,InPlay,Undefined,FlyBall,,Out,1,0,"1,2",134.95219,0.026812,-1.360515,2413.485844,161.385259,11:30,1.577463,0.580243,1.776487,-84.3108,16.6351,-4.5569,0.741954,0.149122,123.83739,-6.114018,-1.682187,0.453732,111.17893,60.463732,-22.982215,5142.290813,,,,,19.47077,,,1.3907,9.3731,-0.546051,15.24,1.572122,0.903389,-37.134942,-0.313806,0.251036,7.242999,-8.114748,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,84f276d0-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Ryoya, Yoshiyasu",1000101184,Right,HOS_HOS,133.69136,30.966005,,11.1148,,,,16.663479,-37.411555,3.6215,1.578188,-0.0039,-4.057374,-0.580369,0.893802,0.125518,0.445159,0.82891,-0.164929,169.343226,0.445159,14.016117,-4.919166,1.540048,-0.379742,0.087971,-0.019118,0.003058,-0.000239,0.82891,26.869611,-6.666534,0.497253,-0.031878,-0.009458,0.003347,-0.000565,6.8e-05,-0.164929,-5.944358,0.643452,-0.120986,0.015674,-0.001627,0.000314,-7.3e-05,1e-05,,,,,,,,,,,,,,,,,,,,,,,安 秀明,81.0,129.0,2024/4/27,5578.751788,5578.751789,1714186921,6.0,2.0,篠木,Right,HOS_HOS,8,森村,Right,KEI_KEI,4,Bottom,2,1,0,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,"1,2",斎藤快,清原,,Undefined,,,,5,5,2411702136,三飛,,4667,https://youtu.be/Iq3wRE-7Lls&t=4667,2837,https://youtu.be/KQ6dEtP8ZH0&t=2837,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:01:25,24S
137,130.0,2024/4/27,04:19.5,2024/4/27,04:19.5,1.0,1.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,0.0,0.0,TwoSeamFastBall,Sinker,FoulBallFieldable,Undefined,Undefined,,Undefined,0,0,,141.37265,-1.177951,-2.185308,2194.958676,243.531534,2:00,1.580927,0.320804,1.675623,-69.571,23.5139,41.4663,0.549098,0.112146,129.81525,-6.228001,0.724059,0.435707,,,,,,,,,,,,-22.6843,13.4989,-0.266132,15.24,1.543873,1.273341,-38.874797,-1.095018,-4.495374,7.803192,-7.131549,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,d777f3d0-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,139.22209,,,11.5574,,,,16.764841,-39.179677,3.901596,1.581213,-0.81638,-3.565774,-0.319314,1.448981,-2.247687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,49.0,130.0,2024/4/27,5717.020585,5717.020586,1714187060,1.0,1.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,0,0,Undefined,FoulBall,Undefined,GroundBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702137,ファール,,4805,https://youtu.be/Iq3wRE-7Lls&t=4805,2865,https://youtu.be/KQ6dEtP8ZH0&t=2865,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:03:44,24S
138,131.0,2024/4/27,04:33.1,2024/4/27,04:33.1,1.0,2.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,0.0,1.0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.79096,4.016586,0.924682,2729.42798,50.188979,7:45,1.603347,0.257984,1.587055,-178.721,-29.9686,-42.4705,0.969492,0.098353,102.67048,-8.775965,-2.038656,0.550791,,,,,,,,,,,,21.7098,-16.3911,-0.280119,15.24,1.700761,-0.309776,-31.172695,1.490413,2.705746,6.071363,-11.849514,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,df9bb150-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,110.13257,,,11.12048,,,,16.853273,-31.485337,3.035681,1.608303,2.100599,-5.924757,-0.26058,-0.449107,1.352873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,50.0,131.0,2024/4/27,5730.616691,5730.616692,1714187073,1.0,2.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,0,1,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702138,ボール,,4819,https://youtu.be/Iq3wRE-7Lls&t=4819,2871,https://youtu.be/KQ6dEtP8ZH0&t=2871,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:03:57,24S
139,132.0,2024/4/27,04:42.1,2024/4/27,04:42.1,1.0,3.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,1.0,1.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,114.79741,2.462314,0.079605,2644.491189,53.2332,7:45,1.591519,0.247031,1.554537,-170.5587,-24.7581,-39.9869,0.593564,-0.129975,104.41553,-9.697432,-2.709528,0.545299,,,,,,,,,,,,19.8597,-12.7238,-0.245403,15.24,1.646363,0.137575,-31.504184,0.681048,2.536899,6.03401,-11.432004,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,e4f8d4c0-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,111.24181,,,10.38188,,,,16.885883,-31.81786,3.017005,1.595512,1.275335,-5.716002,-0.249127,0.005695,1.26845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,51.0,132.0,2024/4/27,5740.114751,5740.114752,1714187083,1.0,3.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702139,見逃し,,4828,https://youtu.be/Iq3wRE-7Lls&t=4828,2880,https://youtu.be/KQ6dEtP8ZH0&t=2880,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:04:06,24S
140,133.0,2024/4/27,04:51.1,2024/4/27,04:51.1,1.0,4.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,1.0,2.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.36366,-1.037241,-4.189036,2221.630954,222.940185,1:30,1.562707,0.324335,1.755735,-58.3881,32.4998,27.3389,0.683744,-0.592812,130.02621,-5.346322,-2.269069,0.430533,,,,,,,,,,,,-17.0604,18.2528,-0.220393,15.24,1.532244,2.736032,-39.303141,-0.943168,-3.421942,8.726377,-6.145543,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,ea4c5b40-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,140.8947,,,13.33746,,,,16.683456,-39.622332,4.363188,1.562631,-0.718378,-3.072771,-0.32276,2.861199,-1.710971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,52.0,133.0,2024/4/27,5748.767629,5748.76763,1714187091,1.0,4.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,1,2,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702140,ボール,,4837,https://youtu.be/Iq3wRE-7Lls&t=4837,2889,https://youtu.be/KQ6dEtP8ZH0&t=2889,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:04:15,24S
141,134.0,2024/4/27,05:02.0,2024/4/27,05:02.0,1.0,5.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,2.0,1.0,Slider,Slider,FoulBallFieldable,Undefined,Undefined,FlyBall,Undefined,0,0,,130.01987,0.559701,-2.290237,2607.741597,81.069826,8:45,1.540212,0.314752,1.612923,-114.3096,-0.8718,-31.8934,0.557429,-0.659972,117.40704,-7.663497,-4.516588,0.480987,103.64485,28.854475,147.133054,3859.322693,-29.065382,5.926849,16.713037,45.216619,23.208942,152.483184,2.185158,14.036,0.2205,-0.248269,15.24,1.545794,1.583982,-35.654385,-0.13434,2.285416,8.025357,-9.770747,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,f0c6fca0-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,126.1156,7.368274,,12.61283,,,,16.826484,-36.009713,4.012678,1.542165,0.298266,-4.885374,-0.31616,1.482794,1.142708,0.7578,0.576546,0.632129,324.724441,0.757828,-21.181674,0.929827,0.046827,0.150173,-0.186965,0.116276,-0.035549,0.004208,0.57655,13.893577,-7.828517,0.861185,-0.164459,0.029886,-0.004337,0.001514,-0.000324,0.632096,13.686866,-2.26227,0.267009,-0.254386,0.246898,-0.147328,0.044928,-0.005356,,,,,,,,,,,,,,,,,,,,,,,安 秀明,53.0,134.0,2024/4/27,5759.531649,5759.53165,1714187102,1.0,5.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,2,2,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702141,ファール,,4848,https://youtu.be/Iq3wRE-7Lls&t=4848,2900,https://youtu.be/KQ6dEtP8ZH0&t=2900,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:04:26,24S
142,135.0,2024/4/27,05:22.1,2024/4/27,05:22.1,1.0,6.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Sodai, Tadokoro",1000101183,Right,HOS_HOS,Undefined,5,Top,0,2.0,2.0,Cutter,Slider,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,138.04135,-0.120394,-1.626032,2460.423316,156.525996,11:15,1.562376,0.303153,1.606431,-81.0664,17.0398,-6.1477,0.717228,-0.223986,127.19087,-5.955497,-2.055368,0.447304,159.11708,41.500583,-3.986013,4091.901775,33.478676,29.966622,-1.815627,99.670189,99.375041,-2.956894,6.225161,2.0333,9.4158,-0.257277,15.24,1.551832,1.109185,-37.970207,-0.434252,0.385768,7.190291,-8.020226,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,fcca8c60-0442-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,135.61239,41.601192,,10.85048,,,,16.8338,-38.270829,3.595145,1.562978,-0.09893,-4.010113,-0.303314,1.093056,0.192884,0.849106,0.744028,0.211538,181.784444,0.850937,32.98439,-9.095572,2.53373,-0.479816,0.053495,-0.001827,-0.0002,1.5e-05,0.739417,29.364063,-5.993376,0.316973,-0.053905,0.017618,-0.002992,0.000209,-6e-06,0.211436,-2.298614,0.863716,-0.274799,0.06192,-0.009643,0.000923,-4.7e-05,1e-06,,,,,,,,,,,,,,,,,,,,,,,安 秀明,54.0,135.0,2024/4/27,5779.791138,5779.791139,1714187122,1.0,6.0,外丸,Right,KEI_KEI,7,田所,Right,HOS_HOS,5,Top,0,2,2,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,8,8,2411702142,中飛,,4868,https://youtu.be/Iq3wRE-7Lls&t=4868,2915,https://youtu.be/KQ6dEtP8ZH0&t=2915,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:04:46,24S
143,136.0,2024/4/27,05:53.0,2024/4/27,05:53.0,2.0,1.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Daisho, Suzuki",1000101182,Left,HOS_HOS,Undefined,5,Top,1,0.0,0.0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.34798,0.242767,-1.37272,2240.48458,236.173001,1:45,1.546497,0.406059,1.765898,-62.6358,30.8204,41.6733,0.988988,0.433525,128.39293,-4.366332,1.566493,0.436575,,,,,,,,,,,,-22.1519,16.4333,-0.374629,15.24,1.548095,0.714694,-38.615438,-0.081149,-4.325488,7.801956,-6.597795,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,0f327660-0443-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,138.94523,,,11.95505,,,,16.673822,-38.904052,3.900978,1.546583,0.162921,-3.298897,-0.404027,0.874705,-2.162744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,55.0,136.0,2024/4/27,5810.546814,5810.546814,1714187153,2.0,1.0,外丸,Right,KEI_KEI,8,鈴木照,Left,HOS_HOS,5,Top,1,0,0,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,A2B,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702143,ボール,,4899,https://youtu.be/Iq3wRE-7Lls&t=4899,2929,https://youtu.be/KQ6dEtP8ZH0&t=2929,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:05:17,24S
144,137.0,2024/4/27,06:05.2,2024/4/27,06:05.2,2.0,2.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Daisho, Suzuki",1000101182,Left,HOS_HOS,Undefined,5,Top,1,1.0,0.0,TwoSeamFastBall,Sinker,FoulBallNotFieldable,Undefined,Undefined,,Undefined,0,0,,140.08724,-0.171632,-1.589093,2164.730071,232.059901,1:45,1.535039,0.389159,1.79542,-63.0883,30.7945,35.5918,0.855564,0.295243,127.66872,-4.828258,0.9258,0.43757,112.19617,42.360734,-156.534731,3473.604149,,,,,22.922792,,,-19.4711,16.7994,-0.352648,15.24,1.526483,0.894582,-38.531688,-0.356696,-3.766265,8.142855,-6.55718,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,1671a040-0443-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,138.6292,14.42744,,12.41852,,,,16.644414,-38.827347,4.071427,1.535112,-0.118611,-3.27859,-0.387612,1.031331,-1.883132,0.652036,0.835193,-0.286856,354.43304,0.652036,-21.124313,0.799669,0.137188,-0.042572,-0.035118,0.09577,-0.076178,0.021323,0.835193,20.999308,-8.622232,1.036055,-0.157762,-0.163983,0.306458,-0.21573,0.056326,-0.286856,-9.16987,0.062042,0.20389,-0.043095,-0.052909,0.117037,-0.088772,0.024242,,,,,,,,,,,,,,,,,,,,,,,安 秀明,56.0,137.0,2024/4/27,5822.732438,5822.732439,1714187165,2.0,2.0,外丸,Right,KEI_KEI,8,鈴木照,Left,HOS_HOS,5,Top,1,1,0,Undefined,FoulBall,Undefined,FlyBall,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Undefined,,,,,,2411702144,ファール,,4911,https://youtu.be/Iq3wRE-7Lls&t=4911,2941,https://youtu.be/KQ6dEtP8ZH0&t=2941,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:05:29,24S
145,138.0,2024/4/27,06:21.7,2024/4/27,06:21.7,2.0,3.0,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Daisho, Suzuki",1000101182,Left,HOS_HOS,Undefined,5,Top,1,1.0,1.0,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,128.66905,0.753572,-0.128008,2599.382289,89.613788,9:00,1.559549,0.374648,1.60641,-111.7345,4.1354,-28.726,0.657967,0.050738,115.81007,-7.316128,-2.136506,0.486116,,,,,,,,,,,,14.153,2.7705,-0.368484,15.24,1.570837,0.223763,-35.295081,-0.005262,2.257858,7.874818,-9.364658,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20240427-JinguStadium-1,205a6650-0443-11ef-a6e2-0fb0a9e24796,f735e111-ef0a-4c25-b3a7-aba4e76ba21d,v3,,,,"Hikaru, Morimura",1000126502,Right,KEI_KEI,124.785,,,12.85898,,,,16.832329,-35.648581,3.937409,1.561638,0.415117,-4.682329,-0.376253,0.122408,1.128929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安 秀明,57.0,138.0,2024/4/27,5839.295709,5839.29571,1714187182,2.0,3.0,外丸,Right,KEI_KEI,8,鈴木照,Left,HOS_HOS,5,Top,1,1,1,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,KEI_KEI,#112163,慶應,HOS_HOS,#fc6f1e,法政,JinguStadium,A,春季リーグ戦,Normal,,,,,Nothing,,,,,,2411702145,見逃し,,4927,https://youtu.be/Iq3wRE-7Lls&t=4927,2948,https://youtu.be/KQ6dEtP8ZH0&t=2948,森村,清原,斎藤快,本間,水鳥,古野,横地,常松,"古野,本間,水鳥,清原,横地,常松,斎藤快,森村,外丸","松下,藤森康,中津,武川,吉安,姫木,田所,鈴木照,篠木","外丸,森村,清原,斎藤快,本間,水鳥,古野,横地,常松","篠木,吉安,田所,武川,松下,中津,鈴木照,藤森康,姫木","R,L,R,L,R,L,R,R,R,R","R,R,L,L,R,L,L,R,L,L",1:05:46,24S
