count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,count.1,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL
98,95.0,2023/4/8,50:31.4,2023/4/8,50:31.4,2.0,1.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,4,Top,1,0.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,112.76402,2.12035,-0.066467,1897.84522,72.318175,8:30,1.683329,0.765248,1.689583,-152.8681,-6.0298,-33.4877,0.758907,0.411438,103.61649,-8.872475,-2.419823,0.547236,,,,,,,,,,,,16.7721,-3.0305,-0.760816,15.24,1.727258,0.177609,-31.000398,0.59665,2.100966,5.247538,-10.18627,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,c23c5a20-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,110.84804,,,9.14752,,,,16.750493,-31.255038,2.623769,1.686312,1.090945,-5.093135,-0.766961,0.075658,1.050483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,98,95.0,2023/4/8,50.0,5038.127496,5038.127501,5038.127502,Normal,2.0,1.0,4,Top,1,0,0,4,梅林,Left,村田,Right,,,,,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,7.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:50:12,,https://youtu.be/MsAJIUXfTvI&t=3012,2701,https://youtu.be/1GVh8sSKqQE&t=2701
99,96.0,2023/4/8,50:41.4,2023/4/8,50:41.4,2.0,2.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,4,Top,1,0.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,143.44827,-1.694954,-1.989709,2168.378218,221.032268,1:15,1.687482,0.767932,1.884193,-49.3196,40.4589,32.3355,0.716808,0.53105,129.17653,-5.410782,0.307242,0.427899,,,,,,,,,,,,-18.1757,23.2297,-0.72392,15.24,1.645446,1.203183,-39.383932,-1.332297,-3.62743,9.451425,-5.170567,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,c825b800-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,141.76251,,,14.27174,,,,16.554241,-39.698072,4.725712,1.686872,-1.160441,-2.585283,-0.765914,1.323749,-1.813715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,99,96.0,2023/4/8,51.0,5047.983788,5047.983795,5047.983796,Normal,2.0,2.0,4,Top,1,0,1,4,梅林,Left,村田,Right,,,,,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,4.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:50:22,,https://youtu.be/MsAJIUXfTvI&t=3022,2711,https://youtu.be/1GVh8sSKqQE&t=2711
100,97.0,2023/4/8,50:52.2,2023/4/8,50:52.2,2.0,3.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,4,Top,1,0.0,2.0,Sinker,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,136.50515,-1.021716,-2.033679,1752.967289,251.180433,2:15,1.641733,0.815618,1.847367,-84.1041,13.7995,31.5395,0.512258,0.557078,125.3684,-7.158343,0.203909,0.446842,,,,,,,,,,,,-17.6552,8.791,-0.76948,15.24,1.612186,1.184757,-37.556399,-0.995919,-3.25886,7.424612,-8.183979,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,ce9e5d90-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,135.75273,,,11.13674,,,,16.592457,-37.822824,3.712306,1.642654,-0.702244,-4.091989,-0.814093,1.301699,-1.62943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,100,97.0,2023/4/8,52.0,5058.760678,5058.760681,5058.760682,Normal,2.0,3.0,4,Top,1,0,2,4,梅林,Left,村田,Right,,,,,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,17.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:50:33,,https://youtu.be/MsAJIUXfTvI&t=3033,2722,https://youtu.be/1GVh8sSKqQE&t=2722
101,98.0,2023/4/8,51:04.5,2023/4/8,51:04.5,2.0,4.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,4,Top,1,1.0,2.0,Sinker,Changeup,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,127.23144,0.093524,-2.304221,1632.422414,240.868136,2:00,1.568622,0.840021,1.857423,-88.2567,25.0296,38.1413,0.712443,0.571475,115.94981,-6.400255,0.400797,0.480666,,,,,,,,,,,,-21.2509,14.0195,-0.788183,15.24,1.565307,1.236255,-34.976615,-0.252051,-3.380574,6.824039,-7.576452,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,d5e46540-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,126.19992,,,11.28163,,,,16.581774,-35.237427,3.412019,1.569407,0.037517,-3.788226,-0.837901,1.365459,-1.690287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.39236,2.78585,1.88375,0.9021,-0.514295,0.602757,-0.579404,1.117322,1.554558,-1.699296,21.518624,1.687844,-16.513755,1.134251,24.181231,-1.74626,1.57645,4.031125,-4.317837,-1.746581,-18.956654,2.839259,深沢 俊一,101,98.0,2023/4/8,53.0,5071.036178,5071.036183,5071.036184,Normal,2.0,4.0,4,Top,1,1,2,4,梅林,Left,村田,Right,,,,,ChangeUp,StrikeSwinging,Undefined,Undefined,Strikeout,0,0,,,,,,7.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,見三振,0:50:46,,https://youtu.be/MsAJIUXfTvI&t=3046,2734,https://youtu.be/1GVh8sSKqQE&t=2734
102,99.0,2023/4/8,51:26.7,2023/4/8,51:26.7,3.0,1.0,"Kenichi, Murata",1000089794,Right,MEJ,"Taisei, Wada",1000091929,Right,TOK,Undefined,4,Top,2,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.34918,-2.474796,-3.83999,2160.165924,220.124314,1:15,1.669608,0.756064,1.92539,-43.7993,43.147,33.7303,0.534858,0.013731,131.36015,-5.789955,-1.444043,0.421095,,,,,,,,,,,,-20.4223,25.2496,-0.672096,15.24,1.611737,2.505576,-39.852831,-1.866082,-4.192898,9.318601,-4.622659,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,e32493b0-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,144.05301,,,13.98903,,,,16.513474,-40.149497,4.659301,1.668802,-1.718915,-2.311329,-0.753988,2.639061,-2.096449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,102,99.0,2023/4/8,54.0,5093.379856,5093.379861,5093.379863,Normal,3.0,1.0,4,Top,2,0,0,5,和田,Right,村田,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,19.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:51:08,,https://youtu.be/MsAJIUXfTvI&t=3068,2744,https://youtu.be/1GVh8sSKqQE&t=2744
103,100.0,2023/4/8,51:37.0,2023/4/8,51:37.0,3.0,2.0,"Kenichi, Murata",1000089794,Right,MEJ,"Taisei, Wada",1000091929,Right,TOK,Undefined,4,Top,2,1.0,0.0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.38323,-0.879009,-3.056357,2064.206663,123.95782,10:15,1.646266,0.768142,1.762832,-105.2653,11.0291,-10.7634,0.343976,-0.207013,115.92505,-8.489195,-3.814537,0.487006,,,,,,,,,,,,3.217,7.4157,-0.690507,15.24,1.616579,1.901576,-34.708082,-0.930185,0.504104,6.698781,-8.644601,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,e94e55f0-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,124.55708,,,10.45818,,,,16.676752,-34.984281,3.34939,1.647584,-0.573757,-4.3223,-0.768483,1.880791,0.252052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,103,100.0,2023/4/8,55.0,5103.645382,5103.645391,5103.645395,Normal,3.0,2.0,4,Top,2,1,0,5,和田,Right,村田,Right,,,,,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,19.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:51:18,,https://youtu.be/MsAJIUXfTvI&t=3078,2754,https://youtu.be/1GVh8sSKqQE&t=2754
104,101.0,2023/4/8,51:46.8,2023/4/8,51:46.8,3.0,3.0,"Kenichi, Murata",1000089794,Right,MEJ,"Taisei, Wada",1000091929,Right,TOK,Undefined,4,Top,2,2.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.61453,-2.686696,-4.288802,2096.188259,227.588758,1:30,1.643451,0.724911,1.925572,-55.3169,34.779,34.6411,0.333369,-0.134935,129.55437,-6.809192,-1.829166,0.428654,,,,,,,,,,,,-21.246,21.0744,-0.631028,15.24,1.580205,2.76501,-39.095205,-2.031891,-4.21295,8.697327,-5.627727,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,ef1a40c0-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,141.51269,,,13.06017,,,,16.513782,-39.377557,4.348664,1.643203,-1.849191,-2.813864,-0.723013,2.901781,-2.106475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,104,101.0,2023/4/8,56.0,5113.381669,5113.381679,5113.381682,Normal,3.0,3.0,4,Top,2,2,0,5,和田,Right,村田,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,19.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,0:51:28,,https://youtu.be/MsAJIUXfTvI&t=3088,2764,https://youtu.be/1GVh8sSKqQE&t=2764
105,102.0,2023/4/8,52:00.1,2023/4/8,52:00.1,3.0,4.0,"Kenichi, Murata",1000089794,Right,MEJ,"Taisei, Wada",1000091929,Right,TOK,Undefined,4,Top,2,3.0,0.0,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,143.07525,-2.451376,-4.846707,2207.170161,219.61162,1:15,1.633284,0.749295,1.937707,-50.2232,38.666,29.5924,0.440503,-0.31763,130.69751,-6.202322,-2.747812,0.425774,,,,,,,,,,,,-18.7856,22.7529,-0.643597,15.24,1.576082,3.183476,-39.222266,-1.853966,-3.777164,8.194155,-5.231802,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,f70b7c90-d5b7-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,142.46995,,,12.37774,,,,16.501706,-39.484977,4.097077,1.632832,-1.68623,-2.615901,-0.747603,3.304575,-1.888582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,105,102.0,2023/4/8,57.0,5126.76659,5126.766596,5126.766598,Normal,3.0,4.0,4,Top,2,3,0,5,和田,Right,村田,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Walk,0,0,,,,,,19.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,四球,0:51:41,,https://youtu.be/MsAJIUXfTvI&t=3101,2777,https://youtu.be/1GVh8sSKqQE&t=2777
106,103.0,2023/4/8,52:30.7,2023/4/8,52:30.7,4.0,1.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunya, Fujita",1000126400,Right,TOK,Undefined,4,Top,2,0.0,0.0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,1,141.81875,-1.789403,-4.2996,2141.514206,219.49019,1:15,1.678189,0.72545,1.881785,-44.5803,46.8288,35.9912,0.72709,-0.127234,128.64514,-5.156463,-1.752754,0.431767,155.42956,15.686696,10.49893,2195.110786,32.494228,7.834197,8.261425,88.915633,85.66541,20.033953,2.989631,-21.8578,26.4971,-0.628319,15.24,1.634081,2.749438,-38.895986,-1.361963,-4.295227,8.52239,-4.599774,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,09488600-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,140.49243,8.879282,,13.1736,,,,16.557681,-39.183636,4.261195,1.67743,-1.206711,-2.299887,-0.723565,2.894411,-2.147614,0.234839,0.697586,0.125677,231.722057,0.234861,40.870312,-7.130713,1.518232,-0.322498,0.074825,-0.018159,0.003107,-0.000234,0.697551,11.674534,-4.279423,0.039867,0.061794,-0.039501,0.015589,-0.003121,0.000253,0.125634,7.575502,2.051094,-0.78624,0.252578,-0.084752,0.025252,-0.004663,0.000368,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,106,103.0,2023/4/8,58.0,5157.343331,5157.343336,5157.343338,Normal,4.0,1.0,4,Top,2,0,0,6,藤田,Right,村田,Right,1,和田,,,Fastball,InPlay,LineDrive,Out,Undefined,1,0,瀨,9.0,,"和田,藤田",,,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,右直,0:52:12,,https://youtu.be/MsAJIUXfTvI&t=3132,2789,https://youtu.be/1GVh8sSKqQE&t=2789
107,104.0,2023/4/8,54:29.5,2023/4/8,54:29.5,1.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Takuya, Kato",1000101245,Right,MEJ,Undefined,4,Bottom,0,0.0,0.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,110.11589,2.217966,1.186323,1199.725378,141.998189,10:45,1.670507,-0.542252,1.966235,-116.7676,30.3253,-20.4488,1.124354,-0.414496,101.8444,-6.380944,-0.273023,0.54771,,,,,,,,,,,,11.3765,15.8306,0.517634,15.24,1.712148,-0.553327,-30.316585,0.840141,1.381134,4.411969,-7.884776,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,5036c9a0-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,110.75208,,,8.27149,,,,16.473079,-30.495507,2.205985,1.671594,1.159899,-3.942388,0.541209,-0.609337,0.690567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,107,104.0,2023/4/8,46.0,5276.761459,5276.761464,5276.761465,Normal,1.0,1.0,4,Bottom,0,0,0,5,加藤,Right,鈴木健,Left,,,,,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,13.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:53:29,,https://youtu.be/MsAJIUXfTvI&t=3209,2813,https://youtu.be/1GVh8sSKqQE&t=2813
108,105.0,2023/4/8,54:41.6,2023/4/8,54:41.6,1.0,2.0,"Takeru, Suzuki",1000091927,Left,TOK,"Takuya, Kato",1000101245,Right,MEJ,Undefined,4,Bottom,0,1.0,0.0,Fastball,Changeup,InPlay,Undefined,FlyBall,,Out,1,0,,129.08839,0.330842,2.307327,1678.332869,165.773409,11:30,1.733957,-0.579641,1.817015,-65.531,45.1701,-10.5153,1.172228,-0.03233,117.28826,-4.547992,1.564414,0.47515,,,,,,,,,,,,7.1439,24.0315,0.52454,15.24,1.737602,-1.38171,-35.471805,-0.012993,1.168086,7.059487,-5.877305,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,574c9990-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,127.66498,,,11.80013,,,,16.622149,-35.745818,3.529744,1.733679,0.215133,-2.938653,0.579051,-1.427049,0.584043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,108,105.0,2023/4/8,47.0,5288.631821,5288.631829,5288.63183,Normal,1.0,2.0,4,Bottom,0,1,0,5,加藤,Right,鈴木健,Left,,,,,Fastball,InPlay,Popup,Out,Undefined,1,0,梅林,3.12,,加藤,,1.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,一飛,0:53:41,,https://youtu.be/MsAJIUXfTvI&t=3221,2825,https://youtu.be/1GVh8sSKqQE&t=2825
109,106.0,2023/4/8,55:13.0,2023/4/8,55:13.0,2.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Yuga, Horiuchi",1000089814,Left,MEJ,Undefined,4,Bottom,1,0.0,0.0,Cutter,Curveball,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,116.24254,1.356382,1.772693,1823.098032,321.354326,4:45,1.654716,-0.60879,1.647974,-143.3362,-6.4304,8.111,0.608963,-0.021279,108.37331,-8.869611,2.340974,0.528403,104.78344,-30.856465,82.769642,,,,,1.448329,1.304316,47.958562,0.044273,-3.0232,-3.1675,0.559969,15.24,1.679261,-1.024421,-32.000713,0.222465,-0.4097,4.819195,-10.235914,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,6a07aca0-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,114.79865,0.663351,,7.86923,,,,16.792932,-32.23373,2.409598,1.656539,0.717392,-5.117957,0.609023,-1.004611,-0.20485,0.830159,0.663351,-0.025847,180.0,0.830077,3.156315,,,,,,,,0.663741,-14.983127,,,,,,,,-0.026494,24.878787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,109,106.0,2023/4/8,48.0,5320.268257,5320.268263,5320.268265,Normal,2.0,1.0,4,Bottom,1,0,0,6,堀内,Left,鈴木健,Left,,,,,Slider,FoulBall,GroundBall,Undefined,Undefined,0,0,,,,,,6.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:54:13,,https://youtu.be/MsAJIUXfTvI&t=3253,2842,https://youtu.be/1GVh8sSKqQE&t=2842
110,107.0,2023/4/8,55:31.4,2023/4/8,55:31.4,2.0,2.0,"Takeru, Suzuki",1000091927,Left,TOK,"Yuga, Horiuchi",1000089814,Left,MEJ,Undefined,4,Bottom,1,0.0,1.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,133.71173,-2.470091,3.769168,1945.533441,146.658593,11:00,1.715076,-0.585411,1.78386,-60.6831,42.6308,-25.8572,0.406752,0.225007,122.59612,-6.939122,1.948022,0.459022,,,,,,,,,,,,15.8434,24.533,0.493799,15.24,1.649516,-2.294453,-36.683902,-1.801536,2.792423,7.028731,-5.482676,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,74f3b1e0-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,132.1504,,,11.1156,,,,16.65565,-36.954149,3.514365,1.714731,-1.590733,-2.741338,0.584082,-2.401819,1.396212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,110,107.0,2023/4/8,49.0,5338.406398,5338.406403,5338.406405,Normal,2.0,2.0,4,Bottom,1,0,1,6,堀内,Left,鈴木健,Left,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,17.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:54:31,,https://youtu.be/MsAJIUXfTvI&t=3271,2852,https://youtu.be/1GVh8sSKqQE&t=2852
111,108.0,2023/4/8,55:43.8,2023/4/8,55:43.8,2.0,3.0,"Takeru, Suzuki",1000091927,Left,TOK,"Yuga, Horiuchi",1000089814,Left,MEJ,Undefined,4,Bottom,1,1.0,1.0,Cutter,Curveball,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,116.67657,1.589378,1.621394,1845.77607,294.449536,3:45,1.661133,-0.664727,1.719408,-137.8579,-1.3866,12.4212,0.734759,-0.079381,107.27214,-8.345663,2.495211,0.527564,113.70823,-42.648306,50.339288,,,,,1.298595,0.720528,32.347537,0.035302,-5.1608,-0.6654,0.621771,15.24,1.691671,-0.960211,-32.080149,0.391773,-0.693294,5.545603,-9.896044,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,7c6d4cb0-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,114.98126,0.758145,,9.40443,,,,16.720755,-32.33511,2.772802,1.6632,0.846747,-4.948022,0.665184,-0.928337,-0.346647,0.571752,0.758145,0.061178,,0.57145,14.880787,,,,,,,,0.75858,-21.475864,,,,,,,,0.060814,17.949023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,111,108.0,2023/4/8,50.0,5351.092388,5351.092394,5351.092396,Normal,2.0,3.0,4,Bottom,1,1,1,6,堀内,Left,鈴木健,Left,,,,,Slider,InPlay,GroundBall,Out,Undefined,1,0,梅林,3.0,,堀内,,6.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,一ゴロ,0:54:43,,https://youtu.be/MsAJIUXfTvI&t=3283,2864,https://youtu.be/1GVh8sSKqQE&t=2864
112,109.0,2023/4/8,56:12.9,2023/4/8,56:12.9,3.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Chihiro, Se",1000126512,Right,MEJ,Undefined,4,Bottom,2,0.0,0.0,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,118.17873,0.563,0.164571,1813.218373,182.480651,12:00,1.666555,-0.615148,1.797199,-123.1358,7.7946,0.1676,0.594516,-0.566903,109.191,-8.355451,0.176433,0.516743,,,,,,,,,,,,0.0263,4.9678,0.611101,15.24,1.671977,-0.094154,-32.533275,-0.115012,0.003656,5.399852,-9.116304,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,8dc52640-d5b8-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,117.38903,,,8.98773,,,,16.642371,-32.765213,2.699926,1.668508,0.276557,-4.558152,0.615149,-0.094311,0.001828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,112,109.0,2023/4/8,51.0,5380.152376,5380.152381,5380.152383,Normal,3.0,1.0,4,Bottom,2,0,0,7,瀨,Right,鈴木健,Left,,,,,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,19.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,0:55:12,,https://youtu.be/MsAJIUXfTvI&t=3312,2878,https://youtu.be/1GVh8sSKqQE&t=2878
