PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DetectedShift,1B_PositionAtReleaseX,1B_PositionAtReleaseZ,2B_PositionAtReleaseX,2B_PositionAtReleaseZ,3B_PositionAtReleaseX,3B_PositionAtReleaseZ,SS_PositionAtReleaseX,SS_PositionAtReleaseZ,LF_PositionAtReleaseX,LF_PositionAtReleaseZ,CF_PositionAtReleaseX,CF_PositionAtReleaseZ,RF_PositionAtReleaseX,RF_PositionAtReleaseZ,unixtime
291,2025/4/26,17:14.6,2,3,"Gaiya, Yamaguchi",1000242151,Right,HOS_HOS,"Kosuke, Tamura",1000126630,Right,WAS_EDA,Undefined,9,Top,1,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,122.60044,2.678045,-1.849584,2576.97651,42.662203,7:30,1.587811,0.703301,1.796448,-154.5372,-31.7025,-32.7462,0.801232,-0.147746,112.50588,-8.458343,-4.162592,0.500513,,,,,,,,,,,,15.3043,-16.8873,-0.655706,15.24,1.643085,1.232387,-33.709562,0.986711,2.262355,6.314918,-12.303007,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,55b9cd50-2255-11f0-86ea-81fc05af7883,121.19569,,,10.09456,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,17:14.6,2025-04-26T13:17:14.5984512+09:00,2025-04-26T04:17:14.5984512Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,6332f001-afca-47e0-9655-d8648511dd47,16.644458,-33.971645,3.157459,1.591539,1.497312,-6.151504,-0.704904,1.138494,1.131178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,27.3569794,21.949655,45.19750838,11.18450739,28.29916596,-21.94941704,42.12322468,-11.92944811,81.17677406,-40.41159906,100.2912678,-7.058975615,76.15068044,41.1895365,1745641035
292,2025/4/26,17:28.0,2,4,"Gaiya, Yamaguchi",1000242151,Right,HOS_HOS,"Kosuke, Tamura",1000126630,Right,WAS_EDA,Undefined,9,Top,1,1,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,127.91878,1.414729,-1.759257,2539.197183,50.084902,7:45,1.643919,0.679096,1.594092,-140.3787,-24.6521,-33.8624,0.645749,-0.163742,117.30807,-8.581283,-4.12376,0.485815,,,,,,,,,,,,15.5449,-12.1672,-0.626587,15.24,1.671064,1.246609,-35.14967,0.257892,2.496824,6.90561,-11.760948,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,5da6ea70-2255-11f0-86ea-81fc05af7883,124.86225,,,10.61071,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,17:28.0,2025-04-26T13:17:27.9560000+09:00,2025-04-26T04:17:27.9560000Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,351424b5-edc7-4d56-851a-fabab37b4977,16.846372,-35.463859,3.452805,1.647157,0.792986,-5.880474,-0.680721,1.13301,1.248412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91384,3.052303,1.96224,1.090063,-0.503985,0.499031,0.23233,-0.915143,1.635223,1.661799,21.219021,2.186188,16.810906,-0.887149,22.393304,-1.933594,1.650613,5.163478,-4.282621,1.666539,14.489644,-0.546326,High,High,High,,,High,Medium,High,NoShift,27.94343719,23.13483831,45.07691093,11.17385353,28.32657795,-22.12960293,42.06171077,-12.27408842,81.56526177,-40.55113511,99.93176031,-7.029067034,76.26634215,41.14147696,1745641048
293,2025/4/26,17:49.9,3,1,"Gaiya, Yamaguchi",1000242151,Right,HOS_HOS,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,9,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,124.10703,1.411676,-0.960137,2559.055437,50.467869,7:45,1.587719,0.734353,1.648686,-149.1816,-27.2012,-37.6307,0.499164,0.083841,114.01618,-9.239617,-3.599768,0.498769,,,,,,,,,,,,18.1603,-13.4891,-0.705099,15.24,1.613503,0.748128,-34.130185,0.226265,2.749893,6.516495,-11.849212,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,6abb26e0-2255-11f0-86ea-81fc05af7883,121.61939,,,10.09085,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,17:49.9,2025-04-26T13:17:49.8718208+09:00,2025-04-26T04:17:49.8718208Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,d3bec407-998e-4442-91ed-322eeeeff4f9,16.792057,-34.425244,3.258247,1.591112,0.762784,-5.924606,-0.736154,0.623616,1.374946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,24.3119018,19.89103251,41.21919489,10.82187093,21.70606299,-16.03518899,40.59139917,-12.21027542,76.89989259,-39.84731476,95.08130012,-9.520122421,74.67775315,37.50245295,1745641070
294,2025/4/26,18:02.1,3,2,"Gaiya, Yamaguchi",1000242151,Right,HOS_HOS,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,9,Top,2,0,1,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,141.5523,1.057702,-1.976568,2454.796612,198.034809,12:30,1.567325,0.741052,1.917853,-64.4679,24.9017,7.3012,1.219928,0.258694,130.61871,-3.698365,-1.457331,0.426923,,,,,,,,,,,,-5.0163,13.0866,-0.697126,15.24,1.587284,1.310879,-38.985859,0.481891,-1.008519,7.188019,-7.175631,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,71dfeaf0-2255-11f0-86ea-81fc05af7883,142.08651,,,10.93359,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,18:02.1,2025-04-26T13:18:02.1222912+09:00,2025-04-26T04:18:02.1222912Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,0f233dbc-4e68-46ea-b3dc-61f48c0d9288,16.521844,-39.221487,3.594009,1.567631,0.717113,-3.587816,-0.74064,1.343939,-0.50426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NoShift,25.24455501,20.88781211,41.26526708,10.88890575,21.98387348,-16.11427258,40.10776831,-11.24920748,73.00862085,-40.2525264,93.92863139,-9.348808935,75.48555979,37.72461263,1745641082
295,2025/4/26,18:15.1,3,3,"Gaiya, Yamaguchi",1000242151,Right,HOS_HOS,"Taisei, Ishigooka",1000126634,Left,WAS_EDA,Undefined,9,Top,2,1,1,Slider,Curveball,InPlay,Undefined,LineDrive,Out,1,0,,122.42577,2.918764,-1.097926,2541.815523,45.541953,7:30,1.567988,0.74473,1.587352,-154.5837,-27.3425,-32.2217,0.859646,0.107772,111.40983,-8.119577,-3.34585,0.509411,153.23263,7.409179,-13.220741,1921.382426,32.019962,2.162232,-9.942227,50.936563,41.054513,-19.31084,1.395203,15.1881,-14.6677,-0.710743,15.24,1.636293,0.796699,-33.600185,1.070041,2.217357,6.603816,-11.948038,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,79beb030-2255-11f0-86ea-81fc05af7883,119.07867,2.442053,,11.01593,,,,0.052417,0.812779,-0.082446,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,18:15.1,2025-04-26T13:18:15.0965248+09:00,2025-04-26T04:18:15.0965248Z,GroundBall,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,0d35e483-c47a-4aad-a2cb-f82f21f72ca1,16.853109,-33.915746,3.301908,1.571521,1.640973,-5.974019,-0.746281,0.690744,1.108679,101.881208,0.052417,41.090562,-5.588205,0.722431,-0.113037,-0.002951,0.012364,-0.005416,0.00091,0.812779,5.488907,-4.867452,0.454377,-0.080469,0.015932,-0.000639,-0.000662,0.000148,-0.082448,-9.653182,-2.41155,0.683513,-0.117337,-0.043326,0.054774,-0.023668,0.003996,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,NoShift,26.04396794,21.61743221,41.15495605,10.8737723,22.42877267,-16.3278861,39.98522301,-11.45692786,73.14964652,-40.18488556,93.82771868,-9.690238082,75.63956727,38.05386331,1745641095
296,2025/4/26,20:35.5,1,1,"Ren, Tawa",1000126610,Right,WAS_EDA,"Daichi, Ogawa",1000338392,Right,HOS_HOS,Undefined,9,Bottom,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.60739,0.10502,-4.206374,2407.149663,275.178659,3:15,1.447255,0.909686,1.948477,-93.8163,2.1315,5.7945,0.538612,-0.213668,126.61943,-6.729384,-3.794596,0.442356,,,,,,,,,,,,-5.6818,1.8921,-0.817792,15.24,1.444406,2.737466,-37.568667,-0.281541,-1.059935,6.730748,-9.453687,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,cd5faf50-2255-11f0-86ea-81fc05af7883,137.1293,,,9.98795,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,20:35.5,2025-04-26T13:20:35.4765824+09:00,2025-04-26T04:20:35.4765824Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,f867d642-7b31-4633-9c2b-187b6e357a2f,16.491782,-37.792269,3.365374,1.448543,0.032519,-4.726843,-0.909318,2.772678,-0.529967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,26.7936844,20.23893842,43.7234819,13.04778429,27.19071517,-21.52131722,42.382782,-13.50416742,71.73305523,-41.99033858,95.40188777,0.192631199,77.177536,42.84728568,1745641235
297,2025/4/26,20:46.1,1,2,"Ren, Tawa",1000126610,Right,WAS_EDA,"Daichi, Ogawa",1000338392,Right,HOS_HOS,Undefined,9,Bottom,0,0,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.28537,0.051683,-3.727746,2626.499969,235.609476,1:45,1.467673,0.904907,1.864598,-90.2736,6.0272,5.3646,0.579532,-0.093391,127.57482,-6.479248,-3.348155,0.443169,,,,,,,,,,,,-4.8297,3.8221,-0.818104,15.24,1.463136,2.420845,-37.525819,-0.316549,-0.909243,5.903629,-9.087106,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,d3b8e600-2255-11f0-86ea-81fc05af7883,136.87775,,,8.71055,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,20:46.1,2025-04-26T13:20:46.1127168+09:00,2025-04-26T04:20:46.1127168Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,718434b9-ea9b-4de5-a894-d1e1ffbafd1f,16.576026,-37.735419,2.951815,1.468647,0.006077,-4.543553,-0.904626,2.453126,-0.454622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,27.12375958,20.35296511,43.31289033,13.04857072,26.73796792,-21.42799231,42.91071513,-13.55149442,71.86718016,-41.85294594,97.12042656,1.065345009,79.27338249,43.9851893,1745641246
298,2025/4/26,20:59.4,1,3,"Ren, Tawa",1000126610,Right,WAS_EDA,"Daichi, Ogawa",1000338392,Right,HOS_HOS,Undefined,9,Bottom,0,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,132.98333,1.603669,-4.940154,2747.242942,31.687873,7:00,1.306673,0.986822,1.71718,-113.3047,-8.9595,-7.2567,0.631478,-0.494057,123.43415,-6.503987,-5.446863,0.461308,,,,,,,,,,,,0.6486,-4.7002,-0.857903,15.24,1.339594,3.188958,-36.49557,0.552624,0.114426,6.211913,-10.635826,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,dbb0b180-2255-11f0-86ea-81fc05af7883,131.49571,,,9.54918,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,20:59.4,2025-04-26T13:20:59.4430000+09:00,2025-04-26T04:20:59.4430000Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,1f95f0d3-f340-477a-960f-687b06c1f758,16.723409,-36.747194,3.105957,1.308484,0.983445,-5.317913,-0.986983,3.184323,0.057213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.46623,2.498631,1.49719,1.00144,-0.128378,0.565842,0.547558,-0.92898,1.585768,1.724729,20.703823,1.653699,17.32646,-0.902623,23.842558,-2.258282,1.59736,4.194316,-4.129196,1.732014,16.422065,-0.847235,High,High,High,,,High,Medium,High,NoShift,27.39026597,20.77725387,43.08569435,13.24480656,26.93344299,-21.4780899,43.07716751,-13.2596414,72.12223268,-41.82360851,96.32802051,0.604482178,79.05929315,43.81251611,1745641259
299,2025/4/26,21:23.6,2,1,"Ren, Tawa",1000126610,Right,WAS_EDA,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,9,Bottom,1,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,122.62053,0.887289,-3.425559,2036.024397,294.747239,3:45,1.454312,0.841512,1.871768,-137.604,-17.6291,45.4791,0.328662,0.330276,114.04277,-9.04915,-0.195884,0.494652,,,,,,,,,,,,-25.6931,-8.615,-0.764635,15.24,1.466443,1.832781,-33.762251,0.027446,-3.868554,5.471585,-11.103787,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,ea19f6a0-2255-11f0-86ea-81fc05af7883,122.63166,,,8.57775,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,21:23.6,2025-04-26T13:21:23.5857408+09:00,2025-04-26T04:21:23.5857408Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,4f933638-5d83-48d1-b6b6-74275d9471d0,16.569541,-33.977036,2.735793,1.456811,0.463321,-5.551894,-0.839561,1.98464,-1.934277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,24.6348669,20.12071623,40.64757082,11.65474708,21.67785702,-17.03549895,41.83115616,-12.06417791,70.74470331,-42.08000365,96.48092002,-1.968012995,80.29805423,40.75015673,1745641284
300,2025/4/26,21:34.7,2,2,"Ren, Tawa",1000126610,Right,WAS_EDA,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,9,Bottom,1,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,118.37747,4.22267,-2.473838,1932.164959,294.075305,3:45,1.483707,0.844578,1.854964,-147.5989,-17.7427,48.116,1.201628,0.627774,108.90628,-6.47477,0.932099,0.514619,,,,,,,,,,,,-26.2222,-10.5412,-0.789275,15.24,1.574037,1.204709,-32.523368,1.880707,-3.652304,5.243263,-11.274855,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,f0a9f4c0-2255-11f0-86ea-81fc05af7883,117.87358,,,9.47119,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,21:34.7,2025-04-26T13:21:34.7596288+09:00,2025-04-26T04:21:34.7596288Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,41722438-ad24-4729-b516-4f03e14664d5,16.58613,-32.739665,2.621631,1.486859,2.345822,-5.637428,-0.84208,1.355376,-1.826152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,25.08049849,20.44111787,40.60140696,11.93162078,23.08808295,-17.88296979,41.17627665,-12.44123748,70.67877991,-42.37074166,95.64610563,-4.034679924,80.81575661,41.06685135,1745641295
301,2025/4/26,21:48.0,2,3,"Ren, Tawa",1000126610,Right,WAS_EDA,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,9,Bottom,1,2,0,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,136.92116,0.769576,-3.033241,2664.161397,226.981109,1:30,1.410603,0.908941,1.911112,-87.317,7.8994,5.8116,0.753987,0.113971,127.33143,-5.593284,-2.620462,0.440667,,,,,,,,,,,,-4.8067,4.4435,-0.840865,15.24,1.422826,1.972243,-37.710935,0.176551,-0.908928,6.35228,-8.96641,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,f89e3dd0-2255-11f0-86ea-81fc05af7883,137.65495,,,9.58972,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,21:48.0,2025-04-26T13:21:47.9947264+09:00,2025-04-26T04:21:47.9947264Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,9a4b82ac-e0df-4bc3-80d0-7612179ac126,16.529235,-37.927481,3.17614,1.411597,0.482211,-4.483205,-0.908625,2.003228,-0.454464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,25.5146824,20.8523768,41.24665024,12.27815982,23.05183658,-17.88342393,42.13207289,-11.87310234,70.04004422,-41.8966987,95.42967492,-4.808936665,81.70511171,41.82510322,1745641308
302,2025/4/26,22:03.7,2,4,"Ren, Tawa",1000126610,Right,WAS_EDA,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,9,Bottom,1,2,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,140.43293,-0.880879,-4.274912,2463.960867,232.524384,1:45,1.389965,0.917756,1.989873,-73.5791,16.6386,18.4357,0.407166,-0.095412,130.14573,-6.282377,-2.961273,0.428944,,,,,,,,,,,,-12.3662,10.0563,-0.828054,15.24,1.367433,2.806032,-38.623501,-0.860541,-2.442002,6.999135,-7.820792,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,01faf080-2256-11f0-86ea-81fc05af7883,141.41702,,,10.2872,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,22:03.7,2025-04-26T13:22:03.7115904+09:00,2025-04-26T04:22:03.7115904Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,a13dff23-94ae-462e-8f14-775b90c96d86,16.450425,-38.842228,3.499568,1.390507,-0.616137,-3.910396,-0.916936,2.882346,-1.221001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,26.21369557,21.28165809,42.80330627,13.799933,24.451228,-18.84098063,42.48403726,-10.9232282,69.99578332,-41.91851213,94.45332529,-5.706972729,81.30581386,41.30324746,1745641324
303,2025/4/26,22:26.0,2,5,"Ren, Tawa",1000126610,Right,WAS_EDA,"Kojun, Fujimori",1000242173,Left,HOS_HOS,Undefined,9,Bottom,1,2,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,148.50018,-0.326395,-3.670283,2327.912996,248.98101,2:15,1.458853,0.893087,1.863654,-59.0021,24.3774,56.0507,0.77666,0.41785,134.58276,-4.699883,0.299547,0.412367,,,,,,,,,,,,-31.4767,13.6761,-0.810527,15.24,1.447542,2.321657,-40.781792,-0.465592,-6.795867,9.415055,-6.853956,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,0f4fb860-2256-11f0-86ea-81fc05af7883,147.10181,,,13.91742,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,22:26.0,2025-04-26T13:22:26.0440000+09:00,2025-04-26T04:22:26.0440000Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,85b0d28e-a312-41b9-9e11-3a4dbf5f7b7d,16.575908,-41.089048,4.707527,1.459087,-0.241917,-3.426978,-0.889912,2.543437,-3.397934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.14465,2.415524,1.456589,0.958936,-0.399552,0.706437,-0.42368,-0.135213,1.476055,-1.022482,20.938113,1.608786,-17.092292,-0.124985,23.379534,-1.474596,1.486661,4.226009,-4.273543,-1.042842,-18.82903,2.181078,High,High,High,,,High,Medium,High,NoShift,26.61190762,21.51524908,42.47465561,14.0453881,24.3193865,-18.87863999,42.77094392,-11.31254959,70.44126712,-41.49679042,96.77778023,-6.217169122,82.9021766,41.56426291,1745641346
304,2025/4/26,22:47.4,3,1,"Ren, Tawa",1000126610,Right,WAS_EDA,"Sakai, Ryoya",1000424383,Left,HOS_HOS,Undefined,9,Bottom,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,138.56235,-0.629393,-3.709156,2460.716882,345.383078,5:30,1.430397,0.882218,1.892597,-94.3554,0.9275,0.5634,0.309411,-0.157017,126.72557,-7.50184,-3.669194,0.440821,,,,,,,,,,,,-3.0766,1.8857,-0.797361,15.24,1.410377,2.464691,-38.059791,-0.788774,-0.579435,8.089186,-9.451513,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,1c00c630-2256-11f0-86ea-81fc05af7883,137.60687,,,11.83678,,,,,,,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,22:47.4,2025-04-26T13:22:47.3884160+09:00,2025-04-26T04:22:47.3884160Z,,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,791e5bb0-3580-498f-9472-d17caa457055,16.547103,-38.336595,4.044593,1.431834,-0.465353,-4.725756,-0.88204,2.484519,-0.289717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,NoShift,25.81341682,20.92032254,41.01790113,12.20211026,23.4132642,-18.13120026,42.57936566,-11.65281185,70.17264575,-41.47047448,95.00237883,-6.011913223,85.93664236,41.82287448,1745641367
305,2025/4/26,22:58.2,3,2,"Ren, Tawa",1000126610,Right,WAS_EDA,"Sakai, Ryoya",1000424383,Left,HOS_HOS,Undefined,9,Bottom,2,1,0,Cutter,Slider,InPlay,Undefined,GroundBall,Error,0,0,,137.06293,0.464544,-3.476533,2545.598211,196.568038,12:30,1.411821,0.909416,1.884858,-92.5448,4.4131,0.4196,0.617359,-0.06603,125.63866,-6.287508,-3.446796,0.444679,133.8993,-22.391824,44.586131,,,,,1.81959,0.797625,37.200529,0.043147,-2.7021,2.8003,-0.829419,15.24,1.416884,2.286941,-37.67575,-0.050214,-0.501146,7.582491,-9.287291,HOS_HOS,WAS_EDA,JinguStadium,NPM,NPBEastern,20250426-JinguStadium-1,2275c240-2256-11f0-86ea-81fc05af7883,136.41314,0.612563,,11.42427,,,,0.390461,0.612563,0.056438,dff9fd9f-6cf8-4e7c-8676-7f82ea422551,2025/4/26,22:58.2,2025-04-26T13:22:58.1918208+09:00,2025-04-26T04:22:58.1918208Z,GroundBall,v3,,,,"Mizuki, Yoshida",1000126618,Right,WAS_EDA,e5380584-bf9f-44b6-8b13-cac05f0c103e,16.55514,-37.939507,3.791245,1.413012,0.272844,-4.643645,-0.909274,2.304373,-0.250573,,0.390119,24.541549,,,,,,,,0.612761,-14.197215,,,,,,,,0.0561,24.18954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,NoShift,25.78010198,21.10192631,42.31360087,11.07245824,23.39889086,-18.13070453,42.40522192,-11.95264408,70.08058289,-41.47522425,95.66025201,-6.145110868,85.18506443,41.40056563,1745641378
