PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
109,2022/10/22,47:18.6,2022/10/22,47:18.6,2,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.54307,1.183164,-1.690749,1186.132724,118.046323,10:00,1.555052,0.71541,1.649202,-90.9574,12.9942,-18.0312,0.983532,0.052156,122.5184,-5.402763,-2.952289,0.460437,,,,,,,,,,,,7.7377,6.7519,-0.668054,15.24,1.579623,1.183685,-36.949769,0.37733,1.374917,7.556304,-8.606904,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,76c346c0-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,131.74437,,,12.02468,,,,16.789812,-37.265361,3.778152,1.556357,0.7368,-4.303452,-0.716292,1.126261,0.687458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3203,深沢 俊一,22A
110,2022/10/22,47:30.5,2022/10/22,47:30.6,2,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,149.45657,-2.20059,-3.733566,2194.272353,204.654157,12:45,1.562811,0.664563,1.885785,-28.838,53.5831,23.2633,0.653505,-0.155016,135.15628,-4.439493,-2.086188,0.409991,,,,,,,,,,,,-14.8008,30.1419,-0.579951,15.24,1.510252,2.552191,-40.988151,-1.651931,-3.222689,9.644416,-3.243636,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,7dde94f0-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.9546,,,14.30029,,,,16.55299,-41.295939,4.822208,1.561319,-1.548415,-1.621818,-0.663042,2.655039,-1.611344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3215,深沢 俊一,22A
111,2022/10/22,47:39.4,2022/10/22,47:39.4,2,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,150.20464,-1.323658,-3.634106,2406.191258,199.328218,12:45,1.584411,0.673291,1.817261,-20.1783,62.3806,20.8325,1.007712,-0.146842,135.11177,-2.955208,-2.165169,0.410333,,,,,,,,,,,,-13.4501,33.6686,-0.586626,15.24,1.550874,2.500318,-41.180298,-0.981224,-2.94462,10.057389,-2.43562,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,833835f0-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,147.83109,,,15.09287,,,,16.621086,-41.516228,5.028694,1.582289,-0.899871,-1.21781,-0.671782,2.598672,-1.47231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3224,深沢 俊一,22A
112,2022/10/22,47:49.8,2022/10/22,47:49.8,2,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,1,1,2,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,134.94768,-1.494641,-2.483324,2431.415383,111.578888,9:45,1.549872,0.701593,1.762637,-91.5208,10.4119,-17.988,0.210326,-0.182938,123.69839,-8.112688,-3.751411,0.455944,,,,,,,,,,,,7.3471,7.4071,-0.637846,15.24,1.505685,1.693869,-37.07243,-1.335901,1.31356,7.639434,-8.482362,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,895db270-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,133.04264,,,11.2493,,,,16.677046,-37.367386,3.819717,1.550941,-1.0084,-4.241181,-0.702267,1.643153,0.65678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3234,深沢 俊一,22A
113,2022/10/22,48:03.2,2022/10/22,48:03.2,2,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Top,1,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,152.05202,-2.510408,-3.712086,2327.776216,207.758282,1:00,1.577894,0.652436,1.836895,-24.3693,56.095,27.9743,0.62362,-0.117135,136.90058,-4.431596,-1.736847,0.405094,98.24736,-34.835277,39.130654,,,,,0.869378,0.208462,49.488203,0.037339,-17.2818,31.62,-0.565613,15.24,1.51629,2.551632,-41.669714,-1.887018,-3.872301,10.333808,-2.721603,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,915752b0-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,149.74292,0.584228,,15.15143,,,,16.602007,-42.006124,5.166904,1.576279,-1.798418,-1.360802,-0.650732,2.677692,-1.93615,-0.086449,0.584228,0.131169,,-0.086835,17.44038,,,,,,,,0.584575,-15.646736,,,,,,,,0.130855,14.188913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3248,深沢 俊一,22A
114,2022/10/22,48:30.2,2022/10/22,48:30.2,3,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kosuke, Urata",1000074007,Right,TOK,Undefined,5,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,151.36677,-1.576109,-1.083432,2348.087965,202.434197,12:45,1.583541,0.650826,1.804592,-24.6249,56.7295,22.1896,0.891308,0.566245,136.02549,-3.51875,0.484937,0.407329,,,,,,,,,,,,-12.4138,31.4186,-0.625983,15.24,1.543548,0.670206,-41.579897,-1.209258,-2.757613,10.651861,-2.827277,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,a1606520-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,148.92146,,,15.34128,,,,16.635048,-41.935755,5.32593,1.582369,-1.114804,-1.413639,-0.649912,0.762332,-1.378806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3275,深沢 俊一,22A
115,2022/10/22,48:40.2,2022/10/22,48:40.2,3,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kosuke, Urata",1000074007,Right,TOK,Undefined,5,Top,2,1,0,Cutter,Slider,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,,137.80318,-0.975273,-1.938645,2338.935374,175.763223,11:45,1.554685,0.702508,1.758373,-76.654,21.0074,-1.3195,0.511324,0.139206,125.84076,-6.56705,-2.03166,0.446289,122.73926,53.29585,20.389646,5538.150014,29.395244,32.670675,16.125869,60.322073,59.935811,34.267925,5.240079,-0.7631,12.3702,-0.653541,15.24,1.524542,1.288451,-37.874206,-0.951461,-0.142483,7.933385,-7.497027,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,a7658860-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,135.92095,32.709972,,11.96243,,,,16.68119,-38.174894,3.966692,1.555219,-0.667311,-3.748513,-0.702477,1.293852,-0.071241,0.530647,0.526753,-0.144672,197.053641,0.532456,19.065107,-5.040772,1.194809,-0.159377,0.008008,0.000201,5.9e-05,-1.1e-05,0.526781,27.33094,-6.835009,0.546764,-0.009788,-0.038765,0.012831,-0.001755,8.9e-05,-0.144599,7.098319,-0.247673,0.045568,-0.004984,0.000542,-0.000202,4.2e-05,-3e-06,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3285,深沢 俊一,22A
116,2022/10/22,50:45.5,2022/10/22,50:45.5,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,Undefined,5,Bottom,0,0,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,133.88147,-2.660234,0.002009,2236.617124,189.763764,12:15,1.715454,0.193507,1.890822,-51.7791,50.3675,8.0608,0.448699,0.27468,121.83901,-6.546606,0.575229,0.456422,,,,,,,,,,,,-4.172,29.1777,-0.194021,15.24,1.651387,-0.038025,-36.789694,-1.869777,-0.732621,7.698468,-4.682899,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,f21d5720-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.9033,,,12.04245,,,,16.548267,-37.062446,3.849234,1.714692,-1.703864,-2.34145,-0.193133,-0.012068,-0.36631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3410,深沢 俊一,22A
117,2022/10/22,50:56.5,2022/10/22,50:56.5,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,Undefined,5,Bottom,0,0,1,Cutter,Slider,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,,,,127.81198,-1.217075,-0.21299,2355.533851,170.665218,11:45,1.76785,0.170354,1.803424,-71.1101,40.7235,-6.1347,0.712428,0.048759,117.70061,-6.442941,-0.646962,0.477574,158.591,12.719479,-27.422392,1928.035891,28.730972,4.452339,-17.281633,61.345448,60.596396,-34.204308,1.733711,3.0238,22.7694,-0.164723,15.24,1.733267,0.157666,-35.180614,-0.993209,0.491488,6.299256,-6.105745,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,f8a16e60-51ab-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.0169,4.468077,,10.11137,,,,16.636381,-35.429761,3.149628,1.767775,-0.751717,-3.052873,-0.170575,0.138227,0.245744,0.55347,0.697125,-0.033895,91.564887,0.553466,38.144091,-7.472399,1.740299,-0.343829,0.019221,0.021526,-0.009597,0.001403,0.697127,9.699246,-6.669487,0.618859,-0.105905,0.030604,-0.013702,0.004403,-0.000596,-0.033901,-19.789737,-0.852287,0.772863,-0.228509,0.008588,0.027415,-0.012037,0.001776,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3421,深沢 俊一,22A
118,2022/10/22,51:52.5,2022/10/22,51:52.5,2,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,5,Bottom,0,0,0,Fastball,Changeup,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,,,128.83382,-1.986967,0.080049,2263.783739,190.688,12:15,1.709022,0.213734,1.841138,-61.391,49.0148,8.5643,0.534154,0.321968,117.81281,-6.548924,0.687246,0.474516,,,,,,,,,,,,-4.4053,27.8706,-0.216213,15.24,1.657858,-0.086461,-35.433813,-1.428878,-0.720497,6.89508,-5.248348,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,19fe62c0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.83563,,,11.02101,,,,16.598683,-35.69722,3.44754,1.708615,-1.228379,-2.624174,-0.213435,-0.058937,-0.360249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3477,深沢 俊一,22A
119,2022/10/22,52:46.7,2022/10/22,52:46.7,3,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,126.62356,0.338055,0.2404,2269.160567,168.291462,11:30,1.762314,0.198309,1.713066,-79.7421,35.2411,-6.5995,1.061052,0.200694,116.60332,-5.481524,-0.223654,0.484252,,,,,,,,,,,,3.4943,18.7055,-0.204043,15.24,1.764967,-0.115622,-34.845073,-0.088311,0.558807,6.002148,-6.815242,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,3a516130-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.26524,,,10.02024,,,,16.726265,-35.100152,3.001074,1.762565,0.201323,-3.407621,-0.198625,-0.13937,0.279404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3531,深沢 俊一,22A
120,2022/10/22,53:04.4,2022/10/22,53:04.4,3,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,133.51984,-3.847277,-2.554389,2102.235786,193.078393,12:30,1.671572,0.20573,2.04255,-50.455,50.7843,10.9715,0.092141,-0.39691,121.56001,-7.659455,-1.767899,0.45439,,,,,,,,,,,,-7.8074,30.9128,-0.154477,15.24,1.591042,1.589231,-36.6448,-2.60525,-1.357924,7.749792,-4.430046,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,44df67f0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,133.49753,,,11.95983,,,,16.396901,-36.888654,3.874896,1.670826,-2.465854,-2.215023,-0.205156,1.63196,-0.678962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3549,深沢 俊一,22A
121,2022/10/22,53:34.5,2022/10/22,53:34.5,3,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,132.31198,-2.549115,-0.089001,2177.445646,194.062624,12:30,1.713264,0.184474,1.836585,-53.8285,52.1994,12.1008,0.454926,0.280359,119.5936,-6.592692,0.768652,0.465013,,,,,,,,,,,,-6.2833,30.0545,-0.183124,15.24,1.648998,-2.3e-05,-36.322619,-1.785973,-1.067899,7.963154,-4.698668,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,56d640a0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,130.44808,,,12.71839,,,,16.602087,-36.620018,3.981577,1.712421,-1.610493,-2.349334,-0.183868,0.03986,-0.533949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3579,深沢 俊一,22A
122,2022/10/22,53:53.5,2022/10/22,53:53.5,3,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,134.10502,-2.002739,0.283204,2285.679872,198.762534,12:45,1.728388,0.21829,1.9253,-47.6926,54.4129,17.2084,0.688984,0.46988,120.95194,-5.635003,1.509085,0.45633,,,,,,,,,,,,-8.6355,30.9583,-0.22548,15.24,1.680932,-0.262014,-36.838678,-1.421778,-1.507948,8.266306,-4.400669,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,622ffbd0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,132.93009,,,13.15308,,,,16.513029,-37.123236,4.133153,1.727268,-1.27029,-2.200334,-0.217354,-0.210105,-0.753974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3598,深沢 俊一,22A
123,2022/10/22,54:14.1,2022/10/22,54:14.1,3,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,3,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,,,135.86906,-2.058118,-0.082771,2240.839058,204.690082,12:45,1.702223,0.203529,1.822819,-55.7459,44.7043,18.9009,0.563044,0.369152,123.00437,-6.220705,1.25573,0.452616,109.23478,-44.925771,166.233311,,,,,0.315018,0.897025,-33.538385,0.029604,-9.8209,25.6978,-0.20281,15.24,1.649008,-0.035323,-37.325246,-1.531049,-1.765179,8.308466,-5.187833,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,6e6d3930-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.02086,0.636434,,12.86469,,,,16.616417,-37.630384,4.154233,1.701739,-1.340519,-2.593917,-0.202703,0.029505,-0.882589,0.882327,0.636434,-0.325891,,0.882653,-20.934618,,,,,,,,0.636768,-21.498023,,,,,,,,-0.32597,5.129132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3619,深沢 俊一,22A
124,2022/10/22,54:41.2,2022/10/22,54:41.2,3,6,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,3,2,Fastball,Cutter,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,2,,,136.74248,-1.03485,0.442831,2197.295264,187.205076,12:15,1.721101,0.2454,1.873763,-51.6875,46.8939,5.4811,0.912736,0.42493,123.42527,-4.934972,0.832039,0.448386,111.94829,38.95855,-144.884101,3594.474424,-28.47348,14.889686,-17.702756,64.115967,38.348863,-148.62477,3.282846,-2.4665,26.0937,-0.255994,15.24,1.693924,-0.316462,-37.580754,-0.84414,-0.44895,8.493058,-5.057118,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,7e93beb0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.2852,14.888894,,13.31721,,,,16.56502,-37.879018,4.246529,1.72045,-0.666542,-2.528559,-0.245157,-0.300696,-0.224475,0.40868,0.86879,-0.419771,45.384182,0.408792,-19.787434,0.677909,-0.004303,0.295873,-0.322236,0.155582,-0.034942,0.002965,0.869315,19.535448,-7.842895,0.764695,0.033874,-0.068479,0.007433,0.003374,-0.000632,-0.420982,-13.864317,2.590638,-0.19785,-0.779246,0.658311,-0.248902,0.045166,-0.003181,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3646,深沢 俊一,22A
125,2022/10/22,55:05.1,2022/10/22,55:05.1,3,7,"Shunsuke, Izawa",1000073948,Right,TOK,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,5,Bottom,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,2,,,136.49802,-2.167042,0.146841,2194.88614,176.247535,11:45,1.682677,0.233028,1.901586,-40.3942,58.1842,-3.5831,0.669177,0.238482,123.33795,-5.265212,-0.108016,0.448379,134.0479,19.569547,-21.666088,3753.908806,30.072346,8.944817,-14.824799,78.036845,75.825859,-31.961089,3.051136,1.9803,32.9858,-0.236154,15.24,1.631056,-0.07956,-37.50765,-1.530112,0.359323,8.40688,-3.821303,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,8ccbbaa0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.28727,9.462859,,13.16007,,,,16.537472,-37.797343,4.20344,1.681513,-1.398433,-1.910652,-0.233199,-0.091942,0.179662,0.591521,0.692375,-0.23965,128.743246,0.591511,32.606203,-6.274508,1.454361,-0.304223,0.051236,-0.005795,0.000138,5.1e-05,0.692367,12.472566,-4.61907,0.101582,0.021681,0.004474,-0.006723,0.002372,-0.000281,-0.239648,-12.953241,-0.858319,0.515512,-0.174217,0.044111,-0.0087,0.001116,-6.6e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3670,深沢 俊一,22A
126,2022/10/22,56:11.8,2022/10/22,56:11.8,4,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Yamato, Nakatsu",1000101189,Left,HOS_HOS,Undefined,5,Bottom,2,0,0,Fastball,Cutter,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,2,,,135.38463,-1.871627,-0.105195,2169.654209,191.99079,12:30,1.677774,0.268061,1.903514,-53.1965,46.7588,9.1835,0.619475,0.330324,122.7128,-5.873182,0.548318,0.4515,161.70885,10.992812,6.268538,6899.355089,33.302571,3.793188,3.880775,60.296398,60.296398,7.961754,1.683689,-4.8439,26.7739,-0.266197,15.24,1.632183,0.026051,-37.213737,-1.383609,-0.867176,8.123643,-5.013512,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,b48d7e70-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.35218,3.816531,,12.67183,,,,16.535472,-37.495468,4.061821,1.677152,-1.209739,-2.506756,-0.267622,0.056125,-0.433588,0.275029,0.619574,-0.329573,273.116582,0.275029,43.831267,-6.400579,1.103804,-0.252631,0.055142,-0.011397,0.001885,-0.000164,0.619574,8.565439,-6.203659,0.710818,-0.150231,0.035804,-0.007093,0.001128,-0.0001,-0.329573,4.814657,0.196667,-0.000252,0.002656,-0.000305,9.6e-05,-2.2e-05,2e-06,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3736,深沢 俊一,22A
127,2022/10/22,56:59.2,2022/10/22,56:59.2,5,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,5,Bottom,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,3",,,129.52596,-1.768075,-0.769634,2349.023915,148.489723,11:00,1.748385,0.162972,1.782881,-80.6256,29.1257,-15.7215,0.441167,-0.212233,119.02938,-7.646459,-1.880846,0.473107,,,,,,,,,,,,7.4941,17.2264,-0.142802,15.24,1.698927,0.550466,-35.618649,-1.395766,1.242961,6.742375,-6.949514,HOS_HOS,TOK,JinguStadium,TeamExclusive,NL,20221022-JinguStadium-1,d0df18e0-51ac-11ed-8424-e367745419e5,1bd4bea2-0bf8-422f-9f7c-7601b1a294db,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,128.2162,,,10.49658,,,,16.656543,-35.885789,3.371188,1.748774,-1.120419,-3.474757,-0.163637,0.501219,0.62148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/FVkXTHxs-64/&t=3784,深沢 俊一,22A
