PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
47,2022/10/16,52:54.1,2022/10/16,52:54.1,1,3,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kazuya, Miyata",1000126505,Left,MEI_MEI,Undefined,2,Bottom,0,1,1,TwoSeamFastBall,Sinker,InPlay,Undefined,FlyBall,,Out,1,0,,,,142.02328,-0.734752,-2.211748,2175.789396,240.935608,2:00,1.491829,0.337156,1.841658,-64.4748,25.7158,41.3646,0.639571,0.126345,130.47978,-5.473992,0.719228,0.428879,137.11561,55.5193,-15.41714,5007.445902,,,,,26.241761,,,-22.9158,14.5701,-0.287327,15.24,1.470168,1.310452,-39.091189,-0.750571,-4.598222,7.786652,-6.883051,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,c7526b00-4d16-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.43835,34.605136,,11.54349,,,,16.598613,-39.360884,3.893326,1.492036,-0.512173,-3.441525,-0.335473,1.469714,-2.299111,0.368436,0.653213,-0.128952,156.156018,0.368436,20.786599,-6.195712,1.868093,-0.4626,0.105973,-0.022629,0.003909,-0.000388,0.653213,31.396311,-7.406535,0.608787,-0.035657,-0.01701,0.007344,-0.001535,0.00015,-0.128952,-5.732283,-1.321308,0.62499,-0.199882,0.054319,-0.012663,0.002164,-0.000192,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1632,青木 秀憲,22A
48,2022/10/16,53:28.8,2022/10/16,53:28.8,2,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,143.24339,-0.914898,-2.301385,2279.845234,209.295534,1:00,1.507174,0.344091,1.842422,-41.2331,48.4793,25.4885,0.836444,-0.050785,129.86041,-4.039781,-0.496945,0.427741,123.52323,47.933365,74.190055,5685.890167,3.723998,26.833248,33.320535,61.859945,57.299037,91.722683,4.721425,-14.8477,26.534,-0.29106,15.24,1.482772,1.454096,-39.363179,-0.762229,-2.986211,8.779038,-4.470067,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,dc04e140-4d16-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.81477,27.287953,,13.38298,,,,16.596793,-39.664625,4.389519,1.50631,-0.60874,-2.235033,-0.342749,1.556634,-1.493105,0.027582,0.807561,0.054132,,0.017477,6.494908,-4.676342,3.016613,-2.063092,0.95937,-0.259804,0.036689,-0.002075,0.80541,25.510551,-7.399568,0.917471,-0.217866,0.022611,0.007636,-0.002628,0.000224,0.050305,22.19748,-3.746086,1.160968,-0.548455,0.212208,-0.05031,0.006183,-0.000296,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1667,青木 秀憲,22A
49,2022/10/16,53:43.8,2022/10/16,53:43.8,2,2,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,143.9033,-1.553643,-3.878678,2203.667471,215.881647,1:15,1.483825,0.335007,1.837684,-49.9,39.4278,26.2808,0.54517,-0.498677,130.42504,-5.283134,-2.022729,0.426823,,,,,,,,,,,,-16.4071,22.3563,-0.244137,15.24,1.443488,2.541673,-39.468906,-1.250575,-3.315593,8.871928,-5.288816,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,e4eab640-4d16-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.11977,,,13.47827,,,,16.601291,-39.773724,4.435964,1.483333,-1.068864,-2.644408,-0.33342,2.655589,-1.657797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1682,青木 秀憲,22A
50,2022/10/16,53:54.6,2022/10/16,53:54.6,2,3,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,118.96833,1.976613,-1.242219,2722.893832,65.250403,8:15,1.527419,0.289703,1.790202,-145.935,-14.233,-40.7013,0.627991,-0.46903,108.24059,-8.592321,-4.117905,0.518264,,,,,,,,,,,,19.6604,-7.3674,-0.256338,15.24,1.566224,0.884856,-32.688588,0.594939,2.705516,6.46378,-10.820494,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,eb6ef490-4d16-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,117.04467,,,10.72774,,,,16.649749,-32.966171,3.23189,1.530697,1.059618,-5.410247,-0.291843,0.76867,1.352758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1693,青木 秀憲,22A
51,2022/10/16,54:07.2,2022/10/16,54:07.2,2,4,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,141.8833,-0.195753,-1.892229,2307.091865,204.808934,12:45,1.488982,0.367324,1.909386,-48.3591,41.9204,18.021,0.950351,0.015597,129.1287,-3.834551,-0.610773,0.429091,123.252,81.282771,132.564546,5969.779222,,,,,5.689151,,,-10.7927,22.8137,-0.325654,15.24,1.481707,1.204581,-39.035748,-0.294285,-2.141527,8.394572,-5.279885,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,f2e470b0-4d16-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.36866,25.576,,12.75461,,,,16.53024,-39.312233,4.197286,1.488536,-0.120386,-2.639943,-0.366491,1.275114,-1.070764,0.446554,0.957871,-0.017859,352.308685,0.446556,-3.510177,-3.064218,1.256286,-0.557106,0.923699,-1.253505,0.839357,-0.21963,0.957871,33.84117,-9.905081,1.390198,-0.315353,0.195145,-0.192906,0.11397,-0.027715,-0.017858,3.821544,-1.328308,0.49125,-0.206686,0.33546,-0.453247,0.302905,-0.079165,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1705,青木 秀憲,22A
52,2022/10/16,54:36.3,2022/10/16,54:36.3,2,5,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,2,2,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,138.37872,-0.816568,-2.408544,2538.451928,98.432469,9:15,1.462993,0.344664,1.69942,-92.8752,3.5036,-5.1825,0.301561,-0.393226,128.19368,-7.482952,-2.772551,0.443349,,,,,,,,,,,,1.0824,3.1285,-0.281039,15.24,1.434204,1.62707,-38.068512,-0.944427,0.206939,7.045622,-9.208511,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,044068f0-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,136.82237,,,10.18504,,,,16.740791,-38.345268,3.522811,1.464198,-0.58271,-4.604256,-0.344792,1.618941,0.103469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1734,青木 秀憲,22A
53,2022/10/16,54:49.0,2022/10/16,54:49.0,2,6,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,2,Bottom,1,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,,,141.92109,-1.391262,-1.258299,2279.21213,215.039815,1:15,1.461969,0.370445,1.908367,-55.9478,33.3509,21.5465,0.51133,0.232231,130.80257,-5.533359,0.275388,0.426754,138.83985,-9.004174,-25.551656,,,,,3.411863,3.411863,-25.286321,0.076876,-12.0988,19.0765,-0.343293,15.24,1.42721,0.758948,-39.090089,-1.1501,-2.434016,7.584503,-5.968871,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,0bcfaea0-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.14291,0.464599,,11.11852,,,,16.5318,-39.339934,3.792251,1.461858,-0.953476,-2.984436,-0.369614,0.839128,-1.217008,0.439733,0.464599,-0.192716,180.0,0.439201,34.40895,,,,,,,,0.464692,-6.043484,,,,,,,,-0.192461,-16.450324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1747,青木 秀憲,22A
54,2022/10/16,55:29.1,2022/10/16,55:29.1,3,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Keita, Nakamura",1000073567,Left,MEI_MEI,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,,,142.24361,-0.940797,-2.503758,2220.738783,212.757272,1:00,1.482218,0.356145,1.870381,-47.0213,42.8655,25.7723,0.74671,-0.091878,130.14439,-4.46107,-0.676263,0.428157,,,,,,,,,,,,-15.2243,23.7382,-0.299566,15.24,1.45741,1.59007,-39.133219,-0.805408,-3.051823,8.042611,-5.048148,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,23b0cf90-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.67712,,,12.09922,,,,16.569797,-39.405569,4.021305,1.481789,-0.63446,-2.524074,-0.355161,1.693415,-1.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1787,青木 秀憲,22A
55,2022/10/16,56:38.6,2022/10/16,56:38.6,4,1,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,2,Bottom,2,0,0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,141.40196,-2.186675,-2.076742,2233.502658,243.885873,2:15,1.471072,0.363553,1.809835,-67.0027,24.793,44.6586,0.182052,0.222679,129.7476,-7.087131,1.083944,0.432679,,,,,,,,,,,,-24.4415,15.143,-0.316115,15.24,1.413335,1.190694,-38.877738,-1.74914,-4.832312,7.99057,-6.812745,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,4d25c1a0-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,140.1963,,,11.65436,,,,16.630255,-39.162435,3.995285,1.471331,-1.506408,-3.406372,-0.361606,1.362866,-2.416156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1857,青木 秀憲,22A
56,2022/10/16,57:06.2,2022/10/16,57:06.2,4,2,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,2,Bottom,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,117.66976,1.278334,-0.874416,2719.052222,64.481823,8:15,1.515626,0.283932,1.707456,-151.1632,-16.0424,-42.8412,0.367833,-0.393304,107.94504,-9.574615,-3.890067,0.524947,,,,,,,,,,,,21.0385,-7.8137,-0.257715,15.24,1.537241,0.678516,-32.357678,0.156855,2.853559,6.034116,-10.866466,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,5d9cb110-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,115.55445,,,9.72472,,,,16.733092,-32.634925,3.017058,1.518564,0.656131,-5.433233,-0.285879,0.547405,1.42678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1884,青木 秀憲,22A
57,2022/10/16,57:32.9,2022/10/16,57:32.9,4,3,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,2,Bottom,2,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,118.20148,1.566667,-0.279582,2799.498271,68.279574,8:15,1.517577,0.268091,1.722289,-146.4481,-12.2738,-42.2867,0.498584,-0.234256,107.79772,-8.991963,-3.258656,0.523106,,,,,,,,,,,,21.1782,-6.0701,-0.257611,15.24,1.546966,0.342807,-32.487929,0.34251,2.88494,6.273866,-10.63353,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,6d8ac170-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,115.9613,,,10.40376,,,,16.717855,-32.77208,3.136933,1.520547,0.824117,-5.316765,-0.270178,0.212144,1.44247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1911,青木 秀憲,22A
58,2022/10/16,57:54.5,2022/10/16,57:54.5,4,4,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,2,Bottom,2,2,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,127.06893,0.665995,0.417707,2766.942895,65.539971,8:15,1.503257,0.333097,1.692115,-126.4128,-11.074,-32.2788,0.428822,0.129277,116.76815,-8.411683,-1.853303,0.485001,,,,,,,,,,,,16.5945,-4.9337,-0.341505,15.24,1.510796,-0.103189,-34.960819,-0.108872,2.646219,6.618377,-10.593386,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,7a650220-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,125.07194,,,10.30077,,,,16.74816,-35.245171,3.309189,1.505697,0.346261,-5.296693,-0.334629,-0.216881,1.323109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1933,青木 秀憲,22A
59,2022/10/16,58:20.4,2022/10/16,58:20.4,4,5,"Azuma, Sotomaru",1000126488,Right,KEI_KEI,"Koji, Naoi",1000101248,Left,MEI_MEI,Undefined,2,Bottom,2,3,1,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,,,141.54659,-1.700959,-1.478682,2179.192844,224.127206,1:30,1.473236,0.342933,1.846579,-51.7797,38.8302,35.0314,0.475281,0.276002,130.27684,-5.536716,1.00505,0.429875,139.78047,-7.326148,1.483019,,,,,3.384786,2.918485,-3.240764,0.078424,-19.1184,22.0092,-0.310208,15.24,1.429615,0.837892,-38.963336,-1.344348,-3.817865,7.604276,-5.411509,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,89d5f340-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.11074,0.388677,,11.26974,,,,16.593534,-39.226609,3.802138,1.472915,-1.156993,-2.705755,-0.341505,0.970073,-1.908932,0.357234,0.388677,-0.269589,180.0,0.356758,38.535769,,,,,,,,0.388738,-4.956082,,,,,,,,-0.269602,0.997666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=1958,青木 秀憲,22A
60,2022/10/16,00:35.3,2022/10/16,00:35.3,1,1,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,3,Top,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,111.96132,1.040915,1.314445,2105.999511,312.172985,4:30,1.740805,-0.63298,1.804395,-173.1525,-28.3106,35.5153,0.30381,0.094024,105.09184,-11.345075,3.832916,0.543503,,,,,,,,,,,,-17.5539,-14.3079,0.598408,15.24,1.754172,-0.842175,-30.870759,-0.024171,-2.20617,4.651146,-11.604867,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,da47f990-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,111.60938,,,6.86948,,,,16.637468,-31.080595,2.325573,1.743453,0.499382,-5.802434,0.634157,-0.742643,-1.103085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2023,青木 秀憲,22A
61,2022/10/16,00:46.9,2022/10/16,00:46.9,1,2,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,140.98627,-2.834476,3.107008,2265.251443,166.436248,11:30,1.710894,-0.68616,1.961468,-49.6185,40.7786,-9.1763,0.41894,0.09322,129.86829,-6.529383,2.453181,0.42937,,,,,,,,,,,,6.8978,24.1045,0.619297,15.24,1.646628,-2.062009,-38.749369,-2.084189,1.361726,7.556586,-5.048101,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,e1202440-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.27667,,,11.11798,,,,16.47847,-38.990137,3.778293,1.710472,-1.923346,-2.52405,0.685688,-2.105397,0.680863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2035,青木 秀憲,22A
62,2022/10/16,00:58.9,2022/10/16,00:58.9,1,3,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,3,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,142.56345,-2.174577,3.223318,2297.964038,165.109408,11:30,1.714112,-0.678837,1.939019,-46.796,41.6614,-10.378,0.63493,0.122468,131.35204,-5.666001,2.485203,0.424739,106.1776,-58.948263,-51.768171,,,,,0.839872,0.501556,-30.214681,0.025266,7.5597,24.0132,0.608275,15.24,1.663393,-2.160019,-39.2005,-1.646692,1.529796,7.610824,-4.947322,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,e8429e60-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.81725,0.640637,,11.21141,,,,16.501019,-39.444568,3.805412,1.713656,-1.488039,-2.473661,0.678331,-2.209078,0.764898,0.48707,0.640637,-0.119669,,0.486936,9.447655,,,,,,,,0.640998,-25.355993,,,,,,,,-0.119499,-11.992114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2047,青木 秀憲,22A
63,2022/10/16,01:30.5,2022/10/16,01:30.5,2,1,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,3,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,141.64935,-2.383051,2.548254,2294.044305,180.945439,12:00,1.713702,-0.715544,1.989281,-40.3314,48.7326,0.76,0.642996,0.005069,130.38727,-5.427382,2.602513,0.426192,,,,,,,,,,,,1.2929,27.9797,0.661532,15.24,1.660957,-1.73759,-38.96496,-1.741285,0.258255,7.589669,-4.21766,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,fb172ce0-4d17-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.33009,,,11.26208,,,,16.450341,-39.200004,3.794834,1.71286,-1.610668,-2.10883,0.715467,-1.745588,0.129128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2078,青木 秀憲,22A
64,2022/10/16,01:41.9,2022/10/16,01:41.9,2,2,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,3,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.47289,-1.036212,2.162617,2270.44065,165.171245,11:30,1.723957,-0.719599,1.970173,-49.4785,38.8698,-9.5736,0.938843,-0.209615,130.63852,-4.743905,1.479404,0.424477,,,,,,,,,,,,6.4831,21.8813,0.673543,15.24,1.69894,-1.436252,-39.215101,-0.872047,1.307467,7.933987,-5.393771,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,01e78f60-4d18-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.90543,,,11.83437,,,,16.469334,-39.463036,3.966994,1.723558,-0.703493,-2.696886,0.719064,-1.47711,0.653734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2090,青木 秀憲,22A
65,2022/10/16,02:05.5,2022/10/16,02:05.5,2,3,"Yuto, Hisano",1000126496,Left,MEI_MEI,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,3,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,131.1428,-0.389618,0.853772,2104.967707,250.486509,2:15,1.698558,-0.767237,1.794102,-96.6799,10.3169,19.5494,0.621473,-0.330085,120.28657,-7.413647,2.236541,0.467132,,,,,,,,,,,,-9.358,6.6525,0.744927,15.24,1.682354,-0.628939,-36.079734,-0.6197,-1.589276,7.049701,-8.676839,MEI_MEI,KEI_KEI,JinguStadium,Undefined,Team,20221016-JinguStadium-2,0ffc24d0-4d18-11ed-90cb-dd2103856718,347c9791-144c-42e7-8800-d201b6984c50,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,129.85609,,,10.85622,,,,16.645415,-36.353304,3.524851,1.699868,-0.282987,-4.33842,0.768137,-0.567265,-0.794638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/zBhc_6ZGl6U/&t=2113,青木 秀憲,22A
