PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
135,2022/9/10,15:29.7,2022/9/10,15:29.7,1,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Bottom,0,1,1,Fastball,Sinker,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,144.2577,-1.015955,3.408767,2332.385115,137.412439,10:30,1.634932,-0.56962,1.849608,-50.7305,38.1789,-32.1913,0.840532,0.071071,130.27447,-4.817731,1.131404,0.425822,107.20152,26.500559,51.964462,4054.753831,17.903726,9.722263,28.347387,57.541522,50.254402,62.366902,2.94205,19.2561,21.3822,0.491069,15.24,1.607679,-2.195418,-39.590322,-0.884055,3.900157,9.22349,-5.475871,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,7149d420-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.45375,9.803801,,13.98322,,,,16.589548,-39.903492,4.611745,1.63454,-0.69813,-2.737935,0.567859,-2.327842,1.950078,0.000909,0.790674,-0.082112,224.07593,0.000906,16.42043,-4.169792,0.906578,-0.179008,0.034265,-0.006017,0.000595,2e-06,0.790674,13.286549,-5.202935,0.24193,-0.002142,-0.013516,0.003988,2.3e-05,-8.8e-05,-0.082128,20.991331,-2.376805,0.704193,-0.210527,0.073465,-0.022431,0.004073,-0.000303,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4708,22A
136,2022/9/10,15:52.3,2022/9/10,15:52.3,1,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Ryohei, Hayashi",1000089940,Right,TOK,Undefined,5,Bottom,0,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,130.24812,-1.465671,2.896477,1756.533712,142.958638,10:45,1.600396,-0.570881,1.912889,-64.0865,43.2609,-29.9444,0.54713,-0.055856,118.81455,-6.243072,0.7677,0.467897,,,,,,,,,,,,17.6238,24.6146,0.507282,15.24,1.563603,-1.678243,-35.790025,-1.120724,2.940262,7.042905,-5.700086,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,7ecf21e0-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,129.64389,,,11.43356,,,,16.526302,-36.04226,3.521453,1.600085,-0.916581,-2.850043,0.569272,-1.783546,1.470131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4730,22A
137,2022/9/10,16:25.3,2022/9/10,16:25.3,2,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,5,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,119.76983,3.766359,0.238405,2195.392841,336.292194,5:15,1.629225,-0.532695,1.814369,-184.3112,-53.3332,25.572,0.852305,-0.209584,107.83597,-9.562405,2.049977,0.516837,,,,,,,,,,,,-12.6679,-28.5005,0.525344,15.24,1.70886,-0.251519,-32.868201,1.453762,-1.743776,7.090097,-13.729851,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,92847370-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,117.36771,,,11.93387,,,,16.626437,-33.165925,3.545049,1.635709,2.0303,-6.864926,0.534368,-0.178295,-0.871888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4763,22A
138,2022/9/10,16:35.9,2022/9/10,16:35.9,2,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,146.61872,0.067178,2.037433,2256.290035,136.868266,10:30,1.614587,-0.577934,1.860737,-48.9543,37.2451,-31.9352,1.14399,-0.322766,131.63646,-3.622661,-0.226794,0.419283,,,,,,,,,,,,17.9162,19.9951,0.532016,15.24,1.613079,-1.262037,-40.258728,-0.125503,3.733937,9.924669,-5.639448,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,98cc6c10-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.67569,,,14.98226,,,,16.577468,-40.587104,4.962334,1.614144,0.061089,-2.819724,0.575817,-1.385582,1.866968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4774,22A
139,2022/9/10,16:50.4,2022/9/10,16:50.4,2,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,5,Bottom,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.18342,-1.857858,4.43315,2194.455943,135.085876,10:30,1.62193,-0.543491,1.816871,-54.6176,37.02,-33.7933,0.548909,0.374018,129.23913,-5.911332,2.051468,0.432306,,,,,,,,,,,,20.5509,21.2921,0.438296,15.24,1.573214,-2.850337,-38.973863,-1.468662,4.06126,8.434239,-5.598931,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,a1736350-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,140.31716,,,12.94429,,,,16.622357,-39.271876,4.217119,1.621613,-1.270831,-2.799466,0.541544,-2.993836,2.03063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4788,22A
140,2022/9/10,17:09.2,2022/9/10,17:09.1,2,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Shunsuke, Izawa",1000073948,Right,TOK,Undefined,5,Bottom,1,2,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,127.22229,-0.623325,3.69155,1576.561387,122.919853,10:00,1.572682,-0.569037,1.880004,-86.2038,28.1712,-37.0189,0.53479,0.101486,114.86925,-6.998179,1.066946,0.48297,134.03949,-4.33875,-30.820078,,,,,6.125887,5.323272,-27.979627,0.15233,22.2445,16.2834,0.485968,15.24,1.553047,-2.090536,-34.903976,-0.67251,3.485452,7.448309,-7.255229,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,aca06930-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,125.59787,0.537548,,12.35303,,,,16.559266,-35.184374,3.724155,1.573224,-0.399381,-3.627614,0.567138,-2.221749,1.742726,0.679544,0.537548,-0.039228,58.363802,0.679725,31.867803,-5.363527,,,,,,,0.537631,-2.823971,-4.63474,,,,,,,-0.039309,-19.01451,2.665775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4807,22A
141,2022/9/10,17:41.6,2022/9/10,17:41.6,3,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Atsuto, Ooi",1000101213,Left,TOK,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.99508,-1.371123,3.405707,2217.035553,141.851598,10:45,1.6161,-0.565572,1.838152,-44.003,42.4071,-31.024,0.788302,0.086608,132.61715,-4.676641,1.21278,0.419794,,,,,,,,,,,,18.4371,23.6762,0.486361,15.24,1.580524,-2.226055,-40.08368,-1.114376,3.854249,8.916168,-4.85718,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,bff4fd20-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,144.49928,,,13.37792,,,,16.601154,-40.385319,4.458084,1.615444,-0.950055,-2.42859,0.563875,-2.356446,1.927125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4840,22A
142,2022/9/10,17:57.2,2022/9/10,17:57.2,3,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Atsuto, Ooi",1000101213,Left,TOK,Undefined,5,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,120.17166,3.688119,0.635352,2277.218469,334.526555,5:15,1.621326,-0.508622,1.805591,-171.1991,-42.7316,22.3952,0.953937,-0.104968,109.48982,-8.670011,2.219773,0.51186,,,,,,,,,,,,-10.8852,-23.2239,0.491657,15.24,1.699928,-0.463617,-33.016688,1.48075,-1.534796,6.364327,-13.081191,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,c9466530-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,118.50895,,,10.68184,,,,16.635509,-33.284601,3.182163,1.626004,2.031416,-6.540596,0.509814,-0.399008,-0.767398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4855,22A
143,2022/9/10,18:12.1,2022/9/10,18:12.1,3,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Atsuto, Ooi",1000101213,Left,TOK,Undefined,5,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,143.65193,-0.194069,4.291497,2231.539614,141.879343,10:45,1.616711,-0.533635,1.868412,-45.0798,44.2114,-32.282,1.111083,0.354852,129.92723,-3.598498,2.009831,0.426736,,,,,,,,,,,,19.8246,23.8152,0.43544,15.24,1.609338,-2.793509,-39.40231,-0.282334,3.99365,8.82408,-5.009104,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,d2249910-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.14884,,,13.7247,,,,16.57059,-39.699175,4.41204,1.616002,-0.113814,-2.504552,0.531681,-2.927866,1.996825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4870,22A
144,2022/9/10,18:32.2,2022/9/10,18:32.2,3,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Atsuto, Ooi",1000101213,Left,TOK,Undefined,5,Bottom,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,143.37568,-1.400635,2.965568,2140.211358,147.837148,11:00,1.615753,-0.597735,1.853214,-44.3836,45.5379,-26.6262,0.776337,-0.026975,129.50594,-4.755766,1.080635,0.428239,,,,,,,,,,,,15.9742,25.4555,0.52946,15.24,1.579887,-1.903355,-39.353601,-1.109312,3.198151,9.083115,-4.710281,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,de158b30-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.64986,,,13.86973,,,,16.585583,-39.662956,4.541558,1.614936,-0.948888,-2.35514,0.59614,-2.012279,1.599076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4890,22A
145,2022/9/10,18:51.3,2022/9/10,18:51.3,3,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Atsuto, Ooi",1000101213,Left,TOK,Undefined,5,Bottom,2,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,145.69559,0.055349,3.001014,2288.752508,150.770553,11:00,1.630773,-0.543639,1.860009,-43.5477,43.6681,-22.68,1.210919,0.076249,131.03701,-3.248464,1.395487,0.421747,118.25007,29.356443,-13.225536,3031.292071,32.006604,14.887478,-9.984992,77.515837,75.625053,-23.054039,4.039128,14.1327,23.3646,0.474672,15.24,1.629342,-1.981231,-39.99454,-0.106399,2.911998,9.658295,-4.992451,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,e97fc120-30ae-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.83024,15.887121,,14.65858,,,,16.578945,-40.316586,4.829147,1.630114,0.060069,-2.496225,0.542352,-2.078328,1.455999,0.405616,1.213637,-0.075003,147.241192,0.406094,27.857847,-4.620299,0.840035,-0.074334,-0.024054,0.009196,-0.001023,2.9e-05,1.213361,16.108792,-4.77488,0.232648,-0.028126,-0.003914,0.00638,-0.001668,0.000135,-0.075001,-6.549135,-0.745375,0.326321,-0.107346,0.030247,-0.006907,0.000961,-5.6e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=4909,22A
146,2022/9/10,22:59.5,2022/9/10,22:59.5,1,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,6,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,111.92929,2.485436,1.320294,2065.357015,21.342844,6:45,1.73977,0.146231,1.559973,-180.6031,-28.6181,-13.1155,0.647976,0.394216,102.7854,-10.35041,0.404955,0.556743,,,,,,,,,,,,7.4819,-14.4181,-0.182813,15.24,1.794212,-0.650634,-30.739969,0.636404,0.918589,5.309046,-11.576823,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,7d7ac000-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,108.95507,,,9.14389,,,,16.880744,-31.022045,2.654523,1.744059,1.251494,-5.788411,-0.146948,-0.69944,0.459294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5158,22A
147,2022/9/10,23:12.3,2022/9/10,23:12.3,1,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,6,Top,0,0,1,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,122.14911,0.430373,0.012275,1328.696086,221.771624,1:30,1.749725,0.120404,1.796675,-81.1057,41.2015,33.587,1.060457,0.459748,112.56278,-5.526389,2.385594,0.499437,,,,,,,,,,,,-17.1496,21.9471,-0.122988,15.24,1.754679,-0.15219,-33.628856,-0.019081,-2.552656,5.630737,-6.539896,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,851131a0-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,121.45675,,,9.58634,,,,16.642795,-33.862922,2.815369,1.749821,0.252779,-3.269948,-0.118867,-0.046077,-1.276328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5170,22A
148,2022/9/10,23:26.0,2022/9/10,23:26.0,1,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,6,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,136.07312,-1.423271,-1.504755,2264.504336,205.83763,12:45,1.689442,0.226944,1.966688,-52.6602,44.7966,20.1424,0.764084,0.006919,124.12031,-5.385909,-0.066408,0.445821,168.67123,35.982995,19.782994,3142.029849,31.128217,25.094459,12.456252,105.451633,104.693757,25.241223,6.188905,-11.7196,25.4881,-0.195544,15.24,1.65587,0.895751,-37.446439,-1.093541,-2.139329,7.744658,-5.15398,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,8d46a260-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,136.06347,39.067803,,11.95281,,,,16.473057,-37.700597,3.872329,1.688982,-0.924402,-2.57699,-0.226092,0.965958,-1.069664,0.694562,0.782515,-0.011834,194.548985,0.697365,35.627243,-9.866478,2.508817,-0.419384,0.031043,0.002253,-0.000566,2.8e-05,0.779964,27.56367,-5.346682,0.091522,0.030033,-0.010166,0.002732,-0.000397,2.1e-05,-0.01119,12.820835,-1.651566,0.099632,0.048224,-0.019187,0.003363,-0.000296,1.1e-05,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5184,22A
149,2022/9/10,23:59.2,2022/9/10,23:59.2,2,1,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.81711,-1.005989,-0.216715,2271.072299,103.944495,9:30,1.70261,0.268028,1.582486,-120.2384,8.4692,-15.8185,0.211757,0.047707,111.07211,-9.616983,-1.322957,0.512338,,,,,,,,,,,,7.7731,6.2463,-0.26038,15.24,1.663275,0.199623,-33.44282,-1.064069,1.121381,6.679416,-8.905528,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,a1071780-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,118.39833,,,10.745,,,,16.857073,-33.764248,3.339708,1.704169,-0.635516,-4.452764,-0.268688,0.14566,0.56069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5217,22A
150,2022/9/10,24:15.9,2022/9/10,24:15.9,2,2,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,1,0,Fastball,Cutter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,136.81069,-1.985959,-0.565293,2377.126224,200.822426,12:45,1.685809,0.241579,1.874548,-50.961,47.059,16.6109,0.616658,0.248483,124.26616,-5.812609,0.614609,0.447108,,,,,,,,,,,,-8.9617,26.8121,-0.229438,15.24,1.636598,0.291496,-37.600461,-1.467287,-1.643101,8.072561,-4.890705,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,ab03b3b0-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.67204,,,12.54453,,,,16.56421,-37.883693,4.036281,1.685068,-1.295693,-2.445352,-0.240676,0.349146,-0.82155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5234,22A
151,2022/9/10,24:28.9,2022/9/10,24:28.9,2,3,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,128.12517,0.493568,-0.956375,2408.604862,166.085296,11:30,1.731584,0.197241,1.658491,-90.0769,23.9109,-5.0239,0.971699,-0.125965,117.17584,-6.043861,-1.308451,0.482152,,,,,,,,,,,,1.8363,12.8057,-0.171049,15.24,1.737499,0.612142,-35.216664,-0.051243,0.297511,6.637463,-7.731974,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,b2c26dd0-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,125.81098,,,10.94932,,,,16.780648,-35.50585,3.318731,1.732393,0.28563,-3.865987,-0.197437,0.59918,0.148756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5247,22A
152,2022/9/10,24:42.3,2022/9/10,24:42.3,2,4,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,2,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,130.82157,-0.905322,-0.684983,2439.565501,177.499616,12:00,1.735021,0.190275,1.684357,-80.1468,27.7316,-1.0746,0.67555,-0.015661,121.0007,-6.707764,-0.76046,0.469053,,,,,,,,,,,,0.1061,15.5788,-0.172041,15.24,1.704619,0.435599,-36.003831,-0.884822,0.018161,6.256704,-7.140596,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,babd6da0-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,129.32442,,,9.82087,,,,16.755317,-36.266205,3.128352,1.735445,-0.585382,-3.570298,-0.190292,0.434838,0.009081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5260,22A
153,2022/9/10,25:01.0,2022/9/10,25:01.0,2,5,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,138.78608,-0.608132,0.063027,2359.504164,213.626488,1:00,1.658971,0.283662,1.950416,-58.9853,34.181,20.8555,0.898653,0.509884,127.42273,-4.996997,1.551337,0.435897,,,,,,,,,,,,-10.9965,19.1619,-0.28621,15.24,1.642395,-0.133079,-38.242422,-0.606579,-2.107002,7.615869,-6.135105,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,c5dd2d10-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,139.16124,,,11.36335,,,,16.4899,-38.490531,3.807934,1.658901,-0.40671,-3.067552,-0.282993,-0.064438,-1.053501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5279,22A
154,2022/9/10,25:18.9,2022/9/10,25:18.9,2,6,"Shunsuke, Izawa",1000073948,Right,TOK,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,6,Top,1,3,2,Cutter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,133.33032,-0.503133,-0.572473,2473.445279,165.475764,11:30,1.714395,0.206614,1.838552,-71.2146,32.7085,-7.5306,0.860229,-0.030278,120.75143,-5.779547,-1.106221,0.460374,133.25179,-15.76865,-31.387842,,,,,3.509451,3.060422,-25.918243,0.085593,3.4249,18.3,-0.192501,15.24,1.697836,0.401127,-36.651242,-0.574615,0.59406,7.953834,-6.632408,TOK,MEI_MEI,JinguStadium,TeamExclusive,Team,20220910-JinguStadium-1,d0aad4e0-30af-11ed-af43-cd5b9183c9f8,a63ec7d1-cfd8-4302-80db-af21e1354d65,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,131.76248,0.863348,,12.57889,,,,16.600554,-36.945321,3.976917,1.714548,-0.329393,-3.316204,-0.206926,0.379162,0.29703,0.546488,0.863348,0.058437,180.0,0.545327,30.492931,,,,,,,,0.863732,-10.086684,,,,,,,,0.059146,-18.604084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,https://youtu.be/AyVfsqzrv2g/&t=5297,22A
