PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
162,2022/10/10,27:09.2,2022/10/10,27:09.2,6,5,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,4,Bottom,2,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,140.22861,-1.128192,2.262436,1952.805238,159.845392,11:15,1.750504,-0.519896,1.559802,-43.3561,52.8128,-18.2668,0.992727,-0.052645,128.18049,-4.341648,0.991625,0.442866,111.12713,53.182172,-145.309072,4504.679425,,,,,20.725286,,,10.6731,27.9883,0.456809,15.24,1.714299,-1.423008,-38.512119,-0.926073,2.074923,7.690284,-4.365553,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,2f634760-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,136.97153,19.762638,,12.04812,,,,16.879732,-38.838169,3.845142,1.749638,-0.740984,-2.182777,0.519006,-1.510979,1.037462,0.155157,0.952972,0.05455,26.395223,0.155158,-15.210475,-0.489606,0.36634,0.02338,-0.247654,0.296209,-0.162608,0.034748,0.952973,24.711538,-8.397146,0.963323,-0.072297,-0.243141,0.295504,-0.159384,0.033465,0.05455,-10.528514,1.791628,-0.181966,0.004945,0.034137,-0.032533,0.015612,-0.002949,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5372,瀧口 耕介,22A
163,2022/10/10,27:34.6,2022/10/10,27:34.6,6,6,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Shota, Masui",1000073328,Left,KEI_KEI,Undefined,4,Bottom,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,"1,2,3",,,140.23175,-1.607323,2.065222,2017.263064,163.950084,11:30,1.761122,-0.493987,1.570095,-41.435,54.6617,-14.8438,0.885152,-0.049581,128.188,-4.686951,1.031708,0.4427,,,,,,,,,,,,8.78,29.1996,0.436546,15.24,1.711645,-1.307226,-38.503816,-1.235012,1.706337,7.67886,-4.131887,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,3e90edf0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,137.02296,,,12.04375,,,,16.868983,-38.827327,3.83943,1.760009,-1.060935,-2.065944,0.493134,-1.379114,0.853169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5397,瀧口 耕介,22A
164,2022/10/10,29:45.9,2022/10/10,29:45.9,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,5,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,114.622,2.837722,2.074462,1948.261628,337.768668,5:15,1.589356,-0.755462,1.56908,-164.1172,-21.6807,10.432,0.76368,-0.055608,106.72488,-8.800056,2.801127,0.538971,,,,,,,,,,,,-3.9233,-11.4116,0.695301,15.24,1.654978,-1.187179,-31.517666,0.92379,-0.515914,4.659336,-11.307285,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,8ce19ae0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,112.54783,,,7.89713,,,,16.872138,-31.758033,2.329668,1.592275,1.507112,-5.653643,0.755859,-1.160564,-0.257957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5528,瀧口 耕介,22A
165,2022/10/10,29:55.2,2022/10/10,29:55.2,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,5,Top,0,0,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,,126.53724,0.199444,3.387241,1410.13948,131.891942,10:30,1.607922,-0.755483,1.696968,-87.9405,26.8877,-26.4617,0.785403,-0.054554,117.41098,-6.15968,1.532535,0.483926,113.95254,-33.913681,89.087572,,,,,1.845853,1.259025,46.887564,0.04912,15.6218,14.4009,0.668627,15.24,1.60615,-1.942676,-34.804477,-0.211862,2.510715,5.544879,-7.492163,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,926420a0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,125.34976,0.871037,,9.12625,,,,16.743622,-35.043208,2.772439,1.608327,0.110708,-3.746081,0.754595,-2.050773,1.255357,1.240885,0.871037,0.052091,,1.240871,0.420008,,,,,,,,0.871605,-17.73269,,,,,,,,0.051246,26.372075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5538,瀧口 耕介,22A
166,2022/10/10,30:13.0,2022/10/10,30:13.0,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,5,Top,0,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,123.75469,2.025609,2.35148,2263.722581,293.882237,3:45,1.58438,-0.794226,1.632812,-129.2564,-7.5395,24.7727,0.871548,0.126028,114.51468,-7.211297,4.081583,0.49823,,,,,,,,,,,,-10.9182,-4.0591,0.72759,15.24,1.628792,-1.511551,-34.023723,0.6815,-1.665542,5.694023,-10.425848,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,9d056140-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,121.75095,,,9.24001,,,,16.807718,-34.285084,2.847012,1.586527,1.160056,-5.212924,0.795217,-1.435101,-0.832771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.77324,,,0.963916,,,,0.785968,1.517741,-1.498468,22.091781,2.353737,-15.940327,0.792966,23.323946,-1.270018,1.547685,5.091755,-4.398954,-1.565536,-17.687509,2.844577,https://youtu.be/3jJN7fHsoOQ/&t=5555,瀧口 耕介,22A
167,2022/10/10,30:40.1,2022/10/10,30:40.1,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,141.79461,-1.42337,3.742058,2203.954457,160.033939,11:15,1.6185,-0.771192,1.809501,-30.4128,61.3197,-21.1829,0.91096,0.076582,129.065,-3.771992,2.249376,0.43253,,,,,,,,,,,,13.4714,33.2527,0.681493,15.24,1.581706,-2.437606,-38.915545,-1.047505,2.664281,8.127511,-3.230156,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,ad235b40-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,140.2446,,,12.72961,,,,16.629606,-39.20469,4.063755,1.616928,-0.932589,-1.615078,0.7699,-2.53239,1.33214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5582,瀧口 耕介,22A
168,2022/10/10,30:58.4,2022/10/10,30:58.4,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,144.29111,-2.694716,3.221538,2236.655983,156.610738,11:15,1.622196,-0.774128,1.735225,-27.8408,61.5737,-25.3474,0.576567,-0.111547,131.45974,-4.842859,1.44157,0.42703,,,,,,,,,,,,15.1223,34.0249,0.693468,15.24,1.551001,-2.093844,-39.582087,-1.941318,3.095559,8.371874,-2.841675,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,b7fee5c0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,142.05086,,,12.83137,,,,16.704093,-39.89055,4.185937,1.6206,-1.836616,-1.420838,0.772717,-2.2079,1.54778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5601,瀧口 耕介,22A
169,2022/10/10,31:07.6,2022/10/10,31:07.6,2,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.53036,-3.255296,2.725019,2221.950622,146.175375,10:45,1.610401,-0.798656,1.717371,-34.6241,57.0347,-36.2055,0.336421,-0.385225,130.2752,-5.87077,0.182325,0.432356,,,,,,,,,,,,20.2455,32.0876,0.730821,15.24,1.523273,-1.672935,-39.107188,-2.338579,4.053252,8.02645,-3.382557,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,bd8bf2d0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,140.30097,,,12.25516,,,,16.722287,-39.410242,4.013225,1.60916,-2.210864,-1.691279,0.796875,-1.825973,2.026626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5610,瀧口 耕介,22A
170,2022/10/10,31:28.9,2022/10/10,31:28.9,2,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,,,144.21471,-3.599588,3.427357,2284.035091,167.851448,11:30,1.615575,-0.757207,1.733417,-27.642,62.125,-12.7252,0.313382,0.090367,131.47188,-5.726367,2.534548,0.427871,106.37847,37.740736,159.902016,3856.342473,-32.349076,10.86321,8.812529,52.890157,21.350153,168.767414,2.783542,8.9714,35.136,0.670239,15.24,1.521063,-2.30131,-39.521179,-2.568811,1.828885,8.427548,-2.643908,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,ca307d80-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.77162,11.412696,,12.74284,,,,16.70626,-39.832619,4.213774,1.614189,-2.471105,-1.321954,0.756533,-2.368897,0.914442,0.583706,0.317845,-0.09397,335.487554,0.58361,-21.940477,0.685554,0.337351,-0.188276,0.089444,-0.021538,0.001622,8.1e-05,0.317911,18.083808,-8.409344,0.985194,-0.096924,-0.063434,0.041329,-0.009668,0.000823,-0.093855,8.024741,-1.566535,-0.084965,0.155757,-0.102639,0.031035,-0.003846,0.000106,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5631,瀧口 耕介,22A
171,2022/10/10,31:49.1,2022/10/10,31:49.1,2,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,144.37259,-1.000617,4.665185,2309.216953,149.951691,11:00,1.608341,-0.831498,1.714163,-38.7626,51.9403,-28.1407,0.935143,0.216914,129.93173,-3.941607,2.697196,0.430096,140.67003,72.479907,-114.889369,4009.966886,,,,,8.19883,,,18.0614,28.0882,0.712332,15.24,1.579432,-3.076871,-39.526552,-0.824339,3.641493,9.296499,-4.143582,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,d6452440-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,141.03836,25.283958,,14.44086,,,,16.725086,-39.874309,4.648249,1.60737,-0.669339,-2.071791,0.829977,-3.213089,1.820746,0.734102,0.95119,-0.19972,21.373726,0.734103,-4.950903,-2.230474,0.894169,-0.415246,0.925024,-1.576385,1.294576,-0.413535,0.95119,37.262408,-9.378725,1.228768,-0.22872,0.010355,0.086853,-0.095479,0.03438,-0.199721,-10.670413,3.512736,-1.20755,0.508981,-1.084615,1.835693,-1.503555,0.479574,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5651,瀧口 耕介,22A
172,2022/10/10,32:20.6,2022/10/10,32:20.6,2,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Masato, Itoh",1000089979,Right,HOS_HOS,Undefined,5,Top,1,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,,,143.46551,-3.532008,3.849306,2234.499495,142.166594,10:45,1.645136,-0.821122,1.680322,-44.0994,47.5659,-34.4718,0.193921,-0.067087,130.48338,-6.808859,1.437245,0.432371,,,,,,,,,,,,20.383,27.6299,0.721651,15.24,1.547579,-2.462506,-39.281008,-2.595502,4.090958,8.583557,-4.261205,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,e908e9e0-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,140.29602,,,12.98213,,,,16.759429,-39.611637,4.291778,1.644393,-2.431365,-2.130603,0.819538,-2.620085,2.045479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5683,瀧口 耕介,22A
173,2022/10/10,32:54.2,2022/10/10,32:54.2,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Tomoya, Nishimura",1000101193,Right,HOS_HOS,Undefined,5,Top,2,0,0,Curveball,Curveball,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,,,117.57395,2.737167,2.063797,1942.370227,320.669683,4:45,1.600715,-0.742567,1.531741,-151.2647,-14.3275,15.0126,0.876402,0.001375,108.56047,-8.004173,3.106547,0.528464,132.04467,28.015351,-21.954125,1695.495636,30.732401,14.444379,-13.403137,90.818746,88.576009,-26.074283,4.030834,-6.1042,-7.8983,0.680833,15.24,1.665825,-1.231681,-32.296137,0.937214,-0.836931,5.259591,-10.889566,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,fd17f430-485c-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,114.78546,16.542922,,9.01348,,,,16.909027,-32.566813,2.629795,1.603173,1.497626,-5.444783,0.743111,-1.18861,-0.418466,0.421776,0.878755,0.000114,153.017541,0.422155,30.022447,-4.702995,0.953952,-0.09525,-0.024231,0.009364,-0.000954,1.9e-05,0.878628,17.231325,-5.165789,0.287819,-0.039306,-0.002381,0.006285,-0.001637,0.000129,-7.8e-05,-12.101489,0.634986,0.068568,-0.061987,0.022415,-0.004994,0.000537,-1.9e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5717,瀧口 耕介,22A
175,2022/10/10,35:00.3,2022/10/10,35:00.3,1,1,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,5,Bottom,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,129.05239,-0.023505,2.886329,2256.425416,249.230105,2:15,1.728034,-0.546855,1.579121,-101.3603,10.4854,19.9091,0.707681,0.480673,120.36482,-7.239128,4.27195,0.4776,,,,,,,,,,,,-8.2513,6.1793,0.463138,15.24,1.718059,-1.886436,-35.495681,-0.444107,-1.381303,5.676534,-8.77221,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,483143e0-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,127.01007,,,8.68757,,,,16.86116,-35.754,2.838267,1.729186,-0.044914,-4.386105,0.547553,-1.823578,-0.690651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5843,瀧口 耕介,22A
176,2022/10/10,35:10.1,2022/10/10,35:10.1,1,2,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,5,Bottom,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,139.71262,-1.583698,2.062129,2028.382508,161.215042,11:15,1.715229,-0.547888,1.607999,-45.2058,51.0852,-16.3391,0.809389,-0.120689,127.85065,-4.930772,0.921751,0.443147,,,,,,,,,,,,9.5663,27.5421,0.491973,15.24,1.667276,-1.294315,-38.373677,-1.232335,1.847397,7.595548,-4.487841,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,4e101a70-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,136.88466,,,11.86197,,,,16.831239,-38.687359,3.797774,1.714342,-1.046995,-2.243921,0.547001,-1.370609,0.923698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5853,瀧口 耕介,22A
177,2022/10/10,35:19.5,2022/10/10,35:19.5,1,3,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,5,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,140.8858,-3.088808,2.839958,2003.324341,163.92728,11:30,1.732601,-0.471701,1.651655,-48.2798,45.669,-12.3401,0.365969,0.216406,129.9037,-6.624654,1.977,0.437724,,,,,,,,,,,,8.0856,25.9056,0.395868,15.24,1.644883,-1.854829,-38.67187,-2.278792,1.594324,7.315772,-4.698551,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,53a82400-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,138.58051,,,10.9821,,,,16.788263,-38.963662,3.657886,1.732037,-2.091388,-2.349276,0.471117,-1.918419,0.797162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5862,瀧口 耕介,22A
178,2022/10/10,35:30.7,2022/10/10,35:30.7,1,4,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Haruto, Asahi",1000073390,Left,KEI_KEI,Undefined,5,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,,140.7312,-1.042383,2.815562,2057.397473,158.465533,11:15,1.714212,-0.508193,1.610098,-44.35,50.9164,-18.8647,0.971949,0.10973,128.22589,-4.339709,1.500093,0.440783,116.05756,-32.105954,14.222971,,,,,2.531098,2.531098,6.803279,0.059039,11.5606,27.2412,0.431667,15.24,1.681515,-1.801363,-38.636329,-0.872963,2.252821,8.039709,-4.49816,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,5a4c4660-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,137.61883,1.016197,,12.50532,,,,16.829704,-38.965722,4.019854,1.713505,-0.68867,-2.24908,0.507361,-1.893662,1.12641,0.943338,1.016197,-0.098089,180.0,0.942192,26.591524,,,,,,,,1.016939,-17.212292,,,,,,,,-0.09838,6.740035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5873,瀧口 耕介,22A
179,2022/10/10,35:54.3,2022/10/10,35:54.3,2,1,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,5,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,119.32714,3.623155,0.280535,2136.234317,322.251833,4:45,1.683227,-0.559939,1.456813,-146.1955,-11.7552,12.2246,1.269459,-0.356642,109.54188,-6.744072,1.126171,0.523624,,,,,,,,,,,,-5.7885,-6.9099,0.550043,15.24,1.77833,-0.219499,-32.745849,1.453371,-0.815299,5.446249,-10.779903,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,68759c50-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,115.84652,,,9.78526,,,,16.983424,-33.034541,2.723124,1.686146,2.024786,-5.389951,0.560533,-0.176282,-0.407649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5897,瀧口 耕介,22A
180,2022/10/10,36:03.2,2022/10/10,36:03.2,2,2,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,5,Bottom,1,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,130.65605,-1.780089,3.080926,2240.36502,205.200658,12:45,1.708239,-0.545016,1.566179,-80.3343,30.1417,12.6295,0.393099,0.466372,120.72911,-7.538449,3.959166,0.474666,,,,,,,,,,,,-4.2656,17.2244,0.455744,15.24,1.649948,-1.993347,-35.864585,-1.44896,-0.722178,6.401687,-6.890507,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,6dbbdc60-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,127.79499,,,9.92693,,,,16.873392,-36.154964,3.200844,1.708584,-1.136409,-3.445254,0.545418,-1.960589,-0.361089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5906,瀧口 耕介,22A
181,2022/10/10,36:16.0,2022/10/10,36:16.0,2,3,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,5,Bottom,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,140.32012,-2.856526,1.972891,2061.678716,166.471412,11:30,1.703249,-0.531364,1.672428,-45.5761,49.1515,-11.1082,0.431792,-0.079654,128.77884,-6.223668,1.194314,0.439534,,,,,,,,,,,,6.9566,27.6671,0.479606,15.24,1.62326,-1.269953,-38.531027,-2.093812,1.355571,7.598124,-4.415415,KEI_KEI,HOS_HOS,JinguStadium,TeamExclusive,Team,20221010-JinguStadium-1,754fdd00-485d-11ed-9c8a-9981e4292aae,f2522ecb-410f-4457-a0bb-fc939950c1fb,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,138.00965,,,11.54128,,,,16.767138,-38.831003,3.799062,1.702483,-1.919491,-2.207707,0.5308,-1.323472,0.677785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/3jJN7fHsoOQ/&t=5918,瀧口 耕介,22A
