PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Steal,Runner,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
208.0,2022/10/2,35:19.3,2022/10/2,35:19.3,2,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,7,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,145.2188,-0.290841,4.259441,2222.134975,120.635628,10:00,1.621212,-0.632358,1.82637,-53.3184,35.6456,-54.3713,1.005648,0.029286,129.66086,-4.296157,0.422521,0.425953,,,,,,,,,,,,31.1608,19.4678,0.533205,15.24,1.610733,-2.669941,-39.775466,-0.396813,6.311079,10.028425,-5.863783,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,62920e50-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.41,,,15.55794,,,,16.61208,-40.119911,5.014213,1.620904,-0.195411,-2.931891,0.628632,-2.886707,3.15554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6776,22A
209.0,2022/10/2,35:32.5,2022/10/2,35:32.5,2,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,7,Bottom,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,145.12893,-1.410455,3.761304,2319.652387,146.541936,11:00,1.618137,-0.617793,1.791785,-33.9169,55.4257,-34.3523,0.878773,0.104916,129.75073,-4.037194,1.342023,0.426859,,,,,,,,,,,,20.588,30.3697,0.527362,15.24,1.580998,-2.42873,-39.751761,-1.075738,4.169644,9.927234,-3.65592,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,6a6ba370-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.10797,,,15.3782,,,,16.64651,-40.101471,4.963617,1.616625,-0.946949,-1.82796,0.615507,-2.575616,2.084822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6789,22A
210.0,2022/10/2,35:50.3,2022/10/2,35:50.3,2,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,7,Bottom,1,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,146.39971,-2.089015,3.8878,2297.767895,122.864523,10:00,1.617085,-0.56284,1.805888,-49.8106,37.4444,-52.9459,0.526538,0.008941,131.78193,-5.815106,0.152217,0.421842,,,,,,,,,,,,30.2117,21.8097,0.47151,15.24,1.562698,-2.447937,-40.121878,-1.651343,6.26212,9.752594,-5.286058,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,750cbd00-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.79791,,,14.61778,,,,16.633413,-40.459163,4.876297,1.616647,-1.468529,-2.643029,0.559915,-2.664507,3.13106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6807,22A
211.0,2022/10/2,36:10.4,2022/10/2,36:10.4,2,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,7,Bottom,1,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,145.37113,-3.023429,4.657659,2239.147033,119.648812,10:00,1.627479,-0.555916,1.781304,-55.5467,33.6624,-53.1822,0.211991,0.234456,130.78706,-7.144314,0.915059,0.426539,,,,,,,,,,,,31.0383,20.684,0.443946,15.24,1.548347,-2.961287,-39.762065,-2.321516,6.307557,9.71204,-5.603272,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,81024300-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,142.21428,,,14.58406,,,,16.658103,-40.106947,4.85602,1.627253,-2.12254,-2.801636,0.55308,-3.185273,3.153778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6827,22A
212.0,2022/10/2,36:36.8,2022/10/2,36:36.8,2,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,7,Bottom,1,2,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,146.0239,-1.353388,4.863153,2231.429379,124.54761,10:15,1.643517,-0.585885,1.85697,-51.4931,35.7811,-47.2759,0.745577,0.315722,131.31388,-5.213299,1.525169,0.421888,,,,,,,,,,,,28.0057,20.4278,0.474171,15.24,1.608375,-3.15246,-39.98472,-1.133638,5.770766,9.611721,-5.597358,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,90ccece0-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,143.78208,,,14.71002,,,,16.581776,-40.305972,4.805861,1.643138,-0.946557,-2.798679,0.582759,-3.345336,2.885383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.31841,,,0.929907,,,,0.563813,1.444512,-0.089491,21.40852,1.740216,-16.623475,0.569119,23.622261,-1.300296,1.469959,4.580368,-4.598052,-0.134937,-20.515448,2.968339,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6854,22A
213.0,2022/10/2,37:23.1,2022/10/2,37:23.1,3,1,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,7,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,120.85956,1.64534,1.813658,2212.52436,351.026526,5:45,1.634257,-0.555231,1.858177,-180.7878,-54.2408,9.2454,0.290574,0.048679,110.53797,-11.385136,2.471811,0.50802,,,,,,,,,,,,-3.255,-28.1458,0.512102,15.24,1.661623,-1.091443,-33.250586,0.289092,-0.462291,6.823031,-13.804115,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,ac645f10-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,119.40481,,,10.3216,,,,16.583317,-33.525102,3.411516,1.638819,0.844483,-6.902057,0.55564,-1.072843,-0.231146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6900,22A
214.0,2022/10/2,37:35.1,2022/10/2,37:35.1,3,2,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,7,Bottom,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,144.3164,-2.025827,4.31292,2302.969123,150.608993,11:00,1.608808,-0.583917,1.803915,-35.9054,53.9689,-28.527,0.674872,0.353054,129.8426,-4.779002,2.305018,0.428127,,,,,,,,,,,,18.0361,30.1708,0.480374,15.24,1.556784,-2.831712,-39.519523,-1.508937,3.6311,9.376402,-3.732518,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,b37ee9f0-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.68701,,,14.4738,,,,16.634867,-39.849095,4.688201,1.607517,-1.377742,-1.866259,0.582149,-2.959342,1.81555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6912,22A
215.0,2022/10/2,38:00.3,2022/10/2,38:00.2,3,3,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,7,Bottom,2,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,143.75196,-1.346973,4.776925,2233.755094,124.61322,10:15,1.619563,-0.58917,1.793271,-54.5939,35.9659,-47.3349,0.690976,0.292686,129.58414,-5.412467,1.447006,0.429756,,,,,,,,,,,,27.8853,20.4008,0.47466,15.24,1.582589,-3.042955,-39.367625,-1.133488,5.581501,9.161474,-5.723235,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,c2783a10-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,141.1497,,,14.16781,,,,16.645901,-39.693452,4.580737,1.619282,-0.929942,-2.861618,0.586413,-3.24146,2.790751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6937,22A
216.0,2022/10/2,38:20.0,2022/10/2,38:20.0,3,4,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,7,Bottom,2,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,122.85302,3.245498,1.326886,2217.106115,329.852184,5:00,1.626099,-0.536482,1.775768,-166.1414,-42.0848,26.9505,0.885516,0.109059,111.41222,-8.734507,3.229405,0.502996,,,,,,,,,,,,-12.5437,-22.6148,0.501573,15.24,1.695445,-0.90318,-33.73379,1.261097,-1.835106,6.980381,-13.115124,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,ce4d8de0-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,120.59736,,,11.4408,,,,16.664984,-34.027378,3.49019,1.630804,1.812706,-6.557562,0.537937,-0.825997,-0.917553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6957,22A
217.0,2022/10/2,38:39.9,2022/10/2,38:39.9,3,5,"Yuki, Ishihara",1000089790,Left,MEI_MEI,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,Undefined,7,Bottom,2,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,122.99874,2.624894,1.681157,2266.848805,340.504865,5:15,1.634863,-0.549193,1.789016,-177.3408,-53.6339,20.5302,0.605443,0.132206,111.74154,-10.136997,3.133893,0.502287,,,,,,,,,,,,-9.0197,-28.2186,0.506307,15.24,1.687508,-1.083297,-33.794473,0.85468,-1.320358,7.170196,-13.937468,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,da29e690-421c-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,120.76768,,,11.2572,,,,16.652212,-34.092786,3.585098,1.639887,1.434543,-6.968734,0.550234,-1.028364,-0.660179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.59874,2.888034,1.798605,1.089429,0.159166,0.55606,-0.147193,1.635951,1.465216,-0.700469,25.12305,2.094919,12.909154,1.6863,23.830374,-2.10666,1.484004,4.926715,-3.998856,-0.699245,12.80502,-0.287349,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=6977,22A
218.0,2022/10/2,40:42.0,2022/10/2,40:42.0,1,1,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,114.03343,1.259276,1.449747,2142.562726,337.378716,5:15,1.694798,-0.582735,1.482121,-161.0504,-15.895,8.2619,0.447734,-0.081817,106.60064,-10.08385,2.023563,0.544091,,,,,,,,,,,,-3.1993,-7.5384,0.538313,15.24,1.71595,-0.830839,-31.380499,0.046641,-0.416992,4.625714,-10.789209,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,22f1a520-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,111.48878,,,7.43279,,,,16.958947,-31.632869,2.312857,1.697348,0.635281,-5.394604,0.583022,-0.808089,-0.208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7036,22A
219.0,2022/10/2,40:51.1,2022/10/2,40:51.1,1,2,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,113.23567,0.792151,0.74144,2133.077829,308.615641,4:15,1.687734,-0.584152,1.465663,-161.1669,-13.7673,22.22,0.304839,-0.147843,106.05194,-10.537186,2.284504,0.54828,,,,,,,,,,,,-10.5636,-6.2258,0.559229,15.24,1.694754,-0.501289,-31.171548,-0.210458,-1.35845,4.569901,-10.607276,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,285fdf90-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,110.6368,,,7.18374,,,,16.975473,-31.424947,2.28495,1.690117,0.37771,-5.303638,0.584937,-0.425963,-0.679225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7045,22A
220.0,2022/10/2,41:01.1,2022/10/2,41:01.1,1,3,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,128.67425,0.743831,2.620173,2396.58533,171.958558,11:45,1.694906,-0.582466,1.552978,-93.6466,19.6312,-2.3258,0.97233,0.147406,119.07291,-5.963231,2.458503,0.480648,,,,,,,,,,,,2.7718,10.3144,0.507224,15.24,1.707543,-1.606997,-35.368764,0.064836,0.459107,5.853086,-8.098198,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,2e51f000-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,126.20462,,,9.60135,,,,16.886737,-35.640237,2.926543,1.695825,0.440439,-4.049099,0.582253,-1.628291,0.229553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7055,22A
221.0,2022/10/2,41:12.0,2022/10/2,41:12.0,1,4,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,127.70991,-2.192894,0.829829,2293.553505,174.143052,11:45,1.695245,-0.55943,1.550083,-90.4308,23.5558,-2.1158,0.160577,-0.342173,119.82767,-8.612447,0.682285,0.482149,,,,,,,,,,,,1.5156,13.8927,0.53571,15.24,1.623397,-0.498902,-35.149802,-1.724851,0.25014,5.2291,-7.513726,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,34cc1c30-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,125.81162,,,7.88225,,,,16.890082,-35.394427,2.61455,1.695866,-1.373348,-3.756863,0.559323,-0.510604,0.12507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7066,22A
222.0,2022/10/2,41:24.9,2022/10/2,41:24.9,1,5,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,139.48848,-2.495604,3.03488,2137.660924,153.086837,11:00,1.717356,-0.477544,1.57705,-41.0231,56.5921,-27.0651,0.589891,0.123068,127.09467,-5.554228,1.151455,0.446183,,,,,,,,,,,,15.6195,30.9236,0.393954,15.24,1.642878,-1.880787,-38.240504,-1.817558,2.9829,7.847454,-3.901088,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,3c87c910-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,135.95308,,,12.39381,,,,16.862117,-38.571948,3.923727,1.716164,-1.652792,-1.950544,0.476051,-2.006773,1.49145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7079,22A
223.0,2022/10/2,41:36.5,2022/10/2,41:36.5,1,6,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,8,Top,0,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,LineDrive,Single,0,0,,,,141.6696,-1.1778,2.384084,2196.585254,169.389019,11:45,1.713196,-0.489672,1.630433,-44.8768,48.5248,-8.5414,0.927376,0.106877,129.60466,-4.502092,1.787462,0.436448,113.74441,22.537089,18.192209,3100.159295,30.731981,8.202156,13.404028,58.944945,58.74812,28.156373,2.668582,5.9445,26.0712,0.425002,15.24,1.677141,-1.575057,-38.917785,-0.973008,1.18013,7.852321,-4.630839,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,436bb390-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,138.98579,8.234057,,12.06493,,,,16.809113,-39.233103,3.926161,1.71248,-0.787052,-2.31542,0.489201,-1.622447,0.590065,0.247169,0.89582,-0.120267,239.364828,0.247177,27.723756,-4.694816,0.920881,-0.172493,0.016237,0.005234,-0.002824,0.000409,0.895812,12.110347,-5.353254,0.339229,-0.052686,0.017463,-0.008328,0.002828,-0.000368,-0.120252,9.110035,1.175515,-0.503532,0.198302,-0.083432,0.028402,-0.005585,0.000459,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7090,22A
224.0,2022/10/2,42:20.7,2022/10/2,42:20.7,2,1,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Naru, Sugisaki",1000101243,Right,MEI_MEI,Undefined,8,Top,0,0,0,Splitter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,1,125.8876,-0.524656,1.754936,1105.197506,224.144693,1:30,1.776028,-0.544379,1.396789,-116.4277,6.787,2.4103,0.459546,-0.011255,114.63141,-8.779108,1.921376,0.501286,87.6032,-30.436192,-100.098632,,,,,1.254358,1.025276,-45.28181,0.044493,0.2034,4.7829,0.488775,15.24,1.746507,-1.069851,-34.519974,-0.831703,0.031334,6.999149,-9.069994,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,5dbd5f50-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,121.00867,0.550881,,11.25619,,,,17.042918,-34.883613,3.499575,1.777477,-0.360475,-4.534997,0.544401,-1.071478,0.015667,1.046993,0.550881,0.031754,,1.047108,-3.69496,,,,,,,,0.551268,-12.381195,,,,,,,,0.032402,-20.746255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7135,22A
225.0,2022/10/2,42:44.2,2022/10/2,42:44.2,2,2,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Naru, Sugisaki",1000101243,Right,MEI_MEI,Undefined,8,Top,0,0,1,Cutter,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,1,127.21497,-0.059254,1.122617,2250.356898,162.423718,11:30,1.733947,-0.540496,1.525385,-82.8682,32.9,-9.415,0.888214,-0.311609,118.05825,-6.006478,0.468146,0.485903,,,,,,,,,,,,5.3331,17.3562,0.508593,15.24,1.724215,-0.639351,-35.003406,-0.377782,0.8678,5.547561,-6.982428,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,6bc598b0-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,124.83983,,,9.15672,,,,16.914278,-35.267758,2.77378,1.73429,-0.045056,-3.491214,0.540045,-0.680703,0.4339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7158,22A
226.0,2022/10/2,43:08.6,2022/10/2,43:08.6,2,3,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Naru, Sugisaki",1000101243,Right,MEI_MEI,Undefined,8,Top,0,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,,1,130.85938,-3.994253,3.02307,2236.433274,161.033588,11:15,1.699552,-0.546712,1.633185,-71.4263,39.5078,-12.2532,-0.159854,0.195658,119.62182,-9.163108,2.166346,0.47565,,,,,,,,,,,,8.5325,24.0236,0.464975,15.24,1.583862,-1.833564,-35.825031,-2.781169,1.421944,7.249442,-5.803094,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7a47bd00-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,127.53082,,,11.23757,,,,16.806576,-36.140649,3.624721,1.699445,-2.528521,-2.901547,0.54615,-1.89547,0.710972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7183,22A
227.0,2022/10/2,43:39.3,2022/10/2,43:39.3,2,4,"Riku, Taketomi",1000089952,Left,HOS_HOS,"Naru, Sugisaki",1000101243,Right,MEI_MEI,Undefined,8,Top,0,1,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,,1,139.10875,-1.728775,2.566312,2238.502425,168.298433,11:30,1.734877,-0.484567,1.61852,-42.682,55.5675,-10.7885,0.812823,0.142237,125.81595,-4.931044,1.81345,0.447631,135.4841,41.197268,2.027246,4047.500515,33.398346,26.210649,2.945293,82.5771,82.554672,9.717271,5.216198,7.438,30.2395,0.41458,15.24,1.68356,-1.653147,-38.147665,-1.304594,1.400954,8.450038,-4.111025,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,8c8d03d0-421d-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,135.51346,30.287975,,13.29279,,,,16.820655,-38.496201,4.225019,1.733873,-1.135027,-2.055513,0.483959,-1.710932,0.700477,0.556177,0.838556,-0.139016,194.100128,0.557357,28.276781,-6.400374,1.522363,-0.225086,0.015324,0.000218,-3e-05,-4e-06,0.83856,24.785846,-5.83856,0.307502,0.006669,-0.026648,0.008988,-0.001284,6.7e-05,-0.139188,1.005346,0.944826,-0.247835,0.038217,-0.002063,-0.000348,6.1e-05,-3e-06,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=7213,22A
