PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
82,2022/10/4,37:55.5,2022/10/4,37:55.5,4,4,"Taiyo, Suzuki",1000126387,Right,TOK,"Tomoya, Furukawa",1000073414,Right,KEI_KEI,Undefined,2,Bottom,1,1,2,Curveball,Curveball,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,1,,,112.22688,1.584794,-2.149979,2061.225375,37.270064,7:15,1.577066,0.667079,1.854999,-164.7649,-19.7,-18.3718,0.3767,-0.123139,103.78231,-10.312286,-3.454166,0.543921,121.11215,37.566478,27.662923,4890.957002,28.048432,18.292604,18.368634,76.301006,74.911268,39.150128,4.056693,8.0048,-10.3145,-0.615307,15.24,1.603772,1.22818,-30.88613,0.315562,0.995437,5.204913,-11.089296,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,8d7b9650-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,111.52356,19.221675,,8.44457,,,,16.586023,-31.112134,2.602457,1.579616,0.797074,-5.544648,-0.667698,1.184956,0.497718,1.033498,0.49003,0.088465,223.16291,1.033613,23.617485,-5.158554,1.377106,-0.299673,0.064748,-0.015946,0.002919,-0.000224,0.490593,20.49383,-6.181996,0.235225,0.16197,-0.119688,0.038928,-0.006136,0.000375,0.08852,12.378198,0.217937,-0.257534,0.092916,-0.024158,0.005008,-0.000706,4.5e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2393,水沼 大輔,22A
83,2022/10/4,38:44.3,2022/10/4,38:44.3,5,1,"Taiyo, Suzuki",1000126387,Right,TOK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,137.75761,-0.505421,-2.474053,2217.978777,193.303824,12:30,1.782223,0.503824,1.829588,-46.1176,52.2241,11.4749,1.178176,-0.080551,123.48043,-4.018493,-1.66285,0.447841,,,,,,,,,,,,-7.9276,28.2016,-0.445228,15.24,1.767068,1.57522,-37.791354,-0.474026,-1.452517,8.905695,-4.639498,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,aa838870-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.44995,,,14.27718,,,,16.608381,-38.112455,4.452848,1.781144,-0.306746,-2.319749,-0.502967,1.627591,-0.726259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2442,水沼 大輔,22A
84,2022/10/4,38:59.8,2022/10/4,38:59.8,5,2,"Taiyo, Suzuki",1000126387,Right,TOK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,2,Bottom,2,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,1,,,135.68495,-1.500785,-2.218423,,201.782633,12:45,1.786912,0.532111,1.947974,-45.2222,53.4417,20.0114,0.913547,0.110001,123.23112,-4.942853,-0.792391,0.448574,,,,,,,,,,,,-11.8753,29.7879,-0.484379,15.24,1.751296,1.347963,-37.281915,-1.100241,-2.146029,7.762894,-4.423556,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,b3c008f0-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,135.22861,,,12.45383,,,,16.489952,-37.54128,3.881447,1.785587,-0.952446,-2.211778,-0.530613,1.419663,-1.073015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2457,水沼 大輔,22A
85,2022/10/4,39:17.2,2022/10/4,39:17.2,5,3,"Taiyo, Suzuki",1000126387,Right,TOK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,2,Bottom,2,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,138.40813,-2.250446,-1.074205,2150.044655,196.901163,12:30,1.800536,0.457558,1.940228,-41.4953,53.1965,15.1983,0.753952,0.308218,126.05103,-5.407044,0.00933,0.439451,,,,,,,,,,,,-8.6522,30.2639,-0.434652,15.24,1.748485,0.641984,-38.05468,-1.612227,-1.630924,8.006814,-4.101954,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,be29bed0-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,138.03575,,,12.35709,,,,16.498644,-38.318588,4.003407,1.799396,-1.477025,-2.050977,-0.456698,0.69574,-0.815462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2474,水沼 大輔,22A
86,2022/10/4,39:32.3,2022/10/4,39:32.3,5,4,"Taiyo, Suzuki",1000126387,Right,TOK,"Sho, Miyao",1000073415,Left,KEI_KEI,Undefined,2,Bottom,2,1,2,Splitter,Changeup,InPlay,Undefined,LineDrive,LineDrive,Single,0,0,1,,,124.55995,-0.363522,-3.182471,1920.596862,250.744752,2:15,1.656731,0.625387,1.826395,-100.1379,20.1412,44.7955,0.552511,0.173487,112.37428,-7.716828,-0.012494,0.495279,136.94022,17.099826,18.646266,1912.199678,31.755903,7.823455,10.755793,79.969466,79.969466,20.013871,2.915112,-25.7964,11.9016,-0.551888,15.24,1.641434,1.705042,-34.179808,-0.568191,-3.865273,7.299264,-8.023339,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,c7301420-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,122.47646,8.373482,,12.18568,,,,16.613035,-34.471779,3.649632,1.657743,-0.247257,-4.011669,-0.623182,1.859653,-1.932637,0.59059,0.557043,-0.179686,191.010925,0.590599,34.448823,-5.178046,1.163624,-0.235504,0.050259,-0.010712,0.001597,-0.000106,0.557043,11.184377,-4.062256,-0.004799,0.081822,-0.055694,0.020772,-0.003928,0.000302,-0.179684,11.624277,-1.257444,0.276255,-0.053193,0.010104,-0.001863,0.000243,-1.4e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2490,水沼 大輔,22A
87,2022/10/4,40:19.9,2022/10/4,40:19.9,6,1,"Taiyo, Suzuki",1000126387,Right,TOK,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,3",,,135.88214,-3.013149,-2.894529,2106.292384,194.996261,12:30,1.807603,0.416918,1.915387,-43.9157,55.7797,13.9652,0.520161,-0.257222,122.83759,-6.357031,-1.902254,0.450912,,,,,,,,,,,,-9.5416,32.4017,-0.352605,15.24,1.737166,1.818809,-37.262414,-2.086337,-1.709586,8.265419,-4.00119,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,e38cf930-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,134.52724,,,13.04455,,,,16.523252,-37.545981,4.132709,1.806389,-1.949065,-2.000595,-0.416011,1.877461,-0.854793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2537,水沼 大輔,22A
88,2022/10/4,40:35.4,2022/10/4,40:35.4,6,2,"Taiyo, Suzuki",1000126387,Right,TOK,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,2,Bottom,2,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,3",,,127.81292,-0.124033,-3.322169,2207.47522,132.256355,10:30,1.686185,0.617871,1.857846,-99.6536,11.4723,-9.0943,0.654624,-0.410689,118.26392,-7.361519,-3.965765,0.476061,,,,,,,,,,,,2.5027,7.0304,-0.539278,15.24,1.676976,2.079951,-35.151449,-0.43805,0.407064,6.143908,-8.66314,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,eccab230-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,127.42074,,,9.549,,,,16.582078,-35.385246,3.071954,1.687373,-0.108389,-4.33157,-0.618132,2.064461,0.203532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2553,水沼 大輔,22A
89,2022/10/4,41:03.9,2022/10/4,41:03.9,6,3,"Taiyo, Suzuki",1000126387,Right,TOK,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,Undefined,2,Bottom,2,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,1,0,"1,3",StealOut,"Akihiro, Yamamoto",138.95231,-0.500819,-1.9605,2066.739609,211.87199,1:00,1.793147,0.486849,1.805025,-56.2547,39.6755,22.6119,1.088864,0.158253,125.85342,-4.694858,-0.362651,0.442316,,,,,,,,,,,,-12.9976,21.6562,-0.4405,15.24,1.777121,1.192606,-38.172343,-0.534846,-2.454739,8.360172,-5.716628,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,fdc48d40-438d-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Taiki, Matsuoka",1000073870,Right,TOK,137.14191,,,13.09889,,,,16.633639,-38.476354,4.180086,1.792791,-0.326965,-2.858314,-0.485491,1.281871,-1.227369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1154,2.077714,0.725248,1.352466,-0.48965,1.010935,-0.153151,-0.424253,1.554355,0.269809,38.794195,0.545524,1.762045,-0.374836,32.500886,-2.625941,1.576657,4.830385,-4.139369,0.241398,-0.189364,0.976322,https://youtu.be/jef8hL3O_3g/&t=2581,水沼 大輔,22A
90,2022/10/4,43:28.5,2022/10/4,43:28.5,1,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,121.20339,4.272951,0.530134,2052.505682,280.644675,3:15,1.585979,-0.731503,1.647409,-127.958,0.9261,17.8248,1.529016,-0.401852,109.76146,-4.968784,1.775902,0.512689,,,,,,,,,,,,-8.4618,-1.3456,0.715604,15.24,1.691521,-0.390997,-33.21246,1.980693,-1.212377,6.213611,-9.999436,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,53f733c0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,118.31725,,,11.44193,,,,16.791796,-33.501523,3.106806,1.588557,2.445876,-4.999718,0.732482,-0.334596,-0.606188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2675,水沼 大輔,22A
91,2022/10/4,43:38.0,2022/10/4,43:38.0,1,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,124.04011,2.101624,1.522421,2036.15651,262.294593,2:45,1.57538,-0.736448,1.644096,-117.5368,6.9588,16.7651,1.00081,-0.133823,111.26757,-6.42718,2.695077,0.503885,,,,,,,,,,,,-7.0106,3.1557,0.693611,15.24,1.622879,-0.984526,-33.989898,0.781643,-1.036089,7.364282,-9.340265,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,5992bfc0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,120.38454,,,12.77253,,,,16.794252,-34.324992,3.682141,1.577643,1.206649,-4.670132,0.737337,-0.937381,-0.518044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2685,水沼 大輔,22A
92,2022/10/4,43:47.5,2022/10/4,43:47.5,1,3,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,139.65373,-1.870951,3.181558,2088.438526,151.94643,11:00,1.57954,-0.76522,1.715355,-48.1374,49.7368,-24.4104,0.565056,-0.103555,124.51021,-5.50542,1.468662,0.446775,,,,,,,,,,,,15.2433,27.9796,0.684514,15.24,1.527384,-1.9986,-38.231733,-1.417134,2.838103,9.614339,-4.597191,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,5f392130-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,135.7731,,,15.14352,,,,16.723155,-38.602909,4.80717,1.578669,-1.239653,-2.298596,0.763788,-2.108169,1.419051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2694,水沼 大輔,22A
93,2022/10/4,44:03.3,2022/10/4,44:03.3,1,4,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,1,2,Slider,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,,,127.93397,-0.620239,2.425436,2261.959628,233.023809,1:45,1.578988,-0.730562,1.634065,-105.5523,8.6472,6.9435,0.346022,0.032523,118.18698,-8.177932,2.911202,0.4826,91.03749,-33.912266,109.284024,,,,,0.892086,0.890264,37.988883,0.029077,-1.8729,5.6772,0.663517,15.24,1.552902,-1.522111,-35.169876,-0.810423,-0.304088,6.32331,-8.884862,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,68aa6d50-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,125.69427,0.41149,,9.74699,,,,16.806185,-35.450348,3.161655,1.580109,-0.416334,-4.442431,0.730731,-1.508624,-0.152044,0.90522,0.41149,-0.02865,,0.905318,-6.951887,,,,,,,,0.411691,-14.151757,,,,,,,,-0.028932,19.869232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2710,水沼 大輔,22A
94,2022/10/4,44:23.3,2022/10/4,44:23.3,1,5,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.78033,-1.445714,5.114698,2280.762283,144.314685,10:45,1.574031,-0.690391,1.776601,-43.553,48.8216,-32.5893,0.727159,0.436734,128.27179,-4.740549,2.828706,0.434041,,,,,,,,,,,,20.7157,27.0208,0.565074,15.24,1.534881,-3.32516,-39.055326,-1.134663,4.069902,9.217156,-4.498029,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,749014d0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,139.75626,,,14.50854,,,,16.662095,-39.389514,4.608578,1.573064,-0.971577,-2.249014,0.68831,-3.472724,2.034951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2730,水沼 大輔,22A
95,2022/10/4,44:35.4,2022/10/4,44:35.4,1,6,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,118.17292,1.024892,1.379145,1945.994366,315.191066,4:30,1.577555,-0.706424,1.574872,-153.5912,-17.8901,22.047,0.335753,-0.090266,108.80218,-9.895629,2.919034,0.526073,,,,,,,,,,,,-10.0659,-8.6725,0.665097,15.24,1.592401,-0.880164,-32.482826,-0.027064,-1.382028,5.849783,-10.997367,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,7bd420b0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,115.30714,,,9.37074,,,,16.865841,-32.774314,2.924891,1.580097,0.520921,-5.498683,0.707239,-0.8113,-0.691014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2742,水沼 大輔,22A
96,2022/10/4,44:54.4,2022/10/4,44:54.4,1,7,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,139.97175,-3.416776,3.67957,2169.333632,130.187995,10:15,1.598769,-0.726632,1.745194,-52.6678,43.3532,-47.1789,0.09898,-0.152426,126.70684,-7.325979,0.361759,0.442525,,,,,,,,,,,,27.036,25.8078,0.636556,15.24,1.507805,-2.228034,-38.32923,-2.486178,5.132489,8.647059,-4.907321,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,871a2cd0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,137.07701,,,13.26491,,,,16.69445,-38.65596,4.323529,1.598243,-2.300754,-2.453661,0.724407,-2.421966,2.566244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2761,水沼 大輔,22A
97,2022/10/4,45:12.4,2022/10/4,45:12.4,1,8,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,3,2,Slider,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,,,124.55201,1.036355,1.603062,2162.007881,288.213423,3:30,1.575226,-0.719322,1.64247,-122.0284,1.7924,9.172,0.651148,-0.169531,111.66643,-7.796422,2.245331,0.502518,155.8952,10.083652,51.837411,2885.478302,19.442489,2.649148,27.315128,49.780719,49.780719,56.713848,1.383703,-3.1621,1.2753,0.674864,15.24,1.593243,-0.998982,-34.142817,0.132356,-0.469301,7.695932,-9.617367,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,91e144f0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,120.71214,2.978843,,12.88558,,,,16.796441,-34.491861,3.847966,1.577349,0.568546,-4.808684,0.719689,-0.977697,-0.234651,0.679176,0.690676,0.196257,,0.679176,26.344149,-6.478511,1.30615,-0.313965,0.074408,-0.017153,0.003173,-0.000317,0.690676,7.581954,-6.741658,0.859345,-0.20317,0.050453,-0.011291,0.002087,-0.000212,0.196257,33.52246,-3.211675,0.596609,-0.14411,0.034034,-0.007954,0.001481,-0.000148,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2779,水沼 大輔,22A
98,2022/10/4,45:28.3,2022/10/4,45:28.3,1,9,"Shota, Masui",1000073328,Left,KEI_KEI,"Kodai, Umebayashi",1000089942,Left,TOK,Undefined,3,Top,0,3,2,ChangeUp,Changeup,BallCalled,Walk,Undefined,,Undefined,0,0,,,,131.99617,-2.513094,3.288714,1465.686329,149.981331,11:00,1.599482,-0.696461,1.707783,-61.0956,46.5056,-24.7432,0.271829,-0.007117,120.31654,-7.013421,1.552732,0.46845,,,,,,,,,,,,15.0111,26.5286,0.612581,15.24,1.529135,-1.96079,-36.193321,-1.811414,2.558631,7.265483,-5.284855,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,9b55c560-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,129.49088,,,11.67963,,,,16.73156,-36.49151,3.632742,1.599028,-1.594513,-2.642428,0.695211,-2.065801,1.279316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2795,水沼 大輔,22A
99,2022/10/4,45:59.7,2022/10/4,45:59.7,2,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Top,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,,,131.00894,-1.720198,2.779915,1547.194705,150.615741,11:00,1.600701,-0.74976,1.739906,-61.4264,47.6545,-24.6643,0.497226,-0.206365,118.80242,-6.277154,1.045092,0.47166,,,,,,,,,,,,14.6716,26.679,0.680615,15.24,1.552251,-1.627028,-35.942044,-1.293777,2.454803,7.457191,-5.342815,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,ae1656b0-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,128.60962,,,12.20651,,,,16.698988,-36.243488,3.728595,1.600185,-1.077803,-2.671407,0.74839,-1.726259,1.227402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2826,水沼 大輔,22A
100,2022/10/4,46:13.5,2022/10/4,46:13.5,2,2,"Shota, Masui",1000073328,Left,KEI_KEI,"Taiki, Matsuoka",1000073870,Right,TOK,Undefined,3,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,1,,,130.52995,-0.853904,2.689965,1356.48411,148.041375,11:00,1.607624,-0.754892,1.722635,-62.2327,47.684,-27.3616,0.742269,-0.26326,118.35076,-5.471682,0.767675,0.473464,135.08617,-16.386575,-29.104734,,,,,2.939339,1.730287,-18.148391,0.069866,16.0135,25.9827,0.687545,15.24,1.580918,-1.553901,-35.831166,-0.752816,2.664489,7.371773,-5.483376,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,b6444d60-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,128.11969,0.741331,,12.17919,,,,16.71665,-36.13369,3.685886,1.607195,-0.527789,-2.741688,0.753558,-1.663246,1.332245,0.590431,0.741331,0.310694,180.0,0.58961,31.527193,,,,,,,,0.741607,-10.610725,,,,,,,,0.311152,-17.551222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2840,水沼 大輔,22A
101,2022/10/4,47:14.6,2022/10/4,47:14.5,3,1,"Shota, Masui",1000073328,Left,KEI_KEI,"Taiyo, Suzuki",1000126387,Right,TOK,Undefined,3,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,129.92387,-3.298003,3.469304,1447.478914,141.284179,10:45,1.590442,-0.757825,1.706665,-71.7315,38.257,-27.9562,-0.06809,-0.04898,120.09053,-8.495925,1.50702,0.473618,,,,,,,,,,,,16.6228,22.6131,0.66947,15.24,1.498534,-2.033289,-35.645472,-2.326615,2.780321,6.316369,-6.024393,KEI_KEI,TOK,JinguStadium,TeamExclusive,Team,20221004-JinguStadium-1,daa64460-438e-11ed-b915-5f80824ec150,706ee6f9-9c6f-4d74-84f9-ada8a866e4b4,v3,,,,"Kyosuke, Miyazaki",1000089832,Right,KEI_KEI,128.07787,,,9.83334,,,,16.733577,-35.909159,3.158185,1.590412,-2.075118,-3.012196,0.756775,-2.149357,1.39016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/jef8hL3O_3g/&t=2901,水沼 大輔,22A
