PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Unnamed: 156,Unnamed: 157,umpire,URL,season
62,2022/9/10,31:00.3,2022/9/10,31:00.3,3,2,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Kanta, Ozaki",1000089950,Left,HOS_HOS,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,139.41704,-0.432213,-2.006596,2129.875187,204.031446,12:45,1.446269,0.333301,1.852753,-46.958,47.0928,19.6468,0.854727,-0.036328,127.06486,-3.963515,-0.614584,0.437962,135.83226,-16.605991,18.918955,,,,,3.330776,2.742163,17.199668,0.079532,-11.6422,25.5473,-0.28729,15.24,1.4331,1.250523,-38.348302,-0.445152,-2.233272,7.977016,-4.906023,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,5f188fe0-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,138.50532,0.859894,,12.35218,,,,16.586946,-38.62747,3.988508,1.445674,-0.273458,-2.453011,-0.332422,1.32868,-1.116636,0.454231,0.859894,0.050047,180.0,0.453064,34.295441,,,,,,,,0.860262,-10.811899,,,,,,,,0.049647,11.754631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2067,22A
63,2022/9/10,33:24.3,2022/9/10,33:24.3,1,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,113.36131,4.067347,1.022892,2659.251673,338.316782,5:15,1.644129,-0.691362,1.727898,-182.5545,-38.0514,16.8671,0.97658,-0.231973,104.33666,-9.024227,2.209683,0.542867,,,,,,,,,,,,-7.7548,-20.4836,0.663782,15.24,1.735307,-0.627456,-31.146937,1.543091,-0.983652,5.148918,-12.404894,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,b4fc04f0-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,111.7401,,,9.02465,,,,16.713551,-31.389585,2.574459,1.648812,2.127686,-6.202447,0.69226,-0.581101,-0.491826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2126,22A
64,2022/9/10,33:34.0,2022/9/10,33:34.0,1,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,0,1,Slider,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,,130.29095,0.12208,3.89805,2344.900751,201.013825,12:45,1.618128,-0.756529,1.766553,-98.0665,9.663,2.5795,0.672154,0.376098,121.00436,-6.948729,4.079339,0.468729,129.64263,-11.585446,-83.789633,,,,,2.736078,1.092772,-67.492105,0.064342,1.0918,5.648,0.658517,15.24,1.614011,-2.452318,-35.821619,-0.302371,0.185403,6.040774,-8.847566,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,bab3a470-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,129.41378,0.466048,,9.2866,,,,16.674017,-36.062634,3.020387,1.619033,0.050628,-4.423783,0.756507,-2.459716,0.092702,0.801471,0.466048,-0.267661,,0.801411,3.822192,,,,,,,,0.466163,-7.243272,,,,,,,,-0.267106,-35.124681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2136,22A
65,2022/9/10,33:54.7,2022/9/10,33:54.7,1,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,0,2,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.31216,1.176191,0.593984,881.162331,111.112123,9:45,1.674492,-0.721981,1.70743,-102.1361,13.2682,-25.831,0.987868,-0.811273,116.67927,-6.205965,-1.222084,0.485138,,,,,,,,,,,,13.4105,7.0577,0.708499,15.24,1.69725,-0.240385,-34.768828,0.315879,2.139543,5.854858,-8.680647,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,c71ab0f0-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,125.03651,,,9.63289,,,,16.732398,-35.019237,2.927429,1.675801,0.687145,-4.340323,0.720737,-0.331892,1.069771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2156,22A
66,2022/9/10,34:07.9,2022/9/10,34:07.9,1,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,1,2,Slider,Slider,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,129.64537,-0.218535,2.276607,2307.419283,260.258471,2:45,1.653698,-0.751608,1.769399,-104.4369,6.1511,14.385,0.547334,0.037903,118.37084,-7.78956,3.291212,0.474907,92.14001,40.774962,157.451851,5219.110875,-31.918122,8.158738,10.264313,44.535626,21.944373,164.871631,2.700702,-5.6315,4.3028,0.693587,15.24,1.640737,-1.481866,-35.626659,-0.539272,-0.926334,7.289252,-9.098865,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,cee9e5d0-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,127.73023,10.660064,,11.27452,,,,16.670432,-35.918135,3.644626,1.655027,-0.175436,-4.549432,0.752102,-1.444824,-0.463167,0.67708,0.590244,-0.022108,343.970612,0.677022,-17.897775,0.425407,0.191467,-0.138716,0.083932,-0.027777,0.004402,-0.000258,0.590299,16.712583,-7.764879,0.783012,-0.03655,-0.092698,0.054114,-0.012872,0.001145,-0.022006,7.427408,-0.856002,-0.288325,0.232964,-0.146627,0.049618,-0.008054,0.000489,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2170,22A
67,2022/9/10,34:27.5,2022/9/10,34:27.5,1,5,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,142.07232,-0.78038,2.763732,2272.53329,157.343955,11:15,1.644034,-0.780073,1.861409,-35.9025,55.8828,-21.9245,1.064787,-0.219751,127.69264,-3.555064,1.211075,0.432655,120.97851,26.253328,35.683216,3812.828647,25.568485,12.873752,21.688225,73.082873,73.082873,45.481471,3.575052,13.5287,30.3646,0.716669,15.24,1.623468,-1.77255,-38.99654,-0.630202,2.647913,9.244924,-3.863502,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,da9124c0-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,140.20424,13.412233,,14.37969,,,,16.577272,-39.31229,4.622462,1.642738,-0.498249,-1.931751,0.778753,-1.862986,1.323956,0.015082,1.021588,0.207994,213.476923,0.015047,24.481101,-5.429255,1.278947,-0.26515,0.04998,-0.007391,0.000595,-8e-06,1.021596,14.865226,-4.696095,0.160561,-0.025106,0.01786,-0.008947,0.002137,-0.00019,0.207983,17.580304,-1.578543,0.347729,-0.069008,0.013381,-0.002224,0.000212,-5e-06,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2189,22A
68,2022/9/10,35:06.7,2022/9/10,35:06.7,1,6,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Masaki, Nakamura",1000089877,Right,WAS_EDA,Undefined,4,Top,0,1,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,116.86548,4.225478,2.0397,2904.751052,351.799947,5:45,1.628173,-0.716022,1.804377,-193.4123,-56.6252,8.844,0.892145,-0.050414,106.14275,-9.711651,2.664882,0.528174,,,,,,,,,,,,-2.7792,-30.4819,0.665671,15.24,1.718782,-1.180243,-32.068131,1.646469,-0.367626,6.282089,-13.838657,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,f20a0e00-30c1-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,114.84847,,,10.72273,,,,16.637184,-32.340679,3.141044,1.634327,2.246858,-6.919328,0.71653,-1.164294,-0.183813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.80078,2.45879,1.437696,1.021094,-0.839116,0.660997,-0.009292,-1.593903,1.682347,1.31295,20.193845,1.330268,17.838556,-1.560098,23.685936,-2.319377,1.695093,3.725721,-3.993137,1.318636,16.868673,-0.673538,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2228,22A
69,2022/9/10,35:33.5,2022/9/10,35:33.5,2,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,4,Top,1,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,143.24684,-1.734623,3.781438,2194.711169,164.06311,11:30,1.605883,-0.752785,1.761487,-36.7714,53.3534,-14.4212,0.745013,0.176962,131.00615,-4.506561,2.768384,0.428723,137.7474,58.541221,-8.118109,4967.571096,32.443869,43.86254,-8.457029,56.023726,53.371321,-13.742,6.085327,9.9891,29.2952,0.658635,15.24,1.559546,-2.525454,-39.318246,-1.315072,2.023794,8.026756,-3.871424,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,01ee5a60-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,141.4899,43.866907,,12.24069,,,,16.678174,-39.610759,4.013378,1.6049,-1.173988,-1.935712,0.752012,-2.599205,1.011897,0.350621,0.751613,-0.180154,169.073663,0.342609,19.890519,-6.581421,2.367036,-0.704405,0.150751,-0.019462,0.001318,-3.6e-05,0.747137,32.727461,-7.96431,1.225777,-0.457802,0.147211,-0.028174,0.002784,-0.000112,-0.182967,-2.778597,-0.691776,0.582966,-0.222092,0.050832,-0.006481,0.000403,-9e-06,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2255,22A
70,2022/9/10,36:10.4,2022/9/10,36:10.4,3,1,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,4,Top,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,142.89737,-1.356835,4.144517,2329.789072,167.948513,11:30,1.60267,-0.750497,1.785585,-34.3967,56.508,-11.4155,0.873402,0.311022,129.84481,-3.981339,3.34226,0.430574,,,,,,,,,,,,8.8233,30.6584,0.648619,15.24,1.566582,-2.77955,-39.180502,-1.030882,1.764909,8.407698,-3.674125,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,17ee5f40-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,140.88177,,,13.05255,,,,16.653157,-39.482585,4.203849,1.601249,-0.898873,-1.837063,0.749626,-2.842962,0.882454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2292,22A
71,2022/9/10,36:21.4,2022/9/10,36:21.4,3,2,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,4,Top,2,0,1,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.94681,-0.563434,3.275772,2232.009918,219.624783,1:15,1.591479,-0.720855,1.789481,-90.6633,14.2322,9.3382,0.525068,0.300932,122.32552,-7.120868,3.933891,0.462523,,,,,,,,,,,,-2.6936,8.5979,0.639354,15.24,1.571231,-2.119816,-36.285201,-0.708278,-0.468273,6.343819,-8.311925,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,1e856240-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,131.15033,,,9.62129,,,,16.650464,-36.530963,3.17191,1.592433,-0.38627,-4.155962,0.721126,-2.101675,-0.234136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2303,22A
72,2022/9/10,36:36.1,2022/9/10,36:36.1,3,3,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,4,Top,2,1,1,Slider,Slider,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,129.1092,0.60705,2.270186,2329.709034,197.564732,12:30,1.636115,-0.719615,1.766801,-98.5164,11.0452,2.5288,0.823193,-0.050386,119.59683,-6.520496,2.448416,0.472698,128.24043,54.933875,48.451075,5049.853887,17.646594,37.231118,28.508321,65.529815,58.39204,63.337941,5.658276,0.1342,6.1467,0.662527,15.24,1.64417,-1.420242,-35.539515,-0.001542,0.022398,6.033523,-8.780677,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,274ba150-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,128.32715,37.666337,,9.51237,,,,16.673482,-35.782049,3.016762,1.637138,0.351421,-4.390339,0.719636,-1.421142,0.011199,0.470966,0.836619,0.053359,199.735383,0.471392,13.561149,-4.906122,1.41155,-0.247951,0.015082,0.003444,-0.000721,3.9e-05,0.834263,29.198475,-6.930889,0.701227,-0.172522,0.039765,-0.005645,0.000377,-9e-06,0.054105,15.300839,-2.386956,0.523398,-0.0428,-0.01383,0.004951,-0.000612,2.7e-05,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2318,22A
73,2022/9/10,37:06.3,2022/9/10,37:06.3,3,4,"Kanta, Ozaki",1000089950,Left,HOS_HOS,"Takuya, Hiruma",1000074108,Left,WAS_EDA,Undefined,4,Top,2,1,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,132.27998,-0.300686,3.766088,2271.156522,141.670778,10:45,1.619321,-0.677005,1.821491,-91.128,13.2404,-8.036,0.622898,0.308272,122.0648,-6.91839,3.198905,0.461359,,,,,,,,,,,,6.6111,7.9963,0.586649,15.24,1.606002,-2.355889,-36.352002,-0.539465,1.149834,6.580863,-8.415892,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,394fc070-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,131.48104,,,10.21519,,,,16.618281,-36.600664,3.290431,1.620378,-0.221465,-4.207946,0.676489,-2.399336,0.574917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2348,22A
74,2022/9/10,39:06.8,2022/9/10,39:06.8,1,1,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,119.70359,0.782215,-1.149506,1325.535827,225.755106,1:30,1.539271,0.256181,1.987135,-97.194,26.1051,23.4274,0.786141,0.168944,111.36406,-6.367142,0.526048,0.501458,,,,,,,,,,,,-12.9656,14.3161,-0.232917,15.24,1.550784,0.57282,-33.006726,0.152304,-1.875452,4.947156,-7.73585,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,811fffa0-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,120.96726,,,8.33952,,,,16.452852,-33.188015,2.473578,1.540009,0.435784,-3.867925,-0.255167,0.641546,-0.937726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2414,22A
75,2022/9/10,39:16.6,2022/9/10,39:16.6,1,2,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,0,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,110.27337,3.25276,-0.428805,1815.106365,12.04886,6:30,1.535495,0.325557,1.744212,-185.835,-34.3566,-8.2677,0.601614,0.121141,102.26871,-10.066002,-1.012078,0.555815,,,,,,,,,,,,3.9028,-18.207,-0.31403,15.24,1.604576,0.26015,-30.344313,1.072549,0.471843,4.695536,-12.007833,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,87089a30-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,109.1371,,,8.00466,,,,16.697376,-30.568998,2.347768,1.539507,1.647133,-6.003917,-0.325938,0.237571,0.235922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2424,22A
76,2022/9/10,39:28.9,2022/9/10,39:28.9,1,3,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,0,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,119.87516,0.289582,-1.538667,1328.180544,248.927942,2:15,1.510769,0.299809,2.06103,-105.0199,16.2295,34.1896,0.54121,0.213287,112.26062,-7.424252,0.919484,0.497272,101.90368,50.669806,-109.188425,4758.325335,,,,,20.983873,,,-19.0952,9.3881,-0.270624,15.24,1.511663,0.766829,-33.086864,-0.145261,-2.786543,4.751903,-8.43665,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,8e441a90-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,121.98544,17.413792,,7.61455,,,,16.379718,-33.250147,2.375951,1.511673,0.144634,-4.218325,-0.298618,0.862579,-1.393272,0.234418,0.486104,-0.202422,37.264962,0.234418,-5.896526,-2.229306,0.792836,-0.212572,0.046302,-0.009098,0.001141,5e-06,0.486104,21.895325,-7.412525,0.77386,-0.146419,0.021233,-0.002504,-0.000115,0.000109,-0.202422,-16.943665,1.800309,-0.196549,0.005277,0.008876,-0.003518,0.00144,-0.000244,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2436,22A
77,2022/9/10,39:43.6,2022/9/10,39:43.6,1,4,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.27238,0.83941,-1.381275,2131.594128,209.177603,1:00,1.491823,0.251986,1.833649,-51.1706,41.2766,21.5179,1.217199,0.077106,128.59356,-2.973086,0.142006,0.434212,,,,,,,,,,,,-11.9198,21.4883,-0.220334,15.24,1.508481,0.824598,-38.607133,0.386019,-2.336684,7.475548,-5.594214,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,96fa7b20-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,139.7014,,,11.67881,,,,16.605702,-38.870676,3.737774,1.491396,0.583237,-2.797107,-0.250857,0.906976,-1.168342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2451,22A
78,2022/9/10,39:58.6,2022/9/10,39:58.6,1,5,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,119.4596,0.147383,-1.680361,1462.83094,249.220676,2:15,1.505909,0.244078,2.021789,-108.3691,15.4198,31.5029,0.463364,0.090063,110.99451,-7.810782,0.579297,0.502453,98.22681,41.794474,-132.043086,4506.863132,-24.692575,11.896229,-22.680303,51.115791,27.246123,-140.844994,3.00805,-17.7387,9.0927,-0.210899,15.24,1.503619,0.850037,-32.938085,-0.245845,-2.54191,5.211215,-8.503695,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,9ff585d0-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,120.7277,12.733113,,8.46509,,,,16.418617,-33.124032,2.605607,1.506978,0.057584,-4.251847,-0.242849,0.940738,-1.270955,0.309995,0.407612,-0.081705,32.641383,0.309937,-13.620412,-0.463911,0.3505,-0.123434,0.042749,-0.007906,0.0004,3.3e-05,0.40767,18.18207,-7.523497,0.710819,-0.053908,-0.058949,0.033859,-0.007424,0.0006,-0.0819,-15.098853,1.516986,0.094971,-0.216061,0.154329,-0.052307,0.008495,-0.000536,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2466,22A
79,2022/9/10,40:19.0,2022/9/10,40:19.0,1,6,"Kotaro, Kato",1000089849,Right,WAS_EDA,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,4,Bottom,0,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,120.50172,0.064505,-2.438338,1387.966205,247.157719,2:15,1.491061,0.284579,2.008199,-101.4473,21.5798,42.1814,0.494621,0.024979,110.86304,-7.420875,0.582242,0.500905,144.98217,33.43545,19.818662,2856.704148,30.756357,19.551406,13.347905,97.047628,93.972108,30.243967,5.130328,-24.0356,12.4066,-0.235765,15.24,1.487299,1.254172,-33.18416,-0.271807,-3.463188,5.804752,-8.019037,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,NL,20220910-JinguStadium-2,ac2380f0-30c2-11ed-bdc8-5f49ebebe7dd,242a9ffe-dec0-4bc5-92a5-137f8115a1ab,v3,,,,"Taichi, Inde",1000101222,Right,WAS_EDA,121.10092,25.188748,,9.63868,,,,16.432064,-33.392031,2.902376,1.49189,0.015359,-4.009519,-0.282898,1.37819,-1.731594,0.643576,0.52995,-0.02245,212.542922,0.645775,31.571658,-6.92711,1.484892,-0.149324,-0.034167,0.013101,-0.00144,4.9e-05,0.52943,22.200106,-5.659779,0.335584,-0.014657,-0.011658,0.006285,-0.001143,6.9e-05,-0.021603,11.376305,0.243286,-0.622081,0.314939,-0.108007,0.023765,-0.002837,0.000137,,,,,,,,,,,,,,,,,,,,,,,,,溝内 健介,https://youtu.be/PUCW9Dz8S7Y/&t=2486,22A
