PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,Catcher Pos,season
216,2021/4/10,29:59.0,2021/4/10,29:59.0,4,3,"Ginji, Miura",1000073786,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,8,Top,2,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,FlyBall,Undefined,0,0,,146.37295,-1.87568,-2.906044,2315.40447,210.212704,1:00,1.654886,0.359679,1.890502,-33.1123,52.0048,28.6542,0.795183,-0.17208,133.31878,-4.411653,-0.872958,0.416642,132.35453,48.500926,74.823988,6100.780379,2.151317,27.365644,33.458909,55.948726,,99.399265,4.575034,-16.9342,29.1224,-0.294763,15.24,1.609823,1.899133,-40.22159,-1.415254,-3.57393,8.766283,-3.660411,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,8df330d0-99ce-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Daichi, Funyuu",1000073839.0,Right,HOS_HOS,145.59263,27.538652,,13.05418,,,,16.549106,-40.505904,4.383142,1.653799,-1.296537,-1.830205,-0.358237,2.015045,-1.786965,0.04385,0.764994,0.177825,,0.044505,6.361881,-4.219586,1.106281,-0.196345,0.006062,0.006618,-0.001553,0.000117,0.765426,27.525552,-8.742179,1.148949,-0.196542,0.015074,0.001772,-0.000417,1.8e-05,0.177537,23.519261,-4.643049,1.019077,-0.286095,0.089099,-0.021987,0.003099,-0.00018,,,,,,,,,,,,,,,,,,,,,,,,,21S
217,2021/4/10,30:26.1,2021/4/10,30:26.1,4,4,"Ginji, Miura",1000073786,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,8,Top,2,0,2,Cutter,Slider,BallinDirt,Undefined,Undefined,,Undefined,0,0,,129.96622,-1.666763,-2.842168,2335.608078,40.73218,7:15,1.616309,0.375667,1.726972,-116.1513,-5.1955,-7.6779,-0.019613,-0.509516,119.08851,-9.996002,-3.382942,0.475696,,,,,,,,,,,,1.7061,-0.4327,-0.301821,15.24,1.564455,1.806557,-35.678957,-1.504586,0.280985,7.415586,-9.877907,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,9e1e9850-99ce-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Daichi, Funyuu",1000073839.0,Right,HOS_HOS,127.51835,,,10.87771,,,,16.713192,-35.983845,3.707793,1.617966,-1.09846,-4.938953,-0.375859,1.795005,0.140492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
218,2021/4/10,30:52.8,2021/4/10,30:52.8,4,5,"Ginji, Miura",1000073786,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,8,Top,2,1,2,Splitter,Changeup,BallinDirt,Undefined,Undefined,,Undefined,0,0,,121.20625,-2.018252,-1.972283,1351.655376,226.086336,1:30,1.619301,0.320831,1.878324,-87.1277,37.1978,34.3536,0.179198,0.108837,111.20013,-8.419086,0.469792,0.503541,,,,,,,,,,,,-19.3432,21.9659,-0.277362,15.24,1.567268,1.008499,-33.322431,-1.453851,-2.797498,6.104332,-6.62984,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,ae057cc0-99ce-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Daichi, Funyuu",1000073839.0,Right,HOS_HOS,120.46686,,,10.00612,,,,16.561462,-33.563636,3.052166,1.619539,-1.19188,-3.31492,-0.319396,1.119039,-1.398749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
219,2021/4/10,31:25.2,2021/4/10,31:25.2,4,6,"Ginji, Miura",1000073786,Right,HOS_HOS,"Ryuta, Hirose",1000089826,Right,KEI_KEI,Undefined,8,Top,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,144.40299,-0.807026,-1.359196,2358.649399,199.288546,12:45,1.623192,0.327593,1.813701,-30.6234,58.8366,19.4266,1.088745,0.137563,129.47388,-3.201138,0.014402,0.427139,,,,,,,,,,,,-10.9596,31.5894,-0.295862,15.24,1.601503,0.836869,-39.640769,-0.633164,-2.212426,9.694092,-3.429658,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,c156b550-99ce-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Daichi, Funyuu",1000073839.0,Right,HOS_HOS,142.01476,,,14.92911,,,,16.624339,-39.977873,4.847046,1.621447,-0.5139,-1.714829,-0.326301,0.913805,-1.106213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
220,2021/4/10,34:16.9,2021/4/10,34:16.9,1,1,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Taiki, Jinno",1000073822,Right,HOS_HOS,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.05495,-4.563055,-3.133076,2124.743169,205.49678,12:45,1.744716,0.413254,1.947933,-39.372,47.8308,21.316,0.067149,-0.252795,131.56387,-7.545319,-1.615245,0.421716,,,,,,,,,,,,-13.6824,29.5604,-0.345762,15.24,1.642277,2.074635,-39.733813,-3.295832,-2.792778,9.251807,-3.772936,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,27acd410-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,143.84094,,,13.49108,,,,16.491755,-40.024216,4.625904,1.743871,-3.177404,-1.886468,-0.412259,2.162297,-1.396389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
221,2021/4/10,34:32.0,2021/4/10,34:32.0,1,2,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Taiki, Jinno",1000073822,Right,HOS_HOS,Undefined,8,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,144.7467,-3.58016,-2.954787,2171.767298,207.563584,1:00,1.767346,0.405621,1.878013,-38.4232,49.2374,24.1379,0.372418,-0.185696,131.78272,-6.485108,-1.243205,0.422821,,,,,,,,,,,,-14.6677,29.0148,-0.338708,15.24,1.681996,1.929709,-39.701945,-2.607898,-3.00823,8.744692,-3.855948,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,30bc0300-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,143.46485,,,12.96397,,,,16.561417,-39.991939,4.372346,1.76636,-2.480026,-1.927974,-0.404356,2.029469,-1.504115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
222,2021/4/10,34:49.7,2021/4/10,34:49.7,1,3,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Taiki, Jinno",1000073822,Right,HOS_HOS,Undefined,8,Bottom,0,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,145.36851,-2.025322,-2.97315,2239.297263,218.56665,1:15,1.758642,0.410663,1.894647,-46.3192,40.112,29.6847,0.724778,-0.129505,132.36831,-5.498291,-0.865696,0.419846,159.9554,32.06588,18.630027,4308.221958,31.046204,20.164218,12.659006,97.344881,,30.455984,5.281404,-17.6125,23.1593,-0.344493,15.24,1.709547,1.928725,-39.93574,-1.573764,-3.656735,8.807743,-4.998278,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,3b3919d0-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,144.48158,28.309376,,13.00019,,,,16.54503,-40.222531,4.403872,1.758141,-1.411014,-2.499139,-0.409234,2.047793,-1.828367,0.365296,0.679597,0.126514,206.110054,0.365847,35.670112,-9.104049,2.292775,-0.518194,0.102521,-0.016407,0.001744,-8.4e-05,0.680295,23.573585,-5.60557,0.186667,0.096447,-0.057067,0.014791,-0.001848,8.9e-05,0.126391,12.031923,-0.513313,-0.124139,0.059637,-0.011289,0.000882,1.7e-05,-5e-06,,,,,,,,,,,,,,,,,,,,,,,,,21S
223,2021/4/10,35:25.1,2021/4/10,35:25.1,2,1,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,8,Bottom,1,0,0,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,130.65685,-1.750976,-1.870954,1160.62245,256.050551,2:30,1.759351,0.425141,1.804787,-95.9752,12.5466,35.5723,0.303934,0.251494,119.27541,-8.72804,0.648645,0.47045,,,,,,,,,,,,-19.6575,8.9297,-0.381888,15.24,1.710139,1.007957,-35.898284,-1.463433,-3.281507,7.429642,-8.315973,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,505ca160-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,128.94047,,,11.38144,,,,16.634767,-36.185799,3.714821,1.760545,-1.141618,-4.157986,-0.423351,1.134946,-1.640754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
224,2021/4/10,35:37.9,2021/4/10,35:37.9,2,2,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,8,Bottom,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,146.10142,-2.887902,-1.114587,2204.260598,206.753024,1:00,1.763879,0.435834,1.92944,-38.7971,46.9694,22.1338,0.564535,0.344307,132.18026,-5.841118,0.462674,0.418228,,,,,,,,,,,,-12.314,27.573,-0.412203,15.24,1.697375,0.669588,-40.124278,-2.141189,-2.561322,9.489311,-4.071443,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,57f3af40-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,145.04038,,,13.92116,,,,16.509362,-40.423365,4.744656,1.76284,-2.012864,-2.035722,-0.434579,0.750316,-1.280661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
225,2021/4/10,35:51.7,2021/4/10,35:51.7,2,3,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,8,Bottom,1,0,2,Splitter,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,130.74545,-2.515948,-3.056865,1206.987089,258.469166,2:30,1.747514,0.433793,1.763857,-99.5277,10.7403,32.4429,0.037352,-0.10939,118.41836,-9.73037,-0.766188,0.474219,,,,,,,,,,,,-19.253,8.7425,-0.359394,15.24,1.677092,1.762849,-35.834178,-1.961826,-3.169464,8.050042,-8.367452,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,602f3a80-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,127.91546,,,12.32709,,,,16.675665,-36.155257,4.025021,1.748685,-1.628086,-4.183726,-0.432227,1.889264,-1.584732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
226,2021/4/10,36:27.7,2021/4/10,36:27.7,3,1,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,8,Bottom,2,0,0,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.53924,-1.357605,-1.94072,1308.755791,253.57271,2:30,1.760493,0.407297,1.793043,-100.825,7.5843,11.966,0.367686,-0.022566,118.79707,-8.700087,-1.094003,0.470206,,,,,,,,,,,,-7.7749,6.2853,-0.360364,15.24,1.720232,1.166299,-36.096294,-1.248166,-1.29719,8.241709,-8.757988,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,759aa080-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,129.00733,,,12.74216,,,,16.645809,-36.415861,4.120855,1.762045,-0.90858,-4.378994,-0.406562,1.216597,-0.648595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
227,2021/4/10,36:43.2,2021/4/10,36:43.2,3,2,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,8,Bottom,2,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,144.23089,-2.935016,-1.512039,2161.749941,230.687133,1:45,1.760989,0.421499,1.933168,-49.2943,39.1101,43.7599,0.443473,0.434721,130.07178,-6.642715,1.608167,0.424611,,,,,,,,,,,,-23.8087,23.72,-0.390177,15.24,1.693092,0.826402,-39.591282,-2.19368,-4.79659,9.633855,-5.027945,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,7edc2a10-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,142.86008,,,14.15911,,,,16.505616,-39.898059,4.816928,1.760398,-2.033572,-2.513973,-0.418925,0.979142,-2.398295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
228,2021/4/10,36:56.2,2021/4/10,36:56.2,3,3,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,8,Bottom,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,,145.11556,-3.065242,-1.230347,2147.24718,233.827965,1:45,1.759314,0.437502,1.929324,-48.1375,39.3002,49.3014,0.416607,0.585145,130.81713,-6.685936,2.284532,0.422283,,,,,,,,,,,,-26.3984,23.9237,-0.412614,15.24,1.688372,0.606349,-39.832377,-2.292872,-5.378557,9.818785,-4.932299,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,869d2e20-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,143.64757,,,14.29844,,,,16.509484,-40.144088,4.909392,1.758677,-2.136289,-2.466149,-0.434574,0.777099,-2.689279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
229,2021/4/10,37:13.9,2021/4/10,37:13.9,3,4,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,8,Bottom,2,2,1,Splitter,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,127.52288,3.663827,-0.757938,1457.966966,248.91805,2:15,1.767768,0.432397,1.763294,-108.9595,8.0446,8.8458,1.718614,0.305918,113.13202,-4.338793,-0.135003,0.488489,,,,,,,,,,,,-5.0986,2.35,-0.413953,15.24,1.852396,0.417941,-34.896397,1.813781,-0.789652,8.101089,-9.44269,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,9132d600-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,124.17875,,,14.39086,,,,16.67409,-35.227743,4.050545,1.770311,2.200001,-4.721345,-0.431708,0.450239,-0.394826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
230,2021/4/10,37:44.4,2021/4/10,37:44.4,3,5,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Shuta, Miyazaki",1000073809,Left,HOS_HOS,Undefined,8,Bottom,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,146.17316,-3.420247,-3.017887,2197.664925,198.508778,12:30,1.741905,0.421984,1.919738,-30.1204,55.6134,17.6126,0.4777,-0.250201,132.58611,-5.750351,-1.766537,0.418149,,,,,,,,,,,,-11.4526,32.3934,-0.355334,15.24,1.663337,2.026826,-40.094101,-2.476738,-2.387905,9.16747,-3.052521,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,a353cbf0-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,145.06798,,,13.58704,,,,16.519538,-40.385606,4.583735,1.740548,-2.379675,-1.52626,-0.42099,2.102756,-1.193952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
231,2021/4/10,38:25.0,2021/4/10,38:25.0,4,1,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,144.63816,-4.056574,-3.016615,2177.849595,207.990044,1:00,1.758303,0.357555,1.90095,-36.3219,51.3202,25.6743,0.251034,-0.234644,131.69757,-6.814299,-1.19373,0.422777,,,,,,,,,,,,-15.6053,30.5796,-0.290478,15.24,1.663711,1.965507,-39.656777,-2.925537,-3.19205,8.753486,-3.551602,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,bb905350-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,143.48001,,,12.94059,,,,16.53871,-39.942414,4.376743,1.757284,-2.809644,-1.775801,-0.356314,2.069667,-1.596025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
232,2021/4/10,38:42.6,2021/4/10,38:42.6,4,2,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,1,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,1,119.86881,1.539946,-0.735396,2846.104497,24.449917,6:45,1.751358,0.424016,1.811452,-176.0649,-46.3097,-23.1335,0.42623,-0.015244,109.21723,-11.143065,-2.377942,0.514419,,,,,,,,,,,,11.2486,-23.8108,-0.404604,15.24,1.776958,0.521088,-32.966418,0.231448,1.565263,6.878945,-13.119967,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,c60d9130-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,117.91945,,,10.65158,,,,16.629666,-33.255129,3.439472,1.755688,0.782096,-6.559984,-0.425095,0.455393,0.782631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
233,2021/4/10,39:44.0,2021/4/10,39:44.0,4,3,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,144.50012,-3.317272,-3.783925,2196.019763,197.512468,12:30,1.77084,0.376979,1.935557,-25.9301,62.0916,18.5805,0.577775,-0.500373,130.45054,-5.36897,-2.464642,0.423691,,,,,,,,,,,,-12.5951,35.7502,-0.294139,15.24,1.695624,2.526048,-39.590061,-2.347863,-2.55092,9.225394,-2.566045,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,eaa1e2d0-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,143.17021,,,14.04958,,,,16.503192,-39.883328,4.612697,1.768964,-2.266291,-1.283023,-0.375729,2.60714,-1.27546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
234,2021/4/10,40:04.4,2021/4/10,40:04.4,4,4,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,141.84969,-2.115935,-2.417269,2126.686552,197.495571,12:30,1.771232,0.409684,1.904962,-20.0173,72.4455,21.6724,0.975486,-0.05347,126.34008,-3.790529,-0.877981,0.434248,,,,,,,,,,,,-13.1979,40.1165,-0.35602,15.24,1.721811,1.530641,-38.888564,-1.444292,-2.54582,9.851234,-2.068323,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,f6cafbf0-99cf-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,139.68962,,,15.50961,,,,16.532756,-39.214677,4.925617,1.768489,-1.375823,-1.034161,-0.408085,1.614917,-1.27291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
235,2021/4/10,40:32.1,2021/4/10,40:32.1,4,5,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,145.17652,-2.843757,-3.823754,2272.966175,181.901623,12:00,1.758698,0.396321,1.887421,-25.4041,63.337,1.986,0.701985,-0.661416,129.59662,-4.874706,-3.683263,0.425419,,,,,,,,,,,,-4.4036,36.0463,-0.308556,15.24,1.691553,2.644635,-39.723832,-2.019482,-0.887025,10.219115,-2.54583,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,0755c180-99d0-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,142.58876,,,15.5799,,,,16.550375,-40.059513,5.109557,1.756516,-1.935856,-1.272915,-0.395906,2.673772,-0.443512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21S
236,2021/4/10,40:58.0,2021/4/10,40:58.0,4,6,"Tatsuya, Hashimoto",1000073325,Right,KEI_KEI,"Kenshiro, Matsuda",1000073716,Right,HOS_HOS,Undefined,8,Bottom,2,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,2,143.92781,-2.460922,-3.20911,2173.463735,210.688135,1:00,1.766118,0.424006,1.952033,-33.4515,55.0193,30.7255,0.740371,-0.169099,129.68681,-5.058462,-1.021596,0.424771,147.92327,47.01846,12.800137,4402.328425,32.132715,34.35046,9.571569,72.87884,,22.537547,5.897287,-18.6331,31.6384,-0.35549,15.24,1.710394,2.066377,-39.492672,-1.785236,-3.744265,9.402976,-3.448991,HOS_HOS,KEI_KEI,JinguStadium,TeamExclusive,Team,20210410-JinguStadium-2,16bd63d0-99d0-11eb-81f6-dfe88c4afd31,18473dc9-ff01-435f-8f96-3c6ca3c4985f,v3,,,,"Shogo, Fukui",1000073400.0,Right,KEI_KEI,142.80649,39.623679,,14.241,,,,16.487173,-39.788508,4.701488,1.764854,-1.676724,-1.724496,-0.422356,2.184179,-1.872132,0.294333,0.681988,0.175481,189.954104,0.295376,27.299691,-7.585368,1.897537,-0.362247,0.054791,-0.006623,0.00057,-2.4e-05,0.683352,30.033644,-6.978721,0.595532,-0.044272,-0.015326,0.005547,-0.000703,3.2e-05,0.175626,6.204159,-0.635046,0.140746,-0.026054,0.004593,-0.000747,8.1e-05,-4e-06,,,,,,,,,,,,,,,,,,,,,,,,,21S
