PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire
158,2020/11/1,,2020/11/1,,4,3,"Miya, Kaito",1000076330,Left,RIK,"Yasuyoshi, Sugimura",1000089973,Right,HOS_HOS,,5,Bottom,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
159,2020/11/1,,2020/11/1,,4,4,"Miya, Kaito",1000076330,Left,RIK,"Yasuyoshi, Sugimura",1000089973,Right,HOS_HOS,,5,Bottom,2,2,1,,,InPlay,Undefined,GroundBal,,Single,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
160,2020/11/1,,2020/11/1,,5,1,"Miya, Kaito",1000076330,Left,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,5,Bottom,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
161,2020/11/1,,2020/11/1,,5,2,"Miya, Kaito",1000076330,Left,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,5,Bottom,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
162,2020/11/1,,2020/11/1,,5,3,"Miya, Kaito",1000076330,Left,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,5,Bottom,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
163,2020/11/1,,2020/11/1,,5,4,"Miya, Kaito",1000076330,Left,RIK,"Daiki, Saitoh",1000073731,Right,HOS_HOS,,5,Bottom,2,2,1,,,InPlay,Undefined,GroundBal,,Single,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
164,2020/11/1,,2020/11/1,,6,1,"Miya, Kaito",1000076330,Left,RIK,"Yuki, Satoh",1000073710,Right,HOS_HOS,,5,Bottom,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
165,2020/11/1,,2020/11/1,,6,2,"Miya, Kaito",1000076330,Left,RIK,"Yuki, Satoh",1000073710,Right,HOS_HOS,,5,Bottom,2,1,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
166,2020/11/1,,2020/11/1,,6,3,"Miya, Kaito",1000076330,Left,RIK,"Yuki, Satoh",1000073710,Right,HOS_HOS,,5,Bottom,2,2,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
167,2020/11/1,,2020/11/1,,6,4,"Miya, Kaito",1000076330,Left,RIK,"Yuki, Satoh",1000073710,Right,HOS_HOS,,5,Bottom,2,2,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
168,2020/11/1,,2020/11/1,,6,5,"Miya, Kaito",1000076330,Left,RIK,"Yuki, Satoh",1000073710,Right,HOS_HOS,,5,Bottom,2,3,1,,,InPlay,Undefined,Popup,,Out,1,0,"1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
169,2020/11/1,,2020/11/1,,1,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,6,Top,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
170,2020/11/1,,2020/11/1,,1,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,6,Top,0,0,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
171,2020/11/1,,2020/11/1,,1,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,6,Top,0,0,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
172,2020/11/1,,2020/11/1,,1,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,6,Top,0,1,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
173,2020/11/1,,2020/11/1,,1,5,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,6,Top,0,2,2,,,InPlay,Undefined,Popup,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
174,2020/11/1,,2020/11/1,,2,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,6,Top,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
175,2020/11/1,,2020/11/1,,2,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,6,Top,1,0,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
176,2020/11/1,,2020/11/1,,2,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,6,Top,1,0,2,,,InPlay,Undefined,LineDrive,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
177,2020/11/1,,2020/11/1,,3,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
178,2020/11/1,,2020/11/1,,3,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,1,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
179,2020/11/1,,2020/11/1,,3,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,2,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
180,2020/11/1,,2020/11/1,,3,4,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,2,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
181,2020/11/1,,2020/11/1,,3,5,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,2,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
182,2020/11/1,,2020/11/1,,3,6,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,6,Top,2,3,2,,,BallCalled,Walk,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
183,2020/11/1,,2020/11/1,,4,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Yuki, Hayashinaka",1000074071,Right,RIK,,6,Top,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
184,2020/11/1,,2020/11/1,,4,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Yuki, Hayashinaka",1000074071,Right,RIK,,6,Top,2,0,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
185,2020/11/1,,2020/11/1,,4,3,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Yuki, Hayashinaka",1000074071,Right,RIK,,6,Top,2,0,2,,,InPlay,Undefined,FlyBall,,Out,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
186,2020/11/1,,2020/11/1,,1,1,"Masaya, Hiyane",1000074144,Left,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,6,Bottom,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
187,2020/11/1,,2020/11/1,,1,2,"Masaya, Hiyane",1000074144,Left,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,6,Bottom,0,0,1,,,InPlay,Undefined,GroundBal,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
188,2020/11/1,,2020/11/1,,2,1,"Masaya, Hiyane",1000074144,Left,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,6,Bottom,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
189,2020/11/1,,2020/11/1,,2,2,"Masaya, Hiyane",1000074144,Left,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,6,Bottom,1,0,1,,,InPlay,Undefined,GroundBal,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
190,2020/11/1,,2020/11/1,,3,1,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
191,2020/11/1,,2020/11/1,,3,2,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
192,2020/11/1,,2020/11/1,,3,3,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
193,2020/11/1,,2020/11/1,,3,4,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,2,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
194,2020/11/1,,2020/11/1,,3,5,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,2,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
195,2020/11/1,,2020/11/1,,3,6,"Masaya, Hiyane",1000074144,Left,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,6,Bottom,2,2,2,,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
196,2020/11/1,,2020/11/1,,1,1,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Yu, Katayama",1000074037,Right,RIK,,7,Top,0,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
197,2020/11/1,,2020/11/1,,1,2,"Hikaru, Yamashita",1000073788,Left,HOS_HOS,"Yu, Katayama",1000074037,Right,RIK,,7,Top,0,0,1,,,InPlay,Undefined,Popup,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
