PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire
156,2020/11/7,,2020/11/7,,4,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,,6,Bottom,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2020/11/7,,2020/11/7,,4,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,,6,Bottom,2,1,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2020/11/7,,2020/11/7,,4,3,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,,6,Bottom,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2020/11/7,,2020/11/7,,4,4,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,,6,Bottom,2,2,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2020/11/7,,2020/11/7,,4,5,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kotaro, Takizawa",1000073989,Left,WAS_EDA,,6,Bottom,2,2,2,,,InPlay,Undefined,FlyBall,,Double,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2020/11/7,,2020/11/7,,5,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,6,Bottom,2,0,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2020/11/7,,2020/11/7,,5,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,6,Bottom,2,0,1,,,HitByPitch,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2020/11/7,,2020/11/7,,6,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Masashi, Maruyama",1000074031,Left,WAS_EDA,,6,Bottom,2,0,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2020/11/7,,2020/11/7,,6,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Masashi, Maruyama",1000074031,Left,WAS_EDA,,6,Bottom,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2020/11/7,,2020/11/7,,6,3,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Masashi, Maruyama",1000074031,Left,WAS_EDA,,6,Bottom,2,1,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2020/11/7,,2020/11/7,,6,4,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Masashi, Maruyama",1000074031,Left,WAS_EDA,,6,Bottom,2,1,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2020/11/7,,2020/11/7,,6,5,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Masashi, Maruyama",1000074031,Left,WAS_EDA,,6,Bottom,2,1,2,,,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2020/11/7,,2020/11/7,,1,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,,7,Top,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2020/11/7,,2020/11/7,,1,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,,7,Top,0,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2020/11/7,,2020/11/7,,1,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,,7,Top,0,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2020/11/7,,2020/11/7,,1,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Tomoya, Masaki",1000073443,Right,KEI_KEI,,7,Top,0,2,1,,,InPlay,Undefined,FlyBall,,Double,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2020/11/7,,2020/11/7,,2,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Shogo, Fukui",1000073400,Left,KEI_KEI,,7,Top,0,0,0,,,InPlay,Undefined,Bunt,,Sacrifice,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2020/11/7,,2020/11/7,,3,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yuta, Fujimoto",1000073430,Right,KEI_KEI,,7,Top,1,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2020/11/7,,2020/11/7,,3,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yuta, Fujimoto",1000073430,Right,KEI_KEI,,7,Top,1,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2020/11/7,,2020/11/7,,3,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yuta, Fujimoto",1000073430,Right,KEI_KEI,,7,Top,1,1,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2020/11/7,,2020/11/7,,3,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yuta, Fujimoto",1000073430,Right,KEI_KEI,,7,Top,1,1,2,,,InPlay,Undefined,GroundBall,,Out,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2020/11/7,,2020/11/7,,4,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Sho, Miyao",1000073415,Left,KEI_KEI,,7,Top,2,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2020/11/7,,2020/11/7,,4,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Sho, Miyao",1000073415,Left,KEI_KEI,,7,Top,2,0,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2020/11/7,,2020/11/7,,4,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Sho, Miyao",1000073415,Left,KEI_KEI,,7,Top,2,0,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2020/11/7,,2020/11/7,,4,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Sho, Miyao",1000073415,Left,KEI_KEI,,7,Top,2,0,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2020/11/7,,2020/11/7,,4,5,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Sho, Miyao",1000073415,Left,KEI_KEI,,7,Top,2,1,2,,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2020/11/7,,2020/11/7,,1,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Kenta, Nomura",1000089887,Right,WAS_EDA,,7,Bottom,0,0,0,,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2020/11/7,,2020/11/7,,2,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,,7,Bottom,1,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2020/11/7,,2020/11/7,,2,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Toyo, Kumada",1000089879,Left,WAS_EDA,,7,Bottom,1,1,0,,,InPlay,Undefined,GroundBall,,Single,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2020/11/7,,2020/11/7,,3,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,,7,Bottom,1,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2020/11/7,,2020/11/7,,3,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Takuya, Hiruma",1000074108,Left,WAS_EDA,,7,Bottom,1,0,1,,,InPlay,Undefined,FlyBall,,HomeRun,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2020/11/7,,2020/11/7,,4,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,,7,Bottom,1,0,0,,,InPlay,Undefined,GroundBall,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2020/11/7,,2020/11/7,,5,1,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2020/11/7,,2020/11/7,,5,2,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,1,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2020/11/7,,2020/11/7,,5,3,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,2,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2020/11/7,,2020/11/7,,5,4,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,2,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2020/11/7,,2020/11/7,,5,5,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,2,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2020/11/7,,2020/11/7,,5,6,"Naofumi, Kizawa",1000073254,Right,KEI_KEI,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,,7,Bottom,2,3,2,,,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Shogo, Fukui",1000073400,Right,KEI_KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2020/11/7,,2020/11/7,,1,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406,Left,KEI_KEI,,8,Top,0,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2020/11/7,,2020/11/7,,1,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Jun, Setonishi",1000073406,Left,KEI_KEI,,8,Top,0,1,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS_EDA,KEI_KEI,JinguStadium,TeamExclusive,Team,20201107-JinguStadium-1,,,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
